,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,600563.SH,20221101,177.0,179.5,171.66,175.31,177.11,-1.8000000000000114,-1.0163,16868.33,295402.8,0.7497,1.3058,1.02,47.4884,40.638,10.4758,14.0345,10.9377,0.7415,0.9127,22500.0,22500.0,12917.9776,3944475.0,3944475.0
1,1,600563.SH,20221031,169.05,179.69,164.0,177.11,166.75,10.360000000000014,6.2129,23432.74,410089.532,1.0415,1.814,1.72,47.976,41.0553,10.5834,14.1786,11.05,0.734,0.9034,22500.0,22500.0,12917.9776,3984975.0,3984975.0
2,2,600563.SH,20221028,171.77,173.26,164.94,166.75,172.09,-5.340000000000003,-3.103,11869.43,199963.233,0.5275,0.9188,0.91,45.1696,41.731,10.7013,13.3492,11.4002,0.7796,0.9595,22500.0,22500.0,12917.9776,3751875.0,3751875.0
3,3,600563.SH,20221027,176.41,178.19,171.02,172.09,176.53,-4.439999999999998,-2.5152,13213.3,228840.817,0.5873,1.0229,1.04,46.6161,43.0674,11.0439,13.7767,11.7653,0.7554,0.9297,22500.0,22500.0,12917.9776,3872025.0,3872025.0
4,4,600563.SH,20221026,170.0,177.6,168.11,176.53,171.13,5.400000000000006,3.1555,17470.26,305167.435,0.7765,1.3524,1.43,47.8189,44.1785,11.3289,14.1322,12.0688,0.7364,0.9064,22500.0,22500.0,12917.9776,3971925.0,3971925.0
5,5,600563.SH,20221025,164.8,172.0,163.37,171.13,165.01,6.1200000000000045,3.7089,16721.22,283002.079,0.7432,1.2944,1.6,46.3561,42.8271,10.9823,13.6999,11.6996,0.7597,0.935,22500.0,22500.0,12917.9776,3850425.0,3850425.0
6,6,600563.SH,20221024,163.7,170.88,163.31,165.01,165.44,-0.4300000000000068,-0.2599,8903.29,148144.053,0.3957,0.6892,0.83,44.6983,41.2955,10.5896,13.2099,11.2812,0.7878,0.9696,22500.0,22500.0,12917.9776,3712725.0,3712725.0
7,7,600563.SH,20221021,165.86,168.35,163.51,165.44,165.0,0.4399999999999977,0.2667,9260.71,153730.701,0.4116,0.7169,0.82,44.8148,41.4031,10.6172,13.2444,11.3106,0.7858,0.9671,22500.0,22500.0,12917.9776,3722400.0,3722400.0
8,8,600563.SH,20221020,166.97,168.98,162.2,165.0,169.0,-4.0,-2.3669,11140.53,183992.875,0.4951,0.8624,1.01,44.6956,41.293,10.5889,13.2091,11.2805,0.7879,0.9697,22500.0,22500.0,12917.9776,3712500.0,3712500.0
9,9,600563.SH,20221019,163.9,173.58,162.0,169.0,163.51,5.490000000000009,3.3576,14945.61,253855.695,0.6642,1.157,1.42,45.7791,42.2941,10.8456,13.5294,11.554,0.7692,0.9467,22500.0,22500.0,12917.9776,3802500.0,3802500.0
10,10,600563.SH,20221018,164.96,166.0,162.0,163.51,163.87,-0.36000000000001364,-0.2197,8039.08,131724.614,0.3573,0.6223,0.7,44.292,40.9201,10.4933,13.0898,11.1787,0.7951,0.9785,22500.0,22500.0,12917.9776,3678975.0,3678975.0
