,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
10,10,600483.SH,20221018,11.71,11.96,11.67,11.79,11.79,0.0,0.0,123226.94,145603.73,0.7058,2.0181,1.1,18.1694,15.6254,1.2653,1.9081,1.9732,2.1897,1.7812,195456.631,174602.5354,61062.2448,2304433.6795,2058563.8924
11,11,600483.SH,20221017,11.2,11.95,11.2,11.79,11.16,0.629999999999999,5.6452,212686.11,248934.887,1.2181,3.4831,2.61,18.1694,15.6254,1.2653,1.9081,1.9732,2.1897,1.7812,195456.631,174602.5354,61062.2448,2304433.6795,2058563.8924
12,12,600483.SH,20221014,11.14,11.27,11.11,11.16,11.11,0.05000000000000071,0.45,71766.56,80234.926,0.411,1.1753,0.88,17.1985,14.7904,1.1977,1.8061,1.8678,2.3133,1.8817,195456.631,174602.5354,61062.2448,2181296.002,1948564.2951
13,13,600483.SH,20221013,10.8,11.3,10.74,11.11,10.87,0.2400000000000002,2.2079,89487.1,99017.068,0.5125,1.4655,1.17,17.1215,14.7242,1.1923,1.798,1.8594,2.3237,1.8902,195456.631,174602.5354,61062.2448,2171523.1704,1939834.1683
14,14,600483.SH,20221012,10.88,10.93,10.48,10.87,10.85,0.019999999999999574,0.1843,84199.48,90032.302,0.4822,1.3789,1.13,16.7516,14.4061,1.1666,1.7592,1.8192,2.375,1.9319,195456.631,174602.5354,61062.2448,2124613.579,1897929.5598
15,15,600483.SH,20221011,10.63,10.94,10.51,10.85,10.59,0.2599999999999998,2.4551,104065.57,112251.336,0.596,1.7043,1.58,16.7208,14.3796,1.1644,1.7559,1.8159,2.3794,1.9355,195456.631,174602.5354,61062.2448,2120704.4464,1894437.5091
16,16,600483.SH,20221010,10.67,10.84,10.56,10.59,10.69,-0.09999999999999964,-0.9355,58459.67,62647.202,0.3348,0.9574,0.82,16.3201,14.035,1.1365,1.7139,1.7724,2.4378,1.983,195456.631,174602.5354,61062.2448,2069885.7223,1849040.8499
17,17,600483.SH,20220930,10.8,10.92,10.69,10.69,10.84,-0.15000000000000036,-1.3838,69554.0,75124.875,0.3984,1.1391,0.89,16.4742,14.1675,1.1472,1.73,1.7891,2.415,1.9645,195456.5789,174602.4833,61062.1927,2089430.8284,1866500.5465
18,18,600483.SH,20220929,11.0,11.03,10.68,10.84,10.85,-0.009999999999999787,-0.0922,66344.03,71958.514,0.38,1.0865,0.79,16.7054,14.3663,1.1633,1.7543,1.8142,2.3816,1.9373,195456.5789,174602.4833,61062.1927,2118749.3153,1892690.919
19,19,600483.SH,20220928,11.06,11.19,10.81,10.85,11.11,-0.2599999999999998,-2.3402,73141.94,79853.797,0.4189,1.1978,0.83,16.7208,14.3796,1.1644,1.7559,1.8159,2.3794,1.9355,195456.5789,174602.4833,61062.1927,2120703.8811,1894436.9438
20,20,600483.SH,20220927,11.04,11.23,10.88,11.11,11.04,0.07000000000000028,0.6341,60805.4,67220.553,0.3483,0.9958,0.64,17.1215,14.7242,1.1923,1.798,1.8594,2.3237,1.8902,195456.5789,174602.4833,61062.1927,2171522.5916,1939833.5895
21,21,600483.SH,20220926,11.39,11.44,10.97,11.04,11.47,-0.4300000000000015,-3.7489,87750.69,98181.927,0.5026,1.4371,0.81,17.0136,14.6314,1.1848,1.7867,1.8477,2.3385,1.9022,195456.5789,174602.4833,61062.1927,2157840.6311,1927611.4156
22,22,600483.SH,20220923,11.44,11.62,11.34,11.47,11.45,0.02000000000000135,0.1747,103736.82,119087.872,0.5941,1.6989,0.92,17.6763,15.2013,1.2309,1.8563,1.9196,2.2508,1.8309,195456.5789,174602.4833,61062.1927,2241886.96,2002690.4835
23,23,600483.SH,20220922,11.18,11.57,11.11,11.45,11.29,0.16000000000000014,1.4172,94908.45,107932.11,0.5436,1.5543,0.77,17.6454,15.1748,1.2288,1.853,1.9163,2.2547,1.8341,195456.5789,174602.4833,61062.1927,2237977.8284,1999198.4338
24,24,600483.SH,20220921,11.06,11.44,10.92,11.29,11.13,0.15999999999999837,1.4376,94558.38,106191.399,0.5416,1.5486,0.74,17.3989,14.9627,1.2116,1.8271,1.8895,2.2867,1.8601,195456.5789,174602.4833,61062.1927,2206704.7758,1971262.0365
25,25,600483.SH,20220920,11.05,11.3,11.02,11.13,10.98,0.15000000000000036,1.3661,96412.2,107571.137,0.5522,1.5789,0.71,17.1523,14.7507,1.1945,1.8012,1.8627,2.3196,1.8868,195456.5789,174602.4833,61062.1927,2175431.7232,1943325.6391
26,26,600483.SH,20220919,11.2,11.33,10.88,10.98,11.27,-0.28999999999999915,-2.5732,150129.34,165401.588,0.8598,2.4586,1.16,16.9211,14.5519,1.1784,1.777,1.8376,2.3512,1.9126,195456.5789,174602.4833,61062.1927,2146113.2363,1917135.2666
27,27,600483.SH,20220916,11.75,11.88,11.22,11.27,11.62,-0.34999999999999964,-3.012,129781.87,149592.009,0.7433,2.1254,0.87,17.368,14.9362,1.2095,1.8239,1.8862,2.2907,1.8634,195456.5789,174602.4833,61062.1927,2202795.6442,1967769.9868
28,28,600483.SH,20220915,11.97,12.23,11.55,11.62,11.94,-0.3200000000000003,-2.6801,141710.43,167305.885,0.8116,2.3208,0.89,17.9074,15.4001,1.247,1.8805,1.9448,2.2217,1.8072,195456.5789,174602.4833,61062.1927,2271205.4468,2028880.8559
29,29,600483.SH,20220914,12.14,12.28,11.8,11.94,12.23,-0.2900000000000009,-2.3712,123569.72,147938.326,0.7077,2.0237,0.77,18.4006,15.8242,1.2814,1.9323,1.9983,2.1622,1.7588,195456.5789,174602.4833,61062.1927,2333751.5521,2084753.6506
30,30,600483.SH,20220913,12.73,12.74,12.18,12.23,12.7,-0.46999999999999886,-3.7008,134162.17,165682.473,0.7684,2.1971,0.87,18.8475,16.2085,1.3125,1.9793,2.0468,2.1109,1.7171,195456.5789,174602.4833,61062.1927,2390433.9599,2135388.3708
31,31,600483.SH,20220909,12.78,12.98,12.53,12.7,12.79,-0.08999999999999986,-0.7037,118338.67,150316.3,0.6778,1.938,0.76,19.5718,16.8314,1.3629,2.0553,2.1255,2.0328,1.6535,195456.5789,174602.4833,61062.1927,2482298.552,2217451.5379
32,32,600483.SH,20220908,12.75,13.33,12.7,12.79,12.8,-0.010000000000001563,-0.0781,228295.24,296218.302,1.3075,3.7387,1.66,19.7105,16.9507,1.3726,2.0699,2.1406,2.0185,1.6419,195456.5789,174602.4833,61062.1927,2499889.6441,2233165.7614
33,33,600483.SH,20220907,12.44,12.89,12.25,12.8,12.45,0.3500000000000014,2.8112,189060.32,237793.67,1.0828,3.0962,1.56,19.7259,16.9639,1.3737,2.0715,2.1422,2.0169,1.6406,195456.5789,174602.4833,61062.1927,2501844.2099,2234911.7862
34,34,600483.SH,20220906,12.07,12.51,12.01,12.45,12.14,0.3099999999999987,2.5535,131846.31,163081.86,0.7551,2.1592,1.1,19.1865,16.5001,1.3361,2.0149,2.0837,2.0736,1.6867,195456.5789,174602.4833,61062.1927,2433434.4073,2173800.9171
35,35,600483.SH,20220905,12.0,12.21,11.85,12.14,12.02,0.120000000000001,0.9983,102205.61,123142.146,0.5854,1.6738,0.82,18.7088,16.0892,1.3028,1.9647,2.0318,2.1266,1.7298,195456.5789,174602.4833,61062.1927,2372842.8678,2119674.1473
36,36,600483.SH,20220902,11.82,12.3,11.82,12.02,11.8,0.21999999999999886,1.8644,132209.64,159645.967,0.7572,2.1652,0.93,18.5239,15.9302,1.29,1.9453,2.0117,2.1478,1.7471,195456.5789,174602.4833,61062.1927,2349388.0784,2098721.8493
37,37,600483.SH,20220901,11.77,12.03,11.66,11.8,11.78,0.02000000000000135,0.1698,133636.52,158563.935,0.7654,2.1885,0.86,18.1848,15.6386,1.2664,1.9097,1.9749,2.1879,1.7797,195456.5789,174602.4833,61062.1927,2306387.631,2060309.3029
38,38,600483.SH,20220831,12.08,12.1,11.74,11.78,12.1,-0.3200000000000003,-2.6446,104825.11,124437.391,0.6004,1.7167,0.64,18.154,15.6121,1.2642,1.9064,1.9715,2.1916,1.7827,195456.5789,174602.4833,61062.1927,2302478.4994,2056817.2533
39,39,600483.SH,20220830,12.34,12.52,11.96,12.1,12.37,-0.2699999999999996,-2.1827,124451.2,151067.712,0.7128,2.0381,0.72,18.6472,16.0362,1.2986,1.9582,2.0251,2.1336,1.7355,195456.5789,174602.4833,61062.1927,2365024.6047,2112690.0479
40,40,600483.SH,20220829,12.45,12.48,12.1,12.37,12.58,-0.21000000000000085,-1.6693,126224.56,155150.635,0.7229,2.0671,0.67,19.0632,16.3941,1.3275,2.0019,2.0703,2.087,1.6977,195456.5789,174602.4833,61062.1927,2417797.881,2159832.7184
41,41,600483.SH,20220826,12.55,12.98,12.36,12.58,12.62,-0.03999999999999915,-0.317,219583.72,278435.055,1.2576,3.5961,1.11,19.3869,16.6724,1.389,2.0359,2.1054,2.0522,1.6693,195456.5789,174602.4833,61062.1927,2458843.7626,2196499.2399
42,42,600483.SH,20220825,12.16,12.84,12.16,12.62,12.04,0.5800000000000001,4.8173,203510.86,254187.293,1.1656,3.3328,1.1,19.4485,18.1171,1.3934,2.0424,2.095,2.0457,1.664,195456.5789,174602.4833,61062.1927,2466662.0257,2203483.3392
43,43,600483.SH,20220824,12.55,12.68,12.01,12.04,12.6,-0.5600000000000005,-4.4444,141744.1,173296.536,0.8118,2.3213,0.76,18.5547,17.2844,1.3293,1.9485,1.9987,2.1442,1.7442,195456.5789,174602.4833,61062.1927,2353297.21,2102213.8989
44,44,600483.SH,20220823,12.28,12.72,12.2,12.6,12.31,0.28999999999999915,2.3558,171899.98,215411.711,0.9845,2.8152,0.95,19.4177,18.0884,1.3912,2.0391,2.0917,2.0489,1.6667,195456.5789,174602.4833,61062.1927,2462752.8941,2199991.2896
45,45,600483.SH,20220822,12.5,12.77,12.28,12.31,12.49,-0.17999999999999972,-1.4412,201628.3,251079.533,1.1548,3.302,1.15,18.9708,17.6721,1.3592,1.9922,2.0436,2.0972,1.7059,195456.5789,174602.4833,61062.1927,2406070.4863,2149356.5694
46,46,600483.SH,20220819,11.89,12.65,11.74,12.49,11.87,0.620000000000001,5.2233,272490.88,334750.27,1.5606,4.4625,1.73,19.2482,17.9305,1.379,2.0213,2.0734,2.067,1.6813,195456.5789,174602.4833,61062.1927,2441252.6705,2180785.0164
47,47,600483.SH,20220818,12.08,12.19,11.8,11.87,12.11,-0.2400000000000002,-1.9818,140665.77,168408.935,0.8056,2.3036,0.96,18.2927,17.0404,1.3106,1.921,1.9705,2.175,1.7692,195456.5789,174602.4833,61062.1927,2320069.5915,2072531.4768
48,48,600483.SH,20220817,12.04,12.37,12.04,12.11,12.02,0.08999999999999986,0.7488,140538.42,171036.181,0.8049,2.3016,1.04,18.6626,17.3849,1.3371,1.9598,2.0104,2.1318,1.7341,195456.5789,174602.4833,61062.1927,2366979.1705,2114436.0728
49,49,600483.SH,20220816,12.08,12.33,11.93,12.02,11.92,0.09999999999999964,0.8389,150012.54,181203.829,0.8592,2.4567,1.21,18.5239,17.2557,1.3271,1.9453,1.9954,2.1478,1.7471,195456.5789,174602.4833,61062.1927,2349388.0784,2098721.8493
50,50,600483.SH,20220815,11.89,12.06,11.62,11.92,11.76,0.16000000000000014,1.3605,173853.83,206016.061,0.9957,2.8472,1.44,18.3698,17.1122,1.3161,1.9291,1.9788,2.1658,1.7617,195456.5789,174602.4833,61062.1927,2329842.4205,2081261.6009
51,51,600483.SH,20220812,11.7,12.23,11.63,11.76,11.66,0.09999999999999964,0.8576,182172.76,216629.09,1.0434,2.9834,1.64,18.1232,16.8825,1.2984,1.9032,1.9523,2.1953,1.7857,195456.5789,174602.4833,61062.1927,2298569.3679,2053325.2036
52,52,600483.SH,20220811,11.64,11.82,11.58,11.66,11.62,0.040000000000000924,0.3442,85480.15,100016.113,0.4896,1.3999,0.74,17.9691,16.7389,1.2874,1.887,1.9357,2.2141,1.801,195456.5789,174602.4833,61062.1927,2279023.71,2035864.9553
53,53,600483.SH,20220810,11.58,11.72,11.43,11.62,11.63,-0.010000000000001563,-0.086,84065.36,96963.641,0.4815,1.3767,0.68,17.9074,16.6815,1.283,1.8805,1.929,2.2217,1.8072,195456.5789,174602.4833,61062.1927,2271205.4468,2028880.8559
54,54,600483.SH,20220809,11.61,11.76,11.55,11.63,11.67,-0.03999999999999915,-0.3428,95271.62,111038.751,0.5456,1.5602,0.68,17.9228,16.6959,1.2841,1.8822,1.9307,2.2198,1.8057,195456.5789,174602.4833,61062.1927,2273160.0126,2030626.8808
55,55,600483.SH,20220808,11.36,11.75,11.2,11.67,11.35,0.3200000000000003,2.8194,155137.72,178107.844,0.8885,2.5407,1.14,17.9845,16.7533,1.2885,1.8886,1.9373,2.2122,1.7995,195456.5789,174602.4833,61062.1927,2280978.2758,2037610.9801
56,56,600483.SH,20220805,11.15,11.45,11.08,11.35,11.08,0.2699999999999996,2.4368,137074.73,154868.093,0.7851,2.2448,0.97,17.4913,16.2939,1.2532,1.8368,1.8842,2.2746,1.8502,195456.5789,174602.4833,61062.1927,2218432.1705,1981738.1855
57,57,600483.SH,20220804,10.91,11.18,10.82,11.08,10.88,0.1999999999999993,1.8382,104668.0,115316.129,0.5995,1.7141,0.72,17.0752,15.9063,1.2233,1.7932,1.8394,2.33,1.8953,195456.5789,174602.4833,61062.1927,2165658.8942,1934595.515
58,58,600483.SH,20220803,11.16,11.35,10.86,10.88,11.18,-0.29999999999999893,-2.6834,123667.56,137236.995,0.7083,2.0253,0.86,16.767,15.6192,1.2013,1.7608,1.8062,2.3729,1.9301,195456.5789,174602.4833,61062.1927,2126567.5784,1899675.0183
59,59,600483.SH,20220802,11.47,11.48,10.95,11.18,11.66,-0.4800000000000004,-4.1166,178009.71,198477.753,1.0195,2.9152,1.38,17.2294,16.0498,1.2344,1.8093,1.856,2.3092,1.8784,195456.5789,174602.4833,61062.1927,2185204.5521,1952055.7633
60,60,600483.SH,20220801,11.81,11.81,11.4,11.66,11.8,-0.14000000000000057,-1.1864,136351.12,157372.456,0.7809,2.233,1.04,17.9691,16.7389,1.2874,1.887,1.9357,2.2141,1.801,195456.5789,174602.4833,61062.1927,2279023.71,2035864.9553
61,61,600483.SH,20220729,11.78,12.09,11.57,11.8,11.76,0.040000000000000924,0.3401,162711.48,193645.323,0.9319,2.6647,1.31,18.1848,16.9399,1.3028,1.9097,1.9589,2.1879,1.7797,195456.5789,174602.4833,61062.1927,2306387.631,2060309.3029
62,62,600483.SH,20220728,11.7,11.96,11.69,11.76,11.69,0.07000000000000028,0.5988,127092.14,150282.014,0.7279,2.0814,0.97,18.1232,16.8825,1.2984,1.9032,1.9523,2.1953,1.7857,195456.5789,174602.4833,61062.1927,2298569.3679,2053325.2036
63,63,600483.SH,20220727,11.72,11.78,11.5,11.69,11.75,-0.0600000000000005,-0.5106,114020.92,132486.187,0.653,1.8673,0.84,18.0153,16.782,1.2907,1.8919,1.9406,2.2084,4.0048,195456.5789,174602.4833,61062.1927,2284887.4073,2041103.0298
64,64,600483.SH,20220726,11.76,11.84,11.63,11.75,11.75,0.0,0.0,104525.32,122835.425,0.5986,1.7118,0.69,18.1078,16.8681,1.2973,1.9016,1.9506,2.1972,3.9844,195456.5789,174602.4833,61062.1927,2296614.8021,2051579.1788
65,65,600483.SH,20220725,11.96,12.05,11.6,11.75,11.93,-0.17999999999999972,-1.5088,148530.46,174015.755,0.8507,2.4324,0.87,18.1078,16.8681,1.2973,1.9016,1.9506,2.1972,3.9844,195456.5789,174602.4833,61062.1927,2296614.8021,2051579.1788
66,66,600483.SH,20220722,11.94,12.09,11.82,11.93,11.92,0.009999999999999787,0.0839,128776.17,153611.448,0.7375,2.1089,0.62,18.3852,17.1265,1.3172,1.9307,1.9805,2.164,3.9243,195456.5789,174602.4833,61062.1927,2331796.9863,2083007.6258
67,67,600483.SH,20220721,12.29,12.29,11.92,11.92,12.33,-0.41000000000000014,-3.3252,157654.91,190432.924,0.9029,2.5819,0.54,18.3698,17.1122,1.3161,1.9291,1.9788,2.1658,3.9276,195456.5789,174602.4833,61062.1927,2329842.4205,2081261.6009
68,68,600483.SH,20220720,12.55,12.55,12.26,12.33,12.43,-0.09999999999999964,-0.8045,140554.65,173192.923,0.805,2.3018,0.47,19.0016,17.7008,1.3614,1.9954,2.0469,2.0938,3.797,195456.5789,174602.4833,61062.1927,2409979.6178,2152848.6191
69,69,600483.SH,20220719,12.77,12.8,12.38,12.43,12.73,-0.3000000000000007,-2.3566,183552.2,229961.512,1.0513,3.006,0.64,19.1557,17.8443,1.3724,2.0116,2.0635,2.077,3.7664,195456.5789,174602.4833,61062.1927,2429525.2757,2170308.8674
70,70,600483.SH,20220718,12.26,12.79,12.26,12.73,12.25,0.4800000000000004,3.9184,239774.46,301518.018,1.3733,3.9267,0.9,19.618,18.275,1.4055,2.0602,2.1133,2.028,3.6777,195456.5789,174602.4833,61062.1927,2488162.2494,2222689.6124
71,71,600483.SH,20220715,12.31,12.49,12.1,12.25,12.6,-0.34999999999999964,-2.7778,310479.49,380367.36,1.7782,5.0846,1.33,18.8783,17.5859,1.3525,1.9825,2.0336,2.1075,3.8218,195456.5789,174602.4833,61062.1927,2394343.0915,2138880.4204
72,72,600483.SH,20220714,13.92,13.99,12.6,12.6,14.0,-1.4000000000000004,-10.0,573525.54,737851.812,3.2848,9.3925,3.76,19.4177,18.0884,1.3912,2.0391,2.0917,2.0489,3.7156,195456.5789,174602.4833,61062.1927,2462752.8941,2199991.2896
73,73,600483.SH,20220713,13.69,14.05,13.53,14.0,13.68,0.3200000000000003,2.3392,172901.41,239951.073,0.9903,2.8316,1.14,21.5752,20.0982,1.5457,2.2657,2.3241,1.844,3.344,195456.5789,174602.4833,61062.1927,2736392.1046,2444434.7662
74,74,600483.SH,20220712,13.5,14.01,13.36,13.68,13.47,0.20999999999999908,1.559,138353.41,190338.785,0.7924,2.2658,0.83,21.0821,19.6388,1.5104,2.2139,2.271,1.8872,3.4223,195456.5789,174602.4833,61062.1927,2673845.9994,2388561.9715
75,75,600483.SH,20220711,13.56,13.85,13.29,13.47,13.56,-0.08999999999999986,-0.6637,131534.14,178525.743,0.7533,2.1541,0.7,20.7584,19.3373,1.4872,2.1799,2.2361,1.9166,3.4756,195456.5789,174602.4833,61062.1927,2632800.1178,2351895.4501
76,76,600483.SH,20220708,14.15,14.15,13.54,13.56,14.07,-0.5099999999999998,-3.6247,152764.96,209712.86,0.8749,2.5018,0.71,20.8971,19.4665,1.4972,2.1945,2.2511,1.9039,3.4526,195456.5789,174602.4833,61062.1927,2650391.2099,2367609.6735
77,77,600483.SH,20220707,13.7449,14.0799,13.5577,14.0701,13.6168,0.4533000000000005,3.329,168088.63,237558.139,0.9627,2.7527,0.76,22.0067,20.5002,1.5409,2.311,2.3706,1.8079,1.8079,195456.5789,174602.4833,61062.1927,2791119.9467,2493323.4615
78,78,600483.SH,20220706,13.9026,14.0405,13.538,13.6168,13.8435,-0.226700000000001,-1.6376,164646.74,228973.998,0.943,2.6964,0.69,21.2978,19.8398,1.4913,2.2366,2.2942,1.8681,1.8681,195456.5789,174602.4833,61062.1927,2701209.9204,2413006.3192
79,79,600483.SH,20220705,13.9913,14.277,13.6563,13.8435,14.0602,-0.21669999999999945,-1.5412,216583.93,307236.134,1.2404,3.5469,0.92,21.6523,20.17,1.5161,2.2738,2.3324,1.8375,1.8375,195456.5789,174602.4833,61062.1927,2746164.9335,2453164.8904
80,80,600483.SH,20220704,13.676,14.1883,13.3804,14.0602,13.8139,0.24629999999999974,1.783,234523.0,332834.046,1.3432,3.8407,1.02,21.9913,20.4858,1.5399,2.3094,2.3689,1.8092,1.8092,195456.5789,174602.4833,61062.1927,2789165.3809,2491577.4367
81,81,600483.SH,20220701,13.8632,14.346,13.272,13.8139,13.8632,-0.049300000000000566,-0.3556,296245.0,417653.338,1.6967,4.8515,1.45,21.606,20.1269,1.5129,2.269,2.3274,1.8414,1.8414,195456.5789,174602.4833,61062.1927,2740301.2362,2447926.8159
82,82,600483.SH,20220630,13.9715,14.2671,13.6267,13.8632,13.9715,-0.10829999999999984,-0.7751,192730.14,271732.797,1.1038,3.1564,0.97,21.6829,20.1985,1.5183,2.277,2.3357,1.8349,1.8349,195454.6692,174600.5736,61060.283,2750047.1956,2456630.0706
83,83,600483.SH,20220629,13.7055,14.1982,13.5282,13.9715,13.8336,0.13790000000000013,0.9968,256790.1,361270.999,1.4707,4.2055,1.45,21.8524,20.3564,1.5301,2.2948,2.354,1.8207,1.8207,195454.6692,174600.5736,61060.283,2771547.2093,2475836.1336
84,84,600483.SH,20220628,13.607,13.9124,13.3804,13.8336,13.5873,0.24629999999999974,1.8127,200720.61,278535.595,1.1496,3.2873,1.02,21.6366,20.1554,1.515,2.2722,2.3307,1.8388,1.8388,195454.6692,174600.5736,61060.283,2744183.5556,2451392.0533
85,85,600483.SH,20220627,13.2818,13.5971,13.1833,13.5873,13.3015,0.28580000000000005,2.1486,200853.67,273053.321,1.1504,3.2894,0.9,21.2514,19.7965,1.4881,2.2317,2.2892,1.8721,1.8721,195454.6692,174600.5736,61060.283,2695319.8883,2407741.9099
86,86,600483.SH,20220624,13.3508,13.607,13.1735,13.3015,13.3015,0.0,0.0,171759.98,232943.084,0.9837,2.813,0.82,20.8045,19.3802,1.4568,2.1848,2.2411,1.9124,1.9124,195454.6692,174600.5736,61060.283,2638638.0342,2357107.7436
87,87,600483.SH,20220623,13.2818,13.3311,13.006,13.3015,13.2818,0.019700000000000273,0.1483,164557.58,219978.061,0.9425,2.695,0.79,20.8045,19.3802,1.4568,2.1848,2.2411,1.9124,1.9124,195454.6692,174600.5736,61060.283,2638638.0342,2357107.7436
88,88,600483.SH,20220622,13.676,13.7351,13.2129,13.2818,13.7449,-0.46309999999999896,-3.3692,149447.86,203685.592,0.8559,2.4475,0.69,20.7736,19.3515,1.4546,2.1815,2.2378,1.9152,1.9152,195454.6692,174600.5736,61060.283,2634728.9408,2353615.7321
89,89,600483.SH,20220621,13.9026,14.0799,13.4099,13.7449,13.8238,-0.07890000000000086,-0.5708,294343.68,408790.974,1.6858,4.8205,1.54,21.498,20.0262,1.5053,2.2576,2.3158,1.8507,1.8507,195454.6692,174600.5736,61060.283,2726592.6353,2435678.0017
90,90,600483.SH,20220620,12.5724,13.8238,12.5724,13.8238,12.5626,1.2612000000000005,10.0393,332685.66,453414.252,1.9054,5.4485,1.89,21.6212,20.1411,1.514,2.2705,2.3291,1.8401,1.8401,195454.6692,174600.5736,61060.283,2742229.0089,2449646.0476
91,91,600483.SH,20220617,12.4542,12.6315,12.3951,12.5626,12.4837,0.07889999999999908,0.632,101760.5,129368.041,0.5828,1.6666,0.54,19.6487,18.3035,1.3758,2.0634,2.1166,2.0249,2.0249,195454.6692,174600.5736,61060.283,2492047.0323,2226157.3134
92,92,600483.SH,20220616,12.5527,12.7301,12.3655,12.4837,12.5724,-0.08869999999999933,-0.7055,159755.75,203507.794,0.915,2.6164,0.88,19.5254,18.1887,1.3672,2.0505,2.1033,2.0376,2.0376,195454.6692,174600.5736,61060.283,2476410.6588,2212189.2675
93,93,600483.SH,20220615,12.464,12.8582,12.4345,12.5724,12.3162,0.25619999999999976,2.0802,199780.29,256671.714,1.1442,3.2719,1.2,19.6641,18.3179,1.3769,2.065,2.1182,2.0233,2.0233,195454.6692,174600.5736,61060.283,2494001.579,2227903.3191
94,94,600483.SH,20220614,12.3162,12.4148,11.932,12.3162,12.4739,-0.15770000000000017,-1.2642,162763.91,201269.934,0.9322,2.6656,0.98,19.2634,17.9446,1.3489,2.0229,2.0751,2.0654,2.0654,195454.6692,174600.5736,61060.283,2443183.365,2182507.17
95,95,600483.SH,20220613,13.006,13.0257,12.2473,12.4739,13.0848,-0.6108999999999991,-4.6688,254649.42,323576.166,1.4585,4.1705,1.72,19.51,18.1743,1.3661,2.0488,2.1016,2.0393,2.0393,195454.6692,174600.5736,61060.283,2474456.1121,2210443.2618
96,96,600483.SH,20220610,12.3261,13.2129,12.2867,13.0848,12.5527,0.5320999999999998,4.2389,166699.94,219018.743,0.9548,2.7301,1.24,20.4654,19.0644,1.433,2.1492,2.2046,1.944,1.944,195454.6692,174600.5736,61060.283,2595638.007,2318695.6174
97,97,600483.SH,20220609,12.7005,13.006,12.5035,12.5527,12.8089,-0.25619999999999976,-2.0002,125993.65,163372.578,0.7216,2.0634,0.91,19.6333,18.2892,1.3748,2.0618,2.1149,2.0264,2.0264,195454.6692,174600.5736,61060.283,2490092.4856,2224411.3077
