,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
20,20,600985.SH,20220927,15.0,15.28,14.41,14.84,14.99,-0.15000000000000036,-1.0007,170988.81,252290.903,0.6892,1.9475,0.92,7.702,6.3211,1.241,0.5668,0.4881,4.0366,4.717,248103.5925,248103.5925,87800.063,3681857.3127,3681857.3127
21,21,600985.SH,20220926,15.35,15.63,14.85,14.99,15.53,-0.5399999999999991,-3.4771,187159.05,285253.288,0.7544,2.1317,0.98,7.7798,6.385,1.2536,0.5725,0.493,3.9962,4.6698,248103.5925,248103.5925,87800.063,3719072.8516,3719072.8516
22,22,600985.SH,20220923,15.5,15.92,15.48,15.53,15.57,-0.040000000000000924,-0.2569,188497.19,295333.134,0.7598,2.1469,0.92,8.0601,6.615,1.2987,0.5931,0.5107,3.8572,4.5074,248103.5925,248103.5925,87800.063,3853048.7915,3853048.7915
23,23,600985.SH,20220922,15.06,15.64,15.03,15.57,15.13,0.4399999999999995,2.9081,244793.27,377292.603,0.9867,2.7881,1.02,8.0809,6.6321,1.3021,0.5947,0.5121,3.8473,4.4958,248103.5925,248103.5925,87800.063,3862972.9352,3862972.9352
24,24,600985.SH,20220921,14.93,15.25,14.92,15.13,15.04,0.09000000000000163,0.5984,129327.54,195510.824,0.5213,1.473,0.49,7.8525,6.4446,1.2653,0.5779,0.4976,3.9592,4.6266,248103.5925,248103.5925,87800.063,3753807.3545,3753807.3545
25,25,600985.SH,20220920,15.15,15.23,14.89,15.04,14.98,0.05999999999999872,0.4005,181082.68,272870.071,0.7299,2.0624,0.61,7.8058,6.4063,1.2577,0.5744,0.4946,3.9829,4.6543,248103.5925,248103.5925,87800.063,3731478.0312,3731478.0312
26,26,600985.SH,20220919,14.75,15.3,14.7,14.98,14.75,0.23000000000000043,1.5593,206998.54,311850.592,0.8343,2.3576,0.61,7.7747,6.3808,1.2527,0.5721,0.4927,3.9988,4.6729,248103.5925,248103.5925,87800.063,3716591.8157,3716591.8157
27,27,600985.SH,20220916,15.49,15.56,14.68,14.75,15.5,-0.75,-4.8387,262378.52,395455.336,1.0575,2.9884,0.81,7.6553,6.2828,1.2335,0.5633,0.4851,4.0612,4.7458,248103.5925,248103.5925,87800.063,3659527.9894,3659527.9894
28,28,600985.SH,20220915,15.29,15.93,15.23,15.5,15.05,0.4499999999999993,2.99,420611.67,656803.253,1.6953,4.7906,1.47,8.0445,6.6023,1.2962,0.592,0.5098,3.8647,4.5161,248103.5925,248103.5925,87800.063,3845605.6838,3845605.6838
29,29,600985.SH,20220914,14.91,15.25,14.88,15.05,15.36,-0.3099999999999987,-2.0182,253968.29,383059.41,1.0236,2.8926,0.94,7.811,6.4106,1.2586,0.5748,0.495,3.9802,4.6512,248103.5925,248103.5925,87800.063,3733959.0671,3733959.0671
30,30,600985.SH,20220913,15.86,15.86,15.3,15.36,15.86,-0.5,-3.1526,345348.54,533103.823,1.392,3.9334,1.44,7.9719,6.5426,1.2845,0.5866,0.5052,3.8999,4.5573,248103.5925,248103.5925,87800.063,3810871.1808,3810871.1808
31,31,600985.SH,20220909,15.62,15.91,15.45,15.86,15.25,0.6099999999999994,4.0,415880.28,652824.536,1.6762,4.7367,2.29,8.2314,6.7556,1.3263,0.6057,0.5216,3.777,4.4136,248103.5925,248103.5925,87800.063,3934922.9771,3934922.9771
32,32,600985.SH,20220908,15.15,15.37,14.87,15.25,15.3,-0.05000000000000071,-0.3268,191510.61,290471.107,0.7719,2.1812,1.05,7.9148,6.4958,1.2753,0.5824,0.5015,3.928,4.5902,248103.5925,248103.5925,87800.063,3783579.7856,3783579.7856
33,33,600985.SH,20220907,15.16,15.46,15.02,15.3,15.25,0.05000000000000071,0.3279,222232.43,339962.968,0.8957,2.5311,1.19,7.9407,6.5171,1.2795,0.5843,0.5032,3.9152,4.5752,248103.5925,248103.5925,87800.063,3795984.9653,3795984.9653
34,34,600985.SH,20220906,15.16,15.38,14.99,15.25,15.07,0.17999999999999972,1.1944,168860.02,256454.643,0.6806,1.9232,0.81,7.9148,6.4958,1.2753,0.5824,0.5015,3.928,4.5902,248103.5925,248103.5925,87800.063,3783579.7856,3783579.7856
35,35,600985.SH,20220905,14.85,15.2,14.66,15.07,14.65,0.41999999999999993,2.8669,201126.56,302091.656,0.8107,2.2907,0.74,7.8214,6.4191,1.2603,0.5756,0.4956,3.975,4.645,248103.5925,248103.5925,87800.063,3738921.139,3738921.139
36,36,600985.SH,20220902,14.68,14.98,14.6,14.65,14.85,-0.1999999999999993,-1.3468,123797.3,182384.328,0.499,1.41,0.4,7.6034,6.2402,1.2251,0.5595,0.4818,4.0889,4.7782,248103.5925,248103.5925,87800.063,3634717.6301,3634717.6301
37,37,600985.SH,20220901,14.78,15.18,14.67,14.85,14.79,0.0600000000000005,0.4057,196109.96,293467.993,0.7904,2.2336,0.59,7.7072,6.3254,1.2419,0.5672,0.4884,4.0338,4.7138,248103.5925,248103.5925,87800.063,3684338.3486,3684338.3486
38,38,600985.SH,20220831,14.98,15.09,14.66,14.79,15.14,-0.3500000000000014,-2.3118,244913.66,362703.145,0.9871,2.7894,0.76,7.676,6.2998,1.2368,0.5649,0.4864,4.0502,4.7329,248103.5925,248103.5925,87800.063,3669452.1331,3669452.1331
39,39,600985.SH,20220830,15.48,15.57,15.02,15.14,15.65,-0.5099999999999998,-3.2588,272858.78,414959.901,1.0998,3.1077,0.89,7.8577,6.4489,1.2661,0.5782,0.4979,3.9566,4.6235,248103.5925,248103.5925,87800.063,3756288.3905,3756288.3905
40,40,600985.SH,20220829,14.82,15.74,14.72,15.65,14.89,0.7599999999999998,5.1041,524008.0,799334.218,2.1121,5.9682,2.18,8.1224,6.6661,1.3088,0.5977,0.5147,3.8276,4.4728,248103.5925,248103.5925,87800.063,3882821.2226,3882821.2226
41,41,600985.SH,20220826,15.08,15.16,14.78,14.89,14.87,0.02000000000000135,0.1345,305545.26,456306.909,1.2315,3.48,1.3,7.7279,6.3424,1.2452,0.5687,0.4897,4.023,4.7011,248103.5925,248103.5925,87800.063,3694262.4923,3694262.4923
42,42,600985.SH,20220825,14.42,14.96,14.28,14.87,14.4,0.46999999999999886,3.2639,322242.65,474363.773,1.2988,3.6702,1.61,7.7176,7.0842,1.3326,0.5679,0.525,4.0284,4.7075,248103.5925,248103.5925,87800.063,3689300.4205,3689300.4205
43,43,600985.SH,20220824,14.59,14.67,14.31,14.4,14.51,-0.10999999999999943,-0.7581,179300.15,259285.389,0.7227,2.0421,0.96,7.4736,6.8603,1.2904,0.55,0.5084,4.1599,4.8611,248103.5925,248103.5925,87800.063,3572691.732,3572691.732
44,44,600985.SH,20220823,14.35,14.66,14.2,14.51,14.36,0.15000000000000036,1.0446,197059.37,284984.991,0.7943,2.2444,1.08,7.5307,6.9127,1.3003,0.5542,0.5123,4.1284,4.8243,248103.5925,248103.5925,87800.063,3599983.1272,3599983.1272
45,45,600985.SH,20220822,14.31,14.47,14.18,14.36,14.25,0.10999999999999943,0.7719,200214.34,286529.752,0.807,2.2803,1.14,7.4529,6.8412,1.2869,0.5484,0.507,4.1715,4.8747,248103.5925,248103.5925,87800.063,3562767.5883,3562767.5883
46,46,600985.SH,20220819,13.86,14.4,13.77,14.25,13.81,0.4399999999999995,3.1861,272251.79,385964.51,1.0973,3.1008,1.82,7.3958,6.7888,1.277,0.5442,0.5031,4.2037,4.9123,248103.5925,248103.5925,87800.063,3535476.1931,3535476.1931
47,47,600985.SH,20220818,13.8,13.9,13.63,13.81,13.7,0.11000000000000121,0.8029,150687.03,207745.255,0.6074,1.7163,1.11,7.1674,6.5792,1.2376,0.5274,0.4876,4.3376,5.0688,248103.5925,248103.5925,87800.063,3426310.6124,3426310.6124
48,48,600985.SH,20220817,13.73,13.81,13.6,13.7,13.65,0.049999999999998934,0.3663,112780.11,154446.913,0.4546,1.2845,0.81,7.1103,6.5268,1.2277,0.5232,0.4837,4.3724,5.1095,248103.5925,248103.5925,87800.063,3399019.2173,3399019.2173
49,49,600985.SH,20220816,13.74,13.89,13.57,13.65,13.84,-0.1899999999999995,-1.3728,173458.84,237254.805,0.6991,1.9756,1.19,7.0844,6.503,1.2232,0.5213,0.482,4.3885,5.1282,248103.5925,248103.5925,87800.063,3386614.0376,3386614.0376
50,50,600985.SH,20220815,13.69,14.03,13.69,13.84,13.73,0.10999999999999943,0.8012,167008.23,231551.505,0.6731,1.9021,1.09,7.183,6.5935,1.2403,0.5286,0.4887,4.3282,5.0578,248103.5925,248103.5925,87800.063,3433753.7202,3433753.7202
51,51,600985.SH,20220812,13.6,13.78,13.53,13.73,13.5,0.23000000000000043,1.7037,144230.45,197518.409,0.5813,1.6427,0.98,7.1259,6.5411,1.2304,0.5244,0.4848,4.3629,5.0983,248103.5925,248103.5925,87800.063,3406462.325,3406462.325
52,52,600985.SH,20220811,13.46,13.52,13.36,13.5,13.42,0.08000000000000007,0.5961,80703.28,108534.747,0.3253,0.9192,0.51,7.0065,6.4315,1.2098,0.5156,0.4767,4.4372,5.1852,248103.5925,248103.5925,87800.063,3349398.4988,3349398.4988
53,53,600985.SH,20220810,13.68,13.75,13.32,13.42,13.69,-0.2699999999999996,-1.9722,129326.4,174229.07,0.5213,1.473,0.78,6.965,6.3934,1.2026,0.5125,0.4738,4.4637,5.2161,248103.5925,248103.5925,87800.063,3329550.2114,3329550.2114
54,54,600985.SH,20220809,13.43,13.77,13.3,13.69,13.38,0.3099999999999987,2.3169,204534.94,278330.156,0.8244,2.3296,1.21,7.1051,6.522,1.2268,0.5229,0.4834,4.3756,5.1132,248103.5925,248103.5925,87800.063,3396538.1813,3396538.1813
55,55,600985.SH,20220808,13.0,13.48,12.86,13.38,12.93,0.45000000000000107,3.4803,209822.26,278144.565,0.8457,2.3898,1.34,6.9443,6.3743,1.199,0.511,0.4724,4.477,5.2317,248103.5925,248103.5925,87800.063,3319626.0677,3319626.0677
56,56,600985.SH,20220805,12.87,13.04,12.69,12.93,12.87,0.0600000000000005,0.4662,112486.52,144484.472,0.4534,1.2812,0.64,6.7107,6.16,1.1587,0.4938,0.4565,4.6328,5.4138,248103.5925,248103.5925,87800.063,3207979.451,3207979.451
57,57,600985.SH,20220804,13.06,13.18,12.77,12.87,13.06,-0.19000000000000128,-1.4548,134985.67,174523.945,0.5441,1.5374,0.73,6.6796,6.1314,1.1533,0.4915,0.4544,4.6544,5.439,248103.5925,248103.5925,87800.063,3193093.2355,3193093.2355
58,58,600985.SH,20220803,13.17,13.37,13.04,13.06,13.13,-0.07000000000000028,-0.5331,165920.06,219239.93,0.6688,1.8897,0.92,6.7782,6.2219,1.1704,0.4988,0.4611,4.5867,5.3599,248103.5925,248103.5925,87800.063,3240232.9181,3240232.9181
59,59,600985.SH,20220802,13.01,13.32,12.85,13.13,13.23,-0.09999999999999964,-0.7559,219908.85,287382.455,0.8864,2.5047,1.35,6.8145,6.2552,1.1766,0.5015,0.4636,4.5623,5.3313,248103.5925,248103.5925,87800.063,3257600.1695,3257600.1695
60,60,600985.SH,20220801,12.98,13.31,12.91,13.23,12.99,0.2400000000000002,1.8476,150550.96,197855.794,0.6068,1.7147,0.93,6.8664,6.3029,1.1856,0.5053,0.4671,4.5278,5.291,248103.5925,248103.5925,87800.063,3282410.5288,3282410.5288
61,61,600985.SH,20220729,13.39,13.48,12.95,12.99,13.32,-0.33000000000000007,-2.4775,206095.55,271448.779,0.8307,2.3473,1.39,6.7418,6.1885,1.1641,0.4961,0.4587,4.6114,5.3888,248103.5925,248103.5925,87800.063,3222865.6666,3222865.6666
62,62,600985.SH,20220728,13.25,13.42,13.02,13.32,13.09,0.23000000000000043,1.7571,178657.61,235711.486,0.7201,2.0348,1.14,6.9131,6.3458,1.1937,0.5087,0.4703,4.4972,5.2553,248103.5925,248103.5925,87800.063,3304739.8521,3304739.8521
63,63,600985.SH,20220727,12.86,13.15,12.83,13.09,12.93,0.16000000000000014,1.2374,142220.04,185291.699,0.5732,1.6198,0.88,6.7937,6.2362,1.1731,0.4999,0.4622,4.5762,5.3476,248103.5925,248103.5925,87800.063,3247676.0258,3247676.0258
64,64,600985.SH,20220726,12.74,13.01,12.63,12.93,12.73,0.1999999999999993,1.5711,135657.09,174121.423,0.5468,1.5451,0.82,6.7107,6.16,1.1587,0.4938,0.4565,4.6328,5.4138,248103.5925,248103.5925,87800.063,3207979.451,3207979.451
65,65,600985.SH,20220725,12.9,13.02,12.71,12.73,12.84,-0.10999999999999943,-0.8567,148269.6,190170.882,0.5976,1.6887,0.84,6.6069,6.0647,1.1408,0.4862,0.4495,4.7056,5.4988,248103.5925,248103.5925,87800.063,3158358.7325,3158358.7325
66,66,600985.SH,20220722,12.81,12.97,12.72,12.84,12.84,0.0,0.0,139194.91,178563.785,0.561,1.5854,0.75,6.664,6.1171,1.1506,0.4904,0.4534,4.6653,5.4517,248103.5925,248103.5925,87800.063,3185650.1277,3185650.1277
67,67,600985.SH,20220721,13.3,13.3,12.84,12.84,13.3,-0.46000000000000085,-3.4586,217471.14,282534.823,0.8765,2.4769,1.28,6.664,6.1171,1.1506,0.4904,0.4534,4.6653,5.4517,248103.5925,248103.5925,87800.063,3185650.1277,3185650.1277
68,68,600985.SH,20220720,13.52,13.6,13.26,13.3,13.52,-0.21999999999999886,-1.6272,164598.1,220021.405,0.6634,1.8747,1.01,6.9027,6.3362,1.1919,0.508,0.4696,4.5039,5.2632,248103.5925,248103.5925,87800.063,3299777.7803,3299777.7803
69,69,600985.SH,20220719,13.43,13.6,13.36,13.52,13.4,0.11999999999999922,0.8955,156984.96,211813.724,0.6327,1.788,0.96,7.0169,6.441,1.2116,0.5164,0.4774,4.4307,5.1775,248103.5925,248103.5925,87800.063,3354360.5706,3354360.5706
70,70,600985.SH,20220718,13.33,13.47,13.02,13.4,13.18,0.22000000000000064,1.6692,205675.53,273172.498,0.829,2.3425,1.23,6.9546,6.3839,1.2008,0.5118,0.4731,4.4703,5.2239,248103.5925,248103.5925,87800.063,3324588.1395,3324588.1395
71,71,600985.SH,20220715,13.45,13.77,13.13,13.18,13.52,-0.33999999999999986,-2.5148,182285.3,246009.822,0.7347,2.0761,1.16,6.8405,6.2791,1.1811,0.5034,0.4654,4.545,5.3111,248103.5925,248103.5925,87800.063,3270005.3492,3270005.3492
72,72,600985.SH,20220714,13.84,13.93,13.41,13.52,13.77,-0.25,-1.8155,142486.19,193542.275,0.5743,1.6228,0.88,7.0169,6.441,1.2116,0.5164,0.4774,4.4307,5.1775,248103.5925,248103.5925,87800.063,3354360.5706,3354360.5706
73,73,600985.SH,20220713,13.51,13.85,13.48,13.77,13.64,0.129999999999999,0.9531,126628.46,172970.479,0.5104,1.4422,0.66,7.1467,6.5601,1.234,0.5259,0.4862,4.3502,5.0835,248103.5925,248103.5925,87800.063,3416386.4687,3416386.4687
74,74,600985.SH,20220712,13.71,13.87,13.52,13.64,13.63,0.009999999999999787,0.0734,159996.12,219093.535,0.6449,1.8223,0.77,7.0792,6.4982,1.2223,0.5209,0.4816,4.3917,5.132,248103.5925,248103.5925,87800.063,3384133.0017,3384133.0017
75,75,600985.SH,20220711,13.93,13.96,13.45,13.63,14.07,-0.4399999999999995,-3.1272,223630.14,305444.111,0.9014,2.547,1.1,7.074,6.4934,1.2214,0.5206,0.4813,4.3949,5.1357,248103.5925,248103.5925,87800.063,3381651.9658,3381651.9658
76,76,600985.SH,20220708,14.42,14.53,14.04,14.07,14.28,-0.20999999999999908,-1.4706,131872.14,187645.758,0.5315,1.502,0.61,7.3024,6.7031,1.2609,0.5374,0.4968,4.2575,4.9751,248103.5925,248103.5925,87800.063,3490817.5465,3490817.5465
77,77,600985.SH,20220707,14.04,14.36,13.91,14.28,14.03,0.25,1.7819,165362.34,234802.632,0.6665,1.8834,0.78,7.4114,6.8031,1.2797,0.5454,0.5042,4.1949,4.902,248103.5925,248103.5925,87800.063,3542919.3009,3542919.3009
78,78,600985.SH,20220706,14.55,14.6,13.83,14.03,14.94,-0.9100000000000001,-6.091,283029.6,400757.859,1.1408,3.2236,1.36,7.2816,6.684,1.2573,0.5358,0.4954,4.2696,4.9893,248103.5925,248103.5925,87800.063,3480893.4028,3480893.4028
79,79,600985.SH,20220705,14.62,15.02,14.56,14.94,14.46,0.47999999999999865,3.3195,236805.55,351622.345,0.9545,2.6971,1.13,7.7539,7.1175,1.3388,0.5706,0.5275,4.0095,4.6854,248103.5925,248103.5925,87800.063,3706667.672,3706667.672
80,80,600985.SH,20220704,14.6,14.89,14.4,14.46,14.68,-0.21999999999999886,-1.4986,196452.97,285948.084,0.7918,2.2375,0.89,7.5048,6.8889,1.2958,0.5523,0.5106,4.1426,4.8409,248103.5925,248103.5925,87800.063,3587577.9476,3587577.9476
81,81,600985.SH,20220701,14.37,14.73,14.1,14.68,14.56,0.11999999999999922,0.8242,206013.5,297032.828,0.8304,2.3464,0.92,7.619,6.9937,1.3155,0.5607,0.5183,4.0806,4.7684,248103.5925,248103.5925,87800.063,3642160.7379,3642160.7379
82,82,600985.SH,20220630,14.58,14.76,14.52,14.56,14.63,-0.07000000000000028,-0.4785,142965.44,209150.694,0.5762,1.6283,0.61,7.5567,6.9365,1.3048,0.5561,0.5141,4.1142,4.8077,248103.5925,248103.5925,87800.063,3612388.3068,3612388.3068
83,83,600985.SH,20220629,14.65,15.06,14.55,14.63,14.64,-0.009999999999999787,-0.0683,256958.24,380762.841,1.0357,2.9266,1.13,7.593,6.9698,1.3111,0.5588,0.5166,4.0945,4.7847,248103.5925,248103.5925,87800.063,3629755.5583,3629755.5583
84,84,600985.SH,20220628,14.33,14.67,14.28,14.64,14.24,0.40000000000000036,2.809,249809.87,361689.427,1.0069,2.8452,1.08,7.5982,6.9746,1.312,0.5591,0.5169,4.0917,4.7814,248103.5925,248103.5925,87800.063,3632236.5942,3632236.5942
85,85,600985.SH,20220627,13.81,14.33,13.72,14.24,13.76,0.4800000000000004,3.4884,246721.32,348751.315,0.9944,2.81,0.92,7.3906,6.784,1.2761,0.5439,0.5028,4.2066,4.9157,248103.5925,248103.5925,87800.063,3532995.1572,3532995.1572
86,86,600985.SH,20220624,13.7,13.97,13.56,13.76,13.71,0.049999999999998934,0.3647,220555.04,304269.739,0.889,2.512,0.81,7.1415,6.5554,1.2331,0.5255,0.4858,4.3534,5.0872,248103.5925,248103.5925,87800.063,3413905.4328,3413905.4328
87,87,600985.SH,20220623,13.46,13.79,13.3,13.71,13.41,0.3000000000000007,2.2371,204839.73,278290.25,0.8256,2.333,0.64,7.1155,6.5316,1.2286,0.5236,0.4841,4.3693,5.1058,248103.5925,248103.5925,87800.063,3401500.2532,3401500.2532
88,88,600985.SH,20220622,13.76,13.91,13.35,13.41,13.72,-0.3100000000000005,-2.2595,218479.95,297941.136,0.8806,2.4884,0.65,6.9598,6.3886,1.2017,0.5122,0.4735,4.467,5.22,248103.5925,248103.5925,87800.063,3327069.1754,3327069.1754
89,89,600985.SH,20220621,13.8,13.93,13.64,13.72,13.81,-0.08999999999999986,-0.6517,263065.79,361873.916,1.0603,2.9962,0.77,7.1207,6.5363,1.2295,0.524,0.4844,4.3661,5.102,248103.5925,248103.5925,87800.063,3403981.2891,3403981.2891
90,90,600985.SH,20220620,14.17,14.17,13.65,13.81,14.6,-0.7899999999999991,-5.411,427791.63,591383.628,1.7242,4.8723,1.32,7.1674,6.5792,1.2376,0.5274,0.4876,4.3376,5.0688,248103.5925,248103.5925,87800.063,3426310.6124,3426310.6124
91,91,600985.SH,20220617,14.61,14.81,14.45,14.6,14.72,-0.120000000000001,-0.8152,249752.77,364352.335,1.0066,2.8446,0.76,7.5774,6.9556,1.3084,0.5576,0.5155,4.1029,4.7945,248103.5925,248103.5925,87800.063,3622312.4505,3622312.4505
92,92,600985.SH,20220616,15.41,15.67,14.61,14.72,15.41,-0.6899999999999995,-4.4776,437463.39,652587.264,1.7632,4.9825,1.32,7.6397,7.0127,1.3191,0.5622,0.5197,4.0695,4.7554,248103.5925,248103.5925,87800.063,3652084.8816,3652084.8816
93,93,600985.SH,20220615,15.6,16.07,15.36,15.41,15.64,-0.23000000000000043,-1.4706,315290.17,494670.461,1.2708,3.591,0.9,7.9978,7.3414,1.381,0.5886,0.5441,3.8873,4.5425,248103.5925,248103.5925,87800.063,3823276.3604,3823276.3604
94,94,600985.SH,20220614,15.16,15.67,15.11,15.64,15.46,0.17999999999999972,1.1643,288498.66,445917.878,1.1628,3.2859,0.8,8.1172,7.451,1.4016,0.5973,0.5522,3.8301,4.4757,248103.5925,248103.5925,87800.063,3880340.1867,3880340.1867
95,95,600985.SH,20220613,15.6,15.79,15.12,15.46,15.65,-0.1899999999999995,-1.2141,325858.18,502993.754,1.3134,3.7114,0.84,8.0238,7.3653,1.3854,0.5905,0.5459,3.8747,4.5278,248103.5925,248103.5925,87800.063,3835681.5401,3835681.5401
96,96,600985.SH,20220610,15.25,15.75,15.19,15.65,15.46,0.1899999999999995,1.229,279621.73,433388.691,1.127,3.1848,0.72,8.1224,7.4558,1.4025,0.5977,0.5526,3.8276,4.4728,248103.5925,248103.5925,87800.063,3882821.2226,3882821.2226
97,97,600985.SH,20220609,15.7,15.94,15.24,15.46,15.77,-0.3099999999999987,-1.9658,446457.22,696113.118,1.7995,5.0849,1.28,8.0238,7.3653,1.3854,0.5905,0.5459,3.8747,4.5278,248103.5925,248103.5925,87800.063,3835681.5401,3835681.5401
98,98,600985.SH,20220608,15.15,15.8,15.15,15.77,14.99,0.7799999999999994,5.2035,416081.56,646868.38,1.677,4.739,1.19,8.1847,7.513,1.4132,0.6023,0.5568,3.7985,4.4388,248103.5925,248103.5925,87800.063,3912593.6537,3912593.6537
