,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,600955.SH,20221101,20.66,21.08,20.35,21.06,20.52,0.5399999999999991,2.6316,23568.34,48945.516,0.6459,1.1784,0.83,5.3882,14.1605,1.3582,1.2022,1.4159,,1.8566,55000.0,36490.0,20000.0,1158300.0,768479.4
1,1,600955.SH,20221031,20.15,20.63,20.0,20.52,20.16,0.35999999999999943,1.7857,21519.17,43806.881,0.5897,1.076,0.79,5.25,13.7974,1.3233,1.1714,1.3796,,1.9055,55000.0,36490.0,20000.0,1128600.0,748774.8
2,2,600955.SH,20221028,21.32,21.32,20.13,20.16,21.2,-1.0399999999999991,-4.9057,27396.29,56177.206,0.7508,1.3698,1.15,5.1579,13.5554,1.3001,1.1509,1.3554,,1.9395,55000.0,36490.0,20000.0,1108800.0,735638.4
3,3,600955.SH,20221027,21.24,21.68,21.14,21.2,21.35,-0.15000000000000213,-0.7026,24588.48,52580.922,0.6738,1.2294,1.08,5.424,14.2547,1.3672,1.2102,1.4253,,1.8443,55000.0,36490.0,20000.0,1166000.0,773588.0
4,4,600955.SH,20221026,21.01,21.37,20.1,21.35,21.87,-0.5199999999999996,-2.3777,50324.65,105057.84,1.3791,2.5162,3.33,5.4624,14.3555,1.3769,1.2188,1.4354,,1.8314,55000.0,36490.0,20000.0,1174250.0,779061.5
5,5,600955.SH,20221025,21.8,22.12,21.42,21.87,21.94,-0.07000000000000028,-0.3191,17424.21,37897.08,0.4775,0.8712,1.23,5.5954,8.7719,1.4162,1.2485,1.361,,1.7878,55000.0,36490.0,20000.0,1202850.0,798036.3
6,6,600955.SH,20221024,22.4,22.83,21.8,21.94,22.38,-0.4399999999999977,-1.966,16472.42,36772.277,0.4514,0.8236,1.23,5.6133,8.8,1.4207,1.2525,1.3654,,1.7821,55000.0,36490.0,20000.0,1206700.0,800590.6
7,7,600955.SH,20221021,22.55,22.84,22.29,22.38,22.55,-0.1700000000000017,-0.7539,10709.0,24028.168,0.2935,0.5355,0.74,5.7259,8.9765,1.4492,1.2776,1.3927,,1.7471,55000.0,36490.0,20000.0,1230900.0,816646.2
8,8,600955.SH,20221020,22.6,22.88,22.22,22.55,22.63,-0.0799999999999983,-0.3535,19181.49,43187.425,0.5257,0.9591,1.38,5.7694,9.0446,1.4602,1.2873,1.4033,,1.7339,55000.0,36490.0,20000.0,1240250.0,822849.5
9,9,600955.SH,20221019,22.89,22.9,22.57,22.63,22.88,-0.25,-1.0927,11807.94,26835.42,0.3236,0.5904,0.8,5.7898,9.0767,1.4654,1.2919,1.4083,,1.7278,55000.0,36490.0,20000.0,1244650.0,825768.7
10,10,600955.SH,20221018,22.97,23.04,22.74,22.88,22.97,-0.08999999999999986,-0.3918,12936.19,29605.847,0.3545,0.6468,0.88,5.8538,9.177,1.4816,1.3061,1.4238,,1.7089,55000.0,36490.0,20000.0,1258400.0,834891.2
11,11,600955.SH,20221017,22.66,22.98,22.53,22.97,22.8,0.16999999999999815,0.7456,12307.82,28151.882,0.3373,0.6154,0.81,5.8768,9.2131,1.4874,1.3113,1.4294,,1.7022,55000.0,36490.0,20000.0,1263350.0,838175.3
12,12,600955.SH,20221014,22.47,22.84,22.36,22.8,22.35,0.4499999999999993,2.0134,16306.45,37055.056,0.4469,0.8153,1.1,5.8333,9.1449,1.4764,1.3016,1.4189,,1.7149,55000.0,36490.0,20000.0,1254000.0,831972.0
13,13,600955.SH,20221013,22.28,22.63,22.2,22.35,22.35,0.0,0.0,16011.4,35856.116,0.4388,0.8006,1.08,5.7182,8.9644,1.4473,1.2759,1.3909,,1.7494,55000.0,36490.0,20000.0,1229250.0,815551.5
