,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,600612.SH,20221101,38.4,38.83,38.0,38.63,38.41,0.22000000000000597,0.5728,16196.87,62252.471,0.5108,1.6709,1.45,10.7701,11.6527,2.067,0.3443,0.3236,3.2358,3.7536,52311.7764,31710.963,9693.7837,2020803.9223,1224994.5007
1,1,600612.SH,20221031,39.18,39.19,38.0,38.41,39.12,-0.7100000000000009,-1.8149,10339.24,39602.168,0.326,1.0666,0.77,10.7088,11.5863,2.0552,0.3424,0.3218,3.2544,3.7751,52311.7764,31710.963,9693.7837,2009295.3315,1218018.0888
2,2,600612.SH,20221028,39.98,39.98,39.09,39.12,39.8,-0.6799999999999997,-1.7085,7739.04,30596.885,0.244,0.7984,0.56,10.9067,11.8005,2.0932,0.3487,0.3277,3.1953,3.7065,52311.7764,31710.963,9693.7837,2046436.6928,1240532.8726
3,3,600612.SH,20221027,39.45,40.45,39.31,39.8,39.66,0.14000000000000057,0.353,11561.03,46029.82,0.3646,1.1926,0.86,11.0963,12.0703,2.2343,0.3547,0.3422,3.1407,3.6432,52311.7764,31710.963,9693.7837,2082008.7007,1262096.3274
4,4,600612.SH,20221026,38.93,39.99,38.76,39.66,38.75,0.9099999999999966,2.3484,11353.45,44895.323,0.358,1.1712,0.78,11.0573,12.0279,2.2264,0.3535,0.341,3.1518,3.6561,52311.7764,31710.963,9693.7837,2074685.052,1257656.7926
5,5,600612.SH,20221025,38.25,39.41,37.84,38.75,38.25,0.5,1.3072,14884.86,57383.443,0.4694,1.5355,1.07,10.8036,11.7519,2.1753,0.3454,0.3332,3.2258,3.7419,52311.7764,31710.963,9693.7837,2027081.3355,1228799.8163
6,6,600612.SH,20221024,38.93,40.08,37.79,38.25,38.57,-0.3200000000000003,-0.8297,21297.8,82462.556,0.6716,2.1971,1.68,10.6642,11.6003,2.1473,0.3409,0.3289,3.268,3.7908,52311.7764,31710.963,9693.7837,2000925.4473,1212944.3348
7,7,600612.SH,20221021,38.66,39.25,38.56,38.57,38.8,-0.22999999999999687,-0.5928,9392.13,36443.205,0.2962,0.9689,0.59,10.7534,11.6973,2.1652,0.3438,0.3316,3.2409,3.7594,52311.7764,31710.963,9693.7837,2017665.2157,1223091.8429
8,8,600612.SH,20221020,38.78,39.4,38.6,38.8,39.05,-0.25,-0.6402,10503.65,41060.871,0.3312,1.0835,0.62,10.8175,11.7671,2.1781,0.3458,0.3336,3.2216,3.7371,52311.7764,31710.963,9693.7837,2029696.9243,1230385.3644
9,9,600612.SH,20221019,39.71,39.99,38.62,39.05,39.99,-0.9400000000000048,-2.3506,16807.5,65844.143,0.53,1.7338,1.0,10.8872,11.8429,2.1922,0.3481,0.3358,3.201,3.7132,52311.7764,31710.963,9693.7837,2042774.8684,1238313.1052
10,10,600612.SH,20221018,40.14,40.33,39.65,39.99,40.21,-0.21999999999999886,-0.5471,11534.08,46051.304,0.3637,1.1898,0.69,11.1493,12.128,2.245,0.3564,0.3438,3.1258,3.6259,52311.7764,31710.963,9693.7837,2091947.9382,1268121.4104
11,11,600612.SH,20221017,39.44,40.4,39.22,40.21,39.66,0.5500000000000043,1.3868,15160.51,60662.214,0.4781,1.5639,0.81,11.2106,12.1947,2.2573,0.3584,0.3457,3.1087,3.6061,52311.7764,31710.963,9693.7837,2103456.529,1275097.8222
12,12,600612.SH,20221014,39.42,40.22,39.22,39.66,39.66,0.0,0.0,26000.88,103451.997,0.8199,2.6822,1.61,11.0573,12.0279,2.2264,0.3535,0.341,3.1518,3.6561,52311.7764,31710.963,9693.7837,2074685.052,1257656.7926
13,13,600612.SH,20221013,39.8,40.2,39.01,39.66,39.98,-0.3200000000000003,-0.8004,15242.81,60305.712,0.4807,1.5724,0.87,11.0573,12.0279,2.2264,0.3535,0.341,3.1518,3.6561,52311.7764,31710.963,9693.7837,2074685.052,1257656.7926
14,14,600612.SH,20221012,38.7,40.1,38.46,39.98,38.96,1.019999999999996,2.6181,16211.21,63812.115,0.5112,1.6723,0.84,11.1465,12.1249,2.2444,0.3563,0.3438,3.1266,3.6268,52311.7764,31710.963,9693.7837,2091424.8205,1267804.3007
15,15,600612.SH,20221011,39.5,39.5,38.63,38.96,39.32,-0.35999999999999943,-0.9156,11199.01,43541.604,0.3532,1.1553,0.57,10.8621,11.8156,2.1871,0.3473,0.335,3.2084,3.7218,52311.7764,31710.963,9693.7837,2038066.8085,1235459.1185
16,16,600612.SH,20221010,39.77,40.1,39.21,39.32,39.44,-0.11999999999999744,-0.3043,24902.95,98521.99,0.7853,2.569,1.4,10.9625,11.9248,2.2073,0.3505,0.3381,3.179,3.6877,52311.7764,31710.963,9693.7837,2056899.048,1246875.0652
17,17,600612.SH,20220930,39.07,39.78,38.6,39.44,39.2,0.23999999999999488,0.6122,13209.66,51906.186,0.4166,1.3627,0.75,10.9959,11.9612,2.2141,0.3515,0.3391,3.1694,3.6765,52311.7764,31710.963,9693.7837,2063176.4612,1250680.3807
18,18,600612.SH,20220929,39.11,40.5,39.01,39.2,39.02,0.17999999999999972,0.4613,21807.39,86382.621,0.6877,2.2496,1.37,10.929,11.8884,2.2006,0.3494,0.3371,3.1888,3.699,52311.7764,31710.963,9693.7837,2050621.6349,1243069.7496
19,19,600612.SH,20220928,38.54,39.54,38.18,39.02,38.53,0.490000000000002,1.2717,25446.39,99301.128,0.8024,2.625,1.86,10.8789,11.8338,2.1905,0.3478,0.3355,3.2035,3.716,52311.7764,31710.963,9693.7837,2041205.5151,1237361.7763
