,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
40,40,600566.SH,20220829,22.9,23.25,22.83,23.11,23.25,-0.14000000000000057,-0.6022,55616.65,128203.55,0.6261,1.7129,0.68,11.9407,10.914,2.1774,2.6903,2.6279,1.9472,2.9424,88828.1891,88828.1891,32468.6073,2052819.4501,2052819.4501
41,41,600566.SH,20220826,23.28,23.78,23.15,23.25,23.08,0.1700000000000017,0.7366,59766.56,139994.406,0.6728,1.8407,0.74,12.0131,10.9801,2.1906,2.7066,2.6439,1.9354,2.9247,88828.1891,88828.1891,32468.6073,2065255.3966,2065255.3966
42,42,600566.SH,20220825,23.35,23.47,22.76,23.08,23.2,-0.120000000000001,-0.5172,58605.25,134958.343,0.6598,1.805,0.74,11.9252,10.8999,2.1746,2.6868,2.6245,1.9497,2.9463,88828.1891,88828.1891,32468.6073,2050154.6044,2050154.6044
43,43,600566.SH,20220824,23.67,23.84,23.2,23.2,23.68,-0.4800000000000004,-2.027,75997.92,178593.796,0.8556,2.3407,1.03,11.9872,10.9565,2.1859,2.7008,2.6382,1.9396,2.931,88828.1891,88828.1891,32468.6073,2060813.9871,2060813.9871
44,44,600566.SH,20220823,24.36,24.36,23.65,23.68,24.39,-0.7100000000000009,-2.911,98170.79,234014.652,1.1052,3.0236,1.56,12.2352,11.1832,2.2311,2.7566,2.6928,1.9003,2.8716,88828.1891,88828.1891,32468.6073,2103451.5179,2103451.5179
45,45,600566.SH,20220822,24.62,24.63,23.41,24.39,24.54,-0.14999999999999858,-0.6112,119057.64,286804.795,1.3403,3.6669,2.36,12.6021,11.5185,2.298,2.8393,2.7735,1.845,2.788,88828.1891,88828.1891,32468.6073,2166519.5321,2166519.5321
46,46,600566.SH,20220819,24.8,24.98,24.46,24.54,24.86,-0.3200000000000003,-1.2872,50896.03,125327.006,0.573,1.5675,0.98,12.6796,11.7116,2.4238,2.8567,2.7635,1.8337,2.771,88828.1891,88828.1891,32468.6073,2179843.7605,2179843.7605
47,47,600566.SH,20220818,25.01,25.19,24.7,24.86,25.11,-0.25,-0.9956,50149.86,124950.431,0.5646,1.5446,0.82,12.8449,11.8643,2.4554,2.894,2.7996,1.8101,2.7353,88828.1891,88828.1891,32468.6073,2208268.781,2208268.781
48,48,600566.SH,20220817,24.89,25.24,24.72,25.11,24.89,0.21999999999999886,0.8839,52218.44,130650.388,0.5879,1.6083,0.79,12.9741,11.9836,2.4801,2.9231,2.8277,1.7921,2.7081,88828.1891,88828.1891,32468.6073,2230475.8283,2230475.8283
49,49,600566.SH,20220816,24.91,25.08,24.7,24.89,24.86,0.030000000000001137,0.1207,42535.15,105937.471,0.4788,1.31,0.61,12.8604,11.8786,2.4584,2.8975,2.8029,1.8079,2.732,88828.1891,88828.1891,32468.6073,2210933.6267,2210933.6267
50,50,600566.SH,20220815,25.1,25.18,24.64,24.86,25.18,-0.3200000000000003,-1.2708,56420.11,140128.034,0.6352,1.7377,0.71,12.8449,11.8643,2.4554,2.894,2.7996,1.8101,2.7353,88828.1891,88828.1891,32468.6073,2208268.781,2208268.781
51,51,600566.SH,20220812,25.11,25.35,24.91,25.18,25.18,0.0,0.0,58395.6,146987.576,0.6574,1.7985,0.65,13.0103,12.017,2.487,2.9313,2.8356,1.7871,2.7006,88828.1891,88828.1891,32468.6073,2236693.8015,2236693.8015
52,52,600566.SH,20220811,24.28,25.2,24.26,25.18,24.23,0.9499999999999993,3.9208,94455.57,235094.311,1.0634,2.9091,1.1,13.0103,12.017,2.487,2.9313,2.8356,1.7871,2.7006,88828.1891,88828.1891,32468.6073,2236693.8015,2236693.8015
53,53,600566.SH,20220810,24.6,24.73,24.11,24.23,24.71,-0.4800000000000004,-1.9425,78191.1,189972.335,0.8803,2.4082,0.86,12.5194,11.5637,2.3932,2.8207,2.7286,1.8572,2.8064,88828.1891,88828.1891,32468.6073,2152307.0219,2152307.0219
54,54,600566.SH,20220809,24.98,25.05,24.6,24.71,24.98,-0.2699999999999996,-1.0809,60530.2,149681.508,0.6814,1.8643,0.53,12.7674,11.7927,2.4406,2.8765,2.7827,1.8211,2.7519,88828.1891,88828.1891,32468.6073,2194944.5527,2194944.5527
55,55,600566.SH,20220808,25.55,25.65,24.85,24.98,25.51,-0.5300000000000011,-2.0776,106875.14,267773.23,1.2032,3.2916,1.01,12.9069,11.9216,2.4673,2.908,2.8131,1.8014,2.7222,88828.1891,88828.1891,32468.6073,2218928.1637,2218928.1637
56,56,600566.SH,20220805,24.41,25.55,24.38,25.51,24.54,0.9700000000000024,3.9527,112235.31,282303.827,1.2635,3.4567,1.18,13.1808,12.1745,2.5196,2.9697,2.8728,1.764,2.6656,88828.1891,88828.1891,32468.6073,2266007.1039,2266007.1039
57,57,600566.SH,20220804,24.85,25.05,24.17,24.54,24.74,-0.1999999999999993,-0.8084,70377.43,173039.101,0.7923,2.1676,0.78,12.6796,11.7116,2.4238,2.8567,2.7635,1.8337,2.771,88828.1891,88828.1891,32468.6073,2179843.7605,2179843.7605
58,58,600566.SH,20220803,24.75,25.25,24.47,24.74,24.75,-0.010000000000001563,-0.0404,106364.5,264231.832,1.1974,3.2759,1.32,12.7829,11.8071,2.4435,2.88,2.7861,1.8189,2.7486,88828.1891,88828.1891,32468.6073,2197609.3983,2197609.3983
59,59,600566.SH,20220802,25.29,25.8,24.44,24.75,24.55,0.1999999999999993,0.8147,177902.62,445833.124,2.0028,5.4792,3.23,12.7881,11.8118,2.4445,2.8812,2.7872,1.8181,2.7475,88828.1891,88828.1891,32468.6073,2198497.6802,2198497.6802
60,60,600566.SH,20220801,24.04,24.63,23.94,24.55,24.22,0.33000000000000185,1.3625,59850.23,145616.675,0.6738,1.8433,0.98,12.6848,11.7164,2.4248,2.8579,2.7647,1.833,2.7699,88828.1891,88828.1891,32468.6073,2180732.0424,2180732.0424
61,61,600566.SH,20220729,24.78,24.88,24.19,24.22,24.78,-0.5600000000000023,-2.2599,62899.96,153698.193,0.7081,1.9373,0.97,12.5142,11.5589,2.3922,2.8195,2.7275,1.8579,2.8076,88828.1891,88828.1891,32468.6073,2151418.74,2151418.74
62,62,600566.SH,20220728,24.91,25.08,24.69,24.78,24.88,-0.09999999999999787,-0.4019,44801.15,111433.087,0.5044,1.3798,0.61,12.8036,11.8261,2.4475,2.8847,2.7906,1.8159,2.7441,88828.1891,88828.1891,32468.6073,2201162.5259,2201162.5259
63,63,600566.SH,20220727,25.08,25.28,24.76,24.88,25.12,-0.240000000000002,-0.9554,56744.17,141859.133,0.6388,1.7477,0.64,12.8553,11.8739,2.4574,2.8963,2.8018,1.8086,2.7331,88828.1891,88828.1891,32468.6073,2210045.3448,2210045.3448
64,64,600566.SH,20220726,24.99,25.31,24.75,25.12,24.99,0.13000000000000256,0.5202,50696.52,127093.025,0.5707,1.5614,0.45,12.9793,11.9884,2.4811,2.9243,2.8288,1.7914,2.707,88828.1891,88828.1891,32468.6073,2231364.1102,2231364.1102
65,65,600566.SH,20220725,24.9,25.45,24.45,24.99,24.84,0.14999999999999858,0.6039,90477.99,226607.621,1.0186,2.7866,0.76,12.9121,11.9264,2.4682,2.9091,2.8142,1.8007,2.7211,88828.1891,88828.1891,32468.6073,2219816.4456,2219816.4456
66,66,600566.SH,20220722,25.58,25.68,24.55,24.84,25.28,-0.4400000000000013,-1.7405,82355.35,205203.886,0.9271,2.5365,0.69,12.8346,11.8548,2.4534,2.8917,2.7973,1.8116,2.7375,88828.1891,88828.1891,32468.6073,2206492.2172,2206492.2172
67,67,600566.SH,20220721,26.0,26.03,25.23,25.28,26.04,-0.759999999999998,-2.9186,85174.22,217361.189,0.9589,2.6233,0.72,13.0619,12.0648,2.4969,2.9429,2.8469,1.78,2.6899,88828.1891,88828.1891,32468.6073,2245576.6204,2245576.6204
68,68,600566.SH,20220720,25.1,26.19,24.91,26.04,25.1,0.9399999999999977,3.745,137883.03,357152.465,1.5522,4.2467,1.32,13.4546,12.4275,2.5719,3.0314,2.9325,1.7281,2.6114,88828.1891,88828.1891,32468.6073,2313086.0442,2313086.0442
69,69,600566.SH,20220719,24.1,25.45,24.0,25.1,24.1,1.0,4.1494,163509.56,407870.273,1.8407,5.0359,1.81,12.9689,11.9789,2.4791,2.9219,2.8266,1.7928,2.7092,88828.1891,88828.1891,32468.6073,2229587.5464,2229587.5464
70,70,600566.SH,20220718,23.7,24.27,23.58,24.1,23.96,0.14000000000000057,0.5843,125494.72,300629.02,1.4128,3.8651,1.53,12.4522,11.5016,2.3803,2.8055,2.714,1.8672,2.8216,88828.1891,88828.1891,32468.6073,2140759.3573,2140759.3573
71,71,600566.SH,20220715,24.5,24.74,23.91,23.96,24.6,-0.6400000000000006,-2.6016,86152.53,208757.976,0.9699,2.6534,1.03,12.3799,11.4348,2.3665,2.7892,2.6982,1.8781,2.8381,88828.1891,88828.1891,32468.6073,2128323.4108,2128323.4108
72,72,600566.SH,20220714,24.88,25.03,24.42,24.6,24.89,-0.28999999999999915,-1.1651,81574.61,201273.777,0.9183,2.5124,0.97,12.7106,11.7402,2.4297,2.8637,2.7703,1.8292,2.7642,88828.1891,88828.1891,32468.6073,2185173.4519,2185173.4519
73,73,600566.SH,20220713,24.8,25.08,24.57,24.89,24.76,0.129999999999999,0.525,67355.99,167204.532,0.7583,2.0745,0.74,12.8604,11.8786,2.4584,2.8975,2.8029,1.8079,2.732,88828.1891,88828.1891,32468.6073,2210933.6267,2210933.6267
74,74,600566.SH,20220712,25.41,25.68,24.62,24.76,25.4,-0.639999999999997,-2.5197,91346.93,227951.023,1.0284,2.8134,0.92,12.7933,11.8166,2.4455,2.8824,2.7883,1.8174,2.7464,88828.1891,88828.1891,32468.6073,2199385.9621,2199385.9621
75,75,600566.SH,20220711,25.49,25.77,25.2,25.4,25.29,0.10999999999999943,0.435,82792.94,210702.119,0.9321,2.5499,0.75,13.1239,12.122,2.5087,2.9569,2.8604,1.7716,2.6772,88828.1891,88828.1891,32468.6073,2256236.0031,2256236.0031
76,76,600566.SH,20220708,25.6,25.92,25.2,25.29,25.63,-0.33999999999999986,-1.3266,93148.36,236901.77,1.0486,2.8689,0.75,13.0671,12.0695,2.4979,2.9441,2.848,1.7793,2.6888,88828.1891,88828.1891,32468.6073,2246464.9023,2246464.9023
77,77,600566.SH,20220707,26.06,26.28,25.38,25.63,26.1,-0.4700000000000024,-1.8008,84972.61,218543.6,0.9566,2.6171,0.64,13.2428,12.2318,2.5315,2.9836,2.8863,1.7557,2.6531,88828.1891,88828.1891,32468.6073,2276666.4866,2276666.4866
78,78,600566.SH,20220706,26.35,26.6,25.75,26.1,26.28,-0.17999999999999972,-0.6849,104566.5,273582.99,1.1772,3.2205,0.65,13.4856,12.4561,2.5779,3.0383,2.9392,1.7241,2.6054,88828.1891,88828.1891,32468.6073,2318415.7355,2318415.7355
79,79,600566.SH,20220705,26.72,26.79,25.73,26.28,26.72,-0.4399999999999977,-1.6467,130839.79,341738.311,1.473,4.0297,0.77,13.5786,12.542,2.5957,3.0593,2.9595,1.7123,2.5875,88828.1891,88828.1891,32468.6073,2334404.8095,2334404.8095
80,80,600566.SH,20220704,26.29,26.77,25.85,26.72,26.14,0.5799999999999983,2.2188,137277.22,362108.665,1.5454,4.228,0.83,13.806,12.752,2.6391,3.1105,3.009,1.6841,2.5449,88828.1891,88828.1891,32468.3257,2373489.2128,2373489.2128
81,81,600566.SH,20220701,27.25,27.3,25.82,26.14,27.16,-1.0199999999999996,-3.7555,164334.11,431420.895,1.85,5.0614,1.07,13.5062,12.4752,2.5818,3.043,2.9437,1.7215,2.6014,88827.9075,88827.9075,32468.3257,2321961.5021,2321961.5021
82,82,600566.SH,20220630,26.88,28.06,26.88,27.16,26.7,0.46000000000000085,1.7228,123067.94,337609.631,1.3855,3.7904,0.84,14.0333,12.9619,2.6826,3.1617,3.0586,1.6568,2.5037,88827.9075,88827.9075,32468.3257,2412565.9677,2412565.9677
83,83,600566.SH,20220629,27.4,28.02,26.58,26.7,27.71,-1.0100000000000016,-3.6449,253083.87,687592.04,2.8491,7.7948,2.21,13.7956,12.7424,2.6371,3.1082,3.0068,1.6854,2.5468,88827.9075,88827.9075,32468.3257,2371705.1303,2371705.1303
84,84,600566.SH,20220628,28.91,29.02,27.37,27.71,28.93,-1.2199999999999989,-4.2171,167338.88,466160.95,1.8839,5.1539,1.73,14.3174,13.2244,2.7369,3.2258,3.1205,1.6239,2.454,88827.9075,88827.9075,32468.3257,2461421.3168,2461421.3168
85,85,600566.SH,20220627,30.0,30.45,28.76,28.93,29.44,-0.5100000000000016,-1.7323,118141.47,348169.033,1.33,3.6387,1.17,14.9478,13.8067,2.8574,3.3678,3.2579,1.5554,2.3505,88827.9075,88827.9075,32468.3257,2569791.364,2569791.364
86,86,600566.SH,20220624,28.66,29.7,28.15,29.44,28.5,0.9400000000000013,3.2982,105076.32,306824.955,1.1829,3.2363,0.83,15.2113,14.0501,2.9078,3.4272,3.3153,1.5285,2.3098,88827.9075,88827.9075,32468.3257,2615093.5968,2615093.5968
87,87,600566.SH,20220623,28.12,28.61,27.71,28.5,28.11,0.39000000000000057,1.3874,90642.06,255983.136,1.0204,2.7917,0.71,14.7256,13.6015,2.8149,3.3177,3.2095,1.5789,2.386,88827.9075,88827.9075,32468.3257,2531595.3638,2531595.3638
88,88,600566.SH,20220622,28.0,28.58,27.5,28.11,27.72,0.39000000000000057,1.4069,92050.25,259782.161,1.0363,2.8351,0.66,14.5241,13.4153,2.7764,3.2723,3.1656,1.6008,2.4191,88827.9075,88827.9075,32468.3257,2496952.4798,2496952.4798
89,89,600566.SH,20220621,28.2,28.45,27.32,27.72,28.32,-0.6000000000000014,-2.1186,78314.51,217489.431,0.8816,2.412,0.52,14.3226,13.2292,2.7379,3.2269,3.1216,1.6233,2.4531,88827.9075,88827.9075,32468.3257,2462309.5959,2462309.5959
90,90,600566.SH,20220620,27.54,28.56,27.3,28.32,27.5,0.8200000000000003,2.9818,139992.65,394832.35,1.576,4.3117,0.96,14.6326,13.5155,2.7972,3.2968,3.1892,1.5889,2.4011,88827.9075,88827.9075,32468.3257,2515606.3404,2515606.3404
91,91,600566.SH,20220617,28.56,28.93,27.17,27.5,28.78,-1.2800000000000011,-4.4475,229912.8,638448.204,2.5883,7.0811,1.75,14.2089,13.1242,2.7162,3.2013,3.0969,1.6363,2.4727,88827.9075,88827.9075,32468.3257,2442767.4563,2442767.4563
92,92,600566.SH,20220616,28.88,29.5,28.69,28.78,28.93,-0.14999999999999858,-0.5185,101705.24,295450.321,1.145,3.1324,0.74,14.8703,13.7351,2.8426,3.3503,3.241,1.5635,2.3628,88827.9075,88827.9075,32468.3257,2556467.1779,2556467.1779
93,93,600566.SH,20220615,28.05,29.6,27.9,28.93,27.86,1.0700000000000003,3.8406,149202.17,432330.625,1.6797,4.5953,1.06,14.9478,13.8067,2.8574,3.3678,3.2579,1.5554,2.3505,88827.9075,88827.9075,32468.3257,2569791.364,2569791.364
94,94,600566.SH,20220614,28.08,28.15,27.0,27.86,28.08,-0.21999999999999886,-0.7835,125477.43,345535.533,1.4126,3.8646,0.83,14.395,13.296,2.7517,3.2432,3.1374,1.6152,2.4408,88827.9075,88827.9075,32468.3257,2474745.503,2474745.503
95,95,600566.SH,20220613,27.24,28.67,27.02,28.08,27.27,0.8099999999999987,2.9703,120002.57,335819.811,1.351,3.696,0.74,14.5086,13.401,2.7734,3.2688,3.1622,1.6025,2.4217,88827.9075,88827.9075,32468.3257,2494287.6426,2494287.6426
96,96,600566.SH,20220610,25.94,27.45,25.8,27.27,25.93,1.3399999999999999,5.1678,158752.0,429801.699,1.7872,4.8894,1.01,14.0901,13.0144,2.6934,3.1745,3.071,1.6501,2.4936,88827.9075,88827.9075,32468.3257,2422337.0375,2422337.0375
97,97,600566.SH,20220609,26.0,26.76,25.49,25.93,26.2,-0.2699999999999996,-1.0305,133790.42,346822.143,1.5062,4.1206,0.86,13.3977,12.3749,2.5611,3.0186,2.9201,1.7354,2.6224,88827.9075,88827.9075,32468.3257,2303307.6415,2303307.6415
98,98,600566.SH,20220608,25.68,27.17,25.48,26.2,25.96,0.23999999999999844,0.9245,164485.01,434421.107,1.8517,5.066,1.18,13.5372,12.5038,2.5878,3.05,2.9505,1.7175,2.5954,88827.9075,88827.9075,32468.3257,2327291.1765,2327291.1765
