,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
15,15,601866.SH,20221011,2.5,2.51,2.45,2.5,2.48,0.020000000000000018,0.8065,394111.46,98097.606,0.478,1.0278,0.73,5.5767,5.3406,1.2239,0.9151,0.9447,1.7928,9.04,1358647.7301,824516.8478,383454.4092,3396619.3253,2061292.1195
16,16,601866.SH,20221010,2.49,2.54,2.47,2.48,2.47,0.009999999999999787,0.4049,400991.42,100518.346,0.4863,1.0457,0.71,5.5321,5.2979,1.2141,0.9078,0.9372,1.8073,9.1129,1358647.7301,824516.8478,383454.4092,3369446.3706,2044801.7825
17,17,601866.SH,20220930,2.47,2.51,2.45,2.47,2.48,-0.009999999999999787,-0.4032,469141.96,116493.589,0.569,1.2235,0.82,5.5098,5.2766,1.2092,0.9041,0.9334,1.8146,9.1498,1358647.7301,824516.8478,383454.4092,3355859.8933,2036556.6141
18,18,601866.SH,20220929,2.55,2.57,2.46,2.48,2.53,-0.04999999999999982,-1.9763,570568.67,143042.578,0.692,1.488,0.98,5.5321,5.2979,1.2141,0.9078,0.9372,1.8073,9.1129,1358647.7301,824516.8478,383454.4092,3369446.3706,2044801.7825
19,19,601866.SH,20220928,2.62,2.64,2.53,2.53,2.63,-0.10000000000000009,-3.8023,630453.0,161833.307,0.7646,1.6441,0.98,5.6437,5.4047,1.2386,0.9261,0.9561,1.7716,8.9328,1358647.7301,824516.8478,383454.4092,3437378.7572,2086027.6249
20,20,601866.SH,20220927,2.62,2.64,2.56,2.63,2.62,0.009999999999999787,0.3817,620495.84,161120.103,0.7526,1.6182,1.02,5.8667,5.6184,1.2876,0.9627,0.9938,1.7042,8.5932,1358647.7301,824516.8478,383454.4092,3573243.5302,2168479.3097
21,21,601866.SH,20220926,2.71,2.71,2.61,2.62,2.71,-0.08999999999999986,-3.321,542269.21,143480.785,0.6577,1.4142,0.91,5.8444,5.597,1.2827,0.959,0.9901,1.7107,8.626,1358647.7301,824516.8478,383454.4092,3559657.0529,2160234.1412
22,22,601866.SH,20220923,2.77,2.78,2.7,2.71,2.77,-0.06000000000000005,-2.1661,486529.85,133026.446,0.5901,1.2688,0.76,6.0452,5.7893,1.3267,0.9919,1.0241,1.6539,8.3395,1358647.7301,824516.8478,383454.4092,3681935.3486,2234440.6575
23,23,601866.SH,20220922,2.74,2.8,2.71,2.77,2.76,0.010000000000000231,0.3623,639142.12,176276.283,0.7752,1.6668,1.02,6.179,5.9174,1.3561,1.0139,1.0467,1.6181,8.1588,1358647.7301,824516.8478,383454.4092,3763454.2124,2283911.6684
24,24,601866.SH,20220921,2.64,2.77,2.61,2.76,2.64,0.11999999999999966,4.5455,925449.01,251229.853,1.1224,2.4135,1.59,6.1567,5.8961,1.3512,1.0102,1.043,1.624,8.1884,1358647.7301,824516.8478,383454.4092,3749867.7351,2275666.4999
25,25,601866.SH,20220920,2.66,2.68,2.63,2.64,2.66,-0.020000000000000018,-0.7519,433770.41,115145.914,0.5261,1.1312,0.71,5.889,5.6397,1.2925,0.9663,0.9976,1.6978,8.5606,1358647.7301,824516.8478,383454.4092,3586830.0075,2176724.4782
26,26,601866.SH,20220919,2.64,2.7,2.63,2.66,2.64,0.020000000000000018,0.7576,509819.34,135920.065,0.6183,1.3295,0.84,5.9337,5.6825,1.3023,0.9736,1.0052,1.685,8.4962,1358647.7301,824516.8478,383454.4092,3614002.9621,2193214.8151
27,27,601866.SH,20220916,2.72,2.74,2.64,2.64,2.74,-0.10000000000000009,-3.6496,688030.43,184243.606,0.8345,1.7943,1.23,5.889,5.6397,1.2925,0.9663,0.9976,1.6978,8.5606,1358647.7301,824516.8478,383454.4092,3586830.0075,2176724.4782
28,28,601866.SH,20220915,2.77,2.78,2.69,2.74,2.76,-0.019999999999999574,-0.7246,583876.32,159523.866,0.7081,1.5227,1.01,6.1121,5.8534,1.3414,1.0029,1.0354,1.6358,8.2482,1358647.7301,824516.8478,383454.4092,3722694.7805,2259176.163
29,29,601866.SH,20220914,2.71,2.81,2.69,2.76,2.74,0.019999999999999574,0.7299,694676.83,191851.765,0.8425,1.8116,1.2,6.1567,5.8961,1.3512,1.0102,1.043,1.624,8.1884,1358647.7301,824516.8478,383454.4092,3749867.7351,2275666.4999
30,30,601866.SH,20220913,2.78,2.81,2.73,2.74,2.78,-0.03999999999999959,-1.4388,568113.41,157508.236,0.689,1.4816,0.94,6.1121,5.8534,1.3414,1.0029,1.0354,1.6358,8.2482,1358647.7301,824516.8478,383454.4092,3722694.7805,2259176.163
31,31,601866.SH,20220909,2.76,2.84,2.76,2.78,2.77,0.009999999999999787,0.361,499804.58,139414.422,0.6062,1.3034,0.81,6.2013,5.9388,1.361,1.0176,1.0505,1.6123,8.1295,1358647.7301,824516.8478,383454.4092,3777040.6897,2292156.8369
32,32,601866.SH,20220908,2.79,2.8,2.76,2.77,2.8,-0.029999999999999805,-1.0714,459211.95,127541.224,0.5569,1.1976,0.66,6.179,5.9174,1.3561,1.0139,1.0467,1.6181,8.1588,1358647.7301,824516.8478,383454.4092,3763454.2124,2283911.6684
33,33,601866.SH,20220907,2.83,2.83,2.79,2.8,2.85,-0.050000000000000266,-1.7544,665650.6,186628.137,0.8073,1.7359,0.84,6.246,5.9815,1.3708,1.0249,1.0581,1.6008,8.0714,1358647.7301,824516.8478,383454.4092,3804213.6443,2308647.1738
34,34,601866.SH,20220906,2.84,2.86,2.81,2.85,2.84,0.010000000000000231,0.3521,701276.61,198640.297,0.8505,1.8288,0.84,6.3575,6.0883,1.3953,1.0432,1.077,1.5727,7.9298,1358647.7301,824516.8478,383454.4092,3872146.0308,2349873.0162
35,35,601866.SH,20220905,2.81,2.88,2.79,2.84,2.8,0.040000000000000036,1.4286,705852.01,200639.98,0.8561,1.8408,0.81,6.3352,6.067,1.3904,1.0395,1.0732,1.5782,7.9577,1358647.7301,824516.8478,383454.4092,3858559.5535,2341627.8478
36,36,601866.SH,20220902,2.8,2.84,2.78,2.8,2.79,0.009999999999999787,0.3584,571523.76,160646.085,0.6932,1.4905,0.49,6.246,5.9815,1.3708,1.0249,1.0581,1.6008,8.0714,1358647.7301,824516.8478,383454.4092,3804213.6443,2308647.1738
37,37,601866.SH,20220901,2.85,2.88,2.78,2.79,2.87,-0.08000000000000007,-2.7875,850848.87,239457.373,1.0319,2.2189,0.55,6.2236,5.9602,1.3659,1.0212,1.0543,1.6065,8.1004,1358647.7301,824516.8478,383454.4092,3790627.167,2300402.0054
38,38,601866.SH,20220831,2.89,2.96,2.83,2.87,2.97,-0.10000000000000009,-3.367,1139939.61,327339.334,1.3826,2.9728,0.69,6.4021,6.1311,1.4051,1.0505,1.0845,1.5617,7.8746,1358647.7301,824516.8478,383454.4092,3899318.9854,2366363.3532
39,39,601866.SH,20220830,2.93,3.02,2.92,2.97,2.93,0.040000000000000036,1.3652,930965.38,276647.913,1.1291,2.4278,0.51,6.6252,6.077,1.5514,1.0871,1.0607,1.5091,7.6094,1358647.7301,824516.8478,383454.4092,4035183.7584,2448815.038
40,40,601866.SH,20220829,2.88,2.94,2.86,2.93,2.95,-0.020000000000000018,-0.678,868380.49,252528.019,1.0532,2.2646,0.47,6.5359,5.9952,1.5305,1.0725,1.0464,1.5297,7.7133,1358647.7301,824516.8478,383454.4092,3980837.8492,2415834.3641
41,41,601866.SH,20220826,3.1,3.1,2.93,2.95,3.13,-0.17999999999999972,-5.7508,1989211.54,595055.474,2.4126,5.1876,1.28,6.5806,6.0361,1.541,1.0798,1.0535,1.5194,7.661,1358647.7301,824516.8478,383454.4092,4008010.8038,2432324.701
42,42,601866.SH,20220825,2.99,3.18,2.96,3.13,2.99,0.13999999999999968,4.6823,2769139.38,855236.106,3.3585,7.2216,2.61,6.9821,6.4044,1.635,1.1457,1.1178,1.432,7.2204,1358647.7301,824516.8478,383454.4092,4252567.3952,2580737.7336
43,43,601866.SH,20220824,2.98,3.1,2.95,2.99,2.99,0.0,0.0,1690205.86,511566.618,2.0499,4.4078,2.14,6.6698,6.118,1.5619,1.0944,1.0678,1.499,7.5585,1358647.7301,824516.8478,383454.4092,4062356.713,2465305.3749
44,44,601866.SH,20220823,2.88,3.07,2.85,2.99,2.9,0.0900000000000003,3.1034,1731885.27,515687.532,2.1005,4.5165,3.24,6.6698,6.118,1.5619,1.0944,1.0678,1.499,7.5585,1358647.7301,824516.8478,383454.4092,4062356.713,2465305.3749
45,45,601866.SH,20220822,2.75,2.92,2.75,2.9,2.77,0.1299999999999999,4.6931,1151269.41,330085.222,1.3963,3.0024,2.86,6.469,5.9338,1.5149,1.0615,1.0357,1.5456,7.7931,1358647.7301,824516.8478,383454.4092,3940078.4173,2391098.8586
46,46,601866.SH,20220819,2.75,2.79,2.74,2.77,2.76,0.010000000000000231,0.3623,412008.01,114115.935,0.4997,1.0745,0.91,6.179,5.6678,1.447,1.0139,0.9892,1.6181,8.1588,1358647.7301,824516.8478,383454.4092,3763454.2124,2283911.6684
47,47,601866.SH,20220818,2.78,2.8,2.74,2.76,2.79,-0.03000000000000025,-1.0753,328084.0,90826.35,0.3979,0.8556,0.74,6.1567,5.6474,1.4417,1.0102,0.9857,1.624,8.1884,1358647.7301,824516.8478,383454.4092,3749867.7351,2275666.4999
48,48,601866.SH,20220817,2.79,2.8,2.76,2.79,2.79,0.0,0.0,326106.64,90545.84,0.3955,0.8504,0.78,6.2236,5.7087,1.4574,1.0212,0.9964,1.6065,8.1004,1358647.7301,824516.8478,383454.4092,3790627.167,2300402.0054
49,49,601866.SH,20220816,2.74,2.8,2.73,2.79,2.75,0.040000000000000036,1.4545,454709.32,126614.955,0.5515,1.1858,1.23,6.2236,5.7087,1.4574,1.0212,0.9964,1.6065,8.1004,1358647.7301,824516.8478,383454.4092,3790627.167,2300402.0054
50,50,601866.SH,20220815,2.76,2.78,2.72,2.75,2.8,-0.04999999999999982,-1.7857,489830.17,134800.769,0.5941,1.2774,1.51,6.1344,5.6269,1.4365,1.0066,0.9821,1.6299,8.2182,1358647.7301,824516.8478,383454.4092,3736281.2578,2267421.3315
51,51,601866.SH,20220812,2.7,2.82,2.68,2.8,2.7,0.09999999999999964,3.7037,660769.1,183302.586,0.8014,1.7232,2.45,6.246,5.7292,1.4626,1.0249,1.0,1.6008,8.0714,1358647.7301,824516.8478,383454.4092,3804213.6443,2308647.1738
52,52,601866.SH,20220811,2.64,2.7,2.64,2.7,2.64,0.06000000000000005,2.2727,298447.98,79970.15,0.362,0.7783,1.02,6.0229,5.5246,1.4104,0.9883,0.9642,1.66,8.3704,1358647.7301,824516.8478,383454.4092,3668348.8713,2226195.4891
53,53,601866.SH,20220810,2.66,2.67,2.62,2.64,2.66,-0.020000000000000018,-0.7519,189378.06,49989.913,0.2297,0.4939,0.51,5.889,5.4018,1.3791,0.9663,0.9428,1.6978,8.5606,1358647.7301,824516.8478,383454.4092,3586830.0075,2176724.4782
54,54,601866.SH,20220809,2.67,2.68,2.64,2.66,2.67,-0.009999999999999787,-0.3745,207974.96,55293.804,0.2522,0.5424,0.45,5.9337,5.4427,1.3895,0.9736,0.95,1.685,8.4962,1358647.7301,824516.8478,383454.4092,3614002.9621,2193214.8151
55,55,601866.SH,20220808,2.65,2.68,2.62,2.67,2.66,0.009999999999999787,0.3759,263487.96,69868.653,0.3196,0.6871,0.54,5.956,5.4632,1.3947,0.9773,0.9535,1.6787,8.4644,1358647.7301,824516.8478,383454.4092,3627589.4394,2201459.9836
56,56,601866.SH,20220805,2.61,2.66,2.59,2.66,2.61,0.050000000000000266,1.9157,389497.59,102051.479,0.4724,1.0158,0.76,5.9337,5.4427,1.3895,0.9736,0.95,1.685,8.4962,1358647.7301,824516.8478,383454.4092,3614002.9621,2193214.8151
57,57,601866.SH,20220804,2.62,2.64,2.58,2.61,2.61,0.0,0.0,417376.4,108877.79,0.5062,1.0885,0.7,5.8221,5.3404,1.3634,0.9553,0.9321,1.7173,8.659,1358647.7301,824516.8478,383454.4092,3546070.5756,2151988.9728
58,58,601866.SH,20220803,2.66,2.7,2.6,2.61,2.68,-0.07000000000000028,-2.6119,573544.89,152230.432,0.6956,1.4957,0.99,5.8221,5.3404,1.3634,0.9553,0.9321,1.7173,8.659,1358647.7301,824516.8478,383454.4092,3546070.5756,2151988.9728
59,59,601866.SH,20220802,2.76,2.76,2.63,2.68,2.78,-0.09999999999999964,-3.5971,647276.75,173182.27,0.785,1.688,1.19,5.9783,5.4837,1.4,0.981,0.9571,1.6724,8.4328,1358647.7301,824516.8478,383454.4092,3641175.9167,2209705.1521
60,60,601866.SH,20220801,2.79,2.81,2.77,2.78,2.81,-0.03000000000000025,-1.0676,410479.36,114408.593,0.4978,1.0705,0.72,6.2013,5.6883,1.4522,1.0176,0.9928,1.6123,8.1295,1358647.7301,824516.8478,383454.4092,3777040.6897,2292156.8369
61,61,601866.SH,20220729,2.86,2.86,2.8,2.81,2.84,-0.029999999999999805,-1.0563,528087.78,148787.313,0.6405,1.3772,0.88,6.2683,5.7497,1.4679,1.0285,1.0035,1.5951,8.0427,1358647.7301,824516.8478,383454.4092,3817800.1216,2316892.3423
62,62,601866.SH,20220728,2.9,2.92,2.84,2.84,2.89,-0.050000000000000266,-1.7301,810079.95,232913.372,0.9825,2.1126,1.35,6.3352,5.811,1.4835,1.0395,1.0142,1.5782,7.9577,1358647.7301,824516.8478,383454.4092,3858559.5535,2341627.8478
63,63,601866.SH,20220727,2.8994,2.918,2.8715,2.8901,2.9087,-0.018600000000000172,-0.6395,509564.5,158269.413,0.618,1.3289,0.73,6.9375,6.3635,1.4537,1.1384,1.1107,1.4412,1.4412,1358647.7301,824516.8478,383454.4092,4225394.4406,2564247.3967
64,64,601866.SH,20220726,2.8808,2.918,2.8529,2.9087,2.8715,0.0371999999999999,1.2955,465968.0,144655.729,0.5651,1.2152,0.65,6.9821,6.4044,1.4631,1.1457,1.1178,1.432,1.432,1358647.7301,824516.8478,383454.4092,4252567.3952,2580737.7336
65,65,601866.SH,20220725,2.918,2.9366,2.8529,2.8715,2.918,-0.046499999999999986,-1.5936,526821.11,163804.693,0.6389,1.3739,0.77,6.8929,6.3226,1.4444,1.131,1.1035,1.4505,1.4505,1358647.7301,824516.8478,383454.4092,4198221.486,2547757.0597
66,66,601866.SH,20220722,2.8994,2.9366,2.8808,2.918,2.8901,0.027900000000000258,0.9654,691824.3,216999.055,0.8391,1.8042,1.14,7.0044,6.4249,1.4677,1.1493,1.1214,1.4274,1.4274,1358647.7301,824516.8478,383454.4092,4266153.8725,2588982.9021
67,67,601866.SH,20220721,2.8808,2.918,2.8529,2.8901,2.8715,0.018599999999999728,0.6477,811724.54,252579.559,0.9845,2.1169,1.63,6.9375,6.3635,1.4537,1.1384,1.1107,1.4412,1.4412,1358647.7301,824516.8478,383454.4092,4225394.4406,2564247.3967
68,68,601866.SH,20220720,2.8529,2.8808,2.8158,2.8715,2.7972,0.07430000000000003,2.6562,983323.36,302220.921,1.1926,2.5644,2.78,6.8929,6.3226,1.4444,1.131,1.1035,1.4505,1.4505,1358647.7301,824516.8478,383454.4092,4198221.486,2547757.0597
69,69,601866.SH,20220719,2.7414,2.7972,2.7321,2.7972,2.7414,0.05580000000000007,2.0355,555731.0,165568.217,0.674,1.4493,1.84,6.7144,6.1589,1.407,1.1018,1.075,1.4891,1.4891,1358647.7301,824516.8478,383454.4092,4089529.6676,2481795.7119
70,70,601866.SH,20220718,2.6949,2.7414,2.6949,2.7414,2.6949,0.046499999999999986,1.7255,379024.47,111282.316,0.4597,0.9884,1.32,6.5806,6.0361,1.3789,1.0798,1.0535,1.5194,1.5194,1358647.7301,824516.8478,383454.4092,4008010.8038,2432324.701
71,71,601866.SH,20220715,2.7042,2.7228,2.6949,2.6949,2.7135,-0.018599999999999728,-0.6855,302860.4,88341.544,0.3673,0.7898,1.0,6.469,5.9338,1.3555,1.0615,1.0357,1.5456,1.5456,1358647.7301,824516.8478,383454.4092,3940078.4173,2391098.8586
72,72,601866.SH,20220714,2.7321,2.7321,2.7042,2.7135,2.7228,-0.009300000000000086,-0.3416,262600.95,76837.168,0.3185,0.6848,0.73,6.5136,5.9747,1.3649,1.0688,1.0428,1.535,1.535,1358647.7301,824516.8478,383454.4092,3967251.3719,2407589.1956
73,73,601866.SH,20220713,2.7228,2.7321,2.7135,2.7228,2.7228,0.0,0.0,265939.01,77933.528,0.3225,0.6935,0.65,6.5359,5.9952,1.3696,1.0725,1.0464,1.5297,1.5297,1358647.7301,824516.8478,383454.4092,3980837.8492,2415834.3641
74,74,601866.SH,20220712,2.7414,2.7414,2.7135,2.7228,2.7321,-0.009300000000000086,-0.3404,299475.78,87869.673,0.3632,0.781,0.65,6.5359,5.9952,1.3696,1.0725,1.0464,1.5297,1.5297,1358647.7301,824516.8478,383454.4092,3980837.8492,2415834.3641
75,75,601866.SH,20220711,2.7414,2.7507,2.7135,2.7321,2.7507,-0.018600000000000172,-0.6762,308374.63,90589.473,0.374,0.8042,0.64,6.5583,6.0157,1.3742,1.0761,1.05,1.5245,1.5245,1358647.7301,824516.8478,383454.4092,3994424.3265,2424079.5325
76,76,601866.SH,20220708,2.76,2.7786,2.7414,2.7507,2.7507,0.0,0.0,384626.17,114092.529,0.4665,1.0031,0.82,6.6029,6.0566,1.3836,1.0835,1.0571,1.5142,1.5142,1358647.7301,824516.8478,383454.4092,4021597.2811,2440569.8695
77,77,601866.SH,20220707,2.7693,2.8065,2.7414,2.7507,2.7321,0.018600000000000172,0.6808,530139.87,157900.405,0.643,1.3825,1.24,6.6029,6.0566,1.3836,1.0835,1.0571,1.5142,1.5142,1358647.7301,824516.8478,383454.4092,4021597.2811,2440569.8695
78,78,601866.SH,20220706,2.7879,2.7879,2.7135,2.7321,2.7879,-0.05580000000000007,-2.0015,522064.0,154021.877,0.6332,1.3615,1.28,6.5583,6.0157,1.3742,1.0761,1.05,1.5245,1.5245,1358647.7301,824516.8478,383454.4092,3994424.3265,2424079.5325
79,79,601866.SH,20220705,2.7693,2.8158,2.76,2.7879,2.76,0.027900000000000258,1.0109,570307.35,171060.764,0.6917,1.4873,1.5,6.6921,6.1384,1.4023,1.0981,1.0714,1.494,1.494,1358647.7301,824516.8478,383454.4092,4075943.1903,2473550.5434
80,80,601866.SH,20220704,2.7786,2.7879,2.7507,2.76,2.7879,-0.027900000000000258,-1.0008,400909.57,119275.56,0.4862,1.0455,1.06,6.6252,6.077,1.3883,1.0871,1.0607,1.5091,1.5091,1358647.7301,824516.8478,383454.4092,4035183.7584,2448815.038
81,81,601866.SH,20220701,2.7879,2.8158,2.7693,2.7879,2.7879,0.0,0.0,309953.44,93050.243,0.3759,0.8083,0.78,6.6921,6.1384,1.4023,1.0981,1.0714,1.494,1.494,1358647.7301,824516.8478,383454.4092,4075943.1903,2473550.5434
82,82,601866.SH,20220630,2.7786,2.8065,2.7693,2.7879,2.7786,0.009300000000000086,0.3347,342219.91,102518.15,0.4151,0.8925,0.69,6.6921,6.1384,1.4023,1.0981,1.0714,1.494,1.494,1358647.7301,824516.8478,383454.4092,4075943.1903,2473550.5434
83,83,601866.SH,20220629,2.8158,2.8158,2.7693,2.7786,2.8158,-0.0371999999999999,-1.3211,410635.01,123291.809,0.498,1.0709,0.65,6.6698,6.118,1.3976,1.0944,1.0678,1.499,1.499,1358647.7301,824516.8478,383454.4092,4062356.713,2465305.3749
84,84,601866.SH,20220628,2.7693,2.8158,2.7507,2.8158,2.76,0.05580000000000007,2.0217,434372.77,130348.582,0.5268,1.1328,0.7,6.759,6.1998,1.4163,1.1091,1.0821,1.4792,1.4792,1358647.7301,824516.8478,383454.4092,4116702.6222,2498286.0488
85,85,601866.SH,20220627,2.7693,2.7786,2.7507,2.76,2.76,0.0,0.0,399164.94,118841.166,0.4841,1.041,0.64,6.6252,6.077,1.3883,1.0871,1.0607,1.5091,1.5091,1358647.7301,824516.8478,383454.4092,4035183.7584,2448815.038
86,86,601866.SH,20220624,2.7693,2.7693,2.7414,2.76,2.7693,-0.009300000000000086,-0.3358,406535.57,120481.144,0.4931,1.0602,0.63,6.6252,6.077,1.3883,1.0871,1.0607,1.5091,1.5091,1358647.7301,824516.8478,383454.4092,4035183.7584,2448815.038
87,87,601866.SH,20220623,2.7414,2.7693,2.7135,2.7693,2.7507,0.018599999999999728,0.6762,825373.4,242935.268,1.001,2.1525,1.42,6.6475,6.0975,1.3929,1.0908,1.0642,1.5041,1.5041,1358647.7301,824516.8478,383454.4092,4048770.2357,2457060.2064
88,88,601866.SH,20220622,2.7972,2.8251,2.7414,2.7507,2.8065,-0.05580000000000007,-1.9882,1112302.05,332327.245,1.349,2.9007,2.24,6.6029,6.0566,1.3836,1.0835,1.0571,1.5142,1.5142,1358647.7301,824516.8478,383454.4092,4021597.2811,2440569.8695
89,89,601866.SH,20220621,2.7879,2.8343,2.7879,2.8065,2.8251,-0.018599999999999728,-0.6584,366241.49,110850.559,0.4617,1.04,0.71,6.7367,6.1793,1.4116,1.1054,1.0785,1.4841,1.4841,1358647.7301,793212.5,352150.0614,4103116.1449,2395501.75
90,90,601866.SH,20220620,2.8343,2.8436,2.8065,2.8251,2.8436,-0.01849999999999996,-0.6506,428744.57,130186.077,0.5405,1.2175,0.78,6.7813,6.2203,1.421,1.1127,1.0857,1.4744,1.4744,1358647.7301,793212.5,352150.0614,4130289.0995,2411366.0
91,91,601866.SH,20220617,2.8529,2.8622,2.8158,2.8436,2.8715,-0.027900000000000258,-0.9716,474432.48,144932.727,0.5981,1.3472,0.87,6.8259,6.2612,1.4303,1.1201,1.0928,1.4647,1.4647,1358647.7301,793212.5,352150.0614,4157462.0541,2427230.25
92,92,601866.SH,20220616,2.9366,2.9552,2.8715,2.8715,2.9366,-0.06509999999999971,-2.2168,533305.1,166345.678,0.6723,1.5144,1.0,6.8929,6.3226,1.4444,1.131,1.1035,1.4505,1.4505,1358647.7301,793212.5,352150.0614,4198221.486,2451026.625
93,93,601866.SH,20220615,2.9273,2.9737,2.9087,2.9366,2.918,0.018599999999999728,0.6374,678859.7,215360.294,0.8558,1.9278,1.36,7.049,6.4658,1.4771,1.1567,1.1285,1.4184,1.4184,1358647.7301,793212.5,352150.0614,4293326.8271,2506551.5
94,94,601866.SH,20220614,2.8529,2.918,2.8158,2.918,2.8715,0.046499999999999986,1.6194,474945.2,146375.388,0.5988,1.3487,0.89,7.0044,6.4249,1.4677,1.1493,1.1214,1.4274,1.4274,1358647.7301,793212.5,352150.0614,4266153.8725,2490687.25
95,95,601866.SH,20220613,2.918,2.9366,2.8436,2.8715,2.9366,-0.06509999999999971,-2.2168,572325.53,177412.358,0.7215,1.6252,1.11,6.8929,6.3226,1.4444,1.131,1.1035,1.4505,1.4505,1358647.7301,793212.5,352150.0614,4198221.486,2451026.625
96,96,601866.SH,20220610,2.8808,2.9459,2.8715,2.9366,2.9087,0.027899999999999814,0.9592,469367.89,147023.654,0.5917,1.3329,0.88,7.049,6.4658,1.4771,1.1567,1.1285,1.4184,1.4184,1358647.7301,793212.5,352150.0614,4293326.8271,2506551.5
