,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,601000.SH,20221101,2.52,2.54,2.5,2.54,2.51,0.03000000000000025,1.1952,339384.13,85470.423,0.5727,1.2672,1.26,7.2061,8.7144,0.8006,2.4777,2.5435,13.7795,13.7795,592592.8614,592592.8614,267818.435,1505185.868,1505185.868
1,1,601000.SH,20221031,2.56,2.57,2.48,2.51,2.56,-0.050000000000000266,-1.9531,388252.76,97634.404,0.6552,1.4497,1.52,7.121,8.6114,0.7911,2.4484,2.5135,13.9442,13.9442,592592.8614,592592.8614,267818.435,1487408.0821,1487408.0821
2,2,601000.SH,20221028,2.63,2.63,2.56,2.56,2.63,-0.06999999999999984,-2.6616,377476.87,97509.215,0.637,1.4095,1.67,7.2628,8.783,0.8069,2.4972,2.5636,13.6719,13.6719,592592.8614,592592.8614,267818.435,1517037.7252,1517037.7252
3,3,601000.SH,20221027,2.6,2.65,2.6,2.63,2.6,0.029999999999999805,1.1538,185698.91,48865.179,0.3134,0.6666,0.65,7.4614,7.6608,0.8519,2.5655,2.8416,13.308,13.308,592592.8614,592592.8614,278564.6439,1558519.2255,1558519.2255
4,4,601000.SH,20221026,2.6,2.65,2.6,2.6,2.61,-0.009999999999999787,-0.3831,204459.87,53516.762,0.345,0.734,0.66,7.3763,7.5734,0.8422,2.5362,2.8091,13.4615,13.4615,592592.8614,592592.8614,278564.6439,1540741.4396,1540741.4396
5,5,601000.SH,20221025,2.6,2.62,2.58,2.61,2.6,0.009999999999999787,0.3846,196119.41,51082.768,0.331,0.704,0.59,7.4047,7.6025,0.8454,2.546,2.82,13.41,13.41,592592.8614,592592.8614,278564.6439,1546667.3683,1546667.3683
6,6,601000.SH,20221024,2.65,2.66,2.58,2.6,2.64,-0.040000000000000036,-1.5152,317455.74,83049.798,0.5357,1.1396,1.0,7.3763,7.5734,0.8422,2.5362,2.8091,13.4615,13.4615,592592.8614,592592.8614,278564.6439,1540741.4396,1540741.4396
7,7,601000.SH,20221021,2.65,2.68,2.64,2.64,2.65,-0.009999999999999787,-0.3774,225153.72,59872.54,0.3799,0.8083,0.68,7.4898,7.6899,0.8551,2.5752,2.8524,13.2576,13.2576,592592.8614,592592.8614,278564.6439,1564445.1541,1564445.1541
8,8,601000.SH,20221020,2.68,2.69,2.65,2.65,2.68,-0.03000000000000025,-1.1194,478686.84,127605.409,0.8078,1.7184,1.69,7.5181,7.719,0.8583,2.585,2.8632,13.2075,13.2075,592592.8614,592592.8614,278564.6439,1570371.0827,1570371.0827
9,9,601000.SH,20221019,2.66,2.69,2.65,2.68,2.66,0.020000000000000018,0.7519,324788.82,86901.541,0.5481,1.1659,1.17,7.6032,7.8064,0.8681,2.6142,2.8956,13.0597,13.0597,592592.8614,592592.8614,278564.6439,1588148.8686,1588148.8686
