,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,600662.SH,20221101,4.94,5.06,4.91,5.04,4.92,0.1200000000000001,2.439,88443.37,44042.008,0.8396,1.3994,1.19,21.6459,20.1261,3.0316,1.0047,0.8472,0.0,3.9683,228329.675,105336.2191,63201.7315,1150781.562,530894.5443
1,1,600662.SH,20221031,5.04,5.09,4.86,4.92,5.07,-0.15000000000000036,-2.9586,102953.18,50950.444,0.9774,1.629,1.54,21.1305,19.6469,2.9594,0.9808,0.8271,0.0,4.065,228329.675,105336.2191,63201.7315,1123382.001,518254.198
2,2,600662.SH,20221028,5.27,5.33,5.05,5.07,5.35,-0.27999999999999936,-5.2336,110650.43,56912.805,1.0504,1.7507,1.96,21.7747,20.2459,3.0496,1.0107,0.8523,0.0,3.9448,228329.675,105336.2191,63201.7315,1157631.4523,534054.6308
3,3,600662.SH,20221027,5.3,5.42,5.26,5.35,5.29,0.05999999999999961,1.1342,44082.13,23578.76,0.4185,0.6975,0.66,22.9772,14.9387,3.3287,1.0665,0.7227,0.0,3.7383,228329.675,105336.2191,63201.7315,1221563.7613,563548.7722
4,4,600662.SH,20221026,5.21,5.35,5.2,5.29,5.18,0.11000000000000032,2.1236,64504.54,34097.272,0.6124,1.0206,0.87,22.7196,14.7712,3.2914,1.0545,0.7146,0.0,3.7807,228329.675,105336.2191,63201.7315,1207863.9808,557228.599
5,5,600662.SH,20221025,5.15,5.23,5.12,5.18,5.16,0.019999999999999574,0.3876,48422.37,25055.242,0.4597,0.7662,0.51,22.2471,14.464,3.223,1.0326,0.6997,0.0,3.861,228329.675,105336.2191,63201.7315,1182747.7165,545641.6149
6,6,600662.SH,20221024,5.36,5.42,5.13,5.16,5.31,-0.14999999999999947,-2.8249,65872.85,34685.596,0.6254,1.0423,0.68,22.1612,14.4082,3.2105,1.0286,0.697,0.0,3.876,228329.675,105336.2191,63201.7315,1178181.123,543534.8906
7,7,600662.SH,20221021,5.39,5.47,5.31,5.31,5.35,-0.040000000000000036,-0.7477,59389.96,31885.782,0.5638,0.9397,0.62,22.8055,14.827,3.3038,1.0585,0.7173,0.0,3.7665,228329.675,105336.2191,63201.7315,1212430.5743,559335.3234
8,8,600662.SH,20221020,5.5,5.57,5.33,5.35,5.57,-0.22000000000000064,-3.9497,97401.37,52676.725,0.9247,1.5411,1.09,22.9772,14.9387,3.3287,1.0665,0.7227,0.0,3.7383,228329.675,105336.2191,63201.7315,1221563.7613,563548.7722
9,9,600662.SH,20221019,5.68,5.73,5.55,5.57,5.73,-0.16000000000000014,-2.7923,100104.37,56354.516,0.9503,1.5839,1.26,23.9221,15.553,3.4656,1.1104,0.7524,0.0,3.5907,228329.675,105336.2191,63201.7315,1271796.2898,586722.7404
10,10,600662.SH,20221018,5.58,5.86,5.5,5.73,5.58,0.15000000000000036,2.6882,151110.78,86515.813,1.4346,2.3909,2.32,24.6093,15.9998,3.5652,1.1423,0.774,0.0,3.4904,228329.675,105336.2191,63201.7315,1308329.0378,603576.5354
11,11,600662.SH,20221017,5.43,5.61,5.43,5.58,5.48,0.09999999999999964,1.8248,76454.05,42439.848,0.7258,1.2097,1.18,23.9651,15.581,3.4718,1.1124,0.7538,0.0,3.5842,228329.675,105336.2191,63201.7315,1274079.5865,587776.1026
12,12,600662.SH,20221014,5.41,5.51,5.39,5.48,5.41,0.07000000000000028,1.2939,54915.79,29962.34,0.5213,0.8689,0.86,23.5356,15.3017,3.4096,1.0924,0.7403,0.0,3.6496,228329.675,105336.2191,63201.7315,1251246.619,577242.4807
13,13,600662.SH,20221013,5.26,5.5,5.24,5.41,5.29,0.1200000000000001,2.2684,65704.01,35380.202,0.6238,1.0396,1.04,23.2349,15.1063,3.3661,1.0785,0.7308,0.0,3.6969,228329.675,105336.2191,63201.7315,1235263.5418,569868.9453
14,14,600662.SH,20221012,5.19,5.3,5.09,5.29,5.23,0.05999999999999961,1.1472,48628.9,25243.54,0.4617,0.7694,0.76,22.7196,14.7712,3.2914,1.0545,0.7146,0.0,3.7807,228329.675,105336.2191,63201.7315,1207863.9808,557228.599
15,15,600662.SH,20221011,5.25,5.27,5.04,5.23,5.25,-0.019999999999999574,-0.381,80406.21,41514.136,0.7633,1.2722,1.3,22.4619,14.6037,3.2541,1.0426,0.7065,0.0,3.8241,228329.675,105336.2191,63201.7315,1194164.2003,550908.4259
16,16,600662.SH,20221010,5.3,5.31,5.14,5.25,5.23,0.019999999999999574,0.3824,73969.9,38675.094,0.7022,1.1704,1.28,22.5478,14.6595,3.2665,1.0466,0.7092,0.0,3.8095,228329.675,105336.2191,63201.7315,1198730.7938,553015.1503
17,17,600662.SH,20220930,5.25,5.4,5.21,5.23,5.26,-0.02999999999999936,-0.5703,49460.83,26137.25,0.4696,0.7826,0.84,22.4619,14.6037,3.2541,1.0426,0.7065,0.0,3.8241,228329.675,105336.2191,63201.7315,1194164.2003,550908.4259
18,18,600662.SH,20220929,5.46,5.49,5.23,5.26,5.39,-0.1299999999999999,-2.4119,63126.0,33600.734,0.5993,0.9988,1.15,22.5907,14.6874,3.2727,1.0486,0.7105,0.0,3.8023,228329.675,105336.2191,63201.7315,1201014.0905,554068.5125
19,19,600662.SH,20220928,5.45,5.53,5.39,5.39,5.46,-0.07000000000000028,-1.2821,53110.01,29050.848,0.5042,0.8403,1.03,23.149,15.0504,3.3536,1.0745,0.7281,0.0,3.7106,228329.675,105336.2191,63201.7315,1230696.9483,567762.2209
20,20,600662.SH,20220927,5.27,5.48,5.23,5.46,5.23,0.22999999999999954,4.3977,70080.35,37592.238,0.6653,1.1088,1.53,23.4497,15.2459,3.3972,1.0884,0.7375,0.0,3.663,228329.675,105336.2191,63201.7315,1246680.0255,575135.7563
21,21,600662.SH,20220926,5.37,5.41,5.21,5.23,5.38,-0.14999999999999947,-2.7881,52119.0,27621.551,0.4948,0.8246,1.15,22.4619,14.6037,3.2541,1.0426,0.7065,0.0,3.8241,228329.675,105336.2191,63201.7315,1194164.2003,550908.4259
22,22,600662.SH,20220923,5.44,5.54,5.37,5.38,5.45,-0.07000000000000028,-1.2844,55139.68,30083.887,0.5235,0.8724,1.22,23.1061,15.0225,3.3474,1.0725,0.7267,0.0,3.7175,228329.675,105336.2191,63201.7315,1228413.6515,566708.8588
23,23,600662.SH,20220922,5.56,5.6,5.42,5.45,5.6,-0.14999999999999947,-2.6786,43499.0,23919.543,0.413,0.6883,0.93,23.4067,15.218,3.3909,1.0864,0.7362,0.0,3.6697,228329.675,105336.2191,63201.7315,1244396.7288,574082.3941
24,24,600662.SH,20220921,5.49,5.63,5.42,5.6,5.5,0.09999999999999964,1.8182,37131.0,20578.251,0.3525,0.5875,0.79,24.051,15.6368,3.4843,1.1163,0.7565,0.0,3.5714,228329.675,105336.2191,63201.7315,1278646.18,589882.827
25,25,600662.SH,20220920,5.46,5.53,5.45,5.5,5.43,0.07000000000000028,1.2891,41154.67,22608.622,0.3907,0.6512,0.86,23.6215,15.3576,3.4221,1.0964,0.743,0.0,3.6364,228329.675,105336.2191,63201.7315,1255813.2125,579349.2051
26,26,600662.SH,20220919,5.54,5.54,5.38,5.43,5.5,-0.07000000000000028,-1.2727,49840.85,27084.242,0.4732,0.7886,1.11,23.3208,15.1621,3.3785,1.0825,0.7335,0.0,3.6832,228329.675,105336.2191,63201.7315,1239830.1353,571975.6697
27,27,600662.SH,20220916,5.7,5.71,5.45,5.5,5.68,-0.17999999999999972,-3.169,54506.07,30459.783,0.5174,0.8624,1.29,23.6215,15.3576,3.4221,1.0964,0.743,0.0,3.6364,228329.675,105336.2191,63201.7315,1255813.2125,579349.2051
