,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
10,10,603127.SH,20221018,59.95,61.77,59.0,61.0,59.88,1.1199999999999974,1.8704,52368.02,318460.259,1.1653,2.2382,0.94,58.5559,42.1279,4.3861,21.5224,18.5574,0.2902,0.4207,53512.3409,44941.0409,23397.4134,3264252.7949,2741403.4949
11,11,603127.SH,20221017,59.5,61.69,59.0,59.88,59.82,0.060000000000002274,0.1003,62539.52,375605.089,1.3916,2.6729,1.12,57.4807,41.3544,4.3056,21.1272,18.2167,0.2956,0.4285,53512.3409,44941.0409,23397.4134,3204318.9731,2691069.5291
12,12,603127.SH,20221014,56.2,61.15,55.75,59.82,55.75,4.07,7.3004,80251.49,474524.032,1.7857,3.4299,1.68,57.4231,41.3129,4.3013,21.106,18.1984,0.2959,0.429,53512.3409,44941.0409,23397.4134,3201108.2326,2688373.0666
13,13,603127.SH,20221013,54.06,57.19,54.06,55.75,54.39,1.3599999999999994,2.5005,42821.59,240192.158,0.9548,1.8375,0.88,53.5162,38.5021,4.0328,19.67,16.9602,0.3181,0.4612,53512.3409,44847.8429,23304.2154,2983313.0052,2500267.2417
14,14,603127.SH,20221012,54.61,54.61,52.26,54.39,54.28,0.10999999999999943,0.2027,51081.3,271789.009,1.139,2.1919,1.01,52.2107,37.5629,3.9345,19.1902,16.5465,0.3261,0.4728,53512.3409,44847.8429,23304.2154,2910536.2216,2439274.1753
15,15,603127.SH,20221011,55.28,55.33,53.53,54.28,54.88,-0.6000000000000014,-1.0933,42993.22,232762.378,0.9586,1.8375,0.76,52.1051,37.4869,3.9265,19.1514,16.513,0.3268,0.4737,53512.3409,44847.8429,23397.4134,2904649.8641,2434340.9126
16,16,603127.SH,20221010,56.5,57.5,54.3,54.88,56.51,-1.6299999999999955,-2.8844,61416.15,344463.316,1.3666,2.6249,1.19,52.6811,37.9013,3.9461,19.3631,16.6956,0.3232,0.4686,53512.3409,44941.0409,23397.4134,2936757.2686,2466364.3246
17,17,603127.SH,20220930,57.99,58.3,56.3,56.51,58.03,-1.5200000000000031,-2.6193,40773.07,232851.776,0.9091,1.7496,0.79,54.1513,38.959,4.0807,19.9034,17.1615,0.3139,0.455,53419.1429,44847.8429,23304.2154,3018715.7653,2534351.6023
18,18,603127.SH,20220929,57.61,60.14,57.12,58.03,57.54,0.490000000000002,0.8516,45922.96,269277.111,1.024,1.9706,0.91,55.6078,40.0069,4.1904,20.4388,17.6231,0.3056,0.4431,53419.1429,44847.8429,23304.2154,3099912.8625,2602520.3235
19,19,603127.SH,20220928,59.46,60.01,57.02,57.54,59.64,-2.1000000000000014,-3.5211,62264.56,362403.48,1.3884,2.6903,1.34,55.1383,39.6691,4.1551,20.2662,17.4743,0.3082,0.4469,53419.1429,44847.8429,23144.2154,3073737.4825,2580544.8805
20,20,603127.SH,20220927,59.0,60.97,58.55,59.64,59.0,0.6400000000000006,1.0847,71590.18,426844.626,1.5963,3.0932,1.82,57.1506,41.1169,4.3067,21.0059,18.112,0.2974,0.4312,53419.1429,44847.8429,23144.2154,3185917.6826,2674725.3506
21,21,603127.SH,20220926,58.32,60.0,58.13,59.0,58.73,0.2700000000000031,0.4597,37439.15,222063.448,0.8348,1.6176,0.88,56.5374,40.6756,4.2605,20.7805,17.9177,0.3006,0.4358,53419.1429,44847.8429,23144.2154,3151729.4311,2646022.7311
22,22,603127.SH,20220923,58.87,59.69,57.6,58.73,59.25,-0.5200000000000031,-0.8776,39820.0,233378.888,0.8879,1.7205,0.88,56.2786,40.4895,4.241,20.6854,17.8357,0.302,0.4378,53419.1429,44847.8429,23144.2154,3137306.2625,2633913.8135
23,23,603127.SH,20220922,58.63,60.25,58.63,59.25,60.21,-0.9600000000000009,-1.5944,40710.55,242316.925,0.9077,1.759,0.8,56.7769,40.848,4.2785,20.8685,17.9936,0.2994,0.434,53419.1429,44847.8429,23144.2154,3165084.2168,2657234.6918
24,24,603127.SH,20220921,61.5,62.5,60.19,60.21,62.08,-1.8699999999999974,-3.0122,43237.14,262368.637,0.9641,1.8682,0.79,57.6969,41.5098,4.3479,21.2066,18.2852,0.2946,0.4271,53419.1429,44847.8429,23144.2154,3216366.594,2700288.621
25,25,603127.SH,20220920,63.88,63.9,61.8,62.08,62.97,-0.8900000000000006,-1.4134,35097.04,218671.129,0.7826,1.5164,0.54,59.4888,42.7991,4.4829,21.8653,18.853,0.2857,0.4142,53419.1429,44847.8429,23144.2154,3316260.3912,2784154.0872
26,26,603127.SH,20220919,62.05,64.23,61.5,62.97,62.28,0.6899999999999977,1.1079,53216.76,335029.77,1.1866,2.3536,0.83,60.3417,43.4126,4.5472,22.1787,19.1233,0.2817,0.4084,53419.1429,44847.8429,22610.8248,3363803.4284,2824068.6674
27,27,603127.SH,20220916,64.28,64.8,62.28,62.28,64.25,-1.9699999999999989,-3.0661,55242.17,347400.786,1.2318,2.4432,0.89,59.6805,42.9369,4.4973,21.9357,18.9138,0.2848,0.4129,53419.1429,44847.8429,22610.8248,3326944.2198,2793123.6558
28,28,603127.SH,20220915,66.72,67.26,63.58,64.25,65.55,-1.2999999999999972,-1.9832,67113.69,434990.35,1.4965,2.9682,1.12,61.5682,44.2951,4.6396,22.6296,19.5121,0.2761,0.4002,53419.1429,44847.8429,22610.8248,3432179.9313,2881473.9063
29,29,603127.SH,20220914,64.5,66.12,63.69,65.55,65.0,0.5499999999999972,0.8462,61579.86,400973.423,1.3731,2.7235,1.03,62.814,45.1913,4.7335,23.0874,19.9069,0.2706,0.3923,53419.1429,44847.8429,22610.8248,3501624.8171,2939776.1021
30,30,603127.SH,20220913,66.0,66.16,63.01,65.0,67.31,-2.3100000000000023,-3.4319,87099.92,561888.245,1.9424,3.8532,1.29,62.2869,44.8122,4.6938,22.8937,19.7398,0.2729,0.3956,53419.1429,44841.6689,22604.6508,3472244.2885,2914708.4785
31,31,603127.SH,20220909,66.5,67.8,65.57,67.31,65.46,1.8500000000000085,2.8262,48650.16,326022.448,1.0849,2.1522,0.62,64.5005,46.4047,4.8606,23.7073,20.4413,0.2635,0.382,53419.1429,44841.6689,22604.6508,3595642.5086,3018292.7337
32,32,603127.SH,20220908,67.29,67.5,65.0,65.46,67.0,-1.5400000000000063,-2.2985,46518.78,306625.556,1.0374,2.0579,0.55,62.7277,45.1293,4.727,23.0557,19.8795,0.271,0.3928,53419.1429,44841.6689,22604.6508,3496817.0942,2935335.6462
33,33,603127.SH,20220907,68.68,68.9,66.16,67.0,68.67,-1.6700000000000017,-2.4319,56563.88,380437.145,1.2614,2.5023,0.67,64.2034,46.191,4.8382,23.5981,20.3472,0.2647,0.3838,53419.1429,44841.6689,22604.6508,3579082.5743,3004391.8163
34,34,603127.SH,20220906,68.0,70.5,66.68,68.67,68.7,-0.030000000000001137,-0.0437,61128.44,419668.8,1.3632,2.7042,0.79,65.8037,47.3423,4.9588,24.1863,20.8544,0.2583,0.3745,53419.1429,44841.6689,22604.6508,3668292.5429,3079277.4034
35,35,603127.SH,20220905,69.65,70.29,64.81,68.7,69.68,-0.980000000000004,-1.4064,123614.81,836045.633,2.7567,5.4686,2.17,65.8325,47.363,4.9609,24.1969,20.8635,0.2582,0.3743,53419.1429,44841.6689,22604.6508,3669895.1172,3080622.6534
36,36,603127.SH,20220902,74.99,74.99,69.4,69.68,73.35,-3.6699999999999875,-5.0034,106603.49,757823.977,2.3773,4.716,2.53,66.7716,48.0386,5.0317,24.5421,21.1611,0.2545,0.369,53419.1429,44841.6689,22604.6508,3722245.8773,3124567.489
37,37,603127.SH,20220901,77.93,80.19,72.44,73.35,77.93,-4.5800000000000125,-5.8771,72368.93,544414.191,1.6139,2.7346,2.21,70.2884,50.5688,5.2967,25.8347,22.2756,0.2418,0.3506,53419.1429,44841.6689,26464.2726,3918294.1317,3289136.4138
38,38,603127.SH,20220831,78.99,80.82,75.81,77.93,77.9,0.030000000000001137,0.0385,61552.09,482242.301,1.3727,2.3259,2.37,74.6772,53.7263,5.8403,27.4478,23.6665,0.2276,0.33,53419.1429,44841.6689,26464.2726,4162953.8062,3494511.2574
39,39,603127.SH,20220830,78.51,79.8,77.2,77.9,78.75,-0.8499999999999943,-1.0794,24074.1,188709.212,0.5369,0.9097,0.97,74.6485,70.5972,5.838,27.4372,26.2271,0.2277,0.3301,53419.1429,44841.6689,26464.2726,4161351.2319,3493166.0073
40,40,603127.SH,20220829,78.61,80.1,78.35,78.75,80.0,-1.25,-1.5625,20594.97,162548.533,0.4593,0.7782,0.85,75.463,71.3675,5.9017,27.7366,26.5132,0.2252,0.3265,53419.1429,44841.6689,26464.2726,4206757.5034,3531281.4259
41,41,603127.SH,20220826,80.5,84.14,80.0,80.0,80.0,0.0,0.0,32301.23,263886.654,0.7203,1.2206,1.38,76.6608,72.5004,5.9954,28.1769,26.9341,0.2217,0.3214,53419.1429,44841.6689,26464.2726,4273531.432,3587333.512
42,42,603127.SH,20220825,78.02,81.5,78.0,80.0,78.89,1.1099999999999994,1.407,25000.14,200116.516,0.5575,0.9447,1.1,76.6608,72.5004,5.9954,28.1769,26.9341,0.2217,0.3214,53419.1429,44841.6689,26464.2726,4273531.432,3587333.512
43,43,603127.SH,20220824,79.1,80.9,78.01,78.89,79.34,-0.45000000000000284,-0.5672,27617.12,219468.331,0.6159,1.0436,1.2,75.5972,71.4944,5.9122,27.7859,26.5604,0.2248,0.326,53419.1429,44841.6689,26464.2726,4214236.1834,3537559.2595
44,44,603127.SH,20220823,79.7,80.5,78.3,79.34,80.42,-1.0799999999999983,-1.3429,19174.28,151491.407,0.4276,0.7245,0.72,76.0284,71.9022,5.9459,27.9444,26.7119,0.2236,0.3241,53419.1429,44841.6689,26464.2726,4238274.7977,3557738.0105
45,45,603127.SH,20220822,80.0,80.69,78.09,80.42,80.09,0.3299999999999983,0.412,16943.95,135265.258,0.3779,0.6403,0.62,77.0633,72.881,6.0269,28.3248,27.0755,0.2205,0.3197,53419.1429,44841.6689,26464.2726,4295967.472,3606167.0129
46,46,603127.SH,20220819,80.4,82.0,79.0,80.09,80.98,-0.8900000000000006,-1.099,28710.28,230520.015,0.6403,1.0849,1.05,76.7471,72.5819,6.0022,28.2086,26.9644,0.2215,0.3211,53419.1429,44841.6689,26464.2726,4278339.1549,3591369.2622
47,47,603127.SH,20220818,81.36,82.1,80.0,80.98,82.47,-1.4899999999999949,-1.8067,20915.55,169243.941,0.4664,0.7903,0.59,77.5999,73.3885,6.0689,28.522,27.264,0.219,0.3175,53419.1429,44841.6689,26464.2726,4325882.192,3631278.3475
48,48,603127.SH,20220817,81.32,83.8,81.18,82.47,81.7,0.769999999999996,0.9425,28988.42,239211.428,0.6465,1.0954,0.73,79.0277,74.7388,6.1805,29.0468,27.7657,0.2151,0.3118,53419.1429,44841.6689,26464.2726,4405476.715,3698092.4342
49,49,603127.SH,20220816,80.99,83.28,80.18,81.7,79.71,1.990000000000009,2.4965,36776.12,301360.949,0.8201,1.3897,0.86,78.2899,74.041,6.1228,28.7756,27.5064,0.2171,0.3147,53419.1429,44841.6689,26464.2726,4364343.9749,3663564.3491
50,50,603127.SH,20220815,79.66,80.5,79.0,79.71,80.25,-0.5400000000000063,-0.6729,21096.79,168224.176,0.4705,0.7972,0.45,76.3829,72.2375,5.9737,28.0747,26.8364,0.2225,0.3226,53419.1429,44841.6689,26464.2726,4258039.8806,3574329.428
51,51,603127.SH,20220812,80.58,81.19,78.82,80.25,81.34,-1.0900000000000034,-1.3401,28830.97,230545.126,0.643,1.0894,0.6,76.9004,72.7269,6.0141,28.2649,27.0183,0.221,0.3204,53419.1429,44841.6689,26464.2726,4286886.2177,3598543.9292
52,52,603127.SH,20220811,75.81,81.99,75.81,81.34,75.9,5.439999999999998,7.1673,61941.03,494268.414,1.3813,2.3406,1.42,77.9449,73.7147,6.0958,28.6488,27.3852,0.2181,0.3161,53419.1429,44841.6689,26464.2726,4345113.0835,3647421.3483
53,53,603127.SH,20220810,78.3,79.19,74.43,75.9,78.29,-2.3900000000000006,-3.0528,50466.93,384185.485,1.1254,1.907,1.3,72.732,68.7847,5.6881,26.7328,25.5537,0.2337,0.3388,53419.1429,44841.6689,26464.2726,4054512.9461,3403482.6695
54,54,603127.SH,20220809,80.98,81.02,78.08,78.29,82.1,-3.809999999999988,-4.6407,51112.54,403559.559,1.1398,1.9314,1.37,75.0222,70.9507,5.8673,27.5746,26.3584,0.2265,0.3284,53419.1429,44841.6689,26464.2726,4182184.6976,3510654.2582
55,55,603127.SH,20220808,85.0,85.95,80.8,82.1,85.26,-3.160000000000011,-3.7063,42253.73,349567.226,1.3192,2.2353,1.26,78.6732,74.4035,6.1528,28.9165,27.6411,0.216,0.3132,53419.1429,32029.7635,18903.0519,4385711.6321,2629643.5834
56,56,603127.SH,20220805,84.6624,88.1591,84.2351,85.2606,84.114,1.1465999999999923,1.3632,33698.46,405882.071,1.0521,1.7827,1.03,81.9449,77.4977,6.2875,30.1191,28.7906,0.2074,,38156.5307,32029.7635,18903.0519,4568099.8554,3834603.2862
57,57,603127.SH,20220804,80.3182,85.1751,80.311,84.114,79.4066,4.707400000000007,5.9282,40062.69,467966.094,1.2508,2.1194,1.39,80.8429,76.4555,6.2029,29.714,28.4034,0.2102,0.2102,38156.5307,32029.7635,18903.0519,4506667.841,3783035.367
58,58,603127.SH,20220803,82.2909,82.355,79.0647,79.4066,81.9846,-2.578000000000003,-3.1445,26687.46,302152.221,0.8332,1.4118,0.94,76.3186,72.1767,5.8558,28.0511,26.8138,0.2227,0.2227,38156.5307,32029.7635,18903.0519,4254453.1731,3571318.6303
59,59,603127.SH,20220802,79.5989,83.3235,78.3383,81.9846,79.5846,2.4000000000000057,3.0157,44227.23,507375.006,1.3808,2.3397,1.99,78.7964,74.52,6.0459,28.9618,27.6844,0.2157,0.2157,38156.5307,32029.7635,18903.0519,4392579.8142,3687266.3741
60,60,603127.SH,20220801,78.8226,80.1045,76.3443,79.5846,78.8653,0.7192999999999898,0.9121,22916.58,253903.237,0.7155,1.2123,1.08,76.4897,72.3385,5.8689,28.114,26.874,0.2222,0.2222,38156.5307,32029.7635,18903.0519,4263992.3057,3579326.0711
61,61,603127.SH,20220729,81.9633,82.3122,78.025,78.8653,81.9633,-3.097999999999999,-3.7797,30373.79,338679.574,0.9483,1.6068,1.53,75.7984,71.6847,5.8159,27.8599,26.6311,0.2242,0.2242,38156.5307,32029.7635,18903.0519,4225454.2097,3546976.01
62,62,603127.SH,20220728,82.8321,83.5372,81.6855,81.9633,82.7538,-0.7904999999999944,-0.9552,20355.61,235341.771,0.6355,1.0768,0.95,78.7758,74.5006,6.0443,28.9543,27.6772,0.2158,0.2158,38156.5307,32029.7635,18903.0519,4391435.1183,3686305.4812
63,63,603127.SH,20220727,85.1894,85.7235,82.2553,82.7538,85.168,-2.414200000000008,-2.8346,24674.84,288130.773,0.7704,1.3053,1.19,79.5356,75.2191,6.1026,29.2335,27.9441,0.2137,0.2137,38156.5307,32029.7635,18903.0519,4433788.8673,3721858.5187
64,64,603127.SH,20220726,85.7449,86.1081,84.1995,85.168,85.168,0.0,0.0,12680.2,151643.477,0.3959,0.6708,0.55,81.856,77.4136,6.2807,30.0864,28.7593,0.2076,0.2076,38156.5307,32029.7635,18903.0519,4563139.5064,3830439.417
65,65,603127.SH,20220725,84.8689,86.1722,82.7751,85.168,85.1751,-0.007099999999994111,-0.0083,18210.42,217396.426,0.5685,0.9634,0.7,81.856,77.4136,6.2807,30.0864,28.7593,0.2076,0.2076,38156.5307,32029.7635,18903.0519,4563139.5064,3830439.417
66,66,603127.SH,20220722,86.8843,87.5965,84.5342,85.1751,86.8843,-1.7091999999999956,-1.9672,23388.83,280620.026,0.7302,1.2373,0.81,81.8793,77.4356,6.2818,30.0949,28.7675,0.2076,0.2076,38164.2192,32029.7635,18903.0519,4564440.6163,3830759.7146
67,67,603127.SH,20220721,88.1449,90.3027,85.8161,86.8843,88.3087,-1.4244000000000057,-1.613,27763.2,341078.819,0.8668,1.4687,0.85,83.5224,78.9895,6.4079,30.6989,29.3448,0.2035,0.2035,38164.2192,32029.7635,18903.0519,4656034.7424,3907631.147
68,68,603127.SH,20220720,88.0879,90.0179,87.155,88.3087,87.4612,0.8474999999999966,0.969,21501.58,267509.977,0.6713,1.1375,0.63,84.8916,80.2844,6.5129,31.2021,29.8259,0.2002,0.2002,38164.2192,32029.7635,18903.0519,4732363.1808,3971690.674
69,69,603127.SH,20220719,88.1662,89.5621,86.2078,87.4612,88.1662,-0.7049999999999983,-0.7996,23714.16,290916.183,0.7404,1.2545,0.64,84.0769,79.514,6.4504,30.9027,29.5397,0.2021,0.2021,38164.2192,32029.7635,18903.0519,4686947.76,3933575.2554
70,70,603127.SH,20220718,90.4452,90.9935,86.1722,88.1662,90.2102,-2.043999999999997,-2.2658,33479.92,413173.842,1.0453,1.7711,0.91,84.7547,80.1549,6.5024,31.1518,29.7778,0.2005,0.2005,38164.2192,32029.7635,18903.0519,4724730.337,3965284.7213
71,71,603127.SH,20220715,93.2938,95.7864,90.1603,90.2102,92.5033,-2.2930999999999955,-2.4789,37629.4,487698.629,1.1748,1.9907,1.1,86.7195,82.0131,6.6532,31.874,30.4681,0.196,0.196,38164.2192,32029.7635,18903.0519,4834261.6461,4057210.1425
72,72,603127.SH,20220714,88.5223,93.3294,87.5965,92.5033,87.5182,4.985100000000003,5.6961,46453.01,594722.704,1.4503,2.4574,1.46,88.9239,84.0979,6.8223,32.6842,31.2426,0.1911,0.1911,38164.2192,32029.7635,18903.0519,4957150.4319,4160345.981
73,73,603127.SH,20220713,87.2475,88.2731,84.8262,87.5182,87.1834,0.3347999999999871,0.384,29672.11,360753.164,0.9264,1.5697,0.79,84.1317,79.5658,6.4546,30.9228,29.5589,0.202,0.202,38164.2192,32029.7635,18903.0519,4690000.8975,3936137.6365
74,74,603127.SH,20220712,91.1573,93.2013,86.749,87.1834,91.022,-3.8385999999999996,-4.2172,38778.71,479918.503,1.2107,2.0515,0.8,83.8099,79.2614,6.4299,30.8045,29.4458,0.2028,0.2028,38164.2192,32029.7635,18903.0519,4672063.7145,3921083.6477
75,75,603127.SH,20220711,93.6357,93.9846,90.1461,91.022,93.8992,-2.8771999999999878,-3.0641,31800.67,408630.191,0.9928,1.6823,0.57,87.5,82.7512,6.7131,32.1608,30.7423,0.1942,0.1942,38164.2192,32029.7635,18903.0519,4877768.856,4093724.0729
76,76,603127.SH,20220708,93.9989,96.4986,92.6671,93.8992,94.1556,-0.2564000000000135,-0.2723,23995.61,316769.432,0.7492,1.2694,0.43,90.2658,85.367,6.9252,33.1774,31.7141,0.1883,0.1883,38164.2192,32029.7635,18903.0519,5031952.3015,4223124.3175
77,77,603127.SH,20220707,95.587,95.7864,91.663,94.1556,95.8149,-1.6592999999999876,-1.7318,34781.41,456035.055,1.0859,1.84,0.64,90.5122,85.6,6.9442,33.268,31.8007,0.1878,0.1878,38164.2192,32029.7635,18903.0519,5045691.4204,4234655.0323
78,78,603127.SH,20220706,95.4303,98.5283,93.0873,95.8149,93.8493,1.965599999999995,2.0944,59143.08,796081.574,1.8465,3.1288,1.19,92.1074,87.1086,7.0665,33.8543,32.3611,0.1845,0.1845,38164.2192,32029.7635,18903.0519,5134614.0512,4309284.3813
79,79,603127.SH,20220705,91.1573,98.3573,90.8013,93.8493,90.1674,3.681899999999999,4.0834,91165.31,1196107.814,2.8463,4.8228,2.26,90.2179,85.3216,6.9216,33.1598,31.6972,0.1884,0.1884,38164.2192,32029.7635,18903.0519,5029280.8062,4220882.234
80,80,603127.SH,20220704,81.3864,90.1674,81.3864,90.1674,81.9704,8.197000000000003,10.0,69877.71,865519.679,2.1816,3.6966,1.98,86.6784,81.9743,6.65,31.8589,30.4537,0.1961,0.1961,38164.2192,32029.7635,18903.0519,4831971.7929,4055288.3567
81,81,603127.SH,20220701,81.422,84.6054,80.482,81.9704,81.0446,0.9257999999999953,1.1423,26345.02,306055.822,0.8225,1.3937,0.59,78.7986,74.5221,6.0455,28.9626,27.6852,0.2157,0.2157,38164.2192,32029.7635,18903.0519,4392701.6299,3686625.7789
82,82,603127.SH,20220630,79.8624,82.4689,79.4137,81.0446,79.7057,1.3389000000000095,1.6798,26866.4,306411.089,0.8388,1.4213,0.52,77.9086,73.6804,5.9772,28.6355,27.3725,0.2181,0.2181,38164.2192,32029.7635,18903.0519,4343088.145,3644987.0863
83,83,603127.SH,20220629,79.3567,81.479,78.203,79.7057,79.4422,0.2634999999999934,0.3317,35124.15,395570.002,1.0966,1.8581,0.57,76.6215,72.4632,5.8784,28.1624,26.9203,0.2218,0.2218,38164.2192,32029.7635,18903.0519,4271339.4129,3584771.1309
84,84,603127.SH,20220628,82.4262,82.4262,77.6262,79.4422,82.2766,-2.8344000000000023,-3.445,43279.35,480764.982,1.3512,2.2895,0.69,76.3682,72.2236,5.859,28.0693,26.8313,0.2225,0.2225,38164.2192,32029.7635,18903.0519,4257218.6518,3572920.1184
85,85,603127.SH,20220627,79.9977,83.8363,79.7627,82.2766,80.0974,2.1792000000000087,2.7207,44612.0,517554.303,1.3928,2.36,0.62,79.0929,74.8005,6.0681,29.0708,27.7886,0.2149,0.2149,38164.2192,32029.7635,18903.0519,4409112.2442,3700398.5772
86,86,603127.SH,20220624,75.6677,81.4434,75.4897,80.0974,74.7633,5.334099999999992,7.1347,74711.66,831204.038,2.3326,3.9524,1.15,76.998,72.8193,5.9073,28.3008,27.0526,0.2207,0.2207,38164.2192,32029.7635,18903.0519,4292329.7334,3602387.5008
87,87,603127.SH,20220623,76.4796,77.8327,72.4487,74.7633,77.3912,-2.627899999999997,-3.3956,61666.0,643964.56,1.9253,3.2622,1.07,71.8703,67.9698,5.5139,26.4161,25.251,0.2365,0.2365,38164.2192,32029.7635,18903.0519,4006479.7316,3362484.5722
88,88,603127.SH,20220622,80.4535,81.4576,75.9739,77.3912,81.2938,-3.9026000000000067,-4.8006,81822.61,893185.452,2.5546,4.3285,1.81,74.3965,70.3589,5.7077,27.3446,26.1385,0.2284,0.2284,38164.2192,32029.7635,18903.0519,4147305.7005,3480674.3995
89,89,603127.SH,20220621,80.3324,82.4689,79.4564,81.2938,80.3395,0.9543000000000035,1.1878,50684.59,576720.029,1.5824,2.6813,1.25,78.1482,73.907,5.9956,28.7236,27.4567,0.2175,0.2175,38164.2192,32029.7635,18903.0519,4356445.6217,3656197.5035
90,90,603127.SH,20220620,89.0849,89.0849,80.3395,80.3395,89.263,-8.923500000000004,-9.9969,92476.86,1056760.0,2.8872,4.8922,2.88,77.2308,73.0394,5.9252,28.3864,27.1343,0.2201,0.2201,38164.2192,32029.7635,18903.0519,4305305.568,3613277.6204
91,91,603127.SH,20220617,83.6796,90.6303,83.3306,89.263,84.7051,4.557900000000004,5.3809,37869.05,465259.518,1.1823,2.0033,1.23,85.809,81.152,6.5833,31.5393,30.1482,0.1981,0.1981,38164.2192,32029.7635,18903.0519,4783503.2345,4014610.5571
92,92,603127.SH,20220616,82.8962,86.6422,81.7211,84.7051,82.4475,2.2575999999999965,2.7382,26419.32,314688.782,0.8248,1.3976,0.85,81.4275,77.0083,6.2472,29.9289,28.6088,0.2087,0.2087,38164.2192,32029.7635,18903.0519,4539252.2316,3809620.0707
93,93,603127.SH,20220615,82.3977,83.6653,80.838,82.4475,82.4475,0.0,0.0,19129.49,221382.518,0.5972,1.012,0.51,79.2573,74.9559,6.0807,29.1312,27.8463,0.2144,0.2144,38164.2192,32029.7635,18903.0519,4418271.6568,3708085.7204
94,94,603127.SH,20220614,79.8909,83.238,79.2998,82.4475,80.9235,1.524000000000001,1.8833,26264.28,300960.257,0.82,1.3894,0.63,79.2573,74.9559,6.0807,29.1312,27.8463,0.2144,0.2144,38164.2192,32029.7635,18903.0519,4418271.6568,3708085.7204
95,95,603127.SH,20220613,82.9104,82.9104,78.4594,80.9235,85.46,-4.5364999999999895,-5.3083,51043.09,575815.512,1.5936,2.7003,1.27,77.7922,73.5703,5.9683,28.5927,27.3316,0.2185,0.2185,38164.2192,32029.7635,18903.0519,4336600.2277,3639542.0265
96,96,603127.SH,20220610,83.6796,85.5312,82.0986,85.46,83.8861,1.5738999999999947,1.8762,31666.76,372235.111,0.9887,1.6995,0.83,82.1532,77.6946,6.3028,30.1956,28.8638,0.2069,0.2069,38164.2192,32029.7635,18632.5918,4579706.304,3843571.62
