,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
17,17,601567.SH,20220930,11.94,11.96,11.42,11.44,11.96,-0.5200000000000014,-4.3478,83708.56,97614.604,0.6037,1.2775,0.74,23.3424,29.7598,1.8242,2.2935,1.9945,3.0129,2.7985,140797.6553,138656.9053,65522.767,1610725.1766,1586234.9966
18,18,601567.SH,20220929,11.57,12.29,11.44,11.96,11.51,0.45000000000000107,3.9096,136613.94,164370.303,0.9853,2.085,1.41,24.4034,31.1126,1.9071,2.3978,2.0852,2.8819,2.6769,140797.6553,138656.9053,65522.767,1683939.9574,1658336.5874
19,19,601567.SH,20220928,11.75,12.1,11.49,11.51,11.83,-0.3200000000000003,-2.705,91155.08,107382.475,0.6574,1.3912,1.01,23.4852,29.9419,1.8353,2.3076,2.0067,2.9946,2.7815,140797.6553,138656.9053,65522.767,1620581.0125,1595940.98
20,20,601567.SH,20220927,11.13,11.88,11.07,11.83,11.01,0.8200000000000003,7.4478,118463.21,135522.393,0.8544,1.808,1.44,24.1382,30.7744,1.8864,2.3717,2.0625,2.9136,2.7063,140797.6553,138656.9053,65522.767,1665636.2622,1640311.1897
21,21,601567.SH,20220926,10.9,11.41,10.83,11.01,10.97,0.03999999999999915,0.3646,103386.3,115190.241,0.7456,1.5779,1.41,22.465,28.6412,1.7556,2.2073,1.9196,3.1306,2.9078,140797.6553,138656.9053,65522.767,1550182.1849,1526612.5274
22,22,601567.SH,20220923,11.4,11.42,10.61,10.97,11.35,-0.379999999999999,-3.348,118952.15,130273.356,0.8579,1.8154,1.66,22.3834,28.5372,1.7492,2.1993,1.9126,3.142,2.9185,140797.6553,138656.9053,65522.767,1544550.2786,1521066.2511
23,23,601567.SH,20220922,11.45,11.59,11.31,11.35,11.48,-0.13000000000000078,-1.1324,52439.38,59876.526,0.3782,0.8003,0.57,23.1588,29.5257,1.8098,2.2755,1.9788,3.0368,2.8207,140797.6553,138656.9053,65522.767,1598053.3877,1573755.8752
24,24,601567.SH,20220921,11.54,11.59,11.31,11.48,11.58,-0.09999999999999964,-0.8636,60169.33,68682.347,0.4339,0.9183,0.58,23.424,29.8639,1.8305,2.3016,2.0015,3.0024,2.7888,140797.6553,138656.9053,65522.767,1616357.0828,1591781.2728
25,25,601567.SH,20220920,11.42,11.8,11.27,11.58,11.3,0.27999999999999936,2.4779,75894.7,87661.187,0.5474,1.1583,0.59,23.6281,30.124,1.8465,2.3216,2.0189,2.9765,2.7647,140797.6553,138656.9053,65522.767,1630436.8484,1605646.9634
26,26,601567.SH,20220919,11.42,11.62,11.25,11.3,11.48,-0.17999999999999972,-1.5679,59343.26,67479.409,0.428,0.9057,0.32,23.0567,29.3956,1.8018,2.2655,1.9701,3.0503,2.8332,140797.6553,138656.9053,65522.767,1591013.5049,1566823.0299
27,27,601567.SH,20220916,11.92,12.0,11.48,11.48,11.94,-0.4599999999999991,-3.8526,110395.87,128799.848,0.7962,1.6848,0.61,23.424,29.8639,1.8305,2.3016,2.0015,3.0024,2.7888,140797.6553,138656.9053,65522.767,1616357.0828,1591781.2728
28,28,601567.SH,20220915,12.64,12.66,11.87,11.94,12.55,-0.6100000000000012,-4.8606,155689.27,189256.476,1.1228,2.3761,0.96,24.3626,31.0605,1.9039,2.3938,2.0817,2.8868,2.6814,140797.6553,138656.9053,65522.767,1681124.0043,1655563.4493
29,29,601567.SH,20220914,12.38,12.65,12.31,12.55,12.5,0.05000000000000071,0.4,115967.84,145103.062,0.8364,1.7699,0.74,25.6073,32.6474,2.0012,2.5161,2.1881,2.7464,2.551,140797.6553,138656.9053,65522.767,1767010.574,1740144.1615
30,30,601567.SH,20220913,12.35,12.86,12.18,12.5,12.33,0.16999999999999993,1.3788,196936.8,246163.594,1.4203,3.0056,1.43,25.5052,32.5173,1.9932,2.506,2.1793,2.7574,2.5612,140797.6553,138656.9053,65522.767,1759970.6913,1733211.3163
31,31,601567.SH,20220909,11.67,12.53,11.67,12.33,11.4,0.9299999999999997,8.1579,349296.68,426066.264,2.5191,5.3309,3.89,25.1584,32.0751,1.9661,2.472,2.1497,2.7954,2.5965,140797.6553,138656.9053,65522.767,1736035.0898,1709639.6423
32,32,601567.SH,20220908,11.5,11.82,11.37,11.4,11.49,-0.08999999999999986,-0.7833,85551.63,98587.682,0.617,1.3057,0.93,23.2608,29.6558,1.8178,2.2855,1.9876,3.0235,2.8084,140797.6553,138656.9053,65522.767,1605093.2704,1580688.7204
33,33,601567.SH,20220907,11.65,11.75,11.47,11.49,11.65,-0.16000000000000014,-1.3734,62071.03,71831.459,0.4477,0.9473,0.6,23.4444,29.8899,1.8321,2.3036,2.0033,2.9998,2.7864,140797.6553,138656.9053,65522.767,1617765.0594,1593167.8419
34,34,601567.SH,20220906,11.35,11.78,11.22,11.65,11.35,0.3000000000000007,2.6432,87001.83,99737.565,0.6275,1.3278,0.87,23.7709,30.3061,1.8577,2.3356,2.0311,2.9586,2.7481,140797.6553,138656.9053,65522.767,1640292.6842,1615352.9467
35,35,601567.SH,20220905,11.4,11.55,11.23,11.35,11.43,-0.08000000000000007,-0.6999,106942.07,121415.095,0.7713,1.6321,1.07,23.1588,29.5257,1.8098,2.2755,1.9788,3.0368,2.8207,140797.6553,138656.9053,65522.767,1598053.3877,1573755.8752
36,36,601567.SH,20220902,11.3,11.62,11.1,11.43,11.18,0.25,2.2361,106947.08,121676.861,0.7713,1.6322,1.06,23.322,29.7338,1.8226,2.2915,1.9928,3.0156,2.801,140797.6553,138656.9053,65522.767,1609317.2001,1584848.4276
37,37,601567.SH,20220901,11.35,11.75,11.12,11.18,11.47,-0.2900000000000009,-2.5283,97610.28,110873.166,0.704,1.4897,0.99,22.8119,29.0835,1.7827,2.2414,1.9492,3.083,2.8636,140797.6553,138656.9053,65522.767,1574117.7863,1550184.2013
38,38,601567.SH,20220831,11.82,11.94,11.38,11.47,11.88,-0.41000000000000014,-3.4512,116652.03,136166.272,0.8413,1.7803,1.04,23.4036,29.8379,1.829,2.2995,1.9998,3.005,2.7912,140797.6553,138656.9053,65522.767,1614949.1063,1590394.7038
39,39,601567.SH,20220830,12.11,12.15,11.85,11.88,12.07,-0.1899999999999995,-1.5742,72109.93,86143.472,0.5201,1.1005,0.61,24.2402,30.9044,1.8943,2.3817,2.0712,2.9013,2.6949,140797.6553,138656.9053,65522.767,1672676.145,1647244.035
40,40,601567.SH,20220829,11.65,12.12,11.6,12.07,11.89,0.17999999999999972,1.5139,106850.1,127522.717,0.7706,1.6307,0.82,24.6279,31.3987,1.9246,2.4198,2.1044,2.8557,2.6525,140797.6553,138656.9053,65522.767,1699427.6995,1673588.847
41,41,601567.SH,20220826,11.78,12.42,11.78,11.89,11.8,0.08999999999999986,0.7627,110035.18,133123.925,0.7936,1.6793,0.82,24.2723,30.9454,1.8958,2.3849,2.074,2.8975,2.6913,140865.4553,138656.9053,65522.767,1674890.2635,1648630.604
42,42,601567.SH,20220825,11.89,12.12,11.62,11.8,11.96,-0.16000000000000014,-1.3378,88354.31,103925.955,0.6372,1.3485,0.61,24.0885,30.7111,1.8814,2.3668,2.0583,2.9196,2.7119,140865.4553,138656.9053,65522.767,1662212.3725,1636151.4825
43,43,601567.SH,20220824,12.69,12.72,11.79,11.96,12.6,-0.6399999999999988,-5.0794,184550.14,222196.877,1.331,2.8166,1.22,24.4152,31.1275,1.9069,2.3989,2.0862,2.8805,2.6756,140865.4553,138656.9053,65522.767,1684750.8454,1658336.5874
44,44,601567.SH,20220823,12.58,12.86,12.44,12.6,12.64,-0.040000000000000924,-0.3165,101129.36,127751.152,0.7293,1.5434,0.63,25.7217,32.7932,2.009,2.5273,2.1978,2.7342,2.5397,140865.4553,138656.9053,65522.767,1774904.7368,1747077.0068
45,45,601567.SH,20220822,12.11,12.76,11.91,12.64,12.11,0.5300000000000011,4.3765,167923.23,207915.499,1.2111,2.5628,1.1,25.8033,32.8973,2.0154,2.5353,2.2048,2.7256,2.5316,140865.4553,138656.9053,65522.767,1780539.355,1752623.283
46,46,601567.SH,20220819,12.73,12.78,12.09,12.11,12.78,-0.6699999999999999,-5.2426,132194.57,162490.851,0.9534,2.0175,0.92,24.7214,24.92,1.9792,2.429,2.2396,2.8449,2.6424,140865.4553,138656.9053,65522.767,1705880.6637,1679135.1232
47,47,601567.SH,20220818,12.46,12.86,12.22,12.78,12.59,0.1899999999999995,1.5091,138518.76,175133.795,0.999,2.1141,1.02,26.0891,26.2987,2.0887,2.5634,2.3636,2.6957,2.5039,140865.4553,138656.9053,65522.767,1800260.5187,1772035.2497
48,48,601567.SH,20220817,11.92,12.8,11.92,12.59,12.0,0.5899999999999999,4.9167,217643.28,271446.493,1.5697,3.3216,1.65,25.7013,25.9077,2.0576,2.5253,2.3284,2.7364,2.5417,140865.4553,138656.9053,65522.767,1773496.0822,1745690.4377
49,49,601567.SH,20220816,12.3,12.5,11.92,12.0,12.19,-0.1899999999999995,-1.5587,144350.28,176160.437,1.0411,2.2031,1.18,24.4968,24.6936,1.9612,2.407,2.2193,2.8709,2.6667,140865.4553,138656.9053,65522.767,1690385.4636,1663882.8636
50,50,601567.SH,20220815,11.91,12.28,11.78,12.19,11.9,0.28999999999999915,2.437,129920.18,155982.63,0.937,1.9828,1.16,24.8847,25.0846,1.9922,2.4451,2.2544,2.8262,2.6251,140865.4553,138656.9053,65522.767,1717149.9001,1690227.6756
51,51,601567.SH,20220812,11.88,12.04,11.8,11.9,11.96,-0.0600000000000005,-0.5017,88135.47,105006.706,0.6356,1.3451,0.73,24.2927,24.4878,1.9449,2.3869,2.2008,2.8951,2.6891,140865.4553,138656.9053,65522.767,1676298.9181,1650017.1731
52,52,601567.SH,20220811,12.0,12.19,11.87,11.96,12.0,-0.03999999999999915,-0.3333,97635.65,116766.391,0.7042,1.4901,0.79,24.4152,24.6113,1.9547,2.3989,2.2119,2.8805,2.6756,140865.4553,138656.9053,65522.767,1684750.8454,1658336.5874
53,53,601567.SH,20220810,11.58,12.24,11.38,12.0,11.65,0.34999999999999964,3.0043,199659.47,236856.838,1.44,3.0472,1.89,24.4968,24.6936,1.9612,2.407,2.2193,2.8709,2.6667,140865.4553,138656.9053,65522.767,1690385.4636,1663882.8636
54,54,601567.SH,20220809,11.67,11.82,11.5,11.65,11.76,-0.10999999999999943,-0.9354,95946.68,111624.41,0.692,1.4643,0.8,23.7823,23.9734,1.904,2.3368,2.1546,2.9572,2.7468,140865.4553,138656.9053,65522.767,1641082.5542,1615352.9467
55,55,601567.SH,20220808,11.7,11.87,11.51,11.76,11.69,0.07000000000000028,0.5988,77586.51,90912.129,0.5596,1.1841,0.52,24.0069,24.1997,1.922,2.3588,2.1749,2.9295,2.7211,140865.4553,138656.9053,65522.767,1656577.7543,1630605.2063
56,56,601567.SH,20220805,11.91,11.98,11.4,11.69,11.79,-0.09999999999999964,-0.8482,128900.39,149616.97,0.9296,1.9673,0.73,23.864,24.0557,1.9105,2.3448,2.162,2.9471,2.7374,140865.4553,138656.9053,65522.767,1646717.1725,1620899.223
57,57,601567.SH,20220804,11.84,12.09,11.59,11.79,11.77,0.019999999999999574,0.1699,117778.6,138817.192,0.8494,1.7975,0.65,24.0681,24.2615,1.9269,2.3648,2.1805,2.9221,2.7142,140865.4553,138656.9053,65522.767,1660803.718,1634764.9135
58,58,601567.SH,20220803,11.98,12.27,11.75,11.77,11.94,-0.16999999999999993,-1.4238,108045.56,130105.535,0.7792,1.649,0.58,24.0273,24.2203,1.9236,2.3608,2.1768,2.927,2.7188,140865.4553,138656.9053,65522.767,1657986.4089,1631991.7754
59,59,601567.SH,20220802,12.17,12.37,11.78,11.94,12.35,-0.41000000000000014,-3.3198,169111.6,203817.298,1.2196,2.581,0.95,24.3743,24.5701,1.9514,2.3949,2.2082,2.8854,2.6801,140865.4553,138656.9053,65522.767,1681933.5363,1655563.4493
60,60,601567.SH,20220801,12.5,12.5,11.91,12.35,12.49,-0.14000000000000057,-1.1209,217051.06,264985.85,1.5654,3.3126,1.18,25.2113,25.4138,2.0184,2.4772,2.284,2.7896,2.5911,140865.4553,138656.9053,65522.767,1739688.373,1712412.7805
61,61,601567.SH,20220729,13.05,13.32,12.45,12.49,13.06,-0.5700000000000003,-4.3645,273838.85,349394.153,1.9749,4.1793,1.28,25.4971,25.7019,2.0413,2.5052,2.3099,2.7583,2.562,140865.4553,138656.9053,65522.767,1759409.5367,1731824.7472
62,62,601567.SH,20220728,13.58,13.65,12.98,13.06,13.44,-0.379999999999999,-2.8274,137390.36,181875.353,0.9909,2.0968,0.56,26.6607,26.8749,2.1344,2.6196,2.4153,2.6379,2.4502,140865.4553,138656.9053,65522.767,1839702.8462,1810859.1832
63,63,601567.SH,20220727,13.12,13.59,12.94,13.44,13.11,0.33000000000000007,2.5172,132853.8,177412.166,0.9581,2.0276,0.48,27.4364,27.6568,2.1965,2.6958,2.4856,2.5633,2.381,140865.4553,138656.9053,65522.767,1893231.7192,1863548.8072
64,64,601567.SH,20220726,12.95,13.27,12.86,13.11,12.94,0.16999999999999993,1.3138,131723.82,172420.276,0.95,2.0104,0.47,26.7628,26.9778,2.1426,2.6296,2.4246,2.6279,2.4409,140865.4553,138656.9053,65522.767,1846746.119,1817792.0285
65,65,601567.SH,20220725,13.54,13.54,12.76,12.94,13.66,-0.7200000000000006,-5.2709,242278.94,317182.53,1.7473,3.6976,0.87,26.4157,26.6279,2.1148,2.5955,2.3931,2.6624,2.473,140865.4553,138656.9053,65522.767,1822798.9916,1794220.3546
66,66,601567.SH,20220722,14.03,14.3,13.02,13.66,14.35,-0.6899999999999995,-4.8084,428602.56,583183.503,3.0911,6.5413,1.97,27.8856,28.1096,2.2325,2.7399,2.5263,2.5221,2.3426,140865.4553,138656.9053,65522.767,1924222.1194,1894053.3264
67,67,601567.SH,20220721,13.68,14.44,13.45,14.35,13.75,0.5999999999999996,4.3636,288102.58,404423.795,2.0778,4.397,1.45,29.2941,29.5294,2.3453,2.8783,2.6539,2.4008,2.23,140865.4553,138656.9053,65522.767,2021419.2836,1989726.5911
68,68,601567.SH,20220720,12.77,13.82,12.73,13.75,12.65,1.0999999999999996,8.6957,297348.33,400908.986,2.1445,4.5381,1.87,28.0693,28.2948,2.2472,2.758,2.5429,2.5055,2.3273,140865.4553,138656.9053,65522.767,1936900.0104,1906532.4479
69,69,601567.SH,20220719,12.78,12.86,12.29,12.65,12.78,-0.129999999999999,-1.0172,140920.63,177351.976,1.0163,2.1507,0.94,25.8237,26.0312,2.0674,2.5373,2.3395,2.7234,2.5296,140865.4553,138656.9053,65522.767,1781948.0095,1754009.852
70,70,601567.SH,20220718,12.68,12.9,12.13,12.78,12.81,-0.030000000000001137,-0.2342,238334.9,296374.555,1.7189,3.6374,1.92,26.0891,26.2987,2.0887,2.5634,2.3636,2.6957,2.5039,140865.4553,138656.9053,65522.767,1800260.5187,1772035.2497
71,71,601567.SH,20220715,12.65,13.17,12.49,12.81,12.72,0.08999999999999986,0.7075,124663.67,160878.723,0.8991,1.9026,1.03,26.1504,26.3604,2.0936,2.5694,2.3691,2.6894,2.498,140865.4553,138656.9053,65522.767,1804486.4824,1776194.9569
72,72,601567.SH,20220714,12.2,13.18,12.17,12.72,12.19,0.5300000000000011,4.3478,193491.19,246453.873,1.3955,2.953,1.75,25.9666,26.1752,2.0789,2.5514,2.3525,2.7084,2.5157,140865.4553,138656.9053,65522.767,1791808.5914,1763715.8354
73,73,601567.SH,20220713,12.02,12.49,11.85,12.19,12.02,0.16999999999999993,1.4143,98118.58,119835.119,0.7076,1.4975,0.84,24.8847,25.0846,1.9922,2.4451,2.2544,2.8262,2.6251,140865.4553,138656.9053,65522.767,1717149.9001,1690227.6756
74,74,601567.SH,20220712,12.12,12.24,11.88,12.02,11.99,0.02999999999999936,0.2502,96887.25,116843.564,0.6988,1.4787,0.61,24.5377,24.7348,1.9645,2.411,2.223,2.8662,2.6622,140865.4553,138656.9053,65522.767,1693202.7727,1666656.0017
75,75,601567.SH,20220711,12.17,12.28,11.82,11.99,12.16,-0.16999999999999993,-1.398,107104.68,128547.373,0.7724,1.6346,0.61,24.4764,24.673,1.9596,2.405,2.2175,2.8733,2.6689,140865.4553,138656.9053,65522.767,1688976.809,1662496.2945
76,76,601567.SH,20220708,12.38,12.55,12.08,12.16,12.08,0.08000000000000007,0.6623,112152.31,137570.863,0.8088,1.7117,0.55,24.8235,25.0229,1.9873,2.4391,2.2489,2.8332,2.6316,140865.4553,138656.9053,65522.767,1712923.9364,1686067.9684
77,77,601567.SH,20220707,12.45,12.45,11.82,12.08,12.32,-0.2400000000000002,-1.9481,138124.71,166413.755,0.9962,2.108,0.6,24.6601,24.8582,1.9743,2.423,2.2341,2.8519,2.649,140865.4553,138656.9053,65522.767,1701654.7,1674975.416
78,78,601567.SH,20220706,12.29,12.6,12.13,12.32,12.3,0.019999999999999574,0.1626,131949.64,162600.117,0.9516,2.0138,0.5,25.1501,25.3521,2.0135,2.4711,2.2785,2.7964,2.5974,140865.4553,138656.9053,65522.767,1735462.4093,1708253.0733
79,79,601567.SH,20220705,13.1,13.1,12.17,12.3,13.11,-0.8099999999999987,-6.1785,301668.04,376813.2,2.1756,4.604,1.32,25.1092,25.311,2.0102,2.4671,2.2748,2.8009,2.6016,140865.4553,138656.9053,65522.767,1732645.1002,1705479.9352
80,80,601567.SH,20220704,12.68,13.45,12.35,13.11,12.66,0.4499999999999993,3.5545,195836.64,255050.251,1.4124,2.9888,0.83,26.7628,26.9778,2.1426,2.6296,2.4246,2.6279,2.4409,140865.4553,138656.9053,65522.767,1846746.119,1817792.0285
81,81,601567.SH,20220701,13.11,13.5,12.49,12.66,13.28,-0.6199999999999992,-4.6687,261307.22,337670.479,1.8846,3.988,1.09,25.8442,26.0518,2.0691,2.5393,2.3414,2.7213,2.5276,140865.4553,138656.9053,65522.767,1783356.6641,1755396.4211
82,82,601567.SH,20220630,12.15,13.28,11.99,13.28,12.07,1.209999999999999,10.0249,254358.53,328221.018,1.8344,3.882,1.13,27.1098,27.3276,2.1704,2.6637,2.456,2.5942,2.4096,140865.4553,138656.9053,65522.767,1870693.2464,1841363.7024
83,83,601567.SH,20220629,11.8,12.47,11.53,12.07,11.8,0.2699999999999996,2.2881,300728.04,364021.931,2.1689,4.5897,1.51,24.6397,24.8377,1.9726,2.421,2.2322,2.8543,2.6512,140865.4553,138656.9053,65522.767,1700246.0455,1673588.847
84,84,601567.SH,20220628,11.68,11.85,11.42,11.8,11.68,0.120000000000001,1.0274,127728.34,149530.523,0.9212,1.9494,0.59,24.0885,24.2821,1.9285,2.3668,2.1823,2.9196,2.7119,140865.4553,138656.9053,65522.767,1662212.3725,1636151.4825
85,85,601567.SH,20220627,11.26,11.88,11.18,11.68,11.28,0.40000000000000036,3.5461,234125.72,272749.9,1.6885,3.5732,0.92,23.8436,24.0351,1.9089,2.3428,2.1601,2.9496,2.7397,140865.4553,138656.9053,65522.767,1645308.5179,1619512.6539
86,86,601567.SH,20220624,11.32,11.58,10.93,11.28,10.85,0.4299999999999997,3.9631,280649.63,319261.126,2.0241,4.2832,1.15,23.027,23.212,1.8435,2.2625,2.0861,3.0542,2.8369,140865.4553,138656.9053,65522.767,1588962.3358,1564049.8918
87,87,601567.SH,20220623,10.61,10.86,10.43,10.85,10.62,0.23000000000000043,2.1657,180632.09,193033.647,1.3027,2.7568,0.73,22.1492,22.3271,1.7732,2.1763,2.0066,3.1752,2.9493,140865.4553,138656.9053,65522.767,1528390.19,1504427.4225
88,88,601567.SH,20220622,11.03,11.05,10.55,10.62,11.02,-0.40000000000000036,-3.6298,172510.82,185572.87,1.2442,2.6328,0.7,21.6797,21.8538,1.7357,2.1302,1.9641,3.244,3.0132,140865.4553,138656.9053,65522.767,1495991.1353,1472536.3343
89,89,601567.SH,20220621,11.45,11.6,10.74,11.02,11.05,-0.030000000000001137,-0.2715,215123.21,237499.579,1.5515,3.2832,0.95,22.4963,22.677,1.801,2.2104,2.0381,3.1262,2.9038,140865.4553,138656.9053,65522.767,1552337.3174,1527999.0964
90,90,601567.SH,20220620,10.65,11.4,10.64,11.05,10.56,0.4900000000000002,4.6402,417431.47,462484.948,3.0105,6.3708,2.5,22.5575,22.7387,1.8059,2.2164,2.0436,3.1178,2.8959,140865.4553,138656.9053,65522.767,1556563.2811,1532158.8036
91,91,601567.SH,20220617,10.09,10.85,9.95,10.56,10.21,0.34999999999999964,3.428,239834.63,250520.801,1.7297,3.6603,1.66,21.5572,21.7304,1.7259,2.1181,1.953,3.2624,3.0303,140865.4553,138656.9053,65522.767,1487539.208,1464216.92
92,92,601567.SH,20220616,9.88,10.33,9.82,10.21,9.94,0.27000000000000135,2.7163,198987.62,202790.912,1.4351,3.0369,1.32,20.8427,21.0101,1.6686,2.0479,1.8883,3.3743,3.1342,140865.4553,138656.9053,65522.767,1438236.2986,1415687.0031
93,93,601567.SH,20220615,9.79,10.12,9.65,9.94,9.77,0.16999999999999993,1.74,166242.08,164558.105,1.1989,2.5372,1.04,20.2915,20.4545,1.6245,1.9938,1.8383,3.4659,3.2193,140865.4553,138656.9053,65522.767,1400202.6257,1378249.6387
94,94,601567.SH,20220614,9.73,9.78,9.35,9.77,9.79,-0.019999999999999574,-0.2043,113681.77,109066.424,0.8199,1.735,0.58,19.9445,20.1047,1.5967,1.9597,1.8069,3.5262,3.2753,140865.4553,138656.9053,65522.767,1376255.4983,1354677.9648
95,95,601567.SH,20220613,9.74,9.95,9.65,9.79,9.8,-0.010000000000001563,-0.102,117139.2,114596.835,0.8448,1.7878,0.57,19.9853,20.1459,1.6,1.9637,1.8106,3.519,3.2686,140865.4553,138656.9053,65522.767,1379072.8074,1357451.1029
96,96,601567.SH,20220610,9.66,9.89,9.57,9.8,9.65,0.15000000000000036,1.5544,127442.28,124541.5,0.9191,1.945,0.59,20.0057,20.1664,1.6016,1.9657,1.8124,3.5154,3.2653,140865.4553,138656.9053,65522.767,1380481.4619,1358837.6719
97,97,601567.SH,20220609,10.3082,10.3179,9.5726,9.65,10.2985,-0.6485000000000003,-6.297,227563.06,230654.689,1.6412,3.473,1.08,20.3528,20.5163,1.5484,1.9998,1.8439,3.4555,,140865.4553,138656.9053,65522.767,1404428.5893,1382409.3458
98,98,601567.SH,20220608,10.3469,10.6663,10.163,10.2985,10.3469,-0.04839999999999911,-0.4678,210547.85,226376.695,1.5185,3.2134,0.89,21.7205,21.895,1.6525,2.1342,1.9678,3.2379,,140865.4553,138656.9053,65522.767,1498808.4444,1475309.4724
