,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
32,32,600803.SH,20220908,20.15,20.76,19.72,20.22,20.52,-0.3000000000000007,-1.462,114482.36,232190.945,0.7836,1.3581,0.76,15.2755,17.6026,3.3467,0.5405,0.457,0.8627,1.3938,309866.2607,146103.9371,84293.6981,6265495.7914,2954221.6082
33,33,600803.SH,20220907,20.89,20.99,20.39,20.52,21.0,-0.4800000000000004,-2.2857,127469.74,262274.926,0.8725,1.5122,0.77,15.5022,17.8638,3.3963,0.5485,0.4638,0.85,1.3734,309866.2607,146103.9371,84293.6981,6358455.6696,2998052.7893
34,34,600803.SH,20220906,21.74,22.14,20.36,21.0,21.34,-0.33999999999999986,-1.5933,198604.48,417052.971,1.3593,2.3561,1.16,15.8648,18.2817,3.4758,0.5614,0.4746,0.8306,1.342,309866.2607,146103.9371,84293.6981,6507191.4747,3068182.6791
35,35,600803.SH,20220905,19.98,21.34,19.65,21.34,19.4,1.9400000000000013,10.0,199109.75,417309.583,1.3628,2.3621,1.26,16.1217,18.5776,3.5321,0.5704,0.4823,0.8174,1.3206,309866.2607,146103.9371,84293.6981,6612546.0033,3117858.0177
36,36,600803.SH,20220902,19.9,20.08,19.06,19.4,19.73,-0.33000000000000185,-1.6726,93080.84,180227.671,0.6371,1.1042,0.47,14.6561,16.8888,3.211,0.5186,0.4385,0.8991,1.4527,309866.2607,146103.9371,84293.6981,6011405.4576,2834416.3797
37,37,600803.SH,20220901,20.2,20.2,19.49,19.73,20.54,-0.8099999999999987,-3.9435,130764.98,258290.758,0.895,1.5513,0.57,14.9054,17.1761,3.2656,0.5274,0.4459,0.8841,1.4284,309866.2607,146103.9371,84293.6981,6113661.3236,2882630.679
38,38,600803.SH,20220831,19.37,20.69,19.33,20.54,20.32,0.21999999999999886,1.0827,211023.32,419954.775,1.4443,2.5034,0.98,15.5173,17.8812,3.3996,0.5491,0.4642,0.8492,1.3721,309866.2607,146103.9371,84293.6981,6364652.9948,3000974.868
39,39,600803.SH,20220830,20.95,21.44,20.18,20.32,21.29,-0.9699999999999989,-4.5561,219978.78,452885.152,1.5056,2.6097,0.96,15.3511,17.6897,3.3632,0.5432,0.4592,0.8584,1.3869,309866.2607,146103.9371,84293.6981,6296482.4174,2968832.0019
40,40,600803.SH,20220829,20.98,21.68,20.82,21.29,21.46,-0.1700000000000017,-0.7922,138174.92,293416.958,0.9457,1.6392,0.56,16.0839,18.5341,3.5238,0.5691,0.4812,0.8193,1.3237,309866.2607,146103.9371,84293.6981,6597052.6903,3110552.8209
41,41,600803.SH,20220826,21.07,22.22,21.03,21.46,21.41,0.05000000000000071,0.2335,286713.63,620641.427,1.9624,3.4014,1.25,16.2123,18.6821,3.5519,0.5737,0.485,0.8128,1.3132,309866.2607,146103.9371,84293.6981,6649729.9546,3135390.4902
42,42,600803.SH,20220825,19.81,21.76,19.67,21.41,19.81,1.6000000000000014,8.0767,286094.33,603009.471,1.9582,3.394,1.47,16.1746,18.6386,3.5436,0.5723,0.4839,0.8147,1.3163,309866.2607,146103.9371,84293.6981,6634236.6416,3128085.2933
43,43,600803.SH,20220824,19.59,20.18,19.42,19.81,20.13,-0.3200000000000003,-1.5897,148324.39,293522.956,1.0152,1.7596,0.78,14.9658,17.2457,3.2788,0.5295,0.4477,0.8805,1.4226,309866.2607,146103.9371,84293.6981,6138450.6245,2894318.994
44,44,600803.SH,20220823,18.52,20.24,18.36,20.13,18.42,1.7099999999999973,9.2834,291136.5,575699.547,1.9927,3.4538,2.0,15.2076,17.5243,3.3318,0.5381,0.455,0.8665,1.4,309866.2607,146103.9371,84293.6981,6237607.8279,2941072.2538
45,45,600803.SH,20220822,18.2,19.11,18.0,18.42,18.61,-0.18999999999999773,-1.021,229306.79,424601.224,1.5695,2.7203,1.94,13.9157,16.0356,3.0488,0.4924,0.4163,0.947,2.4769,309866.2607,146103.9371,84293.6981,5707736.5221,2691234.5214
46,46,600803.SH,20220819,18.11,18.98,18.06,18.61,18.2,0.41000000000000014,2.2527,193098.89,360709.985,1.3217,2.2908,2.13,14.0592,13.5596,3.1639,0.4975,0.4598,0.9373,2.4516,309866.2607,146103.9371,84293.6981,5766611.1116,2718994.2694
47,47,600803.SH,20220818,18.27,18.35,17.88,18.2,18.27,-0.07000000000000028,-0.3831,108735.42,197535.839,0.7442,1.29,1.31,13.7495,13.2609,3.0942,0.4865,0.4496,0.9584,2.5069,309866.2607,146103.9371,84293.6981,5639565.9447,2659091.6552
48,48,600803.SH,20220817,17.65,18.47,17.61,18.27,17.75,0.5199999999999996,2.9296,125099.8,227498.397,0.8562,1.4841,1.8,12.6763,12.2258,3.7268,0.4485,0.4145,1.0395,2.7191,284585.3619,146103.9371,84293.6981,5199374.5619,2669318.9308
49,49,600803.SH,20220816,18.09,18.17,17.58,17.75,18.09,-0.33999999999999986,-1.8795,73116.29,129772.938,0.5004,0.8674,1.0,12.3155,11.8779,3.6207,0.4358,0.4027,1.07,2.7988,284585.3619,146103.9371,84293.6981,5051390.1737,2593344.8835
50,50,600803.SH,20220815,17.61,18.28,17.5,18.09,17.65,0.4400000000000013,2.4929,90938.15,163416.795,0.6224,1.0788,1.34,12.5514,12.1054,3.6901,0.4441,0.4105,1.0499,2.7462,284585.3619,146103.9371,84293.6981,5148149.1968,2643020.2221
51,51,600803.SH,20220812,17.48,17.75,17.35,17.65,17.53,0.11999999999999744,0.6845,54934.71,96871.836,0.376,0.6517,0.86,12.2461,11.8109,3.6003,0.4333,0.4005,1.0761,2.8146,284585.3619,146103.9371,84293.6981,5022931.6375,2578734.4898
52,52,600803.SH,20220811,17.41,17.64,17.17,17.53,17.4,0.13000000000000256,0.7471,70024.13,121886.264,0.4793,0.8307,1.22,12.1629,11.7306,3.5758,0.4304,0.3978,1.0834,2.8339,284585.3619,146103.9371,84293.6981,4988781.3941,2561202.0174
53,53,600803.SH,20220810,17.47,17.47,16.88,17.4,17.15,0.25,1.4577,57635.38,98858.831,0.3945,0.6837,1.07,12.0727,11.6436,3.5493,0.4272,0.3948,1.0915,2.8551,284585.3619,146103.9371,84293.6981,4951785.2971,2542208.5055
54,54,600803.SH,20220809,16.64,17.35,16.61,17.15,16.71,0.4399999999999977,2.6332,91951.23,157177.437,0.6294,1.0908,1.93,11.8992,11.4763,3.4983,0.421,0.3891,1.1074,2.8967,284585.3619,146103.9371,84293.6981,4880638.9566,2505682.5213
55,55,600803.SH,20220808,16.42,16.76,16.14,16.71,16.38,0.33000000000000185,2.0147,64867.71,106653.157,0.4516,0.7695,1.46,11.5939,11.1819,3.4086,0.4102,0.3791,1.1366,2.973,284585.3619,143645.2255,84293.6981,4755421.3973,2400311.7181
56,56,600803.SH,20220805,16.35,16.39,16.0,16.38,16.26,0.11999999999999744,0.738,35061.71,56725.634,0.2441,0.4159,0.74,11.365,10.9611,3.3412,0.4021,0.3717,1.1595,3.0328,284585.3619,143645.2255,84293.6981,4661508.2279,2352908.7937
57,57,600803.SH,20220804,16.45,16.65,16.12,16.26,16.34,-0.0799999999999983,-0.4896,37408.94,60991.504,0.2604,0.4438,0.74,11.2817,10.8808,3.3168,0.3992,0.3689,1.168,3.0552,284585.3619,143645.2255,84293.6981,4627357.9845,2335671.3666
58,58,600803.SH,20220803,16.55,16.9,16.33,16.34,16.55,-0.21000000000000085,-1.2689,39109.87,64817.915,0.2723,0.464,0.72,11.3372,10.9343,3.3331,0.4012,0.3708,1.1623,3.0403,284585.3619,143645.2255,84293.6981,4650124.8134,2347162.9847
59,59,600803.SH,20220802,17.08,17.08,16.38,16.55,17.01,-0.46000000000000085,-2.7043,61948.99,103012.572,0.4313,0.7349,1.15,11.4829,11.0748,3.3759,0.4063,0.3755,1.1476,3.0017,284585.3619,143645.2255,84293.6981,4709887.7394,2377328.482
60,60,600803.SH,20220801,16.8429,17.1768,16.8331,17.0099,16.9313,0.078599999999998,0.4642,48468.07,83794.873,0.3374,0.575,0.9,12.0172,11.5901,3.3249,0.4252,0.393,1.0966,1.0966,284585.3619,143645.2255,84293.6981,4929018.4681,2487935.3057
61,61,600803.SH,20220729,17.1768,17.2358,16.7938,16.9313,17.1474,-0.21610000000000085,-1.2602,49293.65,85099.508,0.3432,0.5848,0.96,11.9617,11.5366,3.3095,0.4232,0.3912,1.1017,1.1017,284585.3619,143645.2255,84293.6981,4906251.6392,2476443.6876
62,62,600803.SH,20220728,17.2456,17.4911,17.1179,17.1474,17.1376,0.00980000000000203,0.0572,52517.15,92514.321,0.3656,0.623,1.07,12.1143,11.6838,3.3517,0.4286,0.3962,1.0878,1.0878,284585.3619,143645.2255,84293.6981,4968860.4188,2508045.6372
63,63,600803.SH,20220727,16.8626,17.2358,16.8135,17.1376,16.7742,0.3633999999999986,2.1664,57666.06,100349.605,0.4014,0.6841,1.24,12.1074,11.6771,3.3498,0.4284,0.3959,1.0884,1.0884,284585.3619,143645.2255,84293.6981,4966014.5652,2506609.185
64,64,600803.SH,20220726,16.7349,17.0197,16.6858,16.7742,16.9019,-0.1277000000000008,-0.7555,60370.47,103134.693,0.4203,0.7162,1.4,11.8506,11.4295,3.2788,0.4193,0.3875,1.112,1.112,284585.3619,143645.2255,84293.6981,4860717.9813,2453460.4515
65,65,600803.SH,20220725,17.0001,17.2259,16.784,16.9019,17.0786,-0.1767000000000003,-1.0346,48888.02,84040.821,0.3403,0.58,1.08,11.9408,11.5165,3.3038,0.4225,0.3905,1.1036,1.1036,284585.3619,143645.2255,84293.6981,4897714.0783,2472134.3309
66,66,600803.SH,20220722,17.3831,17.3831,16.8822,17.0786,17.2161,-0.1374999999999993,-0.7987,36682.34,63907.251,0.2554,0.4352,0.61,12.0657,11.637,3.3383,0.4269,0.3946,1.0921,1.0921,284585.3619,143645.2255,84293.6981,4948939.4434,2497990.4714
67,67,600803.SH,20220721,17.2947,17.4518,17.1474,17.2161,17.334,-0.11789999999999878,-0.6802,42752.84,75134.179,0.2976,0.5072,0.56,12.1629,11.7306,3.3652,0.4304,0.3978,1.0834,1.0834,284585.3619,143645.2255,84293.6981,4988781.3941,2518100.803
68,68,600803.SH,20220720,17.3733,17.4911,17.2358,17.334,17.2456,0.08840000000000003,0.5126,42912.09,75701.987,0.2987,0.5091,0.52,12.2461,11.8109,3.3882,0.4333,0.4005,1.0761,1.0761,284585.3619,143645.2255,84293.6981,5022931.6375,2535338.2301
69,69,600803.SH,20220719,17.3634,17.3634,17.1081,17.2456,17.4125,-0.16690000000000182,-0.9585,44434.28,77821.773,0.3093,0.5271,0.53,12.1837,11.7507,3.3709,0.4311,0.3984,1.0816,1.0816,284585.3619,143645.2255,84293.6981,4997318.955,2522410.1598
70,70,600803.SH,20220718,17.4125,17.5697,17.167,17.4125,17.3733,0.03920000000000101,0.2256,60236.3,106446.587,0.4193,0.7146,0.7,12.3016,11.8645,3.4036,0.4353,0.4023,1.0712,1.0712,284585.3619,143645.2255,84293.6981,5045698.4665,2546829.8481
71,71,600803.SH,20220715,17.1179,17.8348,16.9215,17.3733,16.9706,0.4026999999999994,2.3729,112757.06,201094.2,0.785,1.3377,1.41,12.2739,11.8377,3.3959,0.4343,0.4014,1.0736,1.0736,284585.3619,143645.2255,84293.6981,5034315.052,2541084.0391
72,72,600803.SH,20220714,17.4813,17.4813,16.5974,16.9706,17.1768,-0.20619999999999905,-1.2005,124805.21,214863.006,0.8688,1.4806,1.82,11.9894,11.5633,3.3172,0.4242,0.3921,1.0991,1.0991,284585.3619,143645.2255,84293.6981,4917635.0536,2482189.4966
73,73,600803.SH,20220712,17.2947,17.3536,16.9902,17.1768,17.3733,-0.19650000000000034,-1.131,66735.63,116696.666,0.4646,0.7917,0.98,12.1351,11.7039,3.3575,0.4294,0.3968,1.0859,1.0859,284585.3619,143645.2255,84293.6981,4977397.9796,2512354.994
74,74,600803.SH,20220711,17.7759,17.825,17.3143,17.3733,17.8643,-0.49099999999999966,-2.7485,55483.23,98725.41,0.3863,0.6582,0.72,12.2739,11.8377,3.3959,0.4343,0.4014,1.0736,1.0736,284585.3619,143645.2255,84293.6981,5034315.052,2541084.0391
75,75,600803.SH,20220708,18.0018,18.1589,17.6286,17.8643,17.825,0.03930000000000078,0.2205,68819.33,125328.603,0.4791,0.8164,0.95,12.6208,12.1723,3.4919,0.4466,0.4127,1.0441,1.0441,284585.3619,143645.2255,84293.6981,5176607.733,2612906.6518
76,76,600803.SH,20220707,18.3161,18.4045,17.6974,17.825,18.1098,-0.2848000000000006,-1.5726,83479.21,151791.345,0.5828,0.9952,1.32,12.593,12.1455,3.4842,0.4456,0.4118,1.0464,1.0464,284585.3619,143229.9755,83878.4481,5165224.3185,2599624.0553
77,77,600803.SH,20220706,18.3652,18.542,17.6875,18.1098,18.4437,-0.33389999999999986,-1.8104,67888.79,124212.274,0.474,0.8094,1.1,12.7943,12.3396,3.5399,0.4527,0.4184,1.03,1.03,284585.3619,143229.9755,83878.4481,5247754.0734,2641160.7482
78,78,600803.SH,20220705,18.3946,18.8464,18.1295,18.4437,18.3946,0.049099999999999255,0.2669,63420.63,119582.071,0.4428,0.7561,1.04,13.0302,12.5671,3.6051,0.4611,0.4261,1.0113,1.0113,284585.3619,143229.9755,83878.4481,5344513.0965,2689858.9399
79,79,600803.SH,20220704,17.6974,18.4732,17.6974,18.3946,17.825,0.5696000000000012,3.1955,100438.78,185095.002,0.7012,1.1974,1.86,12.9955,12.5336,3.5955,0.4598,0.425,1.014,1.014,284585.3619,143229.9755,83878.4481,5330283.8284,2682697.4411
80,80,600803.SH,20220701,18.267,18.4437,17.7563,17.825,18.2571,-0.4321000000000019,-2.3668,45564.77,83417.987,0.3181,0.5432,0.76,12.593,12.1455,3.4842,0.4456,0.4118,1.0464,1.0464,284585.3619,143229.9755,83878.4481,5165224.3185,2599624.0553
81,81,600803.SH,20220630,18.3259,18.4634,18.2179,18.2571,18.3848,-0.12769999999999726,-0.6946,38457.09,71748.005,0.2685,0.4585,0.58,12.8983,12.44,3.5687,0.4564,0.4218,1.0216,1.0216,284585.3619,143229.9755,83878.4481,5290441.8777,2662645.2445
82,82,600803.SH,20220629,18.7089,18.866,18.3455,18.3848,18.8366,-0.4518000000000022,-2.3985,62070.33,117170.378,0.4334,0.74,0.8,12.9885,12.527,3.5936,0.4596,0.4248,1.0146,1.0146,284585.3619,143229.9755,83878.4481,5327437.9748,2681265.1414
83,83,600803.SH,20220628,18.6009,18.8562,18.3946,18.8366,18.5812,0.2554000000000016,1.3745,59132.23,112777.083,0.4128,0.705,0.77,13.3077,12.8348,3.6819,0.4709,0.4352,0.9902,0.9902,284585.3619,143229.9755,83878.4481,5458347.2412,2747150.9301
84,84,600803.SH,20220627,18.1688,18.7482,18.1688,18.5812,18.1589,0.4222999999999999,2.3256,64776.34,122474.436,0.4523,0.7723,0.79,13.1273,12.6608,3.632,0.4645,0.4293,1.0038,1.0038,284585.3619,143229.9755,83878.4481,5384355.0471,2709911.1365
85,85,600803.SH,20220624,17.3831,18.3455,17.3831,18.1589,17.4616,0.6972999999999985,3.9933,74500.89,135934.733,0.5201,0.8882,0.88,12.8289,12.373,3.5495,0.4539,0.4195,1.0272,1.0272,284585.3619,143229.9755,83878.4481,5261983.3415,2648322.247
86,86,600803.SH,20220623,17.275,17.4911,17.0688,17.4616,17.2849,0.1767000000000003,1.0223,71486.43,126174.574,0.4991,0.8523,0.72,12.3363,11.8979,3.4132,0.4365,0.4034,1.0682,1.0682,284585.3619,143229.9755,83878.4481,5059927.7346,2546628.9644
87,87,600803.SH,20220622,17.4322,17.8054,17.1474,17.2849,17.7956,-0.5106999999999999,-2.8698,119473.43,210968.32,0.8341,1.4244,1.01,12.2114,11.7775,3.3786,0.4321,0.3993,1.0791,1.0791,284585.3619,143229.9755,83878.4481,5008702.3694,2520847.5688
88,88,600803.SH,20220621,18.1295,18.1295,17.6384,17.7956,18.0313,-0.23570000000000135,-1.3072,55047.28,100159.045,0.3843,0.6563,0.46,12.5722,12.1254,3.4784,0.4449,0.4111,1.0481,1.0481,284585.3619,143229.9755,83878.4481,5156686.7576,2595327.1561
89,89,600803.SH,20220620,18.6303,18.7089,17.8839,18.0313,18.6205,-0.5891999999999982,-3.1643,92026.15,169787.252,0.6425,1.0971,0.7,12.7387,12.2861,3.5245,0.4507,0.4166,1.0344,1.0344,284585.3619,143229.9755,83878.4481,5224987.2445,2629702.3502
90,90,600803.SH,20220617,18.3946,18.7089,18.2768,18.6205,18.5714,0.049099999999999255,0.2644,86648.24,163630.604,0.605,1.033,0.61,13.155,12.6876,3.6397,0.4655,0.4302,1.0017,1.0017,284585.3619,143229.9755,83878.4481,5395738.4616,2715640.3355
91,91,600803.SH,20220616,19.0035,19.1509,18.4339,18.5714,18.758,-0.18659999999999854,-0.9948,140048.9,268736.412,0.9778,1.6697,1.07,13.1204,12.6541,3.6301,0.4642,0.4291,1.0044,1.0044,284585.3619,143229.9755,83878.4481,5381509.1935,2708478.8367
92,92,600803.SH,20220615,18.3357,19.3473,18.2571,18.758,17.9822,0.7758000000000003,4.3143,215708.69,416036.64,1.506,2.5717,2.03,13.2522,12.7812,3.6666,0.4689,0.4334,0.9944,0.9944,284585.3619,143229.9755,83878.4481,5435580.4123,2735692.5321
93,93,600803.SH,20220614,17.8839,18.0214,17.6777,17.9822,18.0705,-0.08830000000000027,-0.4886,63872.6,116211.862,0.4459,0.7615,0.57,12.7041,12.2526,3.5149,0.4495,0.4155,1.0373,1.0373,284585.3619,143229.9755,83878.4481,5210757.9764,2622540.8514
94,94,600803.SH,20220613,17.825,18.2179,17.6679,18.0705,18.0607,0.009799999999998477,0.0543,147061.13,268354.205,1.0267,1.7533,1.31,12.7665,12.3128,3.5322,0.4517,0.4175,1.0322,1.0322,284585.3619,143229.9755,83878.4481,5236370.659,2635431.5492
95,95,600803.SH,20220610,18.0411,18.2179,17.6777,18.0607,18.1,-0.03930000000000078,-0.2171,146667.86,269344.087,1.024,1.7486,1.43,12.7596,12.3061,3.5303,0.4515,0.4173,1.0328,1.0328,284585.3619,143229.9755,83878.4481,5233524.8053,2633999.2494
96,96,600803.SH,20220609,18.2179,18.375,17.9232,18.1,18.3062,-0.20619999999999905,-1.1264,79226.23,146017.606,0.5531,0.9445,0.7,12.7873,12.3329,3.538,0.4525,0.4182,1.0305,1.0305,284585.3619,143229.9755,83878.4481,5244908.2198,2639728.4485
