,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,600299.SH,20221101,8.43,8.67,8.3,8.65,8.43,0.22000000000000064,2.6097,126190.58,107217.394,0.4705,1.2976,1.38,15.7636,16.9993,1.6189,1.8027,1.6193,2.0347,2.0578,268190.1273,268190.1273,97251.4113,2319844.6011,2319844.6011
1,1,600299.SH,20221031,8.72,8.8,8.37,8.43,8.75,-0.3200000000000003,-3.6571,119269.25,101279.991,0.4447,1.2264,1.49,15.3627,16.567,1.5777,1.7569,1.5781,2.0878,2.1115,268190.1273,268190.1273,97251.4113,2260842.7731,2260842.7731
2,2,600299.SH,20221028,9.38,9.38,8.68,8.75,9.58,-0.8300000000000001,-8.6639,148482.06,133530.316,0.5536,1.5268,2.33,15.9458,17.1959,1.6376,1.8235,1.638,2.0114,2.0343,268190.1273,268190.1273,97251.4113,2346663.6139,2346663.6139
3,3,600299.SH,20221027,9.48,9.69,9.43,9.58,9.5,0.08000000000000007,0.8421,64424.04,61489.106,0.2402,0.6624,0.87,17.4584,16.8508,1.834,1.9965,1.8241,1.8372,1.858,268190.1273,268190.1273,97251.4113,2569261.4195,2569261.4195
4,4,600299.SH,20221026,9.27,9.63,9.27,9.5,9.27,0.23000000000000043,2.4811,65813.93,62594.735,0.2454,0.6767,0.63,17.3126,16.7101,1.8187,1.9799,1.8088,1.8526,1.8737,268190.1273,268190.1273,97251.4113,2547806.2094,2547806.2094
5,5,600299.SH,20221025,9.25,9.35,9.11,9.27,9.31,-0.040000000000000924,-0.4296,59024.0,54494.724,0.2201,0.6069,0.53,16.8935,16.3056,1.7747,1.9319,1.765,1.8986,1.9202,268190.1273,268190.1273,97251.4113,2486122.4801,2486122.4801
6,6,600299.SH,20221024,9.6,9.74,9.28,9.31,9.59,-0.27999999999999936,-2.9197,63463.95,60115.921,0.2366,0.6526,0.51,16.9663,16.3759,1.7823,1.9403,1.7727,1.8904,1.9119,268190.1273,268190.1273,97251.4113,2496850.0852,2496850.0852
7,7,600299.SH,20221021,9.72,9.75,9.55,9.59,9.74,-0.15000000000000036,-1.54,65827.13,63488.367,0.2454,0.6769,0.44,17.4766,16.8684,1.8359,1.9986,1.826,1.8352,1.8561,268190.1273,268190.1273,97251.4113,2571943.3208,2571943.3208
8,8,600299.SH,20221020,9.78,9.86,9.63,9.74,9.76,-0.019999999999999574,-0.2049,115648.23,112614.857,0.4312,1.1892,0.79,17.75,17.1323,1.8646,2.0299,1.8545,1.807,1.8275,268190.1273,268190.1273,97251.4113,2612171.8399,2612171.8399
9,9,600299.SH,20221019,10.48,10.55,9.7,9.76,10.5,-0.7400000000000002,-7.0476,221994.06,222635.713,0.8277,2.2827,1.91,17.7864,17.1675,1.8685,2.034,1.8583,1.8033,1.8238,268190.1273,268190.1273,97251.4113,2617535.6424,2617535.6424
10,10,600299.SH,20221018,10.6,10.65,10.42,10.5,10.59,-0.08999999999999986,-0.8499,86818.93,91153.842,0.3237,0.8927,0.75,19.135,18.4691,2.0101,2.1883,1.9992,1.6762,1.6952,268190.1273,268190.1273,97251.4113,2815996.3367,2815996.3367
11,11,600299.SH,20221017,10.35,10.7,10.3,10.59,10.5,0.08999999999999986,0.8571,129867.09,137195.95,0.4842,1.3354,1.16,19.299,18.6274,2.0274,2.207,2.0164,1.6619,1.6808,268190.1273,268190.1273,97251.4113,2840133.4481,2840133.4481
12,12,600299.SH,20221014,10.07,10.54,10.0,10.5,10.03,0.47000000000000064,4.6859,188905.13,194026.541,0.7044,1.9424,1.95,19.135,18.4691,2.0101,2.1883,1.9992,1.6762,1.6952,268190.1273,268190.1273,97251.4113,2815996.3367,2815996.3367
13,13,600299.SH,20221013,9.73,10.08,9.73,10.03,9.83,0.1999999999999993,2.0346,99837.81,99212.508,0.3723,1.0266,1.0,18.2785,17.6424,1.9202,2.0903,1.9097,1.7547,1.7747,268190.1273,268190.1273,97251.4113,2689946.9768,2689946.9768
14,14,600299.SH,20221012,9.72,9.84,9.51,9.83,9.7,0.13000000000000078,1.3402,75631.27,73236.747,0.282,0.7777,0.66,17.914,17.2906,1.8819,2.0486,1.8717,1.7904,1.8108,268190.1273,268190.1273,97251.4113,2636308.9514,2636308.9514
