,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,600507.SH,20221101,5.7,5.75,5.67,5.75,5.7,0.04999999999999982,0.8772,113013.08,64581.083,0.5242,0.9944,0.83,4.9078,7.9969,1.6818,0.6185,0.5622,17.6877,19.3043,233180.5223,215595.0223,113645.2857,1340788.0032,1239671.3782
1,1,600507.SH,20221031,5.79,5.79,5.7,5.7,5.9,-0.20000000000000018,-3.3898,238035.46,136337.721,1.1041,2.0945,1.9,4.8651,7.9274,1.6671,0.6131,0.5573,17.8429,19.4737,233180.5223,215595.0223,113645.2857,1329128.9771,1228891.6271
2,2,600507.SH,20221028,6.02,6.04,5.9,5.9,6.04,-0.13999999999999968,-2.3179,185536.94,110542.75,0.8606,1.6326,1.65,5.0358,6.3057,1.7636,0.6346,0.5477,17.238,18.8136,233180.5223,215595.0223,113645.2857,1375765.0816,1272010.6316
3,3,600507.SH,20221027,6.04,6.08,6.04,6.04,6.03,0.009999999999999787,0.1658,63977.21,38772.888,0.2967,0.563,0.49,5.1553,6.4553,1.8054,0.6497,0.5607,16.8385,18.3775,233180.5223,215595.0223,113645.2857,1408410.3547,1302193.9347
4,4,600507.SH,20221026,5.99,6.07,5.99,6.03,5.99,0.040000000000000036,0.6678,79399.78,47980.576,0.3683,0.6987,0.62,5.1468,6.4446,1.8024,0.6486,0.5598,16.8664,18.408,233180.5223,215595.0223,113645.2857,1406078.5495,1300037.9845
5,5,600507.SH,20221025,6.0,6.03,5.95,5.99,6.0,-0.009999999999999787,-0.1667,115934.71,69410.524,0.5377,1.0201,0.99,5.1126,6.4019,1.7905,0.6443,0.5561,16.979,18.5309,233180.5223,215595.0223,113645.2857,1396751.3286,1291414.1836
6,6,600507.SH,20221024,6.06,6.12,5.97,6.0,6.05,-0.04999999999999982,-0.8264,182498.2,110035.006,0.8465,1.6059,1.8,5.1211,6.4126,1.7935,0.6454,0.557,16.9507,18.5,233180.5223,215595.0223,113645.2857,1399083.1338,1293570.1338
7,7,600507.SH,20221021,6.04,6.08,6.01,6.05,6.02,0.03000000000000025,0.4983,120516.6,72876.294,0.559,1.0605,1.27,5.1638,6.466,1.8084,0.6507,0.5616,16.8106,18.3471,233180.5223,215595.0223,113645.2857,1410742.1599,1304349.8849
8,8,600507.SH,20221020,6.09,6.1,6.02,6.02,6.1,-0.08000000000000007,-1.3115,149423.45,90497.928,0.6931,1.3148,1.93,5.1382,6.4339,1.7994,0.6475,0.5589,16.8944,18.4385,233180.5223,215595.0223,113645.2857,1403746.7442,1297882.0342
9,9,600507.SH,20221019,6.18,6.18,6.1,6.1,6.19,-0.09000000000000075,-1.454,71729.61,44008.136,0.3327,0.6312,0.89,5.2065,6.5194,1.8233,0.6561,0.5663,16.6728,18.1967,233180.5223,215595.0223,113645.2857,1422401.186,1315129.636
