,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,600273.SH,20221101,8.43,8.53,8.28,8.51,8.45,0.0600000000000005,0.7101,184698.74,155277.091,1.3174,2.1321,1.32,6.598,6.3727,1.2571,1.332,0.9901,5.2879,6.4587,140194.5207,140194.5207,86629.2792,1193055.3712,1193055.3712
1,1,600273.SH,20221031,8.68,8.68,8.36,8.45,8.72,-0.27000000000000135,-3.0963,182582.1,155236.211,1.3023,2.1076,1.39,6.5515,6.3278,1.2482,1.3227,0.9831,5.3254,6.5046,140194.5207,140194.5207,86629.2792,1184643.6999,1184643.6999
2,2,600273.SH,20221028,8.81,9.01,8.67,8.72,9.11,-0.3899999999999988,-4.281,233031.94,205277.139,1.6622,2.69,2.26,6.7609,6.53,1.2881,1.3649,1.0145,5.1606,6.3032,140194.5207,140194.5207,86629.2792,1222496.2205,1222496.2205
3,3,600273.SH,20221027,9.12,9.2,9.08,9.11,9.11,0.0,0.0,79286.17,72498.208,0.5655,0.8485,0.68,7.0632,6.0187,1.4417,1.426,1.0818,4.9396,6.0333,140194.5207,140194.5207,93439.6539,1277172.0836,1277172.0836
4,4,600273.SH,20221026,8.95,9.14,8.93,9.11,8.92,0.1899999999999995,2.13,101031.6,91632.541,0.7207,1.0812,0.85,7.0632,6.0187,1.4417,1.426,1.0818,4.9396,6.0333,140194.5207,140194.5207,93439.6539,1277172.0836,1277172.0836
5,5,600273.SH,20221025,8.88,8.98,8.76,8.92,8.91,0.009999999999999787,0.1122,103301.89,91614.808,0.7368,1.1055,0.89,6.9159,5.8932,1.4116,1.3962,1.0592,5.0448,6.1619,140194.5207,140194.5207,93439.6539,1250535.1246,1250535.1246
6,6,600273.SH,20221024,9.04,9.14,8.82,8.91,9.01,-0.09999999999999964,-1.1099,139872.83,125666.388,0.9977,1.4969,1.27,6.9082,5.8866,1.41,1.3947,1.058,5.0505,6.1688,140194.5207,140194.5207,93439.6539,1249133.1794,1249133.1794
7,7,600273.SH,20221021,9.05,9.09,8.96,9.01,9.02,-0.009999999999999787,-0.1109,91273.28,82386.695,0.651,0.9768,0.79,6.9857,5.9527,1.4259,1.4103,1.0699,4.9945,6.1003,140194.5207,140194.5207,93439.6539,1263152.6315,1263152.6315
8,8,600273.SH,20221020,9.2,9.25,9.02,9.02,9.23,-0.21000000000000085,-2.2752,151008.61,137537.583,1.0771,1.6161,1.41,6.9935,5.9593,1.4274,1.4119,1.0711,4.9889,6.0935,140194.5207,140194.5207,93439.6539,1264554.5767,1264554.5767
9,9,600273.SH,20221019,9.22,9.4,9.19,9.23,9.25,-0.019999999999999574,-0.2162,108854.58,100942.935,0.7765,1.165,0.95,7.1563,6.098,1.4607,1.4447,1.096,4.8754,5.9549,140194.5207,140194.5207,93439.6539,1293995.4261,1293995.4261
10,10,600273.SH,20221018,9.33,9.35,9.24,9.25,9.3,-0.05000000000000071,-0.5376,90381.4,83810.062,0.6447,0.9673,0.82,7.1718,6.1112,1.4638,1.4479,1.0984,4.8649,5.942,140194.5207,140194.5207,93439.6539,1296799.3165,1296799.3165
11,11,600273.SH,20221017,9.27,9.32,9.17,9.3,9.29,0.010000000000001563,0.1076,107254.83,99151.39,0.765,1.1479,1.02,7.2106,6.1442,1.4717,1.4557,1.1044,4.8387,5.9101,140194.5207,140194.5207,93439.6539,1303809.0425,1303809.0425
12,12,600273.SH,20221014,9.18,9.33,9.18,9.29,9.15,0.1399999999999988,1.5301,123548.79,114542.301,0.8813,1.3222,1.25,7.2028,6.1376,1.4702,1.4541,1.1032,4.8439,5.9164,140194.5207,140194.5207,93439.6539,1302407.0973,1302407.0973
13,13,600273.SH,20221013,9.15,9.24,9.03,9.15,9.19,-0.03999999999999915,-0.4353,104317.16,95343.587,0.7441,1.1164,1.01,7.0943,6.0451,1.448,1.4322,1.0865,4.918,6.007,140194.5207,140194.5207,93439.6539,1282779.8644,1282779.8644
14,14,600273.SH,20221012,9.17,9.23,8.81,9.19,9.16,0.02999999999999936,0.3275,149466.15,135165.296,1.0661,1.5996,1.39,7.1253,6.0716,1.4543,1.4385,1.0913,4.8966,5.9808,140194.5207,140194.5207,93439.6539,1288387.6452,1288387.6452
15,15,600273.SH,20221011,9.09,9.19,9.07,9.16,9.1,0.0600000000000005,0.6593,68326.48,62410.348,0.4874,0.7312,0.6,7.102,6.0518,1.4496,1.4338,1.0877,4.9127,6.0004,140194.5207,140194.5207,93439.6539,1284181.8096,1284181.8096
16,16,600273.SH,20221010,9.16,9.29,9.06,9.1,9.13,-0.030000000000001137,-0.3286,82586.03,75876.589,0.5891,0.8838,0.71,7.0555,6.0121,1.4401,1.4244,1.0806,4.9451,6.04,140194.5207,140194.5207,93439.6539,1275770.1384,1275770.1384
17,17,600273.SH,20220930,9.1,9.25,9.1,9.13,9.12,0.010000000000001563,0.1096,90978.51,83527.311,0.6489,0.9737,0.77,7.0788,6.0319,1.4448,1.4291,1.0842,4.9288,6.0201,140194.5207,140194.5207,93439.6539,1279975.974,1279975.974
18,18,600273.SH,20220929,9.15,9.21,9.09,9.12,9.0,0.11999999999999922,1.3333,125361.32,114646.708,0.8942,1.3416,1.12,7.071,6.0253,1.4433,1.4275,1.083,4.9342,6.0267,140194.5207,140194.5207,93439.6539,1278574.0288,1278574.0288
