,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,600131.SH,20221101,14.8,15.95,14.71,15.34,14.97,0.3699999999999992,2.4716,330706.34,506594.624,6.1218,7.7284,1.42,27.2473,25.447,3.4063,2.4711,2.3562,1.0043,1.1015,120266.9044,54021.4382,42791.3024,1844894.3135,828688.862
1,1,600131.SH,20221031,14.64,15.12,14.43,14.97,14.54,0.4300000000000015,2.9574,218060.47,324217.937,4.0366,5.0959,1.08,26.5901,24.8332,3.3241,2.4115,2.2994,1.0291,1.1287,120266.9044,54021.4382,42791.3024,1800395.5589,808700.9299
2,2,600131.SH,20221028,14.87,15.3,14.52,14.54,14.75,-0.21000000000000085,-1.4237,236174.46,351272.072,4.3719,5.5192,1.45,25.8263,24.1199,3.2286,2.3423,2.2333,1.0596,1.1621,120266.9044,54021.4382,42791.3024,1748680.79,785471.7114
3,3,600131.SH,20221027,14.5,15.4,14.18,14.75,14.07,0.6799999999999997,4.833,411924.24,613652.473,7.6252,9.4633,4.36,26.1993,24.4683,3.3931,2.3761,2.2656,1.0445,1.1456,120266.9044,54021.4382,43528.5609,1773936.8399,796816.2135
4,4,600131.SH,20221026,12.83,14.07,12.78,14.07,12.79,1.2800000000000011,10.0078,229451.04,312708.502,4.2474,5.2713,3.83,24.9915,23.3402,3.2367,2.2666,2.1611,1.095,1.2009,120266.9044,54021.4382,43528.5609,1692155.3449,760081.6355
5,5,600131.SH,20221025,12.81,13.0,12.55,12.79,12.75,0.03999999999999915,0.3137,66078.9,84345.247,1.2232,1.5181,1.03,22.7179,21.2169,2.9423,2.0604,1.9645,1.2046,1.3211,120266.9044,54021.4382,43528.5609,1538213.7073,690934.1946
6,6,600131.SH,20221024,13.0,13.28,12.66,12.75,12.96,-0.21000000000000085,-1.6204,61558.37,79684.901,1.1395,1.4142,0.82,22.6469,21.1505,2.9331,2.0539,1.9584,1.2083,1.3253,120266.9044,54021.4382,43528.5609,1533403.0311,688773.3371
7,7,600131.SH,20221021,13.07,13.22,12.87,12.96,13.07,-0.10999999999999943,-0.8416,45137.28,58642.508,0.8355,1.037,0.55,23.0199,21.4989,2.9814,2.0877,1.9907,1.1888,1.3038,120266.9044,54021.4382,43528.5609,1558659.081,700117.8391
8,8,600131.SH,20221020,13.06,13.3,12.79,13.07,13.01,0.0600000000000005,0.4612,70397.14,91945.416,1.3031,1.6173,0.85,23.2153,21.6814,3.0067,2.1055,2.0075,1.1787,1.2928,120266.9044,54021.4382,43528.5609,1571888.4405,706060.1973
9,9,600131.SH,20221019,13.19,13.22,12.96,13.01,13.13,-0.120000000000001,-0.9139,56146.24,73452.897,1.0393,1.2899,0.66,23.1087,21.5818,2.9929,2.0958,1.9983,1.1842,1.2988,120266.9044,54021.4382,43528.5609,1564672.4262,702818.911
