,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,603008.SH,20221101,22.19,23.62,22.07,23.55,22.07,1.4800000000000004,6.7059,88574.38,202451.038,2.2863,3.4371,1.21,16.3286,15.8958,2.5018,1.1739,1.0772,1.0616,1.1682,38741.7787,38741.7787,25770.3153,912368.8884,912368.8884
1,1,603008.SH,20221031,22.21,22.48,21.58,22.07,22.39,-0.3200000000000003,-1.4292,49261.5,108370.345,1.2715,1.9116,0.6,15.3024,14.8968,2.3446,1.1002,1.0095,1.1328,1.2465,38741.7787,38741.7787,25770.3153,855031.0559,855031.0559
2,2,603008.SH,20221028,23.79,23.85,22.33,22.39,23.88,-1.4899999999999984,-6.2395,50434.45,116256.837,1.3018,1.9571,0.59,15.5243,15.1128,2.3786,1.1161,1.0241,1.1166,1.2287,38741.7787,38741.7787,25770.3153,867428.4251,867428.4251
3,3,603008.SH,20221027,23.85,24.01,23.38,23.88,24.01,-0.13000000000000256,-0.5414,59360.81,140187.51,1.5322,2.3035,0.71,16.5574,16.1185,2.5369,1.1904,1.0922,1.0469,1.152,38741.7787,38741.7787,25770.3153,925153.6754,925153.6754
4,4,603008.SH,20221026,24.34,24.61,23.47,24.01,24.35,-0.33999999999999986,-1.3963,91255.51,218724.107,2.3555,3.5411,1.15,16.6475,16.2063,2.5507,1.1969,1.0982,1.0412,1.1458,38741.7787,38741.7787,25770.3153,930190.1066,930190.1066
5,5,603008.SH,20221025,26.0,26.4,24.0,24.35,26.57,-2.219999999999999,-8.3553,115740.43,286779.308,2.9875,4.4912,1.66,16.8833,16.4358,2.5868,1.2138,1.1137,1.0267,1.1298,38741.7787,38741.7787,25770.3153,943362.3113,943362.3113
6,6,603008.SH,20221024,26.95,26.95,25.58,26.57,27.08,-0.509999999999998,-1.8833,96749.82,252833.249,2.4973,3.7543,1.58,18.4225,18.3567,3.1065,1.3245,1.2446,0.9409,1.0354,38741.7787,38741.7787,25770.3153,1029369.0601,1029369.0601
7,7,603008.SH,20221021,27.83,27.95,26.77,27.08,27.68,-0.6000000000000014,-2.1676,61528.31,167404.459,1.5882,2.3876,1.09,18.7762,18.7091,3.1662,1.3499,1.2685,0.9232,1.0159,38741.7787,38741.7787,25770.3153,1049127.3672,1049127.3672
8,8,603008.SH,20221020,27.77,27.77,26.81,27.68,27.7,-0.019999999999999574,-0.0722,52486.74,143255.514,1.3548,2.0367,0.99,19.1922,19.1236,3.2363,1.3798,1.2966,0.9032,0.9939,38741.7787,38741.7787,25770.3153,1072372.4344,1072372.4344
9,9,603008.SH,20221019,28.5,28.7,27.13,27.7,28.7,-1.0,-3.4843,70456.95,195254.044,1.8186,2.734,1.49,19.206,19.1374,3.2387,1.3808,1.2976,0.9025,0.9932,38741.7787,38741.7787,25770.3153,1073147.27,1073147.27
10,10,603008.SH,20221018,29.37,29.85,28.15,28.7,29.35,-0.6500000000000021,-2.2147,67054.86,193806.255,1.7308,2.602,1.59,19.8994,19.8283,3.3556,1.4307,1.3444,0.8711,0.9586,38741.7787,38741.7787,25770.3153,1111889.0487,1111889.0487
11,11,603008.SH,20221017,30.1,31.11,29.11,29.35,30.14,-0.7899999999999991,-2.6211,54533.18,161337.905,1.4076,2.1161,1.37,20.3501,20.2774,3.4316,1.4631,1.3748,0.8518,0.9373,38741.7787,38741.7787,25770.3153,1137071.2048,1137071.2048
12,12,603008.SH,20221014,29.57,31.14,29.5,30.14,29.4,0.740000000000002,2.517,38528.79,117428.178,0.9945,1.4951,0.89,20.8978,20.8232,3.5239,1.5024,1.4119,0.8295,0.9128,38741.7787,38741.7787,25770.3153,1167677.21,1167677.21
13,13,603008.SH,20221013,29.76,30.03,29.16,29.4,29.79,-0.39000000000000057,-1.3092,35041.28,103448.477,0.9045,1.3598,0.85,20.3848,20.3119,3.4374,1.4656,1.3772,0.8503,0.9357,38741.7787,38741.7787,25770.3153,1139008.2938,1139008.2938
