,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,600782.SH,20221101,3.56,3.64,3.55,3.63,3.57,0.06000000000000005,1.6807,314717.89,113246.83,0.987,1.7882,1.04,2.6643,4.6853,0.43,0.1103,0.1213,8.107,13.5116,318872.2696,318872.2696,175992.3199,1157506.3386,1157506.3386
1,1,600782.SH,20221031,3.53,3.6,3.51,3.57,3.59,-0.020000000000000018,-0.5571,336303.78,119671.449,1.0547,1.9109,1.11,2.6202,4.6079,0.4229,0.1085,0.1193,8.2432,13.7387,318872.2696,318872.2696,175992.3199,1138374.0025,1138374.0025
2,2,600782.SH,20221028,3.76,3.77,3.57,3.59,3.78,-0.18999999999999995,-5.0265,440484.51,160917.315,1.3814,2.5029,1.74,2.6349,3.407,0.4276,0.1091,0.1118,8.1973,13.6621,318872.2696,318872.2696,175992.3199,1144751.4479,1144751.4479
3,3,600782.SH,20221027,3.78,3.81,3.76,3.78,3.77,0.009999999999999787,0.2653,214561.24,81193.889,0.6729,1.2192,0.83,2.7744,3.5873,0.4503,0.1149,0.1177,7.7853,12.9754,318872.2696,318872.2696,175992.3199,1205337.1791,1205337.1791
4,4,600782.SH,20221026,3.76,3.82,3.76,3.77,3.77,0.0,0.0,272798.65,103190.699,0.8555,1.5501,1.08,2.767,3.5778,0.4491,0.1146,0.1174,7.8059,13.0098,318872.2696,318872.2696,175992.3199,1202148.4564,1202148.4564
5,5,600782.SH,20221025,3.78,3.81,3.73,3.77,3.8,-0.029999999999999805,-0.7895,255051.48,96079.742,0.7999,1.4492,1.03,2.767,3.5778,0.4491,0.1146,0.1174,7.8059,13.0098,318872.2696,318872.2696,175992.3199,1202148.4564,1202148.4564
6,6,600782.SH,20221024,3.9,3.92,3.78,3.8,3.88,-0.08000000000000007,-2.0619,329079.0,126574.236,1.032,1.8698,1.37,2.789,3.6063,0.4527,0.1155,0.1184,7.7443,12.9071,318872.2696,318872.2696,175992.3199,1211714.6245,1211714.6245
7,7,600782.SH,20221021,3.9,3.93,3.86,3.88,3.88,0.0,0.0,196317.33,76506.266,0.6157,1.1155,0.75,2.8478,3.6822,0.4622,0.1179,0.1208,7.5846,12.641,318872.2696,318872.2696,175992.3199,1237224.406,1237224.406
8,8,600782.SH,20221020,3.88,3.92,3.86,3.88,3.89,-0.010000000000000231,-0.2571,235383.84,91540.631,0.7382,1.3375,0.89,2.8478,3.6822,0.4622,0.1179,0.1208,7.5846,12.641,318872.2696,318872.2696,175992.3199,1237224.406,1237224.406
9,9,600782.SH,20221019,3.94,3.95,3.89,3.89,3.94,-0.04999999999999982,-1.269,243681.0,95336.462,0.7642,1.3846,0.87,2.8551,3.6917,0.4634,0.1182,0.1212,7.5651,12.6085,318872.2696,318872.2696,175992.3199,1240413.1287,1240413.1287
10,10,600782.SH,20221018,3.99,3.99,3.93,3.94,3.98,-0.040000000000000036,-1.005,237733.5,94099.545,0.7455,1.3508,0.82,2.8918,3.7391,0.4693,0.1198,0.1227,7.4691,12.4485,318872.2696,318872.2696,175992.3199,1256356.7422,1256356.7422
