,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,600596.SH,20221101,14.75,15.36,14.75,15.35,14.93,0.41999999999999993,2.8131,180814.41,273713.039,1.7567,2.2088,1.22,6.6255,4.4858,1.5309,0.9268,0.7393,1.1633,2.3267,114574.654,102926.654,81859.183,1758720.9389,1579924.1389
1,1,600596.SH,20221031,15.07,15.15,14.68,14.93,15.15,-0.22000000000000064,-1.4521,140554.07,209600.638,1.3656,1.717,0.9,6.4442,4.363,1.489,0.9014,0.7191,1.1961,2.3921,114574.654,102926.654,81859.183,1710599.5842,1536694.9442
2,2,600596.SH,20221028,15.7,15.72,15.04,15.15,15.75,-0.5999999999999996,-3.8095,167203.65,255989.211,1.6245,2.0426,1.12,6.5391,4.187,1.5899,0.9147,0.7276,1.1787,2.3574,114574.654,102926.654,81859.183,1735806.0081,1559338.8081
3,3,600596.SH,20221027,15.77,15.98,15.68,15.75,15.71,0.03999999999999915,0.2546,137426.19,217442.548,1.3352,1.6788,0.86,6.7981,4.3529,1.6528,0.9509,0.7565,1.1338,2.2676,114574.654,102926.654,81859.183,1804550.8005,1621094.8005
4,4,600596.SH,20221026,15.46,15.93,15.44,15.71,15.39,0.3200000000000003,2.0793,163704.05,257341.614,1.5905,1.9998,0.98,6.7809,4.3418,1.6486,0.9485,0.7545,1.1367,2.2733,114574.654,102926.654,81859.183,1799967.8143,1616977.7343
5,5,600596.SH,20221025,15.48,15.57,14.99,15.39,15.44,-0.049999999999998934,-0.3238,134586.18,205522.683,1.3076,1.6441,0.78,6.6427,4.2534,1.6151,0.9292,0.7392,1.1603,2.3206,114574.654,102926.654,81859.183,1763303.9251,1584041.2051
6,6,600596.SH,20221024,15.83,16.09,15.33,15.44,15.77,-0.33000000000000007,-2.0926,173735.94,273360.667,1.688,2.1224,1.0,6.6643,4.2672,1.6203,0.9322,0.7416,1.1566,2.3131,114574.654,102926.654,81859.183,1769032.6578,1589187.5378
7,7,600596.SH,20221021,16.06,16.13,15.71,15.77,16.07,-0.3000000000000007,-1.8668,136578.62,217180.06,1.327,1.6685,0.69,6.8068,4.3584,1.6549,0.9521,0.7574,1.1323,2.2647,114574.654,102926.654,81859.183,1806842.2936,1623153.3336
8,8,600596.SH,20221020,15.99,16.22,15.68,16.07,16.01,0.05999999999999872,0.3748,189282.37,302420.605,1.839,2.3123,0.96,6.9362,4.4413,1.6864,0.9703,0.7718,1.1112,2.2224,114574.654,102926.654,81859.183,1841214.6898,1654031.3298
9,9,600596.SH,20221019,16.26,16.28,15.95,16.01,16.25,-0.23999999999999844,-1.4769,203852.17,328425.935,1.9806,2.4903,1.03,6.9103,4.4247,1.6801,0.9666,0.7689,1.1154,2.2307,114574.654,102926.654,81859.183,1834340.2105,1647855.7305
10,10,600596.SH,20221018,16.47,16.51,16.25,16.25,16.4,-0.14999999999999858,-0.9146,162294.59,265154.518,1.5768,1.9826,0.83,7.0139,4.4911,1.7053,0.9811,0.7805,1.0989,2.1978,114574.654,102926.654,81859.183,1861838.1275,1672558.1275
