,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,600179.SH,20221101,3.48,3.54,3.43,3.51,3.48,0.029999999999999805,0.8621,160617.36,55833.916,0.4232,0.4848,0.98,8.6725,5.7109,1.7467,1.9654,1.6278,0.0,,436428.6051,379524.5567,331310.2709,1531864.4039,1332131.194
1,1,600179.SH,20221031,3.63,3.63,3.46,3.48,3.63,-0.1499999999999999,-4.1322,246231.27,86332.275,0.6488,0.7432,1.66,8.5984,5.6621,1.7318,1.9486,1.6139,0.0,,436428.6051,379524.5567,331310.2709,1518771.5457,1320745.4573
2,2,600179.SH,20221028,3.76,3.77,3.6,3.63,3.77,-0.14000000000000012,-3.7135,145827.75,53572.957,0.3842,0.4402,1.08,8.969,6.0679,1.8112,2.0326,1.7506,0.0,,436428.6051,379524.5567,331310.2709,1584235.8365,1377674.1408
3,3,600179.SH,20221027,3.75,3.8,3.72,3.77,3.74,0.029999999999999805,0.8021,136048.63,51269.025,0.3585,0.4106,0.99,9.3149,6.3019,1.881,2.111,1.8181,0.0,,436428.6051,379524.5567,331310.2709,1645335.8412,1430807.5788
4,4,600179.SH,20221026,3.68,3.79,3.65,3.74,3.68,0.06000000000000005,1.6304,161261.74,60196.339,0.4249,0.4867,1.14,9.2408,6.2517,1.866,2.0942,1.8036,0.0,,436428.6051,379524.5567,331310.2709,1632242.9831,1419421.8421
5,5,600179.SH,20221025,3.66,3.71,3.6,3.68,3.64,0.040000000000000036,1.0989,130142.83,47726.203,0.3429,0.3928,0.94,9.0926,6.1515,1.8361,2.0606,1.7747,0.0,,436428.6051,379524.5567,331310.2709,1606057.2668,1396650.3687
6,6,600179.SH,20221024,3.73,3.8,3.63,3.64,3.75,-0.10999999999999988,-2.9333,168637.0,62520.58,0.4443,0.509,1.38,8.9937,6.0846,1.8162,2.0382,1.7554,0.0,,436428.6051,379524.5567,331310.2709,1588600.1226,1381469.3864
7,7,600179.SH,20221021,3.75,3.78,3.72,3.75,3.74,0.009999999999999787,0.2674,77461.0,29090.135,0.2041,0.2338,0.61,9.2655,6.2685,1.871,2.0998,1.8084,0.0,,436428.6051,379524.5567,331310.2709,1636607.2691,1423217.0876
8,8,600179.SH,20221020,3.86,3.86,3.74,3.74,3.86,-0.11999999999999966,-3.1088,150158.32,56679.812,0.3956,0.4532,1.27,9.2408,6.2517,1.866,2.0942,1.8036,0.0,,436428.6051,379524.5567,331310.2709,1632242.9831,1419421.8421
9,9,600179.SH,20221019,3.81,3.92,3.8,3.86,3.81,0.04999999999999982,1.3123,182552.89,70626.779,0.481,0.551,1.75,9.5373,6.4523,1.9259,2.1614,1.8615,0.0,,436428.6051,379524.5567,331310.2709,1684614.4157,1464964.7889
10,10,600179.SH,20221018,3.83,3.9,3.79,3.81,3.84,-0.029999999999999805,-0.7812,113242.0,43508.791,0.2984,0.3418,1.05,9.4138,6.3688,1.901,2.1334,1.8374,0.0,,436428.6051,379524.5567,331310.2709,1662792.9854,1445988.561
11,11,600179.SH,20221017,3.78,3.85,3.78,3.84,3.81,0.029999999999999805,0.7874,89214.8,34138.2,0.2351,0.2693,0.82,9.4879,6.4189,1.9159,2.1502,1.8518,0.0,,436428.6051,379524.5567,331310.2709,1675885.8436,1457374.2977
12,12,600179.SH,20221014,3.76,3.85,3.76,3.81,3.75,0.06000000000000005,1.6,97287.21,37180.634,0.2563,0.2936,0.92,9.4138,6.3688,1.901,2.1334,1.8374,0.0,,436428.6051,379524.5567,331310.2709,1662792.9854,1445988.561
13,13,600179.SH,20221013,3.75,3.8,3.71,3.75,3.76,-0.009999999999999787,-0.266,110797.0,41704.302,0.2919,0.3344,1.02,9.2655,6.2685,1.871,2.0998,1.8084,0.0,,436428.6051,379524.5567,331310.2709,1636607.2691,1423217.0876
14,14,600179.SH,20221012,3.74,3.77,3.66,3.76,3.74,0.019999999999999574,0.5348,110700.08,41065.196,0.2917,0.3341,0.98,9.2902,6.2852,1.876,2.1054,1.8133,0.0,,436428.6051,379524.5567,331310.2709,1640971.5552,1427012.3332
15,15,600179.SH,20221011,3.74,3.78,3.66,3.74,3.7,0.040000000000000036,1.0811,130542.31,48640.221,0.344,0.394,1.12,9.2408,6.2517,1.866,2.0942,1.8036,0.0,,436428.6051,379524.5567,331310.2709,1632242.9831,1419421.8421
16,16,600179.SH,20221010,3.75,3.8,3.68,3.7,3.76,-0.05999999999999961,-1.5957,94842.38,35569.087,0.2499,0.2863,0.73,9.142,6.1849,1.8461,2.0718,1.7843,0.0,,436428.6051,379524.5567,331310.2709,1614785.8389,1404240.8598
17,17,600179.SH,20220930,3.76,3.8,3.73,3.76,3.76,0.0,0.0,83932.07,31673.425,0.2212,0.2533,0.59,9.2902,6.2852,1.876,2.1054,1.8133,0.0,,436428.6051,379524.5567,331310.2709,1640971.5552,1427012.3332
