,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,600233.SH,20221101,18.89,19.54,18.27,19.53,18.86,0.6700000000000017,3.5525,252678.25,477377.06,0.7344,1.6508,1.24,31.9462,17.1386,2.6339,1.4881,1.2575,0.7054,0.767,344065.2173,344065.2173,153065.6561,6719593.6939,6719593.6939
1,1,600233.SH,20221031,19.33,19.47,18.6,18.86,19.41,-0.5500000000000007,-2.8336,221645.51,419210.743,0.6442,1.448,1.13,30.8503,16.5507,2.5435,1.4371,1.2143,0.7304,0.7943,344065.2173,344065.2173,153065.6561,6489069.9983,6489069.9983
2,2,600233.SH,20221028,20.1,20.22,19.3,19.41,20.28,-0.870000000000001,-4.2899,190266.4,375532.868,0.553,1.243,1.01,31.7499,17.0333,2.6177,1.479,1.2497,0.7097,0.7718,344065.2173,344065.2173,153065.6561,6678305.8678,6678305.8678
3,3,600233.SH,20221027,20.92,21.15,20.25,20.28,20.9,-0.6199999999999974,-2.9665,154129.07,318424.337,0.448,1.0069,0.78,33.173,17.7968,2.735,1.5453,1.3057,0.6793,0.7387,344065.2173,344065.2173,153065.6561,6977642.6068,6977642.6068
4,4,600233.SH,20221026,20.1,21.0,19.88,20.9,20.15,0.75,3.7221,202471.49,417843.761,0.5885,1.3228,1.09,34.1872,18.3409,2.8186,1.5925,1.3457,0.6591,0.7168,344065.2173,344065.2173,153065.6561,7190963.0416,7190963.0416
5,5,600233.SH,20221025,20.0,20.43,19.71,20.15,20.4,-0.25,-1.2255,246712.95,493067.337,0.7171,1.6118,1.4,32.9604,17.6827,2.7175,1.5354,1.2974,0.6837,0.7434,344065.2173,344065.2173,153065.6561,6932914.1286,6932914.1286
6,6,600233.SH,20221024,20.7,21.2,20.25,20.4,20.71,-0.3100000000000023,-1.4969,186721.54,385028.16,0.5427,1.2199,0.94,33.3693,17.9021,2.7512,1.5544,1.3135,0.6753,0.7343,344065.2173,344065.2173,153065.6561,7018930.4329,7018930.4329
7,7,600233.SH,20221021,20.78,21.09,20.62,20.71,20.9,-0.18999999999999773,-0.9091,153953.82,320099.362,0.4475,1.0058,0.7,33.8764,18.1742,2.793,1.578,1.3334,0.6652,0.7233,344065.2173,344065.2173,153065.6561,7125590.6503,7125590.6503
8,8,600233.SH,20221020,21.55,21.82,20.8,20.9,21.85,-0.9500000000000028,-4.3478,197876.69,418196.93,0.5751,1.2928,0.94,34.1872,18.3409,2.8186,1.5925,1.3457,0.6591,0.7168,344065.2173,344065.2173,153065.6561,7190963.0416,7190963.0416
9,9,600233.SH,20221019,21.76,22.22,21.31,21.85,21.76,0.08999999999999986,0.4136,144319.05,315790.691,0.4195,0.9429,0.67,35.7412,19.1746,2.9467,1.6649,1.4068,0.6305,0.6856,344065.2173,344065.2173,153065.6561,7517824.998,7517824.998
10,10,600233.SH,20221018,22.26,22.5,21.58,21.76,22.18,-0.41999999999999815,-1.8936,200390.19,440783.336,0.5824,1.3092,1.02,35.5939,19.0956,2.9346,1.658,1.401,0.6331,0.6884,344065.2173,344065.2173,153065.6561,7486859.1284,7486859.1284
11,11,600233.SH,20221017,22.3,22.87,21.64,22.18,21.93,0.25,1.14,293794.16,652221.989,0.8539,1.7228,1.77,36.281,19.4642,2.9913,1.69,1.4281,0.6211,0.6754,344065.2173,344065.2173,170535.7544,7631366.5197,7631366.5197
12,12,600233.SH,20221014,21.54,22.21,21.29,21.93,21.18,0.75,3.5411,267121.77,583299.366,0.7764,1.7451,1.9,35.872,23.3497,3.1498,1.671,1.4875,0.6282,0.6831,344065.2173,344065.2173,153065.6561,7545350.2154,7545350.2154
13,13,600233.SH,20221013,20.27,21.3,20.22,21.18,20.56,0.620000000000001,3.0156,145125.57,305577.885,0.4218,0.9481,1.05,34.6452,22.5512,3.0421,1.6138,1.4366,0.6504,0.7073,344065.2173,344065.2173,153065.6561,7287301.3024,7287301.3024
14,14,600233.SH,20221012,20.36,20.65,19.7,20.56,20.42,0.13999999999999702,0.6856,165543.13,334155.84,0.4811,1.0815,1.19,33.631,21.891,2.9531,1.5666,1.3945,0.67,0.7286,344065.2173,344065.2173,153065.6561,7073980.8677,7073980.8677
15,15,600233.SH,20221011,20.75,20.86,20.15,20.42,20.65,-0.22999999999999687,-1.1138,106489.1,217060.042,0.3095,0.6957,0.64,33.402,21.742,2.9329,1.5559,1.385,0.6746,0.7336,344065.2173,344065.2173,153065.6561,7025811.7373,7025811.7373
16,16,600233.SH,20221010,20.88,21.2,20.51,20.65,20.75,-0.10000000000000142,-0.4819,146071.8,304412.796,0.4251,0.9571,0.91,33.734,21.9581,2.9687,1.5714,1.3988,0.668,0.7264,343614.6954,343614.6954,152615.1342,7095643.46,7095643.46
17,17,600233.SH,20220930,21.18,21.36,20.65,20.75,21.37,-0.620000000000001,-2.9013,140715.76,294285.789,0.4095,0.922,0.8,33.8974,22.0644,2.9831,1.579,1.4056,0.6648,0.7229,343614.6954,343614.6954,152615.1342,7130004.9296,7130004.9296
18,18,600233.SH,20220929,21.33,21.6,21.09,21.37,21.12,0.25,1.1837,130243.24,277574.085,0.379,0.8534,0.7,34.9102,22.7237,3.0722,1.6262,1.4476,0.6455,0.7019,343614.6954,343614.6954,152615.1342,7343046.0407,7343046.0407
19,19,600233.SH,20220928,21.2,21.78,21.08,21.12,21.35,-0.23000000000000043,-1.0773,171314.7,366715.662,0.4986,1.1225,0.94,34.5018,22.4578,3.0363,1.6072,1.4306,0.6531,0.7102,343614.6954,343614.6954,152615.1342,7257142.3668,7257142.3668
20,20,600233.SH,20220927,20.2,21.4,20.0,21.35,20.07,1.2800000000000011,6.3777,237454.73,497842.29,0.691,1.5559,1.41,34.8776,22.7024,3.0693,1.6247,1.4462,0.6461,0.7026,343614.6954,343614.6954,152615.1342,7336173.7468,7336173.7468
21,21,600233.SH,20220926,20.33,20.58,20.01,20.07,20.56,-0.48999999999999844,-2.3833,124155.1,251254.074,0.3613,0.8135,0.73,32.7865,21.3413,2.8853,1.5273,1.3595,0.6873,0.7474,343614.6954,343614.6954,152615.1342,6896346.9367,6896346.9367
22,22,600233.SH,20220923,20.58,21.16,20.4,20.56,20.16,0.3999999999999986,1.9841,214736.19,443695.567,0.6249,1.407,1.38,33.587,21.8623,2.9558,1.5645,1.3927,0.6709,0.7296,343614.6954,343614.6954,152615.1342,7064718.1374,7064718.1374
23,23,600233.SH,20220922,21.03,21.03,20.08,20.16,21.04,-0.879999999999999,-4.1825,177739.21,362205.822,0.5173,1.1646,1.17,32.9336,21.437,2.8983,1.5341,1.3656,0.6842,0.744,343614.6954,343614.6954,152615.1342,6927272.2593,6927272.2593
24,24,600233.SH,20220921,21.17,21.49,20.7,21.04,21.12,-0.08000000000000185,-0.3788,158108.72,333090.798,0.4601,1.036,1.01,34.3711,22.3728,3.0248,1.6011,1.4252,0.6556,0.7129,343614.6954,343614.6954,152615.1342,7229653.1912,7229653.1912
25,25,600233.SH,20220920,21.68,21.94,20.92,21.12,21.55,-0.4299999999999997,-1.9954,169341.55,359472.682,0.4928,1.1096,0.94,34.5018,22.4578,3.0363,1.6072,1.4306,0.6531,0.7102,343614.6954,343614.6954,152615.1342,7257142.3668,7257142.3668
26,26,600233.SH,20220919,21.54,21.84,21.24,21.55,21.36,0.19000000000000128,0.8895,126110.18,271451.179,0.367,0.8263,0.61,35.2043,22.9151,3.0981,1.6399,1.4598,0.6401,0.6961,343614.6954,343614.6954,152615.1342,7404896.6859,7404896.6859
27,27,600233.SH,20220916,21.76,22.18,21.26,21.36,21.72,-0.35999999999999943,-1.6575,145966.05,315827.791,0.4248,0.9564,0.71,34.8939,22.713,3.0708,1.6254,1.4469,0.6458,0.7022,343614.6954,343614.6954,152615.1342,7339609.8937,7339609.8937
28,28,600233.SH,20220915,22.06,22.26,21.45,21.72,22.02,-0.3000000000000007,-1.3624,159916.72,348680.221,0.4654,1.0478,0.83,35.482,23.0958,3.1225,1.6528,1.4713,0.6351,0.6906,343614.6954,343614.6954,152615.1342,7463311.1841,7463311.1841
29,29,600233.SH,20220914,21.7,22.48,21.35,22.02,21.86,0.16000000000000014,0.7319,177944.28,391569.741,0.5179,1.166,0.96,35.9721,23.4148,3.1657,1.6757,1.4916,0.6264,0.6812,343614.6954,343614.6954,152615.1342,7566395.5927,7566395.5927
30,30,600233.SH,20220913,20.94,22.0,20.62,21.86,20.94,0.9199999999999982,4.3935,290859.72,630364.835,0.8465,1.9058,1.83,35.7107,23.2447,3.1427,1.6635,1.4808,0.631,0.6862,343614.6954,343614.6954,152615.1342,7511417.2414,7511417.2414
31,31,600233.SH,20220909,19.58,21.15,19.48,20.94,19.59,1.3500000000000014,6.8913,265525.88,546424.569,0.7727,1.7398,2.04,34.2078,22.2664,3.0104,1.5935,1.4185,0.6587,0.7163,343614.6954,343614.6954,152615.1342,7195291.7217,7195291.7217
32,32,600233.SH,20220908,19.43,19.76,19.28,19.59,19.27,0.3200000000000003,1.6606,140944.9,276066.845,0.4102,0.9235,1.03,32.0024,20.8309,2.8163,1.4907,1.327,0.7041,0.7657,343614.6954,343614.6954,152615.1342,6731411.8829,6731411.8829
33,33,600233.SH,20220907,19.34,19.49,19.12,19.27,19.36,-0.08999999999999986,-0.4649,93004.11,179274.088,0.2707,0.6094,0.61,31.4796,20.4906,2.7703,1.4664,1.3053,0.7158,0.7784,343614.6954,343614.6954,152615.1342,6621455.1804,6621455.1804
34,34,600233.SH,20220906,19.78,19.89,19.1,19.36,19.78,-0.4200000000000017,-2.1234,134715.54,260754.408,0.3921,0.8827,0.88,31.6267,20.5863,2.7833,1.4732,1.3114,0.7125,0.7748,343614.6954,343614.6954,152615.1342,6652380.5029,6652380.5029
35,35,600233.SH,20220905,19.38,20.04,19.1,19.78,19.4,0.38000000000000256,1.9588,159139.44,314613.108,0.4631,1.0428,1.05,32.3128,21.0329,2.8436,1.5052,1.3399,0.6974,0.7583,343614.6954,343614.6954,152615.1342,6796698.675,6796698.675
36,36,600233.SH,20220902,19.54,19.8,19.28,19.4,19.42,-0.020000000000003126,-0.103,122985.87,238499.716,0.3579,0.8059,0.77,31.692,20.6289,2.789,1.4763,1.3141,0.711,0.7732,343614.6954,343614.6954,152615.1342,6666125.0908,6666125.0908
37,37,600233.SH,20220901,19.61,20.05,19.21,19.42,19.62,-0.1999999999999993,-1.0194,174710.22,343105.924,0.5084,1.1448,1.09,31.7247,20.6501,2.7919,1.4778,1.3155,0.7103,0.7724,343614.6954,343614.6954,152615.1342,6672997.3847,6672997.3847
38,38,600233.SH,20220831,19.74,20.0,19.24,19.62,19.76,-0.14000000000000057,-0.7085,167035.18,325965.837,0.4861,1.0945,1.15,32.0514,20.8628,2.8206,1.493,1.329,0.703,0.7645,343614.6954,343614.6954,152615.1342,6741720.3237,6741720.3237
39,39,600233.SH,20220830,20.07,20.07,19.41,19.76,19.89,-0.129999999999999,-0.6536,140557.54,277088.434,0.4091,0.921,1.01,32.2801,21.0117,2.8408,1.5037,1.3385,0.6981,0.7591,343614.6954,343614.6954,152615.1342,6789826.3811,6789826.3811
