,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
13,13,601311.SH,20221013,8.68,8.82,8.64,8.7,8.72,-0.02000000000000135,-0.2294,117042.39,102119.205,0.9977,1.656,0.94,12.2704,19.2726,1.2044,0.8229,0.8316,2.1898,2.5287,117314.6118,117314.6118,70678.1543,1020637.1227,1020637.1227
14,14,601311.SH,20221012,8.38,8.73,8.25,8.72,8.35,0.370000000000001,4.4311,135966.56,115393.15,1.159,1.9237,1.06,12.2986,19.3169,1.2072,0.8248,0.8335,2.1847,2.5229,117314.6118,117314.6118,70678.1543,1022983.4149,1022983.4149
15,15,601311.SH,20221011,8.16,8.39,8.13,8.35,8.14,0.20999999999999908,2.5799,120221.81,99480.972,1.0248,1.701,0.91,11.7767,18.4973,1.156,0.7898,0.7982,2.2815,2.6347,117314.6118,117314.6118,70678.1543,979577.0085,979577.0085
16,16,601311.SH,20221010,8.35,8.49,8.06,8.14,8.43,-0.28999999999999915,-3.4401,137671.61,113393.282,1.1735,1.9479,0.99,11.4806,18.0321,1.1269,0.7699,0.7781,2.3404,2.7027,117314.6118,117314.6118,70678.1543,954940.9401,954940.9401
17,17,601311.SH,20220930,8.57,8.63,8.4,8.43,8.57,-0.14000000000000057,-1.6336,96217.16,81613.459,0.8202,1.3613,0.64,11.8896,18.6745,1.1671,0.7973,0.8058,2.2599,2.6097,117314.6118,117314.6118,70678.1543,988962.1775,988962.1775
18,18,601311.SH,20220929,8.72,8.79,8.52,8.57,8.63,-0.0600000000000005,-0.6952,134155.89,116101.974,1.1436,1.8981,0.88,12.087,18.9846,1.1864,0.8106,0.8192,2.223,2.5671,117314.6118,117314.6118,70678.1543,1005386.2231,1005386.2231
19,19,601311.SH,20220928,9.03,9.03,8.58,8.63,9.03,-0.3999999999999986,-4.4297,153376.48,134106.872,1.3074,2.1701,1.04,12.1717,19.1175,1.1948,0.8162,0.8249,2.2075,2.5492,117314.6118,117314.6118,70678.1543,1012425.0998,1012425.0998
20,20,601311.SH,20220927,8.97,9.13,8.82,9.03,8.94,0.08999999999999986,1.0067,142663.72,127852.18,1.2161,2.0185,0.93,12.7358,20.0036,1.2501,0.8541,0.8632,2.1097,2.4363,117314.6118,117314.6118,70678.1543,1059350.9446,1059350.9446
21,21,601311.SH,20220926,8.86,9.2,8.76,8.94,8.94,0.0,0.0,166261.61,149683.115,1.4172,2.3524,0.94,12.6089,19.8042,1.2377,0.8456,0.8546,2.131,2.4609,117314.6118,117314.6118,70678.1543,1048792.6295,1048792.6295
22,22,601311.SH,20220923,9.11,9.21,8.76,8.94,9.11,-0.16999999999999993,-1.8661,150495.87,134850.507,1.2828,2.1293,0.75,12.6089,19.8042,1.2377,0.8456,0.8546,2.131,2.4609,117314.6118,117314.6118,70678.1543,1048792.6295,1048792.6295
23,23,601311.SH,20220922,9.01,9.28,8.98,9.11,9.11,0.0,0.0,145859.17,133558.405,1.2433,2.0637,0.63,12.8486,20.1808,1.2612,0.8616,0.8708,2.0912,2.4149,117314.6118,117314.6118,70678.1543,1068736.1135,1068736.1135
24,24,601311.SH,20220921,8.99,9.15,8.85,9.11,9.03,0.08000000000000007,0.8859,131444.01,118632.773,1.1204,1.8598,0.54,12.8486,20.1808,1.2612,0.8616,0.8708,2.0912,2.4149,117314.6118,117314.6118,70678.1543,1068736.1135,1068736.1135
25,25,601311.SH,20220920,8.98,9.15,8.77,9.03,8.88,0.14999999999999858,1.6892,171847.72,155232.242,1.4648,2.4314,0.75,12.7358,20.0036,1.2501,0.8541,0.8632,2.1097,2.4363,117314.6118,117314.6118,70678.1543,1059350.9446,1059350.9446
26,26,601311.SH,20220919,9.0,9.08,8.74,8.88,9.08,-0.1999999999999993,-2.2026,283555.67,251912.43,2.4171,4.0119,1.47,12.5243,19.6713,1.2294,0.8399,0.8488,2.1454,2.4775,117314.6118,117314.6118,70678.1543,1041753.7528,1041753.7528
27,27,601311.SH,20220916,9.54,9.55,9.05,9.08,9.53,-0.4499999999999993,-4.7219,276031.13,254650.181,2.3529,3.9055,1.75,12.8063,20.1144,1.257,0.8588,0.8679,2.0981,2.4229,117314.6118,117314.6118,70678.1543,1065216.6751,1065216.6751
28,28,601311.SH,20220915,10.18,10.22,9.26,9.53,10.09,-0.5600000000000005,-5.55,292484.1,283218.242,2.4932,4.1383,2.2,13.441,21.1112,1.3193,0.9014,0.911,1.999,2.3085,117314.6118,117314.6118,70678.1543,1118008.2505,1118008.2505
29,29,601311.SH,20220914,10.44,10.54,10.06,10.09,10.65,-0.5600000000000005,-5.2582,197320.92,202711.114,1.682,2.7918,1.43,14.2308,22.3518,1.3969,0.9543,0.9645,1.8881,2.1804,117314.6118,117314.6118,70678.1543,1183704.4331,1183704.4331
30,30,601311.SH,20220913,10.66,10.78,10.57,10.65,10.67,-0.019999999999999574,-0.1874,93929.34,99999.641,0.8007,1.329,0.62,15.0206,23.5923,1.4744,1.0073,1.018,1.7888,2.0657,117314.6118,117314.6118,70678.1543,1249400.6157,1249400.6157
31,31,601311.SH,20220909,10.81,10.87,10.46,10.67,10.8,-0.13000000000000078,-1.2037,102502.02,109128.734,0.8737,1.4503,0.59,15.0488,23.6366,1.4772,1.0092,1.0199,1.7855,2.0619,117314.6118,117314.6118,70678.1543,1251746.9079,1251746.9079
32,32,601311.SH,20220908,10.98,11.12,10.78,10.8,10.93,-0.129999999999999,-1.1894,103598.57,112997.517,0.8831,1.4658,0.52,15.2322,23.9246,1.4952,1.0215,1.0323,1.764,2.037,117314.6118,117314.6118,70678.1543,1266997.8074,1266997.8074
33,33,601311.SH,20220907,10.91,11.12,10.83,10.93,11.03,-0.09999999999999964,-0.9066,167260.47,183551.53,1.4257,2.3665,0.74,15.4156,24.2126,1.5132,1.0338,1.0448,1.743,2.0128,117314.6118,117314.6118,70678.1543,1282248.707,1282248.707
34,34,601311.SH,20220906,10.51,11.04,10.35,11.03,10.51,0.5199999999999996,4.9477,223196.33,239362.719,1.9025,3.1579,0.99,15.5566,24.4341,1.527,1.0432,1.0543,1.7272,1.9946,117314.6118,117314.6118,70678.1543,1293980.1682,1293980.1682
35,35,601311.SH,20220905,10.6,10.65,10.32,10.51,10.59,-0.08000000000000007,-0.7554,160047.12,167027.681,1.3643,2.2644,0.69,14.8232,23.2822,1.455,0.9941,1.0046,1.8126,2.0932,117314.6118,117314.6118,70678.1543,1232976.57,1232976.57
36,36,601311.SH,20220902,10.67,10.82,10.42,10.59,10.6,-0.009999999999999787,-0.0943,210284.33,222260.238,1.7925,2.9752,0.8,14.936,23.4594,1.4661,1.0016,1.0123,1.7989,2.0774,117314.6118,117314.6118,70678.1543,1242361.739,1242361.739
37,37,601311.SH,20220901,11.01,11.05,10.5,10.6,10.95,-0.34999999999999964,-3.1963,226572.27,243817.263,1.9313,3.2057,0.64,14.9501,23.4815,1.4675,1.0026,1.0132,1.7973,2.0755,117314.6118,117314.6118,70678.1543,1243534.8851,1243534.8851
38,38,601311.SH,20220831,11.91,11.98,10.83,10.95,11.88,-0.9300000000000015,-7.8283,302969.82,341906.394,2.5825,4.2866,0.75,15.4438,24.2569,1.5159,1.0357,1.0467,1.7398,2.0091,117314.6118,117314.6118,70678.1543,1284594.9992,1284594.9992
39,39,601311.SH,20220830,12.5,12.55,11.85,11.88,12.5,-0.6199999999999992,-4.96,231132.9,279003.835,1.9702,3.2702,0.53,16.7554,26.3171,1.6447,1.1236,1.1356,1.6036,1.8519,117314.6118,117314.6118,70678.1543,1393697.5882,1393697.5882
40,40,601311.SH,20220829,12.35,12.7,12.19,12.5,12.67,-0.16999999999999993,-1.3418,194010.65,241920.078,1.6538,2.745,0.46,17.6299,27.6905,1.7305,1.1823,1.1948,1.5241,1.76,117314.6118,117314.6118,70678.1543,1466432.6475,1466432.6475
41,41,601311.SH,20220826,13.1,13.1,12.5,12.67,12.98,-0.3100000000000005,-2.3883,358666.5,457269.157,3.0573,5.0746,0.93,17.8696,28.0671,1.7541,1.1984,1.2111,1.5036,1.7364,117314.6118,117314.6118,70678.1543,1486376.1315,1486376.1315
42,42,601311.SH,20220825,12.46,13.2,12.21,12.98,12.35,0.6300000000000008,5.1012,687908.47,880139.721,5.8638,9.733,2.37,18.3068,28.7538,1.797,1.2277,1.2407,1.4677,1.6949,117314.6118,117314.6118,70678.1543,1522743.6612,1522743.6612
43,43,601311.SH,20220824,12.4,13.34,12.3,12.35,12.31,0.03999999999999915,0.3249,559988.45,711657.91,4.7734,7.9231,2.55,17.4183,27.3582,1.7098,1.1681,1.1805,1.5426,1.7814,117314.6118,117314.6118,70678.1543,1448835.4557,1448835.4557
44,44,601311.SH,20220823,11.69,12.39,11.58,12.31,11.69,0.620000000000001,5.3037,377794.39,459797.551,3.2204,5.3453,2.02,17.3619,27.2696,1.7042,1.1643,1.1767,1.5476,1.7872,117314.6118,117314.6118,70678.1543,1444142.8713,1444142.8713
45,45,601311.SH,20220822,11.56,11.69,11.42,11.69,11.6,0.08999999999999986,0.7759,111611.55,129400.53,0.9514,1.5792,0.51,16.4874,25.8962,1.6184,1.1057,1.1174,1.6297,1.882,117314.6118,117314.6118,70678.1543,1371407.8119,1371407.8119
46,46,601311.SH,20220819,11.92,12.03,11.6,11.6,11.92,-0.3200000000000003,-2.6846,198864.74,234050.192,1.6951,2.8137,0.82,16.3605,25.6968,1.6059,1.0972,1.1088,1.6423,1.8966,117314.6118,117314.6118,70678.1543,1360849.4969,1360849.4969
47,47,601311.SH,20220818,12.0,12.22,11.9,11.92,12.06,-0.14000000000000057,-1.1609,203906.19,245495.954,1.7381,2.885,0.76,16.8118,26.4057,1.6502,1.1274,1.1394,1.5982,1.8456,117314.6118,117314.6118,70678.1543,1398390.1727,1398390.1727
48,48,601311.SH,20220817,11.9,12.15,11.71,12.06,11.94,0.120000000000001,1.005,204441.21,244472.809,1.7427,2.8926,0.69,17.0093,26.7158,1.6696,1.1407,1.1528,1.5797,1.8242,117314.6118,117314.6118,70678.1543,1414814.2183,1414814.2183
49,49,601311.SH,20220816,12.02,12.25,11.88,11.94,12.02,-0.08000000000000007,-0.6656,217333.47,261752.341,1.8526,3.075,0.68,16.84,26.45,1.653,1.1293,1.1413,1.5955,1.8425,117314.6118,117314.6118,70678.1543,1400736.4649,1400736.4649
50,50,601311.SH,20220815,11.71,12.11,11.65,12.02,11.69,0.33000000000000007,2.8229,271096.15,324774.984,2.3108,3.8356,0.85,16.9529,26.6272,1.6641,1.1369,1.149,1.5849,1.8303,117314.6118,117314.6118,70678.1543,1410121.6338,1410121.6338
51,51,601311.SH,20220812,11.8,11.88,11.52,11.69,11.99,-0.3000000000000007,-2.5021,310503.58,363945.936,2.6468,4.3932,0.95,16.4874,25.8962,1.6184,1.1057,1.1174,1.6297,1.882,117314.6118,117314.6118,70678.1543,1371407.8119,1371407.8119
52,52,601311.SH,20220811,11.81,12.04,11.65,11.99,11.81,0.17999999999999972,1.5241,337149.57,401365.664,2.8739,4.7702,1.01,16.9106,20.1927,1.6744,1.134,1.1446,1.5889,1.8349,117314.6118,117314.6118,70678.1543,1406602.1955,1406602.1955
53,53,601311.SH,20220810,11.46,11.85,11.37,11.81,11.62,0.19000000000000128,1.6351,345023.09,404412.542,2.941,4.8816,0.9,16.6567,19.8895,1.6493,1.117,1.1274,1.6131,1.8628,117314.6118,117314.6118,70678.1543,1385485.5654,1385485.5654
54,54,601311.SH,20220809,11.43,11.68,11.34,11.62,11.44,0.17999999999999972,1.5734,323445.14,373551.713,2.7571,4.5763,0.73,16.3887,19.5696,1.6227,1.099,1.1093,1.6395,1.8933,117314.6118,117314.6118,70678.1543,1363195.7891,1363195.7891
55,55,601311.SH,20220808,11.13,11.47,10.92,11.44,11.34,0.09999999999999964,0.8818,279598.99,314336.489,2.3833,3.9559,0.45,16.1348,19.2664,1.5976,1.082,1.0921,1.6653,1.9231,117314.6118,117314.6118,70678.1543,1342079.159,1342079.159
56,56,601311.SH,20220805,11.31,11.59,10.99,11.34,11.26,0.08000000000000007,0.7105,350473.37,395918.645,2.9875,4.9587,0.45,15.9938,19.098,1.5836,1.0726,1.0825,1.68,1.94,117314.6118,117314.6118,70678.1543,1330347.6978,1330347.6978
57,57,601311.SH,20220804,11.41,11.51,10.9,11.26,11.3,-0.040000000000000924,-0.354,375035.39,419702.491,3.1968,5.3062,0.49,15.881,18.9633,1.5725,1.065,1.0749,1.6919,1.9538,117314.6118,117314.6118,70678.1543,1320962.5289,1320962.5289
58,58,601311.SH,20220803,12.08,12.27,11.24,11.3,11.91,-0.6099999999999994,-5.1217,580556.43,683548.226,4.9487,8.2141,0.85,15.9374,19.0306,1.5781,1.0688,1.0787,1.6859,1.9469,117314.6118,117314.6118,70678.1543,1325655.1133,1325655.1133
59,59,601311.SH,20220802,12.3,12.58,11.68,11.91,12.46,-0.5500000000000007,-4.4141,620149.27,745276.756,5.2862,8.7743,1.02,16.7977,20.058,1.6632,1.1265,1.1369,1.5996,1.8472,117314.6118,117314.6118,70678.1543,1397217.0265,1397217.0265
60,60,601311.SH,20220801,11.67,12.75,11.58,12.46,11.64,0.8200000000000003,7.0447,1202188.17,1467792.947,10.2476,17.0093,2.7,17.5734,20.9842,1.74,1.1785,1.1894,1.529,1.7657,117314.6118,117314.6118,70678.1543,1461740.063,1461740.063
61,61,601311.SH,20220729,10.82,11.77,10.8,11.64,10.7,0.9400000000000013,8.785,1129955.85,1315782.583,9.6318,15.9873,4.0,16.4169,19.6032,1.6255,1.1009,1.1112,1.6367,1.89,117314.6118,117314.6118,70678.1543,1365542.0814,1365542.0814
62,62,601311.SH,20220728,10.67,11.03,10.5,10.7,10.63,0.06999999999999851,0.6585,258999.68,278601.354,2.2077,3.6645,0.91,15.0912,18.0202,1.4943,1.012,1.0214,1.7805,2.0561,117314.6118,117314.6118,70678.1543,1255266.3463,1255266.3463
63,63,601311.SH,20220727,10.4,10.63,10.29,10.63,10.4,0.23000000000000043,2.2115,190789.08,200278.571,1.6263,2.6994,0.52,14.9924,17.9023,1.4845,1.0054,1.0147,1.7922,2.0696,117314.6118,117314.6118,70678.1543,1247054.3234,1247054.3234
64,64,601311.SH,20220726,10.5,10.63,10.15,10.4,10.7,-0.29999999999999893,-2.8037,246335.68,254608.276,2.0998,3.4853,0.49,14.668,17.5149,1.4524,0.9837,0.9928,1.8318,2.1154,117314.6118,117314.6118,70678.1543,1220071.9627,1220071.9627
65,65,601311.SH,20220725,11.28,11.52,10.61,10.7,11.26,-0.5600000000000005,-4.9734,398302.75,439500.106,3.3952,5.6354,0.87,15.0912,18.0202,1.4943,1.012,1.0214,1.7805,2.0561,117314.6118,117314.6118,70678.1543,1255266.3463,1255266.3463
66,66,601311.SH,20220722,11.16,11.75,11.11,11.26,11.14,0.11999999999999922,1.0772,316323.53,358236.275,2.6964,4.4755,0.67,15.881,18.9633,1.5725,1.065,1.0749,1.6919,1.9538,117314.6118,117314.6118,70678.1543,1320962.5289,1320962.5289
67,67,601311.SH,20220721,11.39,11.39,11.09,11.14,11.38,-0.2400000000000002,-2.109,276006.42,308310.804,2.3527,3.9051,0.58,15.7117,18.7612,1.5557,1.0536,1.0634,1.7101,1.9749,117314.6118,117314.6118,70678.1543,1306884.7755,1306884.7755
68,68,601311.SH,20220720,11.6,11.6,11.21,11.38,11.88,-0.5,-4.2088,615074.12,696826.301,5.2429,8.7025,1.65,16.0502,19.1654,1.5892,1.0763,1.0863,1.6741,1.9332,117314.6118,117314.6118,70678.1543,1335040.2823,1335040.2823
69,69,601311.SH,20220719,10.94,11.91,10.76,11.88,10.83,1.0500000000000007,9.6953,891515.81,1045599.415,7.5994,12.6137,4.14,16.7554,20.0074,1.6591,1.1236,1.1341,1.6036,1.8519,117314.6118,117314.6118,70678.1543,1393697.5882,1393697.5882
70,70,601311.SH,20220718,10.68,11.03,10.68,10.83,10.66,0.16999999999999993,1.5947,187894.38,204360.558,1.6016,2.6585,0.93,15.2745,18.2391,1.5124,1.0243,1.0338,1.7591,2.0314,117314.6118,117314.6118,70678.1543,1270517.2458,1270517.2458
71,71,601311.SH,20220715,11.0713,11.1203,10.3855,10.6598,11.4241,-0.7642999999999986,-6.6902,378874.02,415172.496,3.2296,5.3606,2.29,15.345,18.3233,1.4741,1.0291,1.0386,1.751,,117314.6118,117314.6118,70678.1543,1276382.9764,1276382.9764
72,72,601311.SH,20220714,10.7676,11.5612,10.6794,11.4241,10.7676,0.6564999999999994,6.097,290594.84,334519.18,2.4771,4.1115,1.82,16.4451,19.6369,1.5798,1.1028,1.1131,1.6339,,117314.6118,117314.6118,70678.1543,1367888.3736,1367888.3736
73,73,601311.SH,20220713,10.65,10.8852,10.5815,10.7676,10.5619,0.20570000000000022,1.9476,112654.67,123524.96,0.9603,1.5939,0.7,15.5002,18.5086,1.489,1.0395,1.0491,1.7335,,117314.6118,117314.6118,70678.1543,1289287.5837,1289287.5837
74,74,601311.SH,20220712,10.8264,10.9636,10.5521,10.5619,10.8068,-0.24490000000000123,-2.2662,106649.0,117113.318,0.9091,1.5089,0.63,15.204,18.1549,1.4606,1.0196,1.0291,1.7672,,117314.6118,117314.6118,70678.1543,1264651.5152,1264651.5152
75,75,601311.SH,20220711,10.8852,10.944,10.6402,10.8068,10.8852,-0.07839999999999847,-0.7202,121524.76,133555.055,1.0359,1.7194,0.66,15.5566,18.5759,1.4944,1.0432,1.0529,1.7272,1.7272,117314.6118,117314.6118,70678.1543,1293980.1682,1293980.1682
76,76,601311.SH,20220708,11.3359,11.3751,10.797,10.8852,11.3261,-0.44090000000000096,-3.8928,194850.23,220060.689,1.6609,2.7569,1.15,15.6694,18.7107,1.5053,1.0508,1.0606,1.7147,1.7147,117314.6118,117314.6118,70678.1543,1303365.3371,1303365.3371
77,77,601311.SH,20220707,10.9734,11.3751,10.7774,11.3261,11.0224,0.30370000000000097,2.7553,264542.51,301913.779,2.255,3.7429,1.7,16.3041,19.4685,1.5662,1.0934,1.1035,1.648,1.648,117314.6118,117314.6118,70678.1543,1356156.9124,1356156.9124
78,78,601311.SH,20220706,10.9538,11.0713,10.7382,11.0224,11.0517,-0.029300000000000992,-0.2651,121263.05,135063.89,1.0337,1.7157,0.63,15.8669,18.9464,1.5242,1.064,1.0739,1.6934,1.6934,117314.6118,117314.6118,70678.1543,1319789.3828,1319789.3828
79,79,601311.SH,20220705,11.0321,11.2673,10.9244,11.0517,11.2085,-0.1568000000000005,-1.3989,149439.12,168805.036,1.2738,2.1144,0.72,15.9092,18.997,1.5283,1.0669,1.0768,1.6889,1.6889,117314.6118,117314.6118,70678.1543,1323308.8211,1323308.8211
80,80,601311.SH,20220704,10.9636,11.3163,10.6304,11.2085,10.9244,0.28410000000000046,2.6006,184322.35,209152.479,1.5712,2.6079,0.8,16.1348,19.2664,1.55,1.082,1.0921,1.6653,1.6653,117314.6118,117314.6118,70678.1543,1342079.159,1342079.159
81,81,601311.SH,20220701,10.993,11.1693,10.8558,10.9244,10.9048,0.019600000000000506,0.1797,125191.83,140634.147,1.0671,1.7713,0.46,15.7258,18.778,1.5107,1.0546,1.0644,1.7086,1.7086,117314.6118,117314.6118,70678.1543,1308057.9216,1308057.9216
82,82,601311.SH,20220630,10.797,11.0909,10.797,10.9048,10.7872,0.11759999999999948,1.0902,198905.85,222171.951,1.6955,2.8142,0.62,15.6976,18.7443,1.508,1.0527,1.0625,1.7117,1.7117,117314.6118,117314.6118,70678.1543,1305711.6293,1305711.6293
83,83,601311.SH,20220629,11.3751,11.4143,10.7872,10.7872,11.4437,-0.6564999999999994,-5.7368,301371.34,338957.067,2.5689,4.264,0.87,15.5284,18.5422,1.4917,1.0414,1.051,1.7303,1.7303,117314.6118,117314.6118,70678.1543,1291633.8759,1291633.8759
84,84,601311.SH,20220628,11.1693,11.6102,11.0615,11.4437,11.2379,0.20579999999999998,1.8313,233963.74,271963.331,1.9943,3.3103,0.66,16.4733,19.6706,1.5825,1.1047,1.115,1.6311,1.6311,117314.6118,117314.6118,70678.1543,1370234.6658,1370234.6658
85,85,601311.SH,20220627,11.4143,11.6592,11.1497,11.2379,11.4143,-0.176400000000001,-1.5454,285740.69,328458.929,2.4357,4.0428,0.75,16.1772,19.3169,1.554,1.0849,1.0949,1.6609,1.6609,117314.6118,117314.6118,70678.1543,1345598.5973,1345598.5973
86,86,601311.SH,20220624,11.4632,11.7474,11.3555,11.4143,11.6004,-0.1860999999999997,-1.6043,341553.27,401417.256,2.9114,4.8325,0.94,16.431,19.6201,1.5784,1.1019,1.1121,1.6353,1.6353,117314.6118,117314.6118,70678.1543,1366715.2275,1366715.2275
87,87,601311.SH,20220623,11.1105,11.6984,10.699,11.6004,10.944,0.6563999999999997,5.9978,435066.51,497923.41,3.7085,6.1556,1.35,16.699,19.9401,1.6042,1.1199,1.1303,1.609,1.609,117314.6118,117314.6118,70678.1543,1389005.0037,1389005.0037
88,88,601311.SH,20220622,10.4345,11.4534,10.4247,10.944,10.4149,0.5291000000000015,5.0802,438322.29,493933.241,3.7363,6.2017,1.56,15.754,18.8117,1.5134,1.0565,1.0663,1.7055,1.7055,117314.6118,117314.6118,70678.1543,1310404.2138,1310404.2138
89,89,601311.SH,20220621,10.7186,10.7186,10.3169,10.4149,10.7578,-0.3429000000000002,-3.1875,268356.4,286553.344,2.2875,3.7969,1.03,14.9924,17.9023,1.4402,1.0054,1.0147,1.7922,1.7922,117314.6118,117314.6118,70678.1543,1247054.3234,1247054.3234
90,90,601311.SH,20220620,10.2679,10.846,10.121,10.7578,10.0622,0.6955999999999989,6.913,422203.34,453037.22,3.5989,5.9736,1.93,15.4861,18.4917,1.4877,1.0385,1.0482,1.7351,1.7351,117314.6118,117314.6118,70678.1543,1288114.4376,1288114.4376
91,91,601311.SH,20220617,9.6213,10.1112,9.5723,10.0622,9.7389,0.3233000000000015,3.3197,262531.71,266368.465,2.2378,3.7145,1.36,14.4847,17.296,1.3915,0.9714,0.9804,1.855,1.855,117314.6118,117314.6118,70678.1543,1204821.0632,1204821.0632
92,92,601311.SH,20220616,9.5919,9.9152,9.5821,9.7389,9.5919,0.14699999999999847,1.5325,221991.67,220817.227,1.8923,3.1409,1.28,14.0193,16.7402,1.3468,0.9401,0.9489,1.9166,1.9166,117314.6118,117314.6118,70678.1543,1166107.2413,1166107.2413
93,93,601311.SH,20220615,9.5723,9.7193,9.5233,9.5919,9.5919,0.0,0.0,225326.16,221765.521,1.9207,3.1881,1.4,13.8077,16.4876,1.3264,0.926,0.9346,1.946,1.946,117314.6118,117314.6118,70678.1543,1148510.0495,1148510.0495
94,94,601311.SH,20220614,9.4253,9.6017,9.1804,9.5919,9.5723,0.019600000000000506,0.2048,171704.66,164481.573,1.4636,2.4294,1.05,13.8077,16.4876,1.3264,0.926,0.9346,1.946,1.946,117314.6118,117314.6118,70678.1543,1148510.0495,1148510.0495
95,95,601311.SH,20220613,9.2392,9.6311,9.2196,9.5723,9.347,0.22530000000000072,2.4104,213032.44,206310.791,1.8159,3.0141,1.32,13.7795,16.4539,1.3237,0.9241,0.9327,1.9499,1.9499,117314.6118,117314.6118,70678.1543,1146163.7573,1146163.7573
96,96,601311.SH,20220610,9.0138,9.3568,8.9942,9.347,9.1118,0.23519999999999897,2.5813,130296.2,123277.393,1.1107,1.8435,0.75,13.4551,16.0666,1.2926,0.9023,0.9107,1.9969,1.9969,117314.6118,117314.6118,70678.1543,1119181.3966,1119181.3966
97,97,601311.SH,20220609,9.3274,9.3274,8.9942,9.1118,9.3568,-0.24499999999999922,-2.6184,125348.34,117040.534,1.0685,1.7735,0.73,13.1166,15.6624,1.26,0.8796,0.8878,2.0485,2.0485,117314.6118,117314.6118,70678.1543,1091025.8897,1091025.8897
