,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,600567.SH,20221101,2.32,2.37,2.31,2.37,2.32,0.050000000000000266,2.1552,203222.2,47615.944,0.4402,0.6489,1.12,7.2182,41.4782,0.7208,0.3312,0.3178,1.6344,4.4342,461617.895,461617.895,313168.5994,1094034.4112,1094034.4112
1,1,600567.SH,20221031,2.33,2.35,2.3,2.32,2.33,-0.010000000000000231,-0.4292,163942.52,38020.12,0.3551,0.5235,0.89,7.0659,40.6031,0.7056,0.3242,0.3111,1.6697,4.5298,461617.895,461617.895,313168.5994,1070953.5164,1070953.5164
2,2,600567.SH,20221028,2.41,2.41,2.31,2.33,2.42,-0.08999999999999986,-3.719,223474.36,52699.413,0.4841,0.7136,1.39,7.0963,40.7782,0.7086,0.3256,0.3124,1.6625,4.5103,461617.895,461617.895,313168.5994,1075569.6954,1075569.6954
3,3,600567.SH,20221027,2.38,2.43,2.37,2.42,2.38,0.040000000000000036,1.6807,218968.31,52787.627,0.4743,0.6992,1.54,7.3704,17.4694,0.716,0.3382,0.3238,1.6007,4.3426,461617.895,461617.895,313168.5994,1117115.3059,1117115.3059
4,4,600567.SH,20221026,2.35,2.4,2.34,2.38,2.35,0.029999999999999805,1.2766,168727.85,40132.077,0.3655,0.5388,1.33,7.2486,17.1807,0.7042,0.3326,0.3184,1.6276,4.4156,461617.895,461617.895,313168.5994,1098650.5901,1098650.5901
5,5,600567.SH,20221025,2.36,2.37,2.32,2.35,2.37,-0.020000000000000018,-0.8439,136044.84,31904.308,0.2947,0.4344,1.12,7.1572,16.9641,0.6953,0.3284,0.3144,1.6483,4.4719,461617.895,461617.895,313168.5994,1084802.0533,1084802.0533
6,6,600567.SH,20221024,2.4,2.41,2.34,2.37,2.39,-0.020000000000000018,-0.8368,172558.46,40949.211,0.3738,0.551,1.5,7.2182,17.1085,0.7012,0.3312,0.3171,1.6344,4.4342,461617.895,461617.895,313168.5994,1094034.4112,1094034.4112
7,7,600567.SH,20221021,2.4,2.41,2.38,2.39,2.39,0.0,0.0,108175.25,25906.734,0.2343,0.3454,0.86,7.2791,17.2528,0.7071,0.334,0.3198,1.6208,4.3971,461617.895,461617.895,313168.5994,1103266.7691,1103266.7691
8,8,600567.SH,20221020,2.39,2.42,2.38,2.39,2.4,-0.009999999999999787,-0.4167,123932.62,29723.972,0.2685,0.3957,0.96,7.2791,17.2528,0.7071,0.334,0.3198,1.6208,4.3971,461617.895,461617.895,313168.5994,1103266.7691,1103266.7691
9,9,600567.SH,20221019,2.43,2.43,2.4,2.4,2.43,-0.03000000000000025,-1.2346,91495.3,22083.103,0.1982,0.2922,0.63,7.3095,17.325,0.7101,0.3354,0.3211,1.614,4.3788,461617.895,461617.895,313168.5994,1107882.948,1107882.948
