,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
36,36,600556.SH,20220902,7.11,7.36,7.11,7.3,7.11,0.1899999999999995,2.6723,178080.45,129375.25,1.6691,2.1597,0.93,37.2483,42.3293,3.5102,2.925,2.966,0.2247,0.274,180774.7642,106693.6171,82457.9051,1319655.7787,778863.4048
37,37,600556.SH,20220901,7.27,7.32,7.09,7.11,7.27,-0.15999999999999925,-2.2008,180783.27,129783.96,1.6944,2.1924,0.97,36.2788,41.2276,3.4189,2.8489,2.8888,0.2307,0.2813,180774.7642,106693.6171,82457.9051,1285308.5735,758591.6176
38,38,600556.SH,20220831,7.25,7.41,7.2,7.27,7.28,-0.010000000000000675,-0.1374,221621.1,161604.446,2.0772,2.6877,1.21,37.0952,42.1553,3.4958,2.913,2.9538,0.2256,0.2751,180774.7642,106693.6171,82457.9051,1314232.5357,775662.5963
39,39,600556.SH,20220830,7.12,7.39,7.12,7.28,7.15,0.1299999999999999,1.8182,204668.39,148629.762,1.9183,2.4821,1.05,37.1462,42.2133,3.5006,2.917,2.9578,0.2253,0.2747,180774.7642,106693.6171,82457.9051,1316040.2834,776729.5325
40,40,600556.SH,20220829,7.21,7.28,7.05,7.15,7.33,-0.17999999999999972,-2.4557,187136.65,133887.492,1.754,2.2695,0.92,36.4829,41.4595,3.4381,2.8649,2.905,0.2294,0.2797,180774.7642,106693.6171,82457.9051,1292539.564,762859.3623
41,41,600556.SH,20220826,7.53,7.54,7.3,7.33,7.48,-0.15000000000000036,-2.0053,161374.94,119494.303,1.5125,1.9658,0.65,37.4014,42.5032,3.5973,2.937,2.9782,0.2237,0.2729,180774.7642,106693.6171,82091.8851,1325079.0216,782064.2133
42,42,600556.SH,20220825,7.59,7.62,7.31,7.48,7.52,-0.03999999999999915,-0.5319,156165.11,115758.411,1.4637,1.9023,0.62,38.1667,37.0885,3.671,2.9971,2.8057,0.2193,0.2674,180774.7642,106693.6171,82091.8851,1352195.2362,798068.2559
43,43,600556.SH,20220824,7.72,7.83,7.51,7.52,7.73,-0.21000000000000085,-2.7167,204960.48,156448.712,1.921,2.4967,0.82,38.3708,37.2869,3.6906,3.0131,2.8207,0.2181,0.266,180774.7642,106693.6171,82091.8851,1359426.2268,802336.0006
44,44,600556.SH,20220823,7.88,8.04,7.7,7.73,8.02,-0.28999999999999915,-3.616,267771.61,208985.109,2.5097,3.2619,1.12,39.4424,38.3281,3.7936,3.0973,2.8994,0.2122,0.2587,180774.7642,106693.6171,82091.8851,1397388.9273,824741.6602
45,45,600556.SH,20220822,7.93,8.09,7.75,8.02,7.92,0.09999999999999964,1.2626,231710.29,184769.425,2.1717,2.8226,1.05,40.9221,39.766,3.936,3.2135,3.0082,0.2045,0.2494,180774.7642,106693.6171,82091.8851,1449813.6089,855682.8091
46,46,600556.SH,20220819,7.85,8.39,7.84,7.92,7.84,0.08000000000000007,1.0204,377968.79,305859.467,3.5426,4.6042,2.05,40.4119,39.2702,3.8869,3.1734,2.9707,0.2071,0.2525,180774.7642,106693.6171,82091.8851,1431736.1325,845013.4474
47,47,600556.SH,20220818,8.01,8.02,7.76,7.84,8.01,-0.16999999999999993,-2.1223,170419.21,133382.603,1.5973,2.076,0.82,40.0037,38.8735,3.8476,3.1414,2.9407,0.2092,0.2551,180774.7642,106693.6171,82091.8851,1417274.1513,836477.9581
48,48,600556.SH,20220817,7.83,8.09,7.75,8.01,7.87,0.13999999999999968,1.7789,204463.0,162337.634,1.9164,2.4907,0.95,40.8711,39.7165,3.9311,3.2095,3.0045,0.2047,0.2497,180774.7642,106693.6171,82091.8851,1448005.8612,854615.873
49,49,600556.SH,20220816,7.81,7.89,7.67,7.87,7.91,-0.040000000000000036,-0.5057,207740.93,161750.415,1.9471,2.5306,0.94,40.1567,39.0223,3.8624,3.1534,2.9519,0.2084,0.2541,180774.7642,106693.6171,82091.8851,1422697.3943,839678.7666
50,50,600556.SH,20220815,8.01,8.03,7.9,7.91,8.03,-0.11999999999999922,-1.4944,140973.7,111914.958,1.3213,1.7173,0.63,40.3608,39.2206,3.882,3.1694,2.9669,0.2073,0.2528,180774.7642,106693.6171,82091.8851,1429928.3848,843946.5113
51,51,600556.SH,20220812,8.06,8.12,8.01,8.03,8.07,-0.040000000000000924,-0.4957,196174.94,158203.822,1.8387,2.3897,0.84,40.9731,39.8156,3.9409,3.2175,3.012,0.2042,0.2491,180774.7642,106693.6171,82091.8851,1451621.3565,856749.7453
52,52,600556.SH,20220811,7.9,8.09,7.9,8.07,7.87,0.20000000000000018,2.5413,293310.33,235774.591,2.7491,3.573,1.4,41.1772,40.014,3.9605,3.2335,3.027,0.2032,0.2478,180774.7642,106693.6171,82091.8851,1458852.3471,861017.49
53,53,600556.SH,20220810,7.92,8.03,7.83,7.87,7.93,-0.05999999999999961,-0.7566,240142.76,189949.479,2.2508,2.9253,1.18,40.1567,39.0223,3.8624,3.1534,2.9519,0.2084,0.2541,180774.7642,106693.6171,82091.8851,1422697.3943,839678.7666
54,54,600556.SH,20220809,7.87,7.96,7.7,7.93,7.85,0.08000000000000007,1.0191,230724.3,180739.993,2.1625,2.8106,1.16,40.4629,39.3198,3.8918,3.1774,2.9744,0.2068,0.2522,180774.7642,106693.6171,82091.8851,1433543.8801,846080.3836
55,55,600556.SH,20220808,7.79,7.88,7.69,7.85,7.79,0.05999999999999961,0.7702,164057.22,127743.76,1.5376,2.0036,0.83,40.0547,38.9231,3.8525,3.1454,2.9444,0.2089,0.2548,180774.7642,106693.6171,81881.8851,1419081.899,837544.8942
56,56,600556.SH,20220805,7.49,7.8,7.44,7.79,7.42,0.3700000000000001,4.9865,240620.88,183753.109,2.2553,2.9386,1.3,39.7485,38.6256,3.8231,3.1213,2.9219,0.2105,0.2567,180774.7642,106693.6171,81881.8851,1408235.4131,831143.2772
57,57,600556.SH,20220804,7.32,7.45,7.23,7.42,7.23,0.1899999999999995,2.6279,173620.39,127573.024,1.6273,2.1204,0.98,37.8606,36.791,3.6415,2.9731,2.7831,0.221,0.2695,180774.7642,106693.6171,81881.8851,1341348.7504,791666.6389
58,58,600556.SH,20220803,7.43,7.59,7.19,7.23,7.45,-0.21999999999999975,-2.953,207475.47,153810.997,1.9446,2.5338,1.27,36.8911,35.8489,3.5483,2.8969,2.7119,0.2268,0.2766,180774.7642,106693.6171,81881.8851,1307001.5452,771394.8516
59,59,600556.SH,20220802,7.77,7.77,7.32,7.45,7.85,-0.39999999999999947,-5.0955,212784.26,159068.53,1.9943,2.5987,1.38,38.0137,36.9398,3.6562,2.9851,2.7944,0.2201,0.2685,180774.7642,106693.6171,81881.8851,1346771.9933,794867.4474
60,60,600556.SH,20220801,7.77,7.88,7.6,7.85,7.82,0.02999999999999936,0.3836,154697.59,120542.459,1.4499,1.8893,1.03,40.0547,38.9231,3.8525,3.1454,2.9444,0.2089,0.2548,180774.7642,106693.6171,81881.8851,1419081.899,837544.8942
61,61,600556.SH,20220729,7.81,7.95,7.71,7.82,7.82,0.0,0.0,177607.59,139107.178,1.6647,2.1691,1.11,39.9016,38.7744,3.8378,3.1333,2.9332,0.2097,0.2558,180774.7642,106693.6171,81881.8851,1413658.656,834344.0857
62,62,600556.SH,20220728,7.84,7.92,7.79,7.82,7.78,0.040000000000000036,0.5141,132592.3,104045.029,1.2427,1.6193,0.67,39.9016,38.7744,3.8378,3.1333,2.9332,0.2097,0.2558,180774.7642,106693.6171,81881.8851,1413658.656,834344.0857
63,63,600556.SH,20220727,7.84,7.97,7.75,7.78,7.9,-0.1200000000000001,-1.519,141049.77,110347.258,1.322,1.7226,0.66,39.6975,38.576,3.8182,3.1173,2.9182,0.2108,0.2571,180774.7642,106693.6171,81881.8851,1406427.6655,830076.341
64,64,600556.SH,20220726,7.71,7.9,7.62,7.9,7.64,0.2600000000000007,3.4031,166431.59,129376.251,1.5599,2.0326,0.75,40.3098,39.171,3.8771,3.1654,2.9632,0.2076,0.2532,180774.7642,106693.6171,81881.8851,1428120.6372,842879.5751
65,65,600556.SH,20220725,7.85,7.88,7.61,7.64,7.83,-0.1900000000000004,-2.4266,136115.45,104939.043,1.2758,1.6623,0.6,38.9832,37.8819,3.7495,3.0612,2.8657,0.2147,0.2618,180774.7642,106693.6171,81881.8851,1381119.1985,815139.2346
66,66,600556.SH,20220722,7.75,7.94,7.75,7.83,7.82,0.009999999999999787,0.1279,221399.06,173615.963,2.0751,2.7039,1.04,39.9526,38.8239,3.8427,3.1373,2.9369,0.2095,0.2554,180774.7642,106693.6171,81881.8851,1415466.4037,835411.0219
67,67,600556.SH,20220721,7.85,8.19,7.8,7.82,7.77,0.05000000000000071,0.6435,331138.92,262959.748,3.1036,4.0441,1.83,39.9016,38.7744,3.8378,3.1333,2.9332,0.2097,0.2558,180774.7642,106693.6171,81881.8851,1413658.656,834344.0857
68,68,600556.SH,20220720,7.64,7.77,7.61,7.77,7.63,0.13999999999999968,1.8349,206046.01,158776.812,1.9312,2.5164,1.18,39.6465,38.5264,3.8133,3.1133,2.9144,0.2111,0.2574,180774.7642,106693.6171,81881.8851,1404619.9178,829009.4049
69,69,600556.SH,20220719,7.45,7.65,7.4,7.63,7.44,0.1899999999999995,2.5538,221916.59,167844.144,2.0799,2.7102,1.35,38.9321,37.8323,3.7446,3.0572,2.8619,0.2149,0.2621,180774.7642,106693.6171,81881.8851,1379311.4508,814072.2985
70,70,600556.SH,20220718,7.16,7.45,7.12,7.44,7.26,0.1800000000000006,2.4793,152531.26,112495.882,1.4296,1.8628,0.94,37.9626,36.8902,3.6513,2.9811,2.7907,0.2204,0.2688,180774.7642,106693.6171,81881.8851,1344964.2456,793800.5112
71,71,600556.SH,20220715,7.56,7.6,7.25,7.26,7.45,-0.1900000000000004,-2.5503,156502.5,115312.701,1.4668,1.9113,0.92,37.0442,35.9977,3.563,2.909,2.7231,0.2259,0.2755,180774.7642,106693.6171,81881.8851,1312424.7881,774595.6601
72,72,600556.SH,20220714,7.5,7.55,7.44,7.45,7.52,-0.0699999999999994,-0.9309,170027.16,127269.086,1.5936,2.0765,1.05,38.0137,36.9398,3.6562,2.9851,2.7944,0.2201,0.2685,180774.7642,106693.6171,81881.8851,1346771.9933,794867.4474
73,73,600556.SH,20220713,7.43,7.65,7.42,7.52,7.36,0.15999999999999925,2.1739,174224.36,131233.241,1.6329,2.1278,1.12,38.3708,37.2869,3.6906,3.0131,2.8207,0.2181,0.266,180774.7642,106693.6171,81881.8851,1359426.2268,802336.0006
74,74,600556.SH,20220712,7.61,7.62,7.35,7.36,7.62,-0.2599999999999998,-3.4121,170554.73,127262.824,1.5985,2.0829,1.04,37.5544,36.4935,3.6121,2.949,2.7606,0.2228,0.2717,180774.7642,106693.6171,81881.8851,1330502.2645,785265.0219
75,75,600556.SH,20220711,7.81,7.81,7.56,7.62,7.8,-0.17999999999999972,-2.3077,140278.1,107543.487,1.3148,1.7132,0.85,38.8811,37.7827,3.7397,3.0532,2.8582,0.2152,0.2625,180774.7642,106693.6171,81881.8851,1377503.7032,813005.3623
76,76,600556.SH,20220708,7.72,7.98,7.66,7.8,7.71,0.08999999999999986,1.1673,195139.71,153383.403,1.829,2.3832,1.18,39.7996,38.6752,3.828,3.1253,2.9257,0.2103,0.2564,180774.7642,106693.6171,81881.8851,1410043.1608,832210.2134
77,77,600556.SH,20220707,7.74,7.75,7.61,7.71,7.67,0.040000000000000036,0.5215,129020.49,99056.961,1.2093,1.5757,0.67,39.3403,38.2289,3.7838,3.0893,2.8919,0.2127,0.2594,180774.7642,106693.6171,81881.8851,1393773.432,822607.7878
78,78,600556.SH,20220706,7.91,7.95,7.63,7.67,7.87,-0.20000000000000018,-2.5413,139877.49,108422.641,1.311,1.7083,0.59,39.1362,38.0306,3.7642,3.0732,2.8769,0.2138,0.2608,180774.7642,106693.6171,81881.8851,1386542.4414,818340.0432
79,79,600556.SH,20220705,8.0396,8.0995,7.7504,7.8701,8.1095,-0.23940000000000072,-2.9521,214237.95,169665.584,2.008,2.6164,0.87,40.2588,39.1215,3.8345,3.1614,2.9594,0.2079,0.2079,180774.7642,106693.6171,81881.8851,1426312.8895,841812.6389
80,80,600556.SH,20220704,8.0596,8.1095,7.91,8.1095,8.0396,0.06990000000000052,0.8694,150610.45,120922.234,1.4116,1.8394,0.55,41.4834,40.3115,3.9512,3.2575,3.0495,0.2017,0.2017,180774.7642,106693.6171,81881.8851,1469698.8329,867419.107
81,81,600556.SH,20220701,8.1593,8.2092,8.0297,8.0396,8.2092,-0.16959999999999908,-2.066,194867.24,158278.257,1.8264,2.3799,0.66,41.1262,39.9644,3.9172,3.2295,3.0232,0.2035,0.2035,180774.7642,106693.6171,81881.8851,1457044.5995,859950.5538
82,82,600556.SH,20220630,8.2192,8.3488,8.1394,8.2092,8.289,-0.07980000000000054,-0.9627,262345.19,217017.259,2.4589,3.2039,0.83,41.9936,40.8073,3.9998,3.2976,3.087,0.1993,0.1993,180774.7642,106693.6171,81881.8851,1487776.3094,878088.4687
83,83,600556.SH,20220629,8.279,8.5284,8.1793,8.289,8.269,0.019999999999999574,0.2419,353957.4,296283.541,3.3175,4.3228,1.01,42.4018,41.204,4.0387,3.3297,3.117,0.1974,0.1974,180774.7642,106693.6171,81881.8851,1502238.2905,886623.9581
84,84,600556.SH,20220628,8.289,8.3389,8.1294,8.269,8.279,-0.009999999999999787,-0.1208,271570.68,223959.561,2.5453,3.3166,0.67,42.2998,41.1048,4.0289,3.3217,3.1095,0.1978,0.1978,180774.7642,106693.6171,81881.8851,1498622.7952,884490.0858
85,85,600556.SH,20220627,8.0995,8.3688,8.0995,8.279,8.1394,0.13959999999999972,1.7151,291788.36,241447.366,2.7348,3.5635,0.62,42.3508,41.1544,4.0338,3.3257,3.1132,0.1976,0.1976,180774.7642,106693.6171,81881.8851,1500430.5429,885557.0219
86,86,600556.SH,20220624,8.1793,8.269,8.0995,8.1394,8.1893,-0.04989999999999917,-0.6093,292808.01,239892.978,2.7444,3.576,0.45,41.6365,40.4602,3.9658,3.2696,3.0607,0.201,0.201,180774.7642,106693.6171,81881.8851,1475122.0759,870619.9155
87,87,600556.SH,20220623,8.1294,8.299,7.9898,8.1893,8.2591,-0.06980000000000075,-0.8451,376794.93,306626.647,3.5316,4.6017,0.61,41.8916,40.7081,3.9901,3.2896,3.0795,0.1998,0.1998,180774.7642,106693.6171,81881.8851,1484160.8141,875954.5964
88,88,600556.SH,20220622,8.7179,8.9374,8.2391,8.2591,8.5483,-0.28919999999999924,-3.3831,513514.65,442027.515,4.813,6.2714,0.91,42.2488,41.0552,4.0241,3.3177,3.1057,0.1981,0.1981,180774.7642,106693.6171,81881.8851,1496815.0476,883423.1496
89,89,600556.SH,20220621,8.4386,8.6381,8.279,8.5483,8.4785,0.06979999999999897,0.8233,541896.53,460744.379,5.079,7.4688,1.07,43.7285,42.4931,4.165,3.4338,3.2145,0.1914,0.1914,180774.7642,106693.6171,72554.506,1549239.7292,914364.2985
90,90,600556.SH,20220620,8.2391,8.7877,8.2391,8.4785,8.6581,-0.17959999999999887,-2.0744,620175.49,526917.043,5.8127,8.5477,1.47,43.3713,42.146,4.131,3.4058,3.1882,0.1929,0.1929,180774.7642,106693.6171,72554.506,1536585.4957,906895.7454
91,91,600556.SH,20220617,9.4062,9.4062,8.5583,8.6581,8.5583,0.09980000000000011,1.1661,1178775.24,1053311.177,11.0482,16.2692,4.68,44.2898,43.0386,4.2185,3.4779,3.2558,0.1889,0.1889,180774.7642,106693.6171,72454.506,1569124.9533,926100.5964
92,92,600556.SH,20220616,7.8102,8.5583,7.8102,8.5583,7.7803,0.7779999999999987,9.9996,252072.31,213825.843,2.3626,3.479,1.1,43.7795,42.5427,4.1699,3.4379,3.2183,0.1911,0.1911,180774.7642,106693.6171,72454.506,1551047.4768,915431.2347
93,93,600556.SH,20220615,7.7204,7.9199,7.6706,7.7803,7.7005,0.07980000000000054,1.0363,236871.0,185485.159,2.2201,3.2692,1.12,39.7996,38.6752,3.7908,3.1253,2.9257,0.2103,0.2103,180774.7642,106693.6171,72454.506,1410043.1608,832210.2134
94,94,600556.SH,20220614,7.8701,7.8701,7.4312,7.7005,7.8701,-0.16959999999999997,-2.155,234599.0,178871.384,2.1988,3.2379,1.2,39.3914,38.2785,3.7519,3.0933,2.8957,0.2124,0.2124,180774.7642,106693.6171,72454.506,1395581.1796,823674.724
95,95,600556.SH,20220613,7.8601,7.9598,7.7504,7.8701,7.8202,0.049900000000000055,0.6381,214112.9,168967.873,2.0068,2.9551,1.16,40.2588,39.1215,3.8345,3.1614,2.9594,0.2079,0.2079,180774.7642,106693.6171,72454.506,1426312.8895,841812.6389
96,96,600556.SH,20220610,7.3813,7.91,7.3813,7.8202,7.511,0.3091999999999997,4.1166,322826.82,251014.685,3.0257,4.4556,2.17,40.0037,38.8735,3.8102,3.1414,2.9407,0.2092,0.2092,180774.7642,106693.6171,72454.506,1417274.1513,836477.9581
97,97,600556.SH,20220609,7.6506,7.6506,7.4511,7.511,7.6805,-0.1695000000000002,-2.2069,132895.04,100530.373,1.2456,1.8342,0.84,38.4219,37.3364,3.6596,3.0171,2.8244,0.2178,0.2178,180774.7642,106693.6171,72454.506,1361233.9744,803402.9368
98,98,600556.SH,20220608,7.7404,7.7404,7.4411,7.6805,7.6406,0.03990000000000027,0.5222,156571.96,119496.249,1.4675,2.161,0.93,39.2893,38.1794,3.7422,3.0853,2.8882,0.213,0.213,180774.7642,106693.6171,72454.506,1391965.6843,821540.8517
