,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,603113.SH,20221101,8.88,9.14,8.88,9.12,8.99,0.129999999999999,1.4461,51411.48,46598.01,0.6012,1.2359,1.03,8.3429,121.8931,0.9202,0.6512,0.4295,3.7688,3.8056,85508.5291,85508.5291,41598.0547,779837.7854,779837.7854
1,1,603113.SH,20221031,8.68,9.11,8.68,8.99,8.71,0.27999999999999936,3.2147,68583.28,61549.221,0.8021,1.6561,1.48,8.224,120.1556,0.9071,0.6419,0.4234,3.8233,3.8607,85508.5291,85508.5291,41413.0881,768721.6766,768721.6766
2,2,603113.SH,20221028,9.0,9.0,8.65,8.71,9.0,-0.28999999999999915,-3.2222,55261.11,48648.412,0.6463,1.3344,1.29,7.9678,39.9658,0.888,0.6219,0.4777,3.9462,3.9848,85508.5291,85508.5291,41413.5047,744779.2885,744779.2885
3,3,603113.SH,20221027,8.95,9.07,8.92,9.0,8.96,0.03999999999999915,0.4464,32674.59,29464.793,0.3821,0.789,0.67,8.2331,41.2964,0.9175,0.6426,0.4937,3.8191,3.8564,85508.5291,85508.5291,41413.5047,769576.7619,769576.7619
4,4,603113.SH,20221026,8.88,9.09,8.86,8.96,8.88,0.08000000000000007,0.9009,45779.92,41113.784,0.5354,1.1054,0.85,8.1965,41.1129,0.9134,0.6397,0.4915,3.8361,3.8736,85508.5291,85508.5291,41413.5047,766156.4207,766156.4207
5,5,603113.SH,20221025,8.91,8.99,8.73,8.88,8.97,-0.08999999999999986,-1.0033,46475.79,41178.134,0.5435,1.1222,0.82,8.1234,40.7458,0.9053,0.634,0.4871,3.8707,3.9085,85508.5291,85508.5291,41413.5047,759315.7384,759315.7384
6,6,603113.SH,20221024,9.15,9.24,8.91,8.97,9.12,-0.14999999999999858,-1.6447,51708.35,46852.416,0.6047,1.2486,0.88,8.2057,41.1588,0.9145,0.6405,0.492,3.8319,3.8693,85508.5291,85508.5291,41413.5047,767011.506,767011.506
7,7,603113.SH,20221021,9.2,9.28,9.12,9.12,9.18,-0.0600000000000005,-0.6536,37614.26,34551.904,0.4399,0.9083,0.57,8.3429,41.8471,0.9298,0.6512,0.5002,3.7688,3.8056,85508.5291,85508.5291,41413.5047,779837.7854,779837.7854
8,8,603113.SH,20221020,9.33,9.43,9.15,9.18,9.38,-0.20000000000000107,-2.1322,61798.18,57171.314,0.7227,1.4922,0.93,8.3978,42.1224,0.9359,0.6554,0.5035,3.7442,3.7808,85508.5291,85508.5291,41413.5047,784968.2971,784968.2971
9,9,603113.SH,20221019,9.33,9.53,9.26,9.38,9.34,0.040000000000000924,0.4283,71623.63,67298.3,0.8376,1.7295,1.14,8.5807,43.0401,0.9563,0.6697,0.5145,3.6644,3.7002,85508.5291,85508.5291,41413.5047,802070.003,802070.003
10,10,603113.SH,20221018,9.26,9.39,9.25,9.34,9.3,0.03999999999999915,0.4301,59152.23,55125.758,0.6918,1.4283,0.91,8.5442,42.8565,0.9522,0.6669,0.5123,3.6801,3.716,85508.5291,85508.5291,41413.5047,798649.6618,798649.6618
