,index,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1469,1469,20170110,42.15,42.9,42.1,42.9,42.05,0.85,2.02,2593621.0,110447622.55
1470,1470,20170109,42.05,42.2,41.7,42.05,41.75,0.3,0.71,1633143.0,68593665.7
1471,1471,20170106,41.9,42.0,41.55,41.75,41.8,-0.05,-0.11,2778232.0,115933860.35
1472,1472,20170105,41.9,41.9,41.4,41.8,41.5,0.3,0.72,3055968.0,127419916.25
1473,1473,20170104,42.2,42.2,41.1,41.5,41.8,-0.3,-0.71,3005262.0,124494440.77
1474,1474,20170103,41.25,42.2,41.0,41.8,41.25,0.55,1.33,1857891.0,77670370.4
1475,1475,20161230,40.9,41.3,40.4,41.25,40.7,0.55,1.35,1441480.0,59275150.3
1476,1476,20161229,40.25,40.7,40.25,40.7,40.5,0.2,0.49,2370005.0,95832779.6
1477,1477,20161228,40.5,40.8,40.3,40.5,40.5,0.0,0.0,1514031.0,61358819.95
1478,1478,20161223,40.65,40.95,40.25,40.5,40.7,-0.2,-0.49,1383010.0,56091638.8
1479,1479,20161222,40.8,41.15,40.5,40.7,40.8,-0.1,-0.24,1328347.0,54068900.6
1480,1480,20161221,41.1,41.1,40.65,40.8,40.8,0.0,0.0,1939740.0,79156039.1
1481,1481,20161220,41.35,41.35,40.8,40.8,41.0,-0.2,-0.48,1342562.0,54960353.29
1482,1482,20161219,41.0,41.25,40.8,41.0,41.15,-0.15,-0.36,1445335.0,59222198.65
1483,1483,20161216,41.0,41.4,40.9,41.15,41.2,-0.05,-0.12,2592971.0,106702378.95
1484,1484,20161215,41.6,41.6,40.9,41.2,41.9,-0.7,-1.67,2638154.0,108498455.7
1485,1485,20161214,41.9,42.1,41.75,41.9,42.05,-0.15,-0.35,1436502.0,60265457.45
1486,1486,20161213,42.0,42.05,41.55,42.05,41.85,0.2,0.47,4698306.0,196661722.67
1487,1487,20161212,42.85,43.05,41.65,41.85,42.85,-1.0,-2.33,2570741.0,108187306.5
1488,1488,20161209,42.5,43.0,42.5,42.85,42.65,0.2,0.46,1940186.0,83018422.95
1489,1489,20161208,42.7,43.0,42.5,42.65,42.45,0.2,0.47,1610775.0,68889362.7
1490,1490,20161207,42.85,42.85,42.4,42.45,42.4,0.05,0.11,945674.0,40205635.15
1491,1491,20161206,42.4,42.65,42.3,42.4,42.3,0.1,0.23,1104889.0,46874372.9
1492,1492,20161205,42.55,42.6,42.15,42.3,42.3,0.0,0.0,909802.0,38506180.194
1493,1493,20161202,42.35,42.75,42.3,42.3,42.95,-0.65,-1.51,1858484.0,78870145.1
1494,1494,20161201,43.2,43.2,42.6,42.95,42.85,0.1,0.23,2549330.0,109267267.4
1495,1495,20161130,43.0,43.05,42.55,42.85,42.85,0.0,0.0,4785066.0,204865472.5
1496,1496,20161129,42.3,43.0,42.3,42.85,42.65,0.2,0.46,1395760.0,59689717.6
1497,1497,20161128,42.9,43.15,42.65,42.65,42.6,0.05,0.11,1211769.0,51909777.95
1498,1498,20161125,42.95,42.95,42.4,42.6,42.45,0.15,0.35,1436533.0,61249350.3
1499,1499,20161124,42.65,42.75,42.1,42.45,42.95,-0.5,-1.16,1149843.0,48832160.35
1500,1500,20161123,42.7,43.15,42.65,42.95,42.65,0.3,0.7,2326568.0,99813361.2
1501,1501,20161122,42.7,42.95,42.5,42.65,42.05,0.6,1.42,2264990.0,96659447.9
1502,1502,20161121,41.8,42.6,41.7,42.05,41.9,0.15,0.35,1879745.0,79402632.9
1503,1503,20161118,41.9,42.05,41.5,41.9,42.05,-0.15,-0.35,2113754.0,88325069.5
1504,1504,20161117,41.8,42.05,41.6,42.05,42.15,-0.1,-0.23,3398378.0,142226485.9
1505,1505,20161116,42.4,42.75,41.7,42.15,42.2,-0.05,-0.11,3890630.0,163368845.33
1506,1506,20161115,42.45,42.6,41.95,42.2,42.2,0.0,0.0,1714531.0,72296875.4
1507,1507,20161114,42.2,42.35,41.75,42.2,42.65,-0.45,-1.05,1937277.0,81528735.5
1508,1508,20161111,42.75,43.15,42.15,42.65,43.1,-0.45,-1.04,2956830.0,125627482.63
1509,1509,20161110,43.0,43.45,42.9,43.1,42.55,0.55,1.29,2010778.0,86610994.7
1510,1510,20161109,43.3,43.35,41.5,42.55,43.0,-0.45,-1.04,8923987.0,375453926.945
1511,1511,20161108,43.0,43.15,42.3,43.0,43.1,-0.1,-0.23,5992900.0,256874177.83
1512,1512,20161107,44.35,44.35,42.4,43.1,45.75,-2.65,-5.79,11967927.0,513489690.28
1513,1513,20161104,46.0,46.2,45.7,45.75,45.85,-0.1,-0.21,1078069.0,49466498.35
1514,1514,20161103,46.5,46.5,45.7,45.85,46.25,-0.4,-0.86,1669551.0,76735213.7
1515,1515,20161102,46.3,46.7,46.05,46.25,46.65,-0.4,-0.85,2157394.0,99676428.9
1516,1516,20161101,46.3,47.05,45.95,46.65,45.95,0.7,1.52,5249098.0,244918894.55
1517,1517,20161031,45.55,46.3,45.3,45.95,45.6,0.35,0.76,1988323.0,91291519.75
1518,1518,20161028,45.5,46.05,45.35,45.6,45.85,-0.25,-0.54,1624310.0,74109597.1
1519,1519,20161027,46.45,46.45,45.35,45.85,46.45,-0.6,-1.29,2616598.0,119712820.65
1520,1520,20161026,46.3,46.55,46.1,46.45,46.45,0.0,0.0,2948122.0,136606854.4
1521,1521,20161025,45.9,46.55,45.8,46.45,46.0,0.45,0.97,2630334.0,121896160.2
1522,1522,20161024,46.3,46.3,45.3,46.0,45.45,0.55,1.21,2985876.0,136998806.15
1523,1523,20161020,45.5,45.7,45.15,45.45,45.45,0.0,0.0,1011444.0,45911607.9
1524,1524,20161019,45.5,45.75,44.95,45.45,45.7,-0.25,-0.54,1672901.0,75759756.2
1525,1525,20161018,45.2,45.7,45.2,45.7,45.15,0.55,1.21,1178790.0,53666453.4
1526,1526,20161017,45.25,45.3,44.8,45.15,45.5,-0.35,-0.76,2290606.0,103294278.45
1527,1527,20161014,45.45,45.6,45.1,45.5,45.45,0.05,0.11,2448035.0,110919833.75
1528,1528,20161013,45.3,45.55,45.05,45.45,45.3,0.15,0.33,1933020.0,87642152.2
1529,1529,20161012,45.1,45.6,45.1,45.3,45.5,-0.2,-0.43,2497472.0,112938443.8
1530,1530,20161011,46.2,46.4,44.85,45.5,46.15,-0.65,-1.4,4214300.0,191260565.236
1531,1531,20161007,46.2,46.3,46.0,46.15,46.3,-0.15,-0.32,1217445.0,56183179.5
1532,1532,20161006,46.6,46.75,46.15,46.3,46.6,-0.3,-0.64,2597920.0,120469476.9
1533,1533,20161005,46.85,46.85,46.25,46.6,46.9,-0.3,-0.63,1339067.0,62397582.414
1534,1534,20161004,46.4,47.0,46.2,46.9,46.3,0.6,1.29,2075968.0,97135060.15
1535,1535,20161003,46.65,46.8,46.2,46.3,46.0,0.3,0.65,2494486.0,115821705.65
1536,1536,20160930,46.75,46.75,46.0,46.0,46.95,-0.95,-2.02,3614352.0,166861750.245
1537,1537,20160929,47.0,47.4,46.65,46.95,46.8,0.15,0.32,1938658.0,91017716.05
1538,1538,20160928,46.85,47.0,46.55,46.8,47.0,-0.2,-0.42,3003053.0,140486562.85
1539,1539,20160927,47.4,47.4,46.5,47.0,46.9,0.1,0.21,1930922.0,90718660.8
1540,1540,20160926,46.9,47.15,46.6,46.9,46.9,0.0,0.0,3381340.0,158585655.4
1541,1541,20160923,47.35,47.4,46.9,46.9,46.95,-0.05,-0.1,2432676.0,114679685.95
1542,1542,20160922,46.75,47.3,46.75,46.95,46.45,0.5,1.07,3896212.0,183362690.9
1543,1543,20160921,45.8,46.7,45.8,46.45,45.85,0.6,1.3,3973172.0,184431738.1
1544,1544,20160920,46.0,46.25,45.65,45.85,46.25,-0.4,-0.86,2728753.0,125173303.1
1545,1545,20160919,45.95,46.4,45.65,46.25,45.35,0.9,1.98,2774447.0,127738094.0
1546,1546,20160915,45.7,45.7,44.9,45.35,45.4,-0.05,-0.11,3437460.0,155645123.7
1547,1547,20160914,45.35,45.75,45.25,45.4,45.25,0.15,0.33,1791851.0,81409507.9
1548,1548,20160913,46.2,46.4,45.1,45.25,45.8,-0.55,-1.2,2923705.0,133426871.9
1549,1549,20160912,46.2,46.7,45.75,45.8,47.4,-1.6,-3.37,5920586.0,275402625.4
1550,1550,20160909,46.15,48.2,46.15,47.4,46.3,1.1,2.37,7997214.0,379259585.639
1551,1551,20160908,45.8,46.4,45.65,46.3,46.0,0.3,0.65,4299290.0,198284520.6
1552,1552,20160907,46.1,46.2,45.8,46.0,46.15,-0.15,-0.32,2468530.0,113511436.9
1553,1553,20160906,46.15,46.15,45.7,46.15,46.05,0.1,0.21,2955846.0,135859819.3
1554,1554,20160905,45.3,46.2,45.3,46.05,44.93,1.12,2.49,4587073.0,210074238.382
1555,1555,20160902,45.6,45.7,45.2,45.35,45.5,-0.15,-0.32,4615313.0,209336688.7
1556,1556,20160901,45.4,45.75,45.3,45.5,45.35,0.15,0.33,1842891.0,83852067.143
1557,1557,20160831,45.75,45.95,45.3,45.35,45.9,-0.55,-1.19,3651524.0,166399757.9
1558,1558,20160830,46.05,46.45,45.9,45.9,45.8,0.1,0.21,2245970.0,103492105.0
1559,1559,20160829,46.45,46.45,45.6,45.8,46.25,-0.45,-0.97,1453531.0,66713977.4
1560,1560,20160826,46.5,46.7,46.1,46.25,46.5,-0.25,-0.53,1343919.0,62257706.3
1561,1561,20160825,46.0,46.5,45.7,46.5,46.1,0.4,0.86,1881821.0,87003615.9
1562,1562,20160824,46.5,46.55,45.8,46.1,46.35,-0.25,-0.53,2542067.0,116985620.95
1563,1563,20160823,46.0,46.4,45.95,46.35,46.2,0.15,0.32,1102335.0,50946953.0
1564,1564,20160822,45.9,46.2,45.75,46.2,46.15,0.05,0.1,1103887.0,50758365.41
1565,1565,20160819,46.3,46.65,45.7,46.15,46.3,-0.15,-0.32,1929440.0,88808563.4
1566,1566,20160818,45.85,46.85,45.85,46.3,46.0,0.3,0.65,2015374.0,93703851.0
1567,1567,20160817,46.25,46.45,45.85,46.0,46.25,-0.25,-0.54,1041070.0,48055926.9
1568,1568,20160816,46.5,46.65,45.85,46.25,46.55,-0.3,-0.64,2663804.0,123148065.9
1569,1569,20160815,45.95,46.7,45.95,46.55,46.15,0.4,0.86,2172335.0,100839811.15
1570,1570,20160812,46.0,46.45,45.8,46.15,45.75,0.4,0.87,2262014.0,104234481.6
1571,1571,20160811,46.2,46.75,45.75,45.75,46.7,-0.95,-2.03,3526164.0,162185678.75
1572,1572,20160810,46.5,47.2,46.2,46.7,46.55,0.15,0.32,2681460.0,125508337.2
1573,1573,20160809,46.7,47.0,46.45,46.55,46.95,-0.4,-0.85,1475390.0,68848972.5
1574,1574,20160808,46.35,46.95,46.3,46.95,46.0,0.95,2.06,2438471.0,113817397.95
1575,1575,20160805,46.0,46.3,45.75,46.0,45.65,0.35,0.76,2194034.0,101022803.94
1576,1576,20160804,45.5,46.0,45.25,45.65,45.35,0.3,0.66,1615666.0,73675533.6
1577,1577,20160803,46.0,46.2,45.3,45.35,46.55,-1.2,-2.57,3427735.0,156348918.217
1578,1578,20160801,46.4,47.2,46.4,46.55,46.2,0.35,0.75,2911705.0,136049167.25
1579,1579,20160729,46.6,47.0,46.2,46.2,46.65,-0.45,-0.96,3229555.0,149857026.3
1580,1580,20160728,46.4,47.1,46.35,46.65,46.6,0.05,0.1,2647775.0,123877603.057
1581,1581,20160727,46.4,46.9,46.0,46.6,46.4,0.2,0.43,2735777.0,127030967.6
1582,1582,20160726,46.25,47.15,46.2,46.4,46.45,-0.05,-0.1,3026984.0,141286773.25
1583,1583,20160725,46.6,46.65,46.05,46.45,46.5,-0.05,-0.1,1839389.0,85190429.7
1584,1584,20160722,46.2,46.55,46.0,46.5,46.6,-0.1,-0.21,3115067.0,144255216.0
1585,1585,20160721,46.3,46.95,46.0,46.6,46.25,0.35,0.75,3839656.0,179103899.45
1586,1586,20160720,44.75,46.3,44.65,46.25,44.8,1.45,3.23,3657007.0,167523100.286
1587,1587,20160719,45.05,45.15,44.65,44.8,45.1,-0.3,-0.66,2114267.0,94942854.25
1588,1588,20160718,44.4,45.15,44.4,45.1,44.45,0.65,1.46,2932788.0,131652632.15
1589,1589,20160715,44.65,44.85,44.05,44.45,44.8,-0.35,-0.78,3565809.0,158439106.95
1590,1590,20160714,44.2,44.85,44.05,44.8,44.15,0.65,1.47,2040418.0,90924489.7
1591,1591,20160713,44.3,44.95,44.0,44.15,44.1,0.05,0.11,2150827.0,95359523.6
1592,1592,20160712,43.6,44.35,43.25,44.1,43.55,0.55,1.26,3143675.0,137595629.15
1593,1593,20160711,43.55,43.95,43.45,43.55,43.05,0.5,1.16,2247044.0,98150090.05
1594,1594,20160708,43.55,43.8,42.95,43.05,44.0,-0.95,-2.15,1916844.0,82694608.3
1595,1595,20160707,43.4,44.15,43.25,44.0,43.1,0.9,2.08,2224384.0,97356997.21
1596,1596,20160706,43.0,43.3,42.7,43.1,43.55,-0.45,-1.03,1558457.0,66922083.421
1597,1597,20160705,44.15,44.15,43.45,43.55,44.65,-1.1,-2.46,2766640.0,121049679.886
1598,1598,20160704,43.65,44.75,43.6,44.65,43.55,1.1,2.52,5479929.0,242848199.275
1599,1599,20160630,42.75,43.6,42.65,43.55,42.5,1.05,2.47,4946343.0,214007785.053
1600,1600,20160629,41.05,42.6,41.05,42.5,41.15,1.35,3.28,4419052.0,186072999.542
1601,1601,20160628,41.45,41.45,40.5,41.15,41.2,-0.05,-0.12,2818232.0,115662240.775
1602,1602,20160627,40.65,41.4,40.2,41.2,41.15,0.05,0.12,2160624.0,88523183.05
1603,1603,20160624,41.2,42.2,40.0,41.15,41.85,-0.7,-1.67,4019251.0,163947534.394
1604,1604,20160623,41.8,42.05,41.35,41.85,41.8,0.05,0.11,1195245.0,49908453.9
1605,1605,20160622,41.15,42.25,41.1,41.8,41.3,0.5,1.21,2104121.0,87814607.45
1606,1606,20160621,41.2,41.5,40.95,41.3,41.2,0.1,0.24,1418870.0,58638903.22
1607,1607,20160620,41.2,41.45,40.8,41.2,40.6,0.6,1.47,1580938.0,65000637.1
1608,1608,20160617,40.7,40.9,40.2,40.6,40.35,0.25,0.61,1848348.0,75121435.95
1609,1609,20160616,40.8,40.95,40.1,40.35,41.25,-0.9,-2.18,2143026.0,86599178.75
1610,1610,20160615,41.0,41.45,40.85,41.25,41.4,-0.15,-0.36,1507656.0,62034066.5
1611,1611,20160614,42.0,42.0,41.25,41.4,41.65,-0.25,-0.6,1525048.0,63194474.2
1612,1612,20160613,41.65,42.35,41.4,41.65,42.55,-0.9,-2.11,2259050.0,93908504.6
1613,1613,20160610,42.25,42.9,42.25,42.55,42.65,-0.1,-0.23,2338331.0,99618172.211
1614,1614,20160608,42.35,43.0,42.35,42.65,42.5,0.15,0.35,2910308.0,124407166.95
1615,1615,20160607,43.8,43.85,42.45,42.5,43.1,-0.6,-1.39,7051360.0,301832693.35
1616,1616,20160606,43.45,43.5,42.5,43.1,43.118,-0.018,-0.04,4631030.0,200543221.1
1617,1617,20160603,47.8,48.6,47.55,48.5,47.45,1.05,2.21,6375287.0,307106868.08
1618,1618,20160602,47.4,47.7,46.9,47.45,46.95,0.5,1.06,3449745.0,163532903.62
1619,1619,20160601,47.0,47.45,46.85,46.95,47.15,-0.2,-0.42,3533301.0,166445552.434
1620,1620,20160531,46.3,47.4,46.1,47.15,46.45,0.7,1.5,13187352.0,621111365.85
1621,1621,20160530,45.8,46.7,45.65,46.45,45.7,0.75,1.64,1927049.0,89301129.05
1622,1622,20160527,45.35,45.9,45.15,45.7,45.4,0.3,0.66,1777634.0,80891283.55
1623,1623,20160526,45.7,45.7,45.05,45.4,45.65,-0.25,-0.5476,1918136.0,87065544.6
1624,1624,20160525,45.2,46.05,45.0,45.65,44.3,1.35,3.0474,2905247.0,132879791.894
1625,1625,20160524,44.35,44.75,44.1,44.3,44.45,-0.15,-0.3375,2968064.0,131620017.45
1626,1626,20160523,44.65,44.95,44.2,44.45,44.85,-0.4,-0.8919,1749513.0,78065356.25
1627,1627,20160520,44.15,45.0,43.85,44.85,43.7,1.15,2.6316,2758194.0,123233566.4
1628,1628,20160519,43.9,44.3,43.6,43.7,44.2,-0.5,-1.1312,2587817.0,113480724.45
1629,1629,20160518,44.65,44.65,44.0,44.2,44.95,-0.75,-1.6685,2831781.0,125213839.45
1630,1630,20160517,44.45,45.15,43.85,44.95,44.25,0.7,1.5819,2789813.0,124230197.35
1631,1631,20160516,44.45,44.6,43.8,44.25,44.5,-0.25,-0.5618,3891391.0,171977004.65
1632,1632,20160513,45.0,45.1,44.0,44.5,45.2,-0.7,-1.5487,6594327.0,292173944.05
1633,1633,20160512,46.2,46.25,45.05,45.2,46.2,-1.0,-2.1645,3109822.0,140910387.6
1634,1634,20160511,46.7,47.65,45.9,46.2,46.7,-0.5,-1.0707,2620980.0,121152176.85
1635,1635,20160510,46.25,46.8,45.85,46.7,46.7,0.0,0.0,2914562.0,135058180.2
1636,1636,20160509,46.25,47.0,46.2,46.7,46.15,0.55,1.1918,2277930.0,106251614.6
1637,1637,20160506,47.15,47.15,46.1,46.15,47.25,-1.1,-2.328,3632710.0,168814055.778
1638,1638,20160505,47.65,47.85,47.1,47.25,47.95,-0.7,-1.4599,2058482.0,97257326.6
1639,1639,20160504,47.15,48.05,47.05,47.95,47.45,0.5,1.0537,2513958.0,119870206.5
1640,1640,20160503,48.85,48.85,47.4,47.45,48.5,-1.05,-2.165,3454455.0,165964605.9
1641,1641,20160429,49.75,49.75,48.05,48.5,50.0,-1.5,-3.0,4457799.0,216844303.25
1642,1642,20160428,49.85,50.5,49.4,50.0,49.75,0.25,0.5025,3477222.0,173942144.6
1643,1643,20160427,50.05,50.45,49.55,49.75,50.4,-0.65,-1.2897,2391128.0,119231440.7
1644,1644,20160426,50.3,50.95,49.85,50.4,49.85,0.55,1.1033,2438863.0,122507661.0
1645,1645,20160425,49.6,50.35,49.4,49.85,49.55,0.3,0.6054,1760599.0,88057121.6
1646,1646,20160422,49.35,50.1,49.25,49.55,50.25,-0.7,-1.393,2286063.0,113261307.32
1647,1647,20160421,50.1,50.55,49.9,50.25,49.65,0.6,1.2085,2629184.0,132031605.35
1648,1648,20160420,49.55,50.0,49.3,49.65,49.9,-0.25,-0.501,3034198.0,150599182.95
1649,1649,20160419,50.1,50.3,49.5,49.9,49.4,0.5,1.0122,2383932.0,118801824.052
1650,1650,20160418,49.9,49.95,49.0,49.4,50.05,-0.65,-1.2987,2168384.0,107024099.55
1651,1651,20160415,49.8,50.25,49.7,50.05,50.0,0.05,0.1,1799474.0,89860441.4
1652,1652,20160414,50.1,50.45,49.5,50.0,49.7,0.3,0.6036,3060441.0,152579596.599
1653,1653,20160413,48.8,49.8,48.65,49.7,48.45,1.25,2.58,3467101.0,170882410.85
1654,1654,20160412,48.0,48.6,48.0,48.45,48.0,0.45,0.9375,2737263.0,132471387.7
1655,1655,20160411,47.45,48.15,47.2,48.0,47.6,0.4,0.8403,1997082.0,95589419.05
1656,1656,20160408,47.2,47.75,46.8,47.6,47.55,0.05,0.1052,1241762.0,58748124.1
1657,1657,20160407,47.3,47.75,47.3,47.55,47.45,0.1,0.2107,1277178.0,60714711.2
1658,1658,20160406,46.6,47.75,46.6,47.45,46.95,0.5,1.065,2357714.0,111716086.9
1659,1659,20160405,47.35,47.7,46.55,46.95,47.2,-0.25,-0.5297,3351456.0,158323133.3
1660,1660,20160401,48.0,48.0,47.1,47.2,47.65,-0.45,-0.9444,2371458.0,112184872.25
1661,1661,20160331,48.25,48.25,47.5,47.65,48.55,-0.9,-1.8538,4439606.0,212134152.854
1662,1662,20160330,47.9,48.6,47.4,48.55,47.3,1.25,2.6427,6185489.0,297662978.1
1663,1663,20160329,46.0,47.45,46.0,47.3,46.2,1.1,2.381,4845240.0,227457688.16
1664,1664,20160324,46.6,46.9,45.95,46.2,47.05,-0.85,-1.8066,5093029.0,236546304.25
1665,1665,20160323,46.5,47.35,46.5,47.05,46.45,0.6,1.2917,7569041.0,355352406.0
1666,1666,20160322,47.45,47.45,45.8,46.45,48.45,-2.0,-4.128,19302387.0,896525169.71
1667,1667,20160321,48.1,49.35,48.1,48.45,47.85,0.6,1.2539,5985111.0,291088345.55
1668,1668,20160318,47.7,47.85,47.05,47.85,47.35,0.5,1.056,4057262.0,192945912.55
1669,1669,20160317,47.35,48.15,47.0,47.35,46.8,0.55,1.1752,4026543.0,191519744.0
1670,1670,20160316,46.5,47.3,46.5,46.8,46.4,0.4,0.8621,2013994.0,94350430.75
1671,1671,20160315,46.45,46.95,46.25,46.4,46.55,-0.15,-0.3222,3856100.0,179589378.1
1672,1672,20160314,45.7,46.65,45.35,46.55,45.05,1.5,3.3296,4407150.0,203571653.85
1673,1673,20160311,44.5,45.2,44.25,45.05,44.75,0.3,0.6704,2288155.0,102484314.05
1674,1674,20160310,44.3,45.2,44.3,44.75,44.4,0.35,0.7883,3189161.0,142994833.3
1675,1675,20160309,43.9,44.65,43.55,44.4,44.35,0.05,0.1127,2053211.0,90491237.15
1676,1676,20160308,44.7,44.9,44.15,44.35,45.0,-0.65,-1.4444,2383988.0,105883731.4
1677,1677,20160307,45.3,45.5,44.05,45.0,45.3,-0.3,-0.6623,3864266.0,172496506.35
1678,1678,20160304,43.8,45.35,43.35,45.3,43.75,1.55,3.5429,4230057.0,188776799.9
1679,1679,20160303,43.75,43.85,43.05,43.75,43.5,0.25,0.5747,3632699.0,157790640.9
1680,1680,20160302,45.2,45.2,43.05,43.5,43.15,0.35,0.8111,6637715.0,291239617.95
1681,1681,20160301,42.1,43.3,42.05,43.15,42.0,1.15,2.7381,3520624.0,150793875.548
1682,1682,20160229,42.2,42.3,41.7,42.0,41.95,0.05,0.1192,2989719.0,125628115.15
1683,1683,20160226,41.9,42.2,41.5,41.95,41.15,0.8,1.9441,3471371.0,145637313.8
1684,1684,20160225,42.3,42.4,40.9,41.15,42.35,-1.2,-2.8335,3192961.0,132299881.4
1685,1685,20160224,42.7,43.0,41.65,42.35,42.7,-0.35,-0.8197,2206786.0,93071535.815
1686,1686,20160223,42.5,42.85,42.1,42.7,42.15,0.55,1.3049,5263730.0,223987553.25
1687,1687,20160222,41.85,42.3,41.5,42.15,41.45,0.7,1.6888,4129079.0,173256233.2
1688,1688,20160219,42.2,42.25,41.2,41.45,41.35,0.1,0.2418,2855323.0,118918483.41
1689,1689,20160218,41.5,41.75,40.85,41.35,40.55,0.8,1.9729,2940613.0,121214579.6
1690,1690,20160217,40.75,41.6,40.3,40.55,40.95,-0.4,-0.9768,2470596.0,100752609.1
1691,1691,20160216,40.4,41.15,40.1,40.95,40.1,0.85,2.1197,4692121.0,191596943.05
1692,1692,20160215,39.8,40.35,39.65,40.1,38.85,1.25,3.2175,4514948.0,180497858.01
1693,1693,20160212,39.2,40.3,38.8,38.85,38.8,0.05,0.1289,9462707.0,372343979.504
1694,1694,20160211,38.45,39.3,38.45,38.8,40.35,-1.55,-3.8414,7455855.0,290385645.06
1695,1695,20160205,40.7,40.7,40.25,40.35,40.05,0.3,0.7491,2844549.0,115130560.55
1696,1696,20160204,40.05,40.65,39.95,40.05,39.55,0.5,1.2642,6262604.0,253028023.55
1697,1697,20160203,40.5,40.8,39.2,39.55,41.25,-1.7,-4.1212,30401779.0,1192278600.25
1698,1698,20160202,41.95,42.0,41.2,41.25,42.15,-0.9,-2.1352,3676087.0,152455206.25
1699,1699,20160201,42.15,42.7,41.75,42.15,42.0,0.15,0.3571,5653700.0,238740253.72
1700,1700,20160129,42.5,42.8,41.25,42.0,42.75,-0.75,-1.7544,10181476.0,426555556.3
1701,1701,20160128,40.8,43.5,40.1,42.75,40.05,2.7,6.7416,17558231.0,743619379.381
1702,1702,20160127,39.0,40.6,38.7,40.05,37.95,2.1,5.5336,7216608.0,286415376.918
1703,1703,20160126,38.55,38.7,37.4,37.95,38.75,-0.8,-2.0645,4207069.0,159941082.1
1704,1704,20160125,39.1,39.9,38.65,38.75,38.45,0.3,0.78,3226215.0,126049587.1
1705,1705,20160122,38.6,39.15,37.6,38.45,37.7,0.75,1.9894,10860894.0,416325409.29
1706,1706,20160121,40.8,40.8,37.6,37.7,40.15,-2.45,-6.1021,7391765.0,286676599.06
1707,1707,20160120,41.8,42.4,39.35,40.15,42.95,-2.8,-6.5192,12592433.0,505991248.13
1708,1708,20160119,42.0,42.95,41.6,42.95,41.65,1.3,3.1213,3234340.0,137411187.05
1709,1709,20160118,41.35,41.8,41.05,41.65,41.75,-0.1,-0.2395,2503013.0,103641582.5
1710,1710,20160115,42.5,43.0,41.55,41.75,42.9,-1.15,-2.6807,3598288.0,150572970.45
1711,1711,20160114,42.6,43.0,41.75,42.9,43.45,-0.55,-1.2658,2697575.0,114944990.245
1712,1712,20160113,43.4,43.85,42.85,43.45,43.0,0.45,1.0465,3811926.0,165469012.65
1713,1713,20160112,44.5,44.6,42.75,43.0,44.05,-1.05,-2.3837,5647636.0,242810396.43
1714,1714,20160111,44.9,45.25,44.0,44.05,45.55,-1.5,-3.2931,3366243.0,149351833.94
1715,1715,20160108,46.05,46.75,45.35,45.55,45.95,-0.4,-0.8705,1627153.0,74143024.07
1716,1716,20160107,46.25,46.6,45.3,45.95,46.4,-0.45,-0.9698,2221410.0,101898871.2
1717,1717,20160106,46.65,46.85,46.4,46.4,46.65,-0.25,-0.5359,1637479.0,76188538.15
1718,1718,20160105,47.45,47.45,46.25,46.65,47.35,-0.7,-1.4784,2185354.0,101775335.844
1719,1719,20160104,47.2,47.4,46.45,47.35,47.5,-0.15,-0.3158,3121888.0,146199553.056
1720,1720,20151231,47.55,47.6,47.25,47.5,47.6,-0.1,-0.2101,1613743.0,76535390.45
1721,1721,20151230,47.6,47.85,47.35,47.6,47.55,0.05,0.1052,921250.0,43818817.7
1722,1722,20151229,47.6,47.75,47.25,47.55,47.7,-0.15,-0.3145,849207.0,40364608.4
1723,1723,20151228,48.15,48.15,47.45,47.7,48.15,-0.45,-0.9346,618530.0,29496275.0
1724,1724,20151224,48.45,48.45,47.75,48.15,48.2,-0.05,-0.1037,1681127.0,80837640.15
1725,1725,20151223,48.1,48.2,47.7,48.2,48.2,0.0,0.0,3005833.0,144268921.8
1726,1726,20151222,47.95,48.3,47.15,48.2,47.7,0.5,1.0482,1504576.0,71959328.499
1727,1727,20151221,47.65,48.2,47.55,47.7,47.75,-0.05,-0.1047,2205189.0,105267638.9
1728,1728,20151218,47.15,48.2,47.0,47.75,47.45,0.3,0.6322,2793886.0,133408834.959
1729,1729,20151217,47.5,47.6,47.0,47.45,47.2,0.25,0.5297,2239129.0,106145018.95
1730,1730,20151216,47.0,47.3,46.65,47.2,46.3,0.9,1.9438,1939681.0,91238787.4
1731,1731,20151215,46.5,46.55,45.95,46.3,46.6,-0.3,-0.6438,2340291.0,108076501.6
1732,1732,20151214,46.2,46.7,45.9,46.6,46.65,-0.05,-0.1072,1946047.0,90260284.55
1733,1733,20151211,47.15,47.4,46.5,46.65,46.9,-0.25,-0.533,1603165.0,75141260.7
1734,1734,20151210,46.75,47.15,46.75,46.9,47.05,-0.15,-0.3188,1241274.0,58268460.6
1735,1735,20151209,48.0,48.0,46.95,47.05,47.85,-0.8,-1.6719,3063864.0,144302800.588
1736,1736,20151208,48.3,48.3,47.3,47.85,48.05,-0.2,-0.4162,2138111.0,101700592.4
1737,1737,20151207,48.15,48.7,48.0,48.05,48.05,0.0,0.0,5827864.0,280647689.3
1738,1738,20151204,48.1,48.5,47.5,48.05,48.0,0.05,0.1042,7549898.0,361456164.0
1739,1739,20151203,49.0,49.2,47.95,48.0,49.0,-1.0,-2.0408,3552330.0,171452782.05
1740,1740,20151202,48.8,49.6,48.65,49.0,48.6,0.4,0.823,3203892.0,157409698.3
