,index,date,open,high,low,close,volume,day
76,76,2020-12-30,52.599998474121094,56.5,52.45000076293945,53.88101577758789,9240294,2
77,77,2020-12-31,54.95000076293945,54.95000076293945,54.95000076293945,53.979248046875,0,3
78,78,2021-01-04,54.900001525878906,60.900001525878906,54.5,59.52943420410156,13188120,0
79,79,2021-01-05,61.29999923706055,65.5999984741211,61.0,63.4096565246582,19039796,1
80,80,2021-01-06,65.69999694824219,67.80000305175781,62.5,63.85170364379883,15234619,2
81,81,2021-01-07,65.9000015258789,66.0999984741211,62.79999923706055,64.04816436767578,10552061,3
82,82,2021-01-08,66.5999984741211,68.75,65.0,65.4234390258789,9752372,4
83,83,2021-01-11,67.5999984741211,67.80000305175781,60.95000076293945,60.90470504760742,15304804,0
84,84,2021-01-12,62.45000076293945,63.900001525878906,59.29999923706055,61.7888069152832,11605120,1
85,85,2021-01-13,63.849998474121094,63.849998474121094,60.099998474121094,59.92237091064453,9822525,2
86,86,2021-01-14,61.599998474121094,61.599998474121094,57.599998474121094,58.54710006713867,14238716,3
87,87,2021-01-15,59.0,59.0,57.0,57.319183349609375,10679067,4
88,88,2021-01-18,58.29999923706055,63.0,58.20000076293945,60.855587005615234,12201102,0
89,89,2021-01-19,62.79999923706055,64.0,61.04999923706055,61.29764175415039,11167811,1
90,90,2021-01-20,62.70000076293945,63.20000076293945,60.849998474121094,60.90470504760742,12853471,2
91,91,2021-01-21,62.0,62.0,60.0,59.82413864135742,13743125,3
92,92,2021-01-22,61.0,61.099998474121094,57.79999923706055,57.859466552734375,17206883,4
93,93,2021-01-25,59.650001525878906,63.75,58.349998474121094,62.378204345703125,20967161,0
94,94,2021-01-26,63.0,65.5999984741211,61.54999923706055,61.7888069152832,10128633,1
95,95,2021-01-27,62.54999923706055,63.349998474121094,59.0,59.77501678466797,8487246,2
96,96,2021-01-28,59.70000076293945,60.20000076293945,58.0,57.51565170288086,11543744,3
97,97,2021-01-29,58.95000076293945,60.75,57.29999923706055,57.51565170288086,9641100,4
98,98,2021-02-01,58.849998474121094,60.400001525878906,57.45000076293945,58.743568420410156,8831200,0
99,99,2021-02-02,60.54999923706055,63.650001525878906,59.599998474121094,60.16794967651367,17102240,1
100,100,2021-02-03,61.599998474121094,64.44999694824219,61.5,61.29764175415039,10896348,2
101,101,2021-02-04,62.5,63.650001525878906,61.0,60.80647277832031,6204976,3
102,102,2021-02-05,61.900001525878906,62.5,60.150001525878906,59.43120193481445,5664953,4
103,103,2021-02-08,60.70000076293945,60.95000076293945,56.29999923706055,57.71211624145508,16525143,0
104,104,2021-02-09,59.099998474121094,60.95000076293945,58.75,59.873252868652344,7325287,1
105,105,2021-02-10,61.849998474121094,62.54999923706055,60.0,60.46265411376953,10210684,2
106,106,2021-02-11,62.20000076293945,62.20000076293945,62.20000076293945,61.101173400878906,0,3
107,107,2021-02-16,62.900001525878906,66.0,62.849998474121094,63.75347137451172,11668052,1
108,108,2021-02-17,64.69999694824219,67.5999984741211,63.29999923706055,64.78491973876953,9653151,2
109,109,2021-02-18,66.0999984741211,66.5999984741211,62.70000076293945,62.52555465698242,11111953,3
110,110,2021-02-19,62.5,64.69999694824219,61.79999923706055,62.86936950683594,5953057,4
111,111,2021-02-22,64.5,65.44999694824219,60.650001525878906,60.020599365234375,12081065,0
112,112,2021-02-23,60.29999923706055,60.79999923706055,57.650001525878906,58.743568420410156,18745410,1
113,113,2021-02-24,59.650001525878906,60.45000076293945,54.0,54.96158218383789,20425897,2
114,114,2021-02-25,57.20000076293945,58.20000076293945,55.54999923706055,55.69833755493164,7340010,3
115,115,2021-02-26,54.0,54.5,50.0,50.5901985168457,37628869,4
116,116,2021-03-01,53.25,54.900001525878906,52.04999923706055,51.37606430053711,16137647,0
117,117,2021-03-02,53.5,53.599998474121094,49.0,48.62553024291992,18179114,1
118,118,2021-03-03,49.79999923706055,50.5,48.20000076293945,47.98700714111328,16065600,2
119,119,2021-03-04,48.400001525878906,48.400001525878906,44.79999923706055,45.72764205932617,23154641,3
120,120,2021-03-05,44.0,46.20000076293945,43.599998474121094,44.64707946777344,14417145,4
121,121,2021-03-08,46.0,46.900001525878906,41.5,41.40537643432617,15708164,0
122,122,2021-03-09,42.0,43.099998474121094,39.04999923706055,40.324806213378906,24973858,1
123,123,2021-03-10,43.0,43.0,41.25,40.96332550048828,18533033,2
124,124,2021-03-11,42.0,45.400001525878906,41.5,43.22269058227539,17448391,3
125,125,2021-03-12,45.0,45.95000076293945,43.29999923706055,42.53506088256836,30695316,4
126,126,2021-03-15,44.099998474121094,45.099998474121094,42.79999923706055,43.22269058227539,10249194,0
127,127,2021-03-16,44.54999923706055,45.04999923706055,43.79999923706055,43.51739501953125,8637935,1
128,128,2021-03-17,44.54999923706055,45.400001525878906,43.599998474121094,43.61562728881836,6227269,2
129,129,2021-03-18,45.04999923706055,46.349998474121094,44.70000076293945,43.959442138671875,9747047,3
130,130,2021-03-19,44.0,44.70000076293945,43.400001525878906,43.22269058227539,6848190,4
131,131,2021-03-22,44.0,44.70000076293945,43.599998474121094,42.878875732421875,4463393,0
132,132,2021-03-23,44.150001525878906,44.150001525878906,41.400001525878906,41.356258392333984,9046660,1
133,133,2021-03-24,42.25,42.45000076293945,38.79999923706055,38.3110237121582,19021068,2
134,134,2021-03-25,38.75,42.349998474121094,37.04999923706055,40.22657775878906,21088440,3
135,135,2021-03-26,39.900001525878906,40.349998474121094,38.599998474121094,39.29335403442383,17684737,4
136,136,2021-03-29,39.099998474121094,40.0,38.099998474121094,38.11455535888672,12690911,0
137,137,2021-03-30,39.20000076293945,40.349998474121094,38.54999923706055,38.8513069152832,9836129,1
138,138,2021-03-31,39.79999923706055,39.849998474121094,38.29999923706055,38.0654411315918,7019264,2
139,139,2021-04-01,38.75,40.400001525878906,38.5,39.44070816040039,10851040,3
140,140,2021-04-07,40.25,40.45000076293945,39.0,38.9986572265625,7914147,2
141,141,2021-04-08,39.70000076293945,40.0,38.349998474121094,38.01632308959961,10108098,3
142,142,2021-04-09,38.849998474121094,39.0,37.599998474121094,37.57427215576172,6104756,4
143,143,2021-04-12,38.45000076293945,38.95000076293945,37.400001525878906,37.03398895263672,6560755,0
144,144,2021-04-13,38.099998474121094,39.0,37.5,37.47603988647461,5155709,1
145,145,2021-04-14,38.849998474121094,39.5,38.20000076293945,37.9180908203125,6558705,2
146,146,2021-04-15,38.599998474121094,39.45000076293945,38.25,38.40925598144531,4892719,3
147,147,2021-04-16,39.29999923706055,40.400001525878906,39.29999923706055,39.24424362182617,8673060,4
148,148,2021-04-19,39.95000076293945,40.75,39.099998474121094,39.833641052246094,7329204,0
149,149,2021-04-20,40.5,43.349998474121094,40.29999923706055,41.3071403503418,17734889,1
150,150,2021-04-21,41.5,41.849998474121094,40.400001525878906,40.373924255371094,7358865,2
151,151,2021-04-22,41.349998474121094,42.0,40.900001525878906,41.11067199707031,5231381,3
152,152,2021-04-23,41.900001525878906,42.25,41.20000076293945,40.6195068359375,5726690,4
153,153,2021-04-26,41.79999923706055,42.349998474121094,41.0,40.865089416503906,6908580,0
154,154,2021-04-27,41.5,42.70000076293945,41.150001525878906,41.896541595458984,5893111,1
155,155,2021-04-28,42.25,42.95000076293945,42.099998474121094,41.454490661621094,4214711,2
156,156,2021-04-29,42.20000076293945,42.650001525878906,41.20000076293945,40.914207458496094,2615140,3
157,157,2021-04-30,41.650001525878906,41.650001525878906,40.5,40.42304229736328,3205400,4
158,158,2021-05-03,41.150001525878906,41.25,39.79999923706055,39.98099136352539,2486431,0
159,159,2021-05-04,40.599998474121094,41.29999923706055,40.599998474121094,40.324806213378906,1811176,1
160,160,2021-05-05,41.04999923706055,41.20000076293945,39.900001525878906,39.735408782958984,3009510,2
161,161,2021-05-06,40.79999923706055,40.79999923706055,39.0,39.5389404296875,7860796,3
162,162,2021-05-07,40.599998474121094,40.599998474121094,38.70000076293945,38.55660629272461,7872406,4
163,163,2021-05-10,39.79999923706055,39.79999923706055,38.79999923706055,38.3110237121582,3945350,0
164,164,2021-05-11,38.95000076293945,38.95000076293945,37.599998474121094,37.819854736328125,6679280,1
165,165,2021-05-12,38.5,38.849998474121094,37.79999923706055,37.72162628173828,6017600,2
166,166,2021-05-13,38.20000076293945,38.29999923706055,37.25,36.73929214477539,7028148,3
167,167,2021-05-14,37.400001525878906,38.79999923706055,37.29999923706055,37.377803802490234,7200973,4
168,168,2021-05-17,38.29999923706055,39.25,37.79999923706055,37.2304573059082,8588982,0
169,169,2021-05-18,38.0,38.45000076293945,36.54999923706055,36.73929214477539,12115381,1
170,170,2021-05-20,37.400001525878906,39.400001525878906,37.0,38.212791442871094,11474008,3
171,171,2021-05-21,39.25,41.900001525878906,39.20000076293945,40.66862487792969,18411374,4
172,172,2021-05-24,39.79999923706055,43.0,39.70000076293945,41.3071403503418,20259397,0
173,173,2021-05-25,42.70000076293945,45.25,42.650001525878906,43.22269058227539,22258759,1
174,174,2021-05-26,44.150001525878906,45.0,42.849998474121094,42.48594284057617,9096414,2
175,175,2021-05-27,43.5,45.349998474121094,43.29999923706055,44.5488395690918,18842615,3
176,176,2021-05-28,45.29999923706055,46.0,44.20000076293945,43.91032791137695,9469762,4
177,177,2021-05-31,45.0,46.349998474121094,44.650001525878906,45.08912658691406,11699764,0
178,178,2021-06-01,45.900001525878906,46.20000076293945,45.0,44.69619369506836,5224314,1
179,179,2021-06-02,45.400001525878906,45.54999923706055,44.29999923706055,43.66474533081055,5933249,2
180,180,2021-06-03,44.04999923706055,45.20000076293945,43.79999923706055,43.27180862426758,3682214,3
181,181,2021-06-04,44.0,44.0,42.849998474121094,42.48594284057617,6123066,4
182,182,2021-06-07,43.25,44.45000076293945,42.70000076293945,42.53506088256836,4332038,0
183,183,2021-06-08,43.29999923706055,44.650001525878906,42.849998474121094,42.584171295166016,4914520,1
184,184,2021-06-09,43.45000076293945,44.0,43.20000076293945,42.92799377441406,2261736,2
185,185,2021-06-10,43.70000076293945,44.400001525878906,43.0,42.436824798583984,3245406,3
186,186,2021-06-11,43.79999923706055,43.79999923706055,42.099998474121094,42.28947448730469,4337700,4
187,187,2021-06-15,42.900001525878906,43.400001525878906,41.20000076293945,41.06155776977539,7358377,1
188,188,2021-06-16,41.95000076293945,41.95000076293945,40.45000076293945,40.57038879394531,4245411,2
189,189,2021-06-17,40.70000076293945,42.099998474121094,40.70000076293945,40.373924255371094,2759540,3
190,190,2021-06-18,41.0,42.54999923706055,41.0,41.3071403503418,3826162,4
191,191,2021-06-21,41.349998474121094,42.0,40.54999923706055,40.22657775878906,4723043,0
192,192,2021-06-22,40.79999923706055,40.900001525878906,39.54999923706055,39.735408782958984,5923253,1
193,193,2021-06-23,40.45000076293945,40.95000076293945,39.0,39.3915901184082,9034800,2
194,194,2021-06-24,40.099998474121094,40.45000076293945,39.5,39.3915901184082,2938865,3
195,195,2021-06-25,40.20000076293945,42.04999923706055,39.900001525878906,40.324806213378906,6954944,4
196,196,2021-06-28,40.0,40.900001525878906,38.5,39.6862907409668,10402781,0
197,197,2021-06-29,40.400001525878906,40.5,38.70000076293945,38.8019905090332,12701979,1
198,198,2021-06-30,39.70000076293945,40.150001525878906,38.79999923706055,38.456424713134766,6657776,2
199,199,2021-07-02,39.54999923706055,39.54999923706055,37.900001525878906,38.40705871582031,10162690,4
200,200,2021-07-05,38.5,39.79999923706055,38.29999923706055,38.95008850097656,6663370,0
201,201,2021-07-06,39.45000076293945,39.5,38.04999923706055,38.456424713134766,6291140,1
202,202,2021-07-07,38.5,39.099998474121094,38.5,38.456424713134766,4651565,2
203,203,2021-07-08,39.0,39.5,37.650001525878906,37.81466293334961,7742046,3
204,204,2021-07-09,38.650001525878906,39.650001525878906,37.900001525878906,38.55515670776367,6571108,4
205,205,2021-07-12,39.5,42.79999923706055,39.20000076293945,41.81333923339844,19412768,0
206,206,2021-07-13,42.650001525878906,44.95000076293945,42.5,42.8994026184082,14172689,1
207,207,2021-07-14,43.25,45.5,43.0,43.9854621887207,13731684,2
208,208,2021-07-15,44.849998474121094,45.650001525878906,43.45000076293945,44.33102798461914,8626892,3
209,209,2021-07-16,44.900001525878906,45.099998474121094,44.150001525878906,43.837364196777344,7280549,4
210,210,2021-07-19,44.0,44.849998474121094,43.20000076293945,43.59053421020508,6322101,0
211,211,2021-07-20,44.150001525878906,45.29999923706055,43.70000076293945,44.4791259765625,7990398,1
212,212,2021-07-21,45.5,45.5,43.45000076293945,43.68926239013672,4957827,2
213,213,2021-07-22,43.900001525878906,44.5,42.20000076293945,42.8994026184082,9151035,3
214,214,2021-07-23,42.900001525878906,43.400001525878906,41.900001525878906,41.66524124145508,7205255,4
215,215,2021-07-26,41.5,43.400001525878906,40.75,41.41841125488281,9051113,0
216,216,2021-07-27,42.20000076293945,43.04999923706055,39.75,41.31967544555664,15572167,1
217,217,2021-07-28,42.29999923706055,43.20000076293945,40.29999923706055,40.282981872558594,8724932,2
218,218,2021-07-29,41.599998474121094,42.0,40.150001525878906,40.43108367919922,6939261,3
219,219,2021-07-30,40.849998474121094,41.099998474121094,39.349998474121094,39.49311828613281,9444572,4
220,220,2021-08-02,40.5,41.099998474121094,39.25,39.88805389404297,5780262,0
221,221,2021-08-03,40.400001525878906,41.29999923706055,39.54999923706055,40.18424987792969,5220205,1
222,222,2021-08-04,40.70000076293945,42.29999923706055,40.29999923706055,40.97411346435547,6298554,2
223,223,2021-08-05,42.099998474121094,43.5,41.599998474121094,41.467777252197266,8143842,3
224,224,2021-08-06,42.79999923706055,42.29999923706055,41.20000076293945,40.87538146972656,2621936,4
225,225,2021-08-09,41.5,42.099998474121094,40.70000076293945,41.220943450927734,2801460,0
226,226,2021-08-10,41.75,42.400001525878906,41.099998474121094,41.41841125488281,3531600,1
227,227,2021-08-11,41.29999923706055,42.099998474121094,41.04999923706055,41.07284164428711,2895202,2
228,228,2021-08-12,41.599998474121094,41.650001525878906,39.70000076293945,40.085514068603516,7705599,3
229,229,2021-08-13,39.900001525878906,41.0,39.79999923706055,39.83868408203125,3813369,4
230,230,2021-08-16,40.0,40.54999923706055,39.349998474121094,39.196922302246094,5036053,0
231,231,2021-08-17,39.599998474121094,40.20000076293945,38.900001525878906,38.95008850097656,7766108,1
232,232,2021-08-18,39.45000076293945,40.849998474121094,39.150001525878906,39.542484283447266,4618130,2
233,233,2021-08-19,40.04999923706055,40.650001525878906,38.70000076293945,38.55515670776367,4814794,3
234,234,2021-08-20,39.099998474121094,40.25,38.400001525878906,38.653892517089844,7732773,4
235,235,2021-08-23,39.0,40.349998474121094,38.70000076293945,39.196922302246094,7189649,0
236,236,2021-08-24,40.0,40.70000076293945,39.54999923706055,39.98678207397461,5469104,1
237,237,2021-08-25,39.79999923706055,39.79999923706055,38.650001525878906,38.8019905090332,10443741,2
238,238,2021-08-26,41.5,42.849998474121094,39.5,39.44375228881836,21668496,3
239,239,2021-08-27,40.25,41.0,39.400001525878906,39.196922302246094,7148410,4
240,240,2021-08-30,39.70000076293945,40.400001525878906,39.45000076293945,39.39439010620117,3265720,0
241,241,2021-08-31,39.849998474121094,41.5,39.599998474121094,40.62854766845703,6915176,1
242,242,2021-09-01,40.75,41.29999923706055,40.25,40.381717681884766,3325656,2
243,243,2021-09-02,40.849998474121094,41.04999923706055,39.849998474121094,39.739952087402344,4395527,3
244,244,2021-09-03,40.54999923706055,40.849998474121094,40.04999923706055,40.18424987792969,3278590,4
245,245,2021-09-06,40.79999923706055,41.79999923706055,40.400001525878906,39.98678207397461,3569816,0
246,246,2021-09-07,40.5,40.95000076293945,40.25,39.98678207397461,2512736,1
247,247,2021-09-08,39.900001525878906,40.400001525878906,38.79999923706055,38.851356506347656,9795244,2
248,248,2021-09-09,39.29999923706055,39.70000076293945,38.95000076293945,38.8019905090332,4050848,3
249,249,2021-09-10,39.54999923706055,39.79999923706055,38.95000076293945,38.456424713134766,5653858,4
250,250,2021-09-13,38.849998474121094,38.849998474121094,37.900001525878906,37.61719512939453,9950067,0
251,251,2021-09-14,38.45000076293945,38.45000076293945,37.900001525878906,37.56782913208008,4303846,1
252,252,2021-09-15,38.04999923706055,38.150001525878906,37.400001525878906,37.370361328125,6616368,2
253,253,2021-09-16,38.0,38.54999923706055,37.29999923706055,37.66656494140625,4419604,3
254,254,2021-09-17,38.75,38.849998474121094,38.04999923706055,38.25896072387695,3601087,4
255,255,2021-09-20,38.5,38.5,37.20000076293945,37.222267150878906,3442380,0
256,256,2021-09-21,37.70000076293945,38.400001525878906,37.25,36.975433349609375,2547207,1
257,257,2021-09-23,37.95000076293945,37.95000076293945,36.650001525878906,36.48176956176758,7397828,3
258,258,2021-09-24,37.099998474121094,37.150001525878906,36.5,36.33366775512695,4643904,4
259,259,2021-09-27,37.650001525878906,39.95000076293945,37.04999923706055,37.913394927978516,12390872,0
260,260,2021-09-28,38.20000076293945,39.79999923706055,38.0,38.11085891723633,5878357,1
261,261,2021-09-29,38.599998474121094,39.150001525878906,37.70000076293945,38.2095947265625,3951050,2
262,262,2021-09-30,39.20000076293945,39.95000076293945,38.849998474121094,39.14755630493164,7395481,3
263,263,2021-10-04,39.599998474121094,39.599998474121094,37.95000076293945,38.35769271850586,3918495,0
264,264,2021-10-05,38.25,39.70000076293945,38.25,39.09818649291992,2239611,1
265,265,2021-10-06,39.599998474121094,39.95000076293945,38.79999923706055,38.7032585144043,2198477,2
266,266,2021-10-07,39.79999923706055,39.900001525878906,38.849998474121094,38.55515670776367,3783217,3
267,267,2021-10-08,39.04999923706055,39.79999923706055,38.349998474121094,37.96276092529297,5266102,4
268,268,2021-10-11,38.45000076293945,38.79999923706055,37.79999923706055,37.61719512939453,4648700,0
269,269,2021-10-12,37.349998474121094,38.29999923706055,37.349998474121094,37.27163314819336,3488223,1
270,270,2021-10-15,38.45000076293945,38.79999923706055,37.900001525878906,38.01212692260742,7983233,4
271,271,2021-10-18,38.5,38.5,36.650001525878906,36.8766975402832,9586507,0
272,272,2021-10-19,37.349998474121094,37.70000076293945,36.849998474121094,37.17290115356445,5582845,1
273,273,2021-10-20,37.95000076293945,37.95000076293945,36.900001525878906,37.41973114013672,4152028,2
274,274,2021-10-21,37.95000076293945,38.599998474121094,37.599998474121094,37.370361328125,6104363,3
275,275,2021-10-22,37.20000076293945,38.54999923706055,36.900001525878906,38.061492919921875,12690012,4
276,276,2021-10-25,37.95000076293945,38.75,37.95000076293945,38.061492919921875,4562971,0
277,277,2021-10-26,38.54999923706055,39.95000076293945,38.349998474121094,39.09818649291992,12015088,1
278,278,2021-10-27,39.29999923706055,40.25,38.95000076293945,39.14755630493164,7048950,2
279,279,2021-10-28,40.0,40.29999923706055,38.95000076293945,38.8019905090332,6129300,3
280,280,2021-10-29,39.70000076293945,39.70000076293945,38.95000076293945,38.95008850097656,3149003,4
281,281,2021-11-01,39.45000076293945,39.849998474121094,38.900001525878906,39.295654296875,2949430,0
282,282,2021-11-02,40.0,40.70000076293945,39.79999923706055,39.739952087402344,6189000,1
283,283,2021-11-03,39.400001525878906,40.599998474121094,39.29999923706055,39.14755630493164,3997935,2
284,284,2021-11-04,39.29999923706055,39.849998474121094,38.900001525878906,39.09818649291992,4908461,3
285,285,2021-11-05,39.400001525878906,41.349998474121094,39.400001525878906,40.085514068603516,11104814,4
286,286,2021-11-08,40.599998474121094,41.45000076293945,40.25,40.33234786987305,6341789,0
287,287,2021-11-09,41.5,41.5,40.150001525878906,39.88805389404297,4859199,1
288,288,2021-11-10,40.099998474121094,40.95000076293945,39.5,39.83868408203125,4486000,2
289,289,2021-11-11,40.349998474121094,41.45000076293945,40.349998474121094,40.282981872558594,5877086,3
290,290,2021-11-12,42.79999923706055,44.5,42.20000076293945,43.68926239013672,33727726,4
291,291,2021-11-15,44.349998474121094,45.79999923706055,44.29999923706055,44.42975997924805,10189855,0
292,292,2021-11-16,45.29999923706055,48.400001525878906,45.0,47.737308502197266,23523846,1
293,293,2021-11-17,48.849998474121094,48.95000076293945,47.70000076293945,47.63857650756836,10743421,2
294,294,2021-11-18,48.099998474121094,48.75,47.79999923706055,47.78667449951172,8224963,3
295,295,2021-11-19,48.400001525878906,49.150001525878906,47.849998474121094,48.28034210205078,10894909,4
296,296,2021-11-22,46.29999923706055,46.5,43.25,45.21961975097656,19642427,0
297,297,2021-11-23,45.79999923706055,46.95000076293945,45.5,45.66392135620117,7984030,1
298,298,2021-11-24,46.650001525878906,47.900001525878906,46.29999923706055,46.30568313598633,10272224,2
299,299,2021-11-25,46.75,47.150001525878906,45.95000076293945,45.91075134277344,11214517,3
300,300,2021-11-26,46.0,47.0,45.70000076293945,45.61455535888672,20990030,4
301,301,2021-11-29,47.20000076293945,48.25,45.95000076293945,45.81201934814453,14196820,0
302,302,2021-11-30,46.849998474121094,47.45000076293945,44.04999923706055,44.13356018066406,110407106,1
303,303,2021-12-01,44.70000076293945,45.79999923706055,44.20000076293945,44.923423767089844,25001845,2
