,index,date,open,high,low,close,volume,day
172,172,2021-03-01,363.0,374.6000061035156,363.0,365.8785705566406,5392759,0
173,173,2021-03-02,384.3999938964844,388.6000061035156,375.20001220703125,369.0040588378906,6211340,1
174,174,2021-03-03,376.6000061035156,377.79998779296875,368.3999938964844,369.0040588378906,3867732,2
175,175,2021-03-04,364.79998779296875,366.0,357.0,354.353271484375,7079842,3
176,176,2021-03-05,348.6000061035156,359.0,343.3999938964844,349.0790100097656,6568329,4
177,177,2021-03-08,354.6000061035156,354.79998779296875,331.79998779296875,328.37261962890625,9474502,0
178,178,2021-03-09,330.0,341.0,319.3999938964844,319.38677978515625,10424128,1
179,179,2021-03-10,347.0,348.20001220703125,339.3999938964844,333.4515075683594,5847436,2
180,180,2021-03-11,346.0,363.0,345.20001220703125,352.39984130859375,5729258,3
181,181,2021-03-12,353.6000061035156,353.6000061035156,339.0,335.40496826171875,12357281,4
182,182,2021-03-15,329.0,330.0,318.3999938964844,314.69854736328125,12174234,0
183,183,2021-03-16,331.6000061035156,336.79998779296875,328.6000061035156,323.2936706542969,5668725,1
184,184,2021-03-17,329.0,333.0,324.0,321.3402099609375,3642710,2
185,185,2021-03-18,334.0,336.79998779296875,331.0,323.2936706542969,4783318,3
186,186,2021-03-19,325.0,328.79998779296875,322.0,318.8007507324219,6190440,4
187,187,2021-03-22,326.20001220703125,333.6000061035156,326.20001220703125,320.3634948730469,2635125,0
188,188,2021-03-23,333.0,333.0,320.0,315.47991943359375,2887668,1
189,189,2021-03-24,325.0,327.79998779296875,316.20001220703125,311.7684020996094,5456416,2
190,190,2021-03-25,308.0,309.20001220703125,298.0,300.6337890625,7887111,3
191,191,2021-03-26,308.79998779296875,316.0,306.79998779296875,305.9080810546875,3243485,4
192,192,2021-03-29,317.0,320.20001220703125,310.0,306.1034240722656,3934800,0
193,193,2021-03-30,321.0,325.3999938964844,317.0,311.57305908203125,4469920,1
194,194,2021-03-31,326.0,327.3999938964844,321.20001220703125,314.5032043457031,3798164,2
195,195,2021-04-01,328.6000061035156,338.20001220703125,326.6000061035156,328.37261962890625,6303187,3
196,196,2021-04-07,327.0,327.3999938964844,321.0,316.8473205566406,4624561,2
197,197,2021-04-08,317.0,323.3999938964844,315.20001220703125,313.33111572265625,4969124,3
198,198,2021-04-09,320.79998779296875,320.79998779296875,312.79998779296875,308.64288330078125,3288043,4
199,199,2021-04-12,315.0,315.0,303.20001220703125,302.001220703125,5424736,0
200,200,2021-04-13,305.20001220703125,307.79998779296875,295.3999938964844,291.45263671875,9310823,1
201,201,2021-04-14,303.3999938964844,307.79998779296875,303.20001220703125,298.8757019042969,5481245,2
202,202,2021-04-15,303.0,303.20001220703125,298.0,293.99212646484375,4915355,3
203,203,2021-04-16,301.0,304.3999938964844,299.20001220703125,295.945556640625,3173306,4
204,204,2021-04-19,299.0,302.6000061035156,296.0,294.3828125,6140290,0
205,205,2021-04-20,298.20001220703125,301.0,296.3999938964844,291.0619812011719,5085730,1
206,206,2021-04-21,289.79998779296875,290.0,284.0,280.513427734375,12479182,2
207,207,2021-04-22,291.0,295.0,288.3999938964844,284.6156311035156,4029795,3
208,208,2021-04-23,295.0,298.3999938964844,293.20001220703125,290.0852355957031,3233401,4
209,209,2021-04-26,298.0,303.6000061035156,298.0,292.2340393066406,4647326,0
210,210,2021-04-27,299.0,300.0,295.79998779296875,291.0619812011719,2989807,1
211,211,2021-04-28,306.0,312.0,301.20001220703125,297.50830078125,5966680,2
212,212,2021-04-29,309.6000061035156,310.79998779296875,305.20001220703125,299.8524169921875,2525149,3
213,213,2021-04-30,302.0,302.0,297.20001220703125,291.84332275390625,3616470,4
214,214,2021-05-03,299.0,302.0,297.3999938964844,291.84332275390625,2997664,0
215,215,2021-05-04,297.0,302.6000061035156,297.0,293.7967529296875,1845055,1
216,216,2021-05-05,295.20001220703125,297.3999938964844,293.20001220703125,289.1085205078125,2699099,2
217,217,2021-05-06,296.6000061035156,299.79998779296875,293.6000061035156,288.5224914550781,3171637,3
218,218,2021-05-07,297.0,299.79998779296875,292.0,285.7876892089844,2850882,4
219,219,2021-05-10,294.6000061035156,295.0,283.6000061035156,280.513427734375,4604034,0
220,220,2021-05-11,274.0,275.0,267.3999938964844,265.8626403808594,8983155,1
221,221,2021-05-12,278.79998779296875,287.0,278.6000061035156,279.7320251464844,5221350,2
222,222,2021-05-13,279.0,279.79998779296875,275.0,270.16021728515625,3431222,3
223,223,2021-05-14,264.79998779296875,268.3999938964844,261.0,261.9557800292969,9953866,4
224,224,2021-05-17,264.79998779296875,267.0,261.6000061035156,259.61163330078125,9107426,0
225,225,2021-05-18,269.6000061035156,271.6000061035156,266.79998779296875,264.4952392578125,4415339,1
226,226,2021-05-20,275.3999938964844,285.0,275.3999938964844,274.26239013671875,8532149,3
227,227,2021-05-21,291.79998779296875,292.6000061035156,288.20001220703125,282.0761413574219,8727689,4
228,228,2021-05-24,282.3999938964844,282.6000061035156,276.79998779296875,275.8251647949219,5562028,0
229,229,2021-05-25,278.20001220703125,286.20001220703125,277.0,278.3646240234375,4416752,1
230,230,2021-05-26,286.0,291.0,285.6000061035156,280.90411376953125,3707365,2
231,231,2021-05-27,285.0,286.20001220703125,282.6000061035156,277.7785949707031,3500292,3
232,232,2021-05-28,286.79998779296875,286.79998779296875,281.0,275.8251647949219,3432284,4
233,233,2021-05-31,286.3999938964844,292.0,285.6000061035156,284.4202880859375,3616214,0
234,234,2021-06-01,294.0,299.0,293.20001220703125,290.8666076660156,5987869,1
235,235,2021-06-02,303.6000061035156,305.79998779296875,298.6000061035156,292.8200378417969,6518988,2
236,236,2021-06-03,298.20001220703125,300.0,294.3999938964844,288.9131774902344,3170345,3
237,237,2021-06-04,294.0,298.79998779296875,290.79998779296875,288.5224914550781,3272562,4
238,238,2021-06-07,290.3999938964844,292.0,286.20001220703125,282.46685791015625,3298122,0
239,239,2021-06-08,292.0,292.0,285.0,281.2947998046875,2663573,1
240,240,2021-06-09,284.6000061035156,284.79998779296875,280.0,274.84844970703125,4881901,2
241,241,2021-06-10,281.3999938964844,285.6000061035156,280.20001220703125,276.8018798828125,2451267,3
242,242,2021-06-11,279.0,280.0,277.20001220703125,272.6996765136719,4835571,4
243,243,2021-06-15,278.0,278.3999938964844,274.20001220703125,269.57415771484375,4724469,1
244,244,2021-06-16,276.0,276.6000061035156,272.6000061035156,267.4253845214844,4397356,2
245,245,2021-06-17,275.20001220703125,282.20001220703125,275.20001220703125,270.16021728515625,2980751,3
246,246,2021-06-18,285.0,289.6000061035156,284.0,279.7320251464844,7176870,4
247,247,2021-06-21,278.0,280.20001220703125,275.6000061035156,273.4810485839844,5321187,0
248,248,2021-06-22,280.0,282.0,277.6000061035156,272.3089599609375,2445189,1
249,249,2021-06-23,284.79998779296875,287.79998779296875,284.0,279.3413391113281,4274506,2
250,250,2021-06-24,286.0,288.3999938964844,284.0,279.5367126464844,3814626,3
251,251,2021-06-25,291.20001220703125,296.79998779296875,290.3999938964844,288.1318054199219,6194875,4
252,252,2021-06-28,299.0,305.0,299.0,293.21075439453125,4270196,0
253,253,2021-06-29,300.3999938964844,307.6000061035156,300.0,294.9688415527344,6532320,1
254,254,2021-06-30,309.6000061035156,309.6000061035156,304.3999938964844,298.2896728515625,5428940,2
255,255,2021-07-02,304.6000061035156,304.6000061035156,297.20001220703125,293.7967529296875,6978208,4
256,256,2021-07-05,295.20001220703125,297.20001220703125,289.79998779296875,285.20166015625,4963743,0
257,257,2021-07-06,292.0,295.20001220703125,289.20001220703125,286.37371826171875,1871064,1
258,258,2021-07-07,283.6000061035156,287.3999938964844,281.6000061035156,280.31805419921875,6441944,2
259,259,2021-07-08,279.0,281.79998779296875,276.0,270.16021728515625,6941862,3
260,260,2021-07-09,275.0,280.20001220703125,269.0,272.50433349609375,5777611,4
261,261,2021-07-12,284.0,286.0,279.79998779296875,274.84844970703125,4723965,0
262,262,2021-07-13,285.0,294.6000061035156,283.0,284.2249450683594,5781729,1
263,263,2021-07-14,297.6000061035156,298.79998779296875,294.6000061035156,288.9131774902344,6928302,2
264,264,2021-07-15,295.20001220703125,299.6000061035156,293.0,290.0852355957031,4565622,3
265,265,2021-07-16,298.3999938964844,300.0,295.20001220703125,291.0619812011719,3115372,4
266,266,2021-07-19,292.6000061035156,293.3999938964844,288.0,282.8575439453125,3140552,0
267,267,2021-07-20,288.0,292.6000061035156,286.6000061035156,281.09942626953125,2057975,1
268,268,2021-07-21,286.6000061035156,289.20001220703125,282.79998779296875,279.5367126464844,2165207,2
269,269,2021-07-22,291.20001220703125,296.6000061035156,291.20001220703125,288.3271789550781,2697633,3
270,270,2021-07-23,297.0,297.20001220703125,288.0,283.0528564453125,2394028,4
271,271,2021-07-26,279.20001220703125,279.20001220703125,266.79998779296875,260.97906494140625,9397687,0
272,272,2021-07-27,258.0,262.6000061035156,238.1999969482422,236.36575317382812,16523228,1
273,273,2021-07-28,251.1999969482422,255.0,241.1999969482422,245.15621948242188,10380744,2
274,274,2021-07-29,272.0,283.20001220703125,268.6000061035156,276.6065368652344,11726410,3
275,275,2021-07-30,276.0,277.6000061035156,270.3999938964844,270.16021728515625,5418352,4
276,276,2021-08-02,279.20001220703125,279.20001220703125,270.20001220703125,270.7462463378906,3938732,0
277,277,2021-08-03,285.79998779296875,285.79998779296875,271.20001220703125,269.3788146972656,6514363,1
278,278,2021-08-04,272.0,282.79998779296875,271.20001220703125,270.9415588378906,3837901,2
279,279,2021-08-05,277.3999938964844,281.20001220703125,273.0,267.23004150390625,2194268,3
280,280,2021-08-06,273.0,278.0,269.6000061035156,269.96484375,2629143,4
281,281,2021-08-09,270.0,277.0,267.0,267.0346984863281,3735189,0
282,282,2021-08-10,278.20001220703125,286.3999938964844,276.6000061035156,278.55999755859375,3440279,1
283,283,2021-08-11,280.0,286.0,277.3999938964844,275.0437927246094,2946149,2
284,284,2021-08-12,278.0,279.79998779296875,274.0,269.76953125,3865338,3
285,285,2021-08-13,273.6000061035156,279.79998779296875,272.3999938964844,267.6207275390625,3922730,4
286,286,2021-08-16,271.0,273.0,262.0,257.4628601074219,4220101,0
287,287,2021-08-17,259.79998779296875,260.0,245.1999969482422,244.17950439453125,7827200,1
288,288,2021-08-18,250.8000030517578,256.3999938964844,250.1999969482422,247.50033569335938,4645307,2
289,289,2021-08-19,253.39999389648438,257.0,244.8000030517578,240.85867309570312,4823518,3
290,290,2021-08-20,246.0,247.0,236.39999389648438,235.77972412109375,5828161,4
291,291,2021-08-23,247.1999969482422,254.1999969482422,240.8000030517578,237.9285125732422,5680532,0
292,292,2021-08-24,256.20001220703125,284.0,256.20001220703125,273.4810485839844,12394449,1
293,293,2021-08-25,295.0,306.79998779296875,288.3999938964844,287.15509033203125,14835906,2
294,294,2021-08-26,298.0,298.79998779296875,291.0,289.694580078125,5460927,3
295,295,2021-08-27,299.0,306.6000061035156,298.3999938964844,297.7036437988281,7794088,4
296,296,2021-08-30,298.0,304.6000061035156,294.79998779296875,291.45263671875,4246552,0
297,297,2021-08-31,298.3999938964844,306.3999938964844,294.20001220703125,299.2663879394531,4058187,1
298,298,2021-09-01,307.0,314.0,305.6000061035156,304.1499938964844,5552660,2
299,299,2021-09-02,315.0,320.79998779296875,311.20001220703125,307.6661682128906,5354590,3
300,300,2021-09-03,315.20001220703125,316.6000061035156,308.79998779296875,304.9313659667969,3372365,4
301,301,2021-09-06,308.79998779296875,316.79998779296875,307.3999938964844,309.0335693359375,2515295,0
302,302,2021-09-07,318.0,323.3999938964844,315.6000061035156,310.0102844238281,4031048,1
303,303,2021-09-08,318.0,325.79998779296875,318.0,315.87060546875,4569193,2
304,304,2021-09-09,320.0,320.0,303.20001220703125,298.0943603515625,5493747,3
305,305,2021-09-10,313.0,321.20001220703125,311.3999938964844,313.7218322753906,5848784,4
306,306,2021-09-13,315.0,315.0,307.20001220703125,305.9080810546875,4929511,0
307,307,2021-09-14,318.0,318.0,311.0,306.29876708984375,5523084,1
308,308,2021-09-15,303.0,304.20001220703125,292.79998779296875,288.1318054199219,7200608,2
309,309,2021-09-16,295.0,298.3999938964844,290.79998779296875,286.9597473144531,4844463,3
310,310,2021-09-17,296.79998779296875,308.79998779296875,295.79998779296875,300.24310302734375,7710234,4
311,311,2021-09-20,300.79998779296875,301.20001220703125,291.20001220703125,287.7411193847656,4048031,0
312,312,2021-09-21,289.79998779296875,294.3999938964844,285.0,284.0295715332031,3744311,1
