,date,open,high,low,close,volume,tic,day,change
0,1969-12-31,0.0,0.3539089858531952,0.33744901418685913,0.15849801898002625,1895400.0,MCD,2,
1,1970-01-02,0.3539089858531952,0.3641979992389679,0.3539089858531952,0.16454064846038818,2830950.0,MCD,4,0.03812432180066194
2,1970-01-05,0.3641979992389679,0.3703700006008148,0.3621399998664856,0.16732904314994812,2211300.0,MCD,0,0.016946540053482506
3,1970-01-06,0.3703700006008148,0.37654298543930054,0.3703700006008148,0.16825903952121735,1956150.0,MCD,1,0.005557889734873145
4,1970-01-07,0.3724279999732971,0.37654298543930054,0.3703700006008148,0.16732904314994812,2733750.0,MCD,2,-0.005527170331623976
5,1970-01-08,0.3703700006008148,0.37345701456069946,0.3703700006008148,0.16732904314994812,2247750.0,MCD,3,0.0
6,1970-01-09,0.3703700006008148,0.3713989853858948,0.3580250144004822,0.16268117725849152,3292650.0,MCD,4,-0.027776803141648987
7,1970-01-12,0.3600820004940033,0.36111098527908325,0.34156399965286255,0.15617398917675018,2466450.0,MCD,0,-0.03999963727458011
8,1970-01-13,0.34362098574638367,0.34362098574638367,0.3364199995994568,0.15338507294654846,2381400.0,MCD,1,-0.017857751120420984
9,1970-01-14,0.33950600028038025,0.3405350148677826,0.3364199995994568,0.15385004878044128,1008450.0,MCD,2,0.0030314281889403105
10,1970-01-15,0.3405350148677826,0.3405350148677826,0.3364199995994568,0.15292012691497803,1871100.0,MCD,3,-0.006044339100537699
11,1970-01-16,0.3384769856929779,0.33950600028038025,0.331275999546051,0.15152603387832642,1640250.0,MCD,4,-0.00911647841769525
12,1970-01-19,0.33539101481437683,0.3364199995994568,0.32201600074768066,0.14548330008983612,1287900.0,MCD,0,-0.03987917873797542
13,1970-01-20,0.32201600074768066,0.331275999546051,0.3148150146007538,0.14966686069965363,2855250.0,MCD,1,0.028756294414782557
14,1970-01-21,0.331275999546051,0.33950600028038025,0.3292180001735687,0.1487371325492859,1190700.0,MCD,2,-0.006211984042569618
15,1970-01-22,0.3292180001735687,0.33333298563957214,0.32201600074768066,0.14594824612140656,1968300.0,MCD,3,-0.018750438307362116
16,1970-01-23,0.3251030147075653,0.3292180001735687,0.3251030147075653,0.14734281599521637,1834650.0,MCD,4,0.009555235577478172
17,1970-01-26,0.32407400012016296,0.32407400012016296,0.31995901465415955,0.1450188159942627,1701000.0,MCD,0,-0.015772740498112392
18,1970-01-27,0.3209879994392395,0.32201600074768066,0.3189300000667572,0.1450188159942627,1858950.0,MCD,1,0.0
19,1970-01-28,0.3209879994392395,0.3209879994392395,0.3148150146007538,0.1426948606967926,1871100.0,MCD,2,-0.0160251983960622
20,1970-01-29,0.31584399938583374,0.3168720006942749,0.3055559992790222,0.13851124048233032,3268350.0,MCD,3,-0.029318646754573074
21,1970-01-30,0.3065840005874634,0.31172800064086914,0.3065840005874634,0.14037086069583893,2976750.0,MCD,4,0.013425771128992459
22,1970-02-02,0.3148150146007538,0.3230449855327606,0.3148150146007538,0.1450188159942627,3657150.0,MCD,0,0.03311196693803242
23,1970-02-03,0.3209879994392395,0.34567898511886597,0.3209879994392395,0.15059617161750793,4045950.0,MCD,1,0.03845953082023423
24,1970-02-04,0.3343620002269745,0.34567898511886597,0.3343620002269745,0.15431489050388336,1445850.0,MCD,2,0.024693316214043026
25,1970-02-05,0.34156399965286255,0.34567898511886597,0.33744901418685913,0.15617398917675018,328050.0,MCD,3,0.012047435388745198
26,1970-02-06,0.35082298517227173,0.3641979992389679,0.35082298517227173,0.16454064846038818,1482300.0,MCD,4,0.05357268087817757
27,1970-02-09,0.3641979992389679,0.3703700006008148,0.3621399998664856,0.16407586634159088,935550.0,MCD,0,-0.002824725216208135
28,1970-02-10,0.3621399998664856,0.3621399998664856,0.3518519997596741,0.1603570580482483,765450.0,MCD,1,-0.02266517542318125
29,1970-02-11,0.35493800044059753,0.3559669852256775,0.34362098574638367,0.15942776203155518,2357100.0,MCD,2,-0.005795167534275336
30,1970-02-12,0.3528810143470764,0.3539089858531952,0.34567898511886597,0.15756814181804657,656100.0,MCD,3,-0.011664343711608627
