,date,open,high,low,close,volume,tic,day,change
0,1969-12-31,0.9382719993591309,0.9753090143203735,0.9176949858665466,0.27469614148139954,2208263.0,BA,2,
1,1970-01-02,0.9259260296821594,0.979423999786377,0.9259260296821594,0.2905673384666443,634838.0,BA,4,0.057777284018819985
2,1970-01-05,1.0082299709320068,1.0246909856796265,1.0082299709320068,0.3015552759170532,741150.0,BA,0,0.03781545960531374
3,1970-01-06,1.0246909856796265,1.0493830442428589,1.0246909856796265,0.3052179217338562,1354725.0,BA,1,0.012145852217854802
4,1970-01-07,1.0288070440292358,1.0452669858932495,1.020576000213623,0.30643871426582336,646988.0,BA,2,0.003999740660810991
5,1970-01-08,1.0329220294952393,1.0370370149612427,1.0082299709320068,0.30277618765830994,807975.0,BA,3,-0.011951905673172614
6,1970-01-09,1.020576000213623,1.0329220294952393,0.9958850145339966,0.29545095562934875,634838.0,BA,4,-0.024193553943640644
7,1970-01-12,0.9958850145339966,1.0,0.979423999786377,0.2930088937282562,568013.0,BA,0,-0.008265540708408348
8,1970-01-13,0.9835389852523804,0.9835389852523804,0.9341560006141663,0.27835896611213684,883913.0,BA,1,-0.049998235308536754
9,1970-01-14,0.9341560006141663,0.9341560006141663,0.9135800004005432,0.2759167551994324,1105650.0,BA,2,-0.008773602470274366
10,1970-01-15,0.9259260296821594,0.9259260296821594,0.9053500294685364,0.2698126435279846,1436738.0,BA,3,-0.022123019194813742
11,1970-01-16,0.9094650149345398,0.9094650149345398,0.8724279999732971,0.26126641035079956,1166400.0,BA,4,-0.03167469494919595
12,1970-01-19,0.880657970905304,0.8847740292549133,0.8395059704780579,0.25272032618522644,1470150.0,BA,0,-0.03271022920282174
13,1970-01-20,0.8518519997596741,0.9053500294685364,0.831275999546051,0.2685917913913727,1084388.0,BA,1,0.06280248781617015
14,1970-01-21,0.9094650149345398,0.9382719993591309,0.9094650149345398,0.27225422859191895,586238.0,BA,2,0.013635700412041318
15,1970-01-22,0.9176949858665466,0.9218109846115112,0.8930040001869202,0.26492899656295776,355388.0,BA,3,-0.02690585217664676
16,1970-01-23,0.8930040001869202,0.9135800004005432,0.8683130145072937,0.25882473587989807,437400.0,BA,4,-0.023041119553740774
17,1970-01-26,0.8724279999732971,0.880657970905304,0.8600819706916809,0.25638294219970703,394875.0,BA,0,-0.009434158879327859
18,1970-01-27,0.8395059704780579,0.8395059704780579,0.7901229858398438,0.23562826216220856,4055063.0,BA,1,-0.08095187557888239
19,1970-01-28,0.7942389845848083,0.8065840005874634,0.7777780294418335,0.23074473440647125,1215000.0,BA,2,-0.020725560299619028
20,1970-01-29,0.7654320001602173,0.7654320001602173,0.6995880007743835,0.21853607892990112,1728338.0,BA,3,-0.052909790153927494
21,1970-01-30,0.7448559999465942,0.7818930149078369,0.7448559999465942,0.22464044392108917,1761750.0,BA,4,0.027932984892376167
22,1970-02-02,0.7572020292282104,0.7860080003738403,0.732509970664978,0.21731498837471008,1497488.0,BA,0,-0.032609691373973404
23,1970-02-03,0.732509970664978,0.7654320001602173,0.7078189849853516,0.22219841182231903,2481638.0,BA,1,0.02247163660515028
24,1970-02-04,0.7489709854125977,0.7736629843711853,0.7078189849853516,0.21243171393871307,1303088.0,BA,2,-0.04395485009774014
25,1970-02-05,0.7078189849853516,0.7078189849853516,0.6913579702377319,0.20754805207252502,1330425.0,BA,3,-0.022989325725616405
26,1970-02-06,0.6995880007743835,0.7037039995193481,0.6913579702377319,0.20876909792423248,1178550.0,BA,4,0.005883195913015671
27,1970-02-09,0.7037039995193481,0.7078189849853516,0.6913579702377319,0.20876909792423248,4261613.0,BA,0,0.0
28,1970-02-10,0.7037039995193481,0.7160490155220032,0.6913579702377319,0.20754805207252502,1342575.0,BA,1,-0.005848786357024016
29,1970-02-11,0.6995880007743835,0.6995880007743835,0.6913579702377319,0.20754805207252502,1035788.0,BA,2,0.0
30,1970-02-12,0.6995880007743835,0.7037039995193481,0.6913579702377319,0.20754805207252502,917325.0,BA,3,0.0
31,1970-02-13,0.6995880007743835,0.7037039995193481,0.6255139708518982,0.19533933699131012,15697800.0,BA,4,-0.05882355897490532
32,1970-02-16,0.6584360003471375,0.6707820296287537,0.6419749855995178,0.19533933699131012,2679075.0,BA,0,0.0
33,1970-02-17,0.6584360003471375,0.6666669845581055,0.6502060294151306,0.1977812945842743,1035788.0,BA,1,0.012501105156678127
34,1970-02-18,0.6666669845581055,0.7530859708786011,0.6666669845581055,0.21731498837471008,2988900.0,BA,2,0.09876411129522933
35,1970-02-19,0.7489709854125977,0.7818930149078369,0.7489709854125977,0.2258612960577011,3125588.0,BA,3,0.03932682115903985
36,1970-02-20,0.7818930149078369,0.8189299702644348,0.7818930149078369,0.23929060995578766,1573425.0,BA,4,0.05945823446729781
37,1970-02-24,0.823045015335083,0.8477370142936707,0.823045015335083,0.24661599099636078,1579500.0,BA,1,0.030612906381602745
38,1970-02-25,0.831275999546051,0.8559669852256775,0.8065840005874634,0.2539411783218384,3201525.0,BA,2,0.029702807574978785
39,1970-02-26,0.8559669852256775,0.8683130145072937,0.7983540296554565,0.24417416751384735,1779975.0,BA,3,-0.03846170547264527
40,1970-02-27,0.823045015335083,0.823045015335083,0.810699999332428,0.24417416751384735,692550.0,BA,4,0.0
41,1970-03-02,0.823045015335083,0.823045015335083,0.7942389845848083,0.23562826216220856,823163.0,BA,0,-0.03499921977272291
42,1970-03-03,0.7942389845848083,0.8065840005874634,0.7818930149078369,0.23562826216220856,889988.0,BA,1,0.0
43,1970-03-04,0.7942389845848083,0.80246901512146,0.7818930149078369,0.23440714180469513,549788.0,BA,2,-0.0051824019169347535
44,1970-03-05,0.7901229858398438,0.8065840005874634,0.7901229858398438,0.23440714180469513,1087425.0,BA,3,0.0
45,1970-03-06,0.7901229858398438,0.7901229858398438,0.7572020292282104,0.22708219289779663,361463.0,BA,4,-0.03124882992260336
46,1970-03-09,0.7572020292282104,0.7572020292282104,0.7407410144805908,0.22097767889499664,589275.0,BA,0,-0.0268823985047012
47,1970-03-10,0.7448559999465942,0.7572020292282104,0.732509970664978,0.22464044392108917,555863.0,BA,1,0.016575271513431744
