,date,open,high,low,close,volume,tic,day,change
0,1980-12-02,0.1796880066394806,0.1835940033197403,0.1796880066394806,0.13070696592330933,100710400.0,NKE,1,
1,1980-12-03,0.17773400247097015,0.17773400247097015,0.1757809966802597,0.12786506116390228,25177600.0,NKE,2,-0.02174256543507025
2,1980-12-04,0.18164099752902985,0.1835940033197403,0.18164099752902985,0.13212765753269196,22694400.0,NKE,3,0.03333667797902762
3,1980-12-05,0.1757809966802597,0.1757809966802597,0.171875,0.12502378225326538,7590400.0,NKE,4,-0.05376524046578879
4,1980-12-08,0.1640630066394806,0.1640630066394806,0.16210900247097015,0.11791989952325821,5414400.0,NKE,0,-0.05682025133119528
5,1980-12-09,0.16210900247097015,0.16210900247097015,0.15820300579071045,0.1150786504149437,5824000.0,NKE,1,-0.02409473820620167
6,1980-12-10,0.15429699420928955,0.15429699420928955,0.1484380066394806,0.10797542333602905,5875200.0,NKE,2,-0.0617249772507954
7,1980-12-11,0.1445309966802597,0.1445309966802597,0.140625,0.10229223966598511,5440000.0,NKE,3,-0.05263404851266362
8,1980-12-12,0.14648400247097015,0.1484380066394806,0.14648400247097015,0.10655409097671509,8153600.0,NKE,4,0.04166348615150284
9,1980-12-15,0.1523440033197403,0.15429699420928955,0.1523440033197403,0.11081671714782715,6643200.0,NKE,0,0.04000434081919546
10,1980-12-16,0.1523440033197403,0.1523440033197403,0.1484380066394806,0.10797542333602905,6630400.0,NKE,1,-0.025639577537817426
11,1980-12-17,0.14648400247097015,0.14648400247097015,0.14257800579071045,0.10371280461549759,4672000.0,NKE,2,-0.03947767546384906
12,1980-12-18,0.14648400247097015,0.15039099752902985,0.14648400247097015,0.10655409097671509,11251200.0,NKE,3,0.027395714268370508
13,1980-12-19,0.1523440033197403,0.15429699420928955,0.1523440033197403,0.11081671714782715,10035200.0,NKE,4,0.04000434081919546
14,1980-12-22,0.1523440033197403,0.15625,0.1523440033197403,0.11081671714782715,1856000.0,NKE,0,0.0
15,1980-12-23,0.15625,0.1601559966802597,0.15625,0.11365798115730286,5696000.0,NKE,1,0.025639308604364475
16,1980-12-24,0.16210900247097015,0.16601599752902985,0.16210900247097015,0.11791989952325821,2444800.0,NKE,2,0.0374977482668537
17,1980-12-26,0.1640630066394806,0.1679690033197403,0.1640630066394806,0.11934131383895874,1459200.0,NKE,4,0.012054066543875974
18,1980-12-29,0.1640630066394806,0.16601599752902985,0.16210900247097015,0.11791989952325821,1740800.0,NKE,0,-0.011910496624987776
19,1980-12-30,0.16601599752902985,0.1679690033197403,0.16601599752902985,0.12076196074485779,4364800.0,NKE,1,0.024101625197187504
20,1980-12-31,0.16601599752902985,0.1679690033197403,0.1640630066394806,0.11934131383895874,2918400.0,NKE,2,-0.011764026495897584
21,1981-01-02,0.1679690033197403,0.171875,0.1679690033197403,0.12218249589204788,1574400.0,NKE,4,0.02380719603039627
22,1981-01-05,0.17480500042438507,0.17773400247097015,0.17480500042438507,0.12715503573417664,5824000.0,NKE,0,0.04069764499263595
23,1981-01-06,0.1757809966802597,0.17773400247097015,0.1757809966802597,0.12786506116390228,6950400.0,NKE,1,0.005583934805460489
24,1981-01-07,0.1679690033197403,0.1679690033197403,0.16601599752902985,0.12076196074485779,8806400.0,NKE,2,-0.055551534988431794
