Date,Open,High,Low,Close,Adj Close,Volume
2001-02-13,56.2400016784668,57.70000076293945,56.099998474121094,57.06999969482422,30.72275161743164,3377200
2001-02-14,57.06999969482422,57.06999969482422,54.505001068115234,55.48500061035156,29.86947250366211,4208000
2001-02-15,55.42499923706055,57.45000076293945,55.025001525878906,57.375,30.886943817138672,2804200
2001-02-16,57.375,57.474998474121094,55.73500061035156,56.61000061035156,30.475109100341797,3509600
2001-02-20,56.6150016784668,57.369998931884766,56.57500076293945,56.91999816894531,30.64198875427246,3459400
2001-02-21,56.5,57.119998931884766,55.625,55.630001068115234,30.106218338012695,3193800
2001-02-22,56.17499923706055,56.25,54.314998626708984,55.125,29.83290672302246,4349600
2001-02-23,55.474998474121094,55.70000076293945,54.935001373291016,55.20000076293945,29.873512268066406,5620400
2001-02-26,55.5,55.95000076293945,55.03499984741211,55.67499923706055,30.13056182861328,3368000
2001-02-27,56.150001525878906,56.7400016784668,55.349998474121094,56.5,30.577043533325195,3815800
2001-02-28,56.505001068115234,57.03499984741211,56.01499938964844,56.375,30.509395599365234,4183200
2001-03-01,56.375,56.470001220703125,54.650001525878906,54.79999923706055,29.657032012939453,5021800
2001-03-02,54.775001525878906,56.4900016784668,54.2599983215332,55.665000915527344,30.125152587890625,5335400
2001-03-05,56.099998474121094,56.54999923706055,55.724998474121094,56.099998474121094,30.360567092895508,2659000
2001-03-06,56.75,56.75,55.939998626708984,56.125,30.37410545349121,3172200
2001-03-07,56.150001525878906,56.6150016784668,56.08000183105469,56.46500015258789,30.558109283447266,2920800
2001-03-08,56.95000076293945,58.75,56.630001068115234,58.595001220703125,31.710847854614258,4856800
2001-03-09,58.45000076293945,59.875,57.525001525878906,58.20500183105469,31.499771118164062,6008200
2001-03-12,58.0,58.400001525878906,55.5,55.900001525878906,30.252342224121094,5499600
2001-03-13,56.45000076293945,56.45000076293945,53.25,53.849998474121094,29.142906188964844,9926000
2001-03-14,52.5,55.0,52.255001068115234,53.755001068115234,29.09149742126465,11314000
2001-03-15,54.70000076293945,54.959999084472656,54.0,54.619998931884766,29.559608459472656,4221600
2001-03-16,55.150001525878906,55.150001525878906,52.75,53.005001068115234,28.68558692932129,6756800
2001-03-19,53.005001068115234,54.32500076293945,52.6150016784668,53.9900016784668,29.218679428100586,4714400
2001-03-20,53.9900016784668,54.75,52.6150016784668,52.619998931884766,28.477258682250977,5505000
2001-03-21,52.6150016784668,52.900001525878906,51.0099983215332,51.814998626708984,28.041595458984375,8985600
2001-03-22,50.5,51.75,49.25,50.904998779296875,27.54911231994629,13475400
2001-03-23,51.125,51.724998474121094,49.75,50.875,27.532859802246094,7820400
2001-03-26,50.75,53.25,50.75,52.01499938964844,28.149831771850586,5447400
2001-03-27,52.0,53.150001525878906,51.380001068115234,52.70500183105469,28.523239135742188,6526400
